Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
United Kingdom,2492.0,6101901000,61,6101901000,315250,315220,direct_2022
Spain,2235.0,6101909010,61,6101909010,315250,315220,direct_2022
Turkey,1435.0,6101909010,61,6101909010,315250,315220,direct_2022
United Kingdom,9928.0,6101909010,61,6101909010,315250,315220,direct_2022
United Kingdom,9834.0,6101909020,61,6101909020,315250,315220,direct_2022
United Kingdom,4206.0,6101909030,61,6101909030,315250,315220,direct_2022
Slovakia,2039.0,6101909060,61,6101909060,315250,315220,direct_2022
Spain,2888.0,6101909060,61,6101909060,315250,315220,direct_2022
Sweden,5802.0,6101909060,61,6101909060,315250,315220,direct_2022
Turkey,31827.0,6101909060,61,6101909060,315250,315220,direct_2022
United Kingdom,70942.0,6101909060,61,6101909060,315250,315220,direct_2022
Serbia,33067.0,6102100000,61,6102100000,315250,315240,direct_2022
Slovakia,9186.0,6102100000,61,6102100000,315250,315240,direct_2022
Slovenia,4476.0,6102100000,61,6102100000,315250,315240,direct_2022
Spain,18362.0,6102100000,61,6102100000,315250,315240,direct_2022
Sweden,795.0,6102100000,61,6102100000,315250,315240,direct_2022
Switzerland,8732.0,6102100000,61,6102100000,315250,315240,direct_2022
Turkey,180332.0,6102100000,61,6102100000,315250,315240,direct_2022
Ukraine,7984.0,6102100000,61,6102100000,315250,315240,direct_2022
United Kingdom,466015.0,6102100000,61,6102100000,315250,315240,direct_2022
Serbia,9114.0,6102200010,61,6102200010,315250,315240,direct_2022
Slovakia,41659.0,6102200010,61,6102200010,315250,315240,direct_2022
Spain,3959.0,6102200010,61,6102200010,315250,315240,direct_2022
Sweden,1139.0,6102200010,61,6102200010,315250,315240,direct_2022
Switzerland,284.0,6102200010,61,6102200010,315250,315240,direct_2022
Turkey,410057.0,6102200010,61,6102200010,315250,315240,direct_2022
Ukraine,20900.0,6102200010,61,6102200010,315250,315240,direct_2022
United Kingdom,125768.0,6102200010,61,6102200010,315250,315240,direct_2022
Serbia,10608.0,6102200020,61,6102200020,315250,315240,direct_2022
Slovakia,657.0,6102200020,61,6102200020,315250,315240,direct_2022
Spain,4641.0,6102200020,61,6102200020,315250,315240,direct_2022
Turkey,194345.0,6102200020,61,6102200020,315250,315240,direct_2022
United Kingdom,602.0,6102200020,61,6102200020,315250,315240,direct_2022
Turkey,915.0,6102300500,61,6102300500,315250,315240,direct_2022
United Kingdom,3584.0,6102300500,61,6102300500,315250,315240,direct_2022
Spain,1788.0,6102301000,61,6102301000,315250,315240,direct_2022
Switzerland,34569.0,6102301000,61,6102301000,315250,315240,direct_2022
Turkey,36177.0,6102301000,61,6102301000,315250,315240,direct_2022
Ukraine,1572.0,6102301000,61,6102301000,315250,315240,direct_2022
United Kingdom,7403.0,6102301000,61,6102301000,315250,315240,direct_2022
Serbia,5974.0,6102302010,61,6102302010,315250,315240,direct_2022
Slovakia,51467.0,6102302010,61,6102302010,315250,315240,direct_2022
Spain,7118.0,6102302010,61,6102302010,315250,315240,direct_2022
Sweden,1160.0,6102302010,61,6102302010,315250,315240,direct_2022
Switzerland,849.0,6102302010,61,6102302010,315250,315240,direct_2022
Turkey,944761.0,6102302010,61,6102302010,315250,315240,direct_2022
Ukraine,10754.0,6102302010,61,6102302010,315250,315240,direct_2022
United Kingdom,42856.0,6102302010,61,6102302010,315250,315240,direct_2022
Spain,2317.0,6102302020,61,6102302020,315250,315240,direct_2022
Switzerland,1096.0,6102302020,61,6102302020,315250,315240,direct_2022
Turkey,113008.0,6102302020,61,6102302020,315250,315240,direct_2022
Slovenia,2262.0,6102901000,61,6102901000,315250,315240,direct_2022
Spain,739.0,6102901000,61,6102901000,315250,315240,direct_2022
Turkey,2677.0,6102901000,61,6102901000,315250,315240,direct_2022
United Kingdom,5393.0,6102901000,61,6102901000,315250,315240,direct_2022
Turkey,5657.0,6102909005,61,6102909005,315250,315240,direct_2022
Spain,758.0,6102909010,61,6102909010,315250,315240,direct_2022
Turkey,653.0,6102909010,61,6102909010,315250,315240,direct_2022
United Kingdom,5430.0,6102909010,61,6102909010,315250,315240,direct_2022
Spain,1944.0,6102909015,61,6102909015,315250,315240,direct_2022
Turkey,382.0,6102909015,61,6102909015,315250,315240,direct_2022
United Kingdom,1423.0,6102909015,61,6102909015,315250,315240,direct_2022
Serbia,287.0,6102909030,61,6102909030,315250,315240,direct_2022
Slovakia,1173.0,6102909030,61,6102909030,315250,315240,direct_2022
Spain,5494.0,6102909030,61,6102909030,315250,315240,direct_2022
Sweden,1198.0,6102909030,61,6102909030,315250,315240,direct_2022
Turkey,45719.0,6102909030,61,6102909030,315250,315240,direct_2022
United Kingdom,61577.0,6102909030,61,6102909030,315250,315240,direct_2022
Uzbekistan,3700.0,6102909030,61,6102909030,315250,315240,direct_2022
Spain,7645.0,6103101000,61,6103101000,315250,315220,direct_2022
Sweden,850.0,6103101000,61,6103101000,315250,315220,direct_2022
Switzerland,3369.0,6103101000,61,6103101000,315250,315220,direct_2022
Turkey,400680.0,6103101000,61,6103101000,315250,315220,direct_2022
United Kingdom,39280.0,6103101000,61,6103101000,315250,315220,direct_2022
Spain,10577.0,6103103000,61,6103103000,315250,315220,direct_2022
Turkey,187741.0,6103103000,61,6103103000,315250,315220,direct_2022
United Kingdom,9627.0,6103103000,61,6103103000,315250,315220,direct_2022
Spain,496.0,6103105000,61,6103105000,315250,315220,direct_2022
Turkey,7637.0,6103105000,61,6103105000,315250,315220,direct_2022
Spain,5028.0,6103106010,61,6103106010,315250,315220,direct_2022
Turkey,8644.0,6103106010,61,6103106010,315250,315220,direct_2022
Spain,257.0,6103106015,61,6103106015,315250,315220,direct_2022
Turkey,2941.0,6103106015,61,6103106015,315250,315220,direct_2022
United Kingdom,2829.0,6103106015,61,6103106015,315250,315220,direct_2022
Spain,639.0,6103106030,61,6103106030,315250,315220,direct_2022
United Kingdom,6454.0,6103106030,61,6103106030,315250,315220,direct_2022
Switzerland,361.0,6103107000,61,6103107000,315250,315220,direct_2022
Spain,289.0,6103109010,61,6103109010,315250,315220,direct_2022
Turkey,6075.0,6103109020,61,6103109020,315250,315220,direct_2022
United Kingdom,1264.0,6103109030,61,6103109030,315250,315220,direct_2022
United Kingdom,5487.0,6103109040,61,6103109040,315250,315220,direct_2022
Turkey,9812.0,6103109050,61,6103109050,315250,315220,direct_2022
Serbia,303.0,6103109080,61,6103109080,315250,315220,direct_2022
Spain,30314.0,6103109080,61,6103109080,315250,315220,direct_2022
Turkey,76884.0,6103109080,61,6103109080,315250,315220,direct_2022
United Kingdom,13102.0,6103109080,61,6103109080,315250,315220,direct_2022
Spain,59213.0,6103220040,61,6103220040,315250,315220,direct_2022
Turkey,2070.0,6103220050,61,6103220050,315250,315220,direct_2022
Turkey,3128.0,6103230070,61,6103230070,315250,315220,direct_2022
Turkey,1661.0,6103290530,61,6103290530,315250,315220,direct_2022
Turkey,1661.0,6103290550,61,6103290550,315250,315220,direct_2022
Slovakia,8615.0,6103310000,61,6103310000,315250,315220,direct_2022
Spain,8303.0,6103310000,61,6103310000,315250,315220,direct_2022
Sweden,7632.0,6103310000,61,6103310000,315250,315220,direct_2022
Switzerland,2518.0,6103310000,61,6103310000,315250,315220,direct_2022
Turkey,338083.0,6103310000,61,6103310000,315250,315220,direct_2022
United Kingdom,237812.0,6103310000,61,6103310000,315250,315220,direct_2022
Serbia,1678.0,6103320000,61,6103320000,315250,315220,direct_2022
Slovakia,17770.0,6103320000,61,6103320000,315250,315220,direct_2022
Spain,7347.0,6103320000,61,6103320000,315250,315220,direct_2022
Turkey,174383.0,6103320000,61,6103320000,315250,315220,direct_2022
Ukraine,62814.0,6103320000,61,6103320000,315250,315220,direct_2022
United Kingdom,53458.0,6103320000,61,6103320000,315250,315220,direct_2022
Serbia,1693.0,6103331000,61,6103331000,315250,315220,direct_2022
Turkey,22785.0,6103331000,61,6103331000,315250,315220,direct_2022
Ukraine,1886.0,6103331000,61,6103331000,315250,315220,direct_2022
United Kingdom,2212.0,6103331000,61,6103331000,315250,315220,direct_2022
Serbia,1037.0,6103332000,61,6103332000,315250,315220,direct_2022
Spain,4877.0,6103332000,61,6103332000,315250,315220,direct_2022
Turkey,801927.0,6103332000,61,6103332000,315250,315220,direct_2022
Ukraine,327656.0,6103332000,61,6103332000,315250,315220,direct_2022
United Kingdom,36075.0,6103332000,61,6103332000,315250,315220,direct_2022
Sweden,885.0,6103391000,61,6103391000,315250,315220,direct_2022
Turkey,12575.0,6103391000,61,6103391000,315250,315220,direct_2022
Ukraine,32267.0,6103391000,61,6103391000,315250,315220,direct_2022
Turkey,588.0,6103394000,61,6103394000,315250,315220,direct_2022
United Kingdom,1274.0,6103394000,61,6103394000,315250,315220,direct_2022
Switzerland,428.0,6103398010,61,6103398010,315250,315220,direct_2022
United Kingdom,1585.0,6103398010,61,6103398010,315250,315220,direct_2022
Turkey,1834.0,6103398030,61,6103398030,315250,315220,direct_2022
United Kingdom,759.0,6103398030,61,6103398030,315250,315220,direct_2022
Switzerland,427.0,6103398060,61,6103398060,315250,315220,direct_2022
Turkey,406756.0,6103398060,61,6103398060,315250,315220,direct_2022
Ukraine,114496.0,6103398060,61,6103398060,315250,315220,direct_2022
United Kingdom,30674.0,6103398060,61,6103398060,315250,315220,direct_2022
Slovakia,962.0,6103411010,61,6103411010,315250,315220,direct_2022
Spain,13184.0,6103411010,61,6103411010,315250,315220,direct_2022
Switzerland,566.0,6103411010,61,6103411010,315250,315220,direct_2022
Turkey,49720.0,6103411010,61,6103411010,315250,315220,direct_2022
Ukraine,1576.0,6103411010,61,6103411010,315250,315220,direct_2022
United Kingdom,644104.0,6103411010,61,6103411010,315250,315220,direct_2022
Spain,374.0,6103411020,61,6103411020,315250,315220,direct_2022
Turkey,632.0,6103411020,61,6103411020,315250,315220,direct_2022
Spain,677.0,6103412000,61,6103412000,315250,315220,direct_2022
Turkey,2246.0,6103412000,61,6103412000,315250,315220,direct_2022
United Kingdom,54935.0,6103412000,61,6103412000,315250,315220,direct_2022
Serbia,4626.0,6103421020,61,6103421020,315250,315220,direct_2022
Spain,25957.0,6103421020,61,6103421020,315250,315220,direct_2022
Switzerland,2918.0,6103421020,61,6103421020,315250,315220,direct_2022
Turkey,6902176.0,6103421020,61,6103421020,315250,315220,direct_2022
Ukraine,1691.0,6103421020,61,6103421020,315250,315220,direct_2022
United Kingdom,71523.0,6103421020,61,6103421020,315250,315220,direct_2022
Turkey,520.0,6103421035,61,6103421035,315250,315220,direct_2022
Spain,14713.0,6103421040,61,6103421040,315250,315220,direct_2022
Turkey,319908.0,6103421040,61,6103421040,315250,315220,direct_2022
United Kingdom,3235.0,6103421040,61,6103421040,315250,315220,direct_2022
Serbia,341.0,6103421050,61,6103421050,315250,315220,direct_2022
Spain,8656.0,6103421050,61,6103421050,315250,315220,direct_2022
Sweden,421.0,6103421050,61,6103421050,315250,315220,direct_2022
Turkey,2972234.0,6103421050,61,6103421050,315250,315220,direct_2022
United Kingdom,21022.0,6103421050,61,6103421050,315250,315220,direct_2022
Spain,438.0,6103421065,61,6103421065,315250,315220,direct_2022
Spain,11756.0,6103421070,61,6103421070,315250,315220,direct_2022
Turkey,320581.0,6103421070,61,6103421070,315250,315220,direct_2022
United Kingdom,25858.0,6103421070,61,6103421070,315250,315220,direct_2022
Turkey,976.0,6103422010,61,6103422010,315250,315220,direct_2022
United Kingdom,330.0,6103422010,61,6103422010,315250,315220,direct_2022
Spain,2463.0,6103422015,61,6103422015,315250,315220,direct_2022
Spain,6222.0,6103422025,61,6103422025,315250,315220,direct_2022
Turkey,46415.0,6103422025,61,6103422025,315250,315220,direct_2022
United Kingdom,11738.0,6103422025,61,6103422025,315250,315220,direct_2022
Spain,3100.0,6103431010,61,6103431010,315250,315220,direct_2022
Turkey,202841.0,6103431010,61,6103431010,315250,315220,direct_2022
United Kingdom,9554.0,6103431010,61,6103431010,315250,315220,direct_2022
Spain,994.0,6103431020,61,6103431020,315250,315220,direct_2022
Turkey,20697.0,6103431020,61,6103431020,315250,315220,direct_2022
Serbia,804.0,6103431520,61,6103431520,315250,315220,direct_2022
Slovenia,3065.0,6103431520,61,6103431520,315250,315220,direct_2022
Spain,16456.0,6103431520,61,6103431520,315250,315220,direct_2022
Sweden,590.0,6103431520,61,6103431520,315250,315220,direct_2022
Switzerland,2090.0,6103431520,61,6103431520,315250,315220,direct_2022
Turkey,1777535.0,6103431520,61,6103431520,315250,315220,direct_2022
Ukraine,576.0,6103431520,61,6103431520,315250,315220,direct_2022
United Kingdom,99101.0,6103431520,61,6103431520,315250,315220,direct_2022
United Kingdom,450.0,6103431535,61,6103431535,315250,315220,direct_2022
Spain,1536.0,6103431540,61,6103431540,315250,315220,direct_2022
Turkey,92608.0,6103431540,61,6103431540,315250,315220,direct_2022
United Kingdom,470.0,6103431540,61,6103431540,315250,315220,direct_2022
Uzbekistan,600.0,6103431540,61,6103431540,315250,315220,direct_2022
Serbia,987.0,6103431550,61,6103431550,315250,315220,direct_2022
Spain,13109.0,6103431550,61,6103431550,315250,315220,direct_2022
Switzerland,1141.0,6103431550,61,6103431550,315250,315220,direct_2022
Turkey,2390553.0,6103431550,61,6103431550,315250,315220,direct_2022
United Kingdom,5709.0,6103431550,61,6103431550,315250,315220,direct_2022
Spain,816.0,6103431570,61,6103431570,315250,315220,direct_2022
Turkey,51915.0,6103431570,61,6103431570,315250,315220,direct_2022
United Kingdom,2616.0,6103431570,61,6103431570,315250,315220,direct_2022
Turkey,4876.0,6103432010,61,6103432010,315250,315220,direct_2022
Spain,4112.0,6103432020,61,6103432020,315250,315220,direct_2022
Sweden,467.0,6103432020,61,6103432020,315250,315220,direct_2022
Switzerland,916.0,6103432020,61,6103432020,315250,315220,direct_2022
Turkey,251.0,6103432020,61,6103432020,315250,315220,direct_2022
United Kingdom,4460.0,6103432020,61,6103432020,315250,315220,direct_2022
Turkey,3404.0,6103432025,61,6103432025,315250,315220,direct_2022
United Kingdom,4112.0,6103432025,61,6103432025,315250,315220,direct_2022
Turkey,1738.0,6103491010,61,6103491010,315250,315220,direct_2022
Slovakia,634.0,6103491020,61,6103491020,315250,315220,direct_2022
Spain,506.0,6103491020,61,6103491020,315250,315220,direct_2022
Turkey,88160.0,6103491020,61,6103491020,315250,315220,direct_2022
United Kingdom,2769.0,6103491020,61,6103491020,315250,315220,direct_2022
Turkey,37792.0,6103491060,61,6103491060,315250,315220,direct_2022
Spain,890.0,6103492000,61,6103492000,315250,315220,direct_2022
United Kingdom,859.0,6103494020,61,6103494020,315250,315220,direct_2022
Turkey,65471.0,6103498010,61,6103498010,315250,315220,direct_2022
United Kingdom,451.0,6103498010,61,6103498010,315250,315220,direct_2022
United Kingdom,6940.0,6103498014,61,6103498014,315250,315220,direct_2022
Spain,3072.0,6103498024,61,6103498024,315250,315220,direct_2022
Turkey,6570.0,6103498024,61,6103498024,315250,315220,direct_2022
Ukraine,421.0,6103498024,61,6103498024,315250,315220,direct_2022
United Kingdom,4443.0,6103498024,61,6103498024,315250,315220,direct_2022
Spain,332.0,6103498026,61,6103498026,315250,315220,direct_2022
Turkey,19946.0,6103498026,61,6103498026,315250,315220,direct_2022
United Kingdom,421.0,6103498026,61,6103498026,315250,315220,direct_2022
Turkey,528.0,6103498034,61,6103498034,315250,315220,direct_2022
Spain,3812.0,6103498060,61,6103498060,315250,315220,direct_2022
Switzerland,678.0,6103498060,61,6103498060,315250,315220,direct_2022
Turkey,92429.0,6103498060,61,6103498060,315250,315220,direct_2022
United Kingdom,2793.0,6103498060,61,6103498060,315250,315220,direct_2022
Spain,35312.0,6104131000,61,6104131000,315250,315240,direct_2022
Turkey,2203.0,6104131000,61,6104131000,315250,315240,direct_2022
Spain,84127.0,6104132000,61,6104132000,315250,315240,direct_2022
Turkey,24424.0,6104132000,61,6104132000,315250,315240,direct_2022
United Kingdom,28793.0,6104132000,61,6104132000,315250,315240,direct_2022
Spain,10554.0,6104191000,61,6104191000,315250,315240,direct_2022
Spain,454126.0,6104191500,61,6104191500,315250,315240,direct_2022
Turkey,1051.0,6104191500,61,6104191500,315250,315240,direct_2022
Turkey,448.0,6104194000,61,6104194000,315250,315240,direct_2022
United Kingdom,5513.0,6104194000,61,6104194000,315250,315240,direct_2022
Slovenia,375.0,6104195000,61,6104195000,315250,315240,direct_2022
Turkey,578.0,6104195000,61,6104195000,315250,315240,direct_2022
United Kingdom,851.0,6104195000,61,6104195000,315250,315240,direct_2022
Spain,1100.0,6104196010,61,6104196010,315250,315240,direct_2022
Turkey,28554.0,6104196010,61,6104196010,315250,315240,direct_2022
Spain,1050.0,6104196020,61,6104196020,315250,315240,direct_2022
Turkey,11475.0,6104196020,61,6104196020,315250,315240,direct_2022
United Kingdom,2527.0,6104196020,61,6104196020,315250,315240,direct_2022
Spain,5230.0,6104196030,61,6104196030,315250,315240,direct_2022
Turkey,8779.0,6104196030,61,6104196030,315250,315240,direct_2022
United Kingdom,3296.0,6104196030,61,6104196030,315250,315240,direct_2022
Turkey,8691.0,6104198020,61,6104198020,315250,315240,direct_2022
Spain,26229.0,6104198060,61,6104198060,315250,315240,direct_2022
United Kingdom,1727.0,6104198060,61,6104198060,315250,315240,direct_2022
Spain,416718.0,6104198090,61,6104198090,315250,315240,direct_2022
Turkey,31898.0,6104198090,61,6104198090,315250,315240,direct_2022
United Kingdom,1008.0,6104198090,61,6104198090,315250,315240,direct_2022
Serbia,47952.0,6104310000,61,6104310000,315250,315240,direct_2022
Slovakia,8254.0,6104310000,61,6104310000,315250,315240,direct_2022
Slovenia,5403.0,6104310000,61,6104310000,315250,315240,direct_2022
Spain,14362.0,6104310000,61,6104310000,315250,315240,direct_2022
Sweden,3024.0,6104310000,61,6104310000,315250,315240,direct_2022
Switzerland,1952.0,6104310000,61,6104310000,315250,315240,direct_2022
Turkey,20653.0,6104310000,61,6104310000,315250,315240,direct_2022
Ukraine,24909.0,6104310000,61,6104310000,315250,315240,direct_2022
United Kingdom,311653.0,6104310000,61,6104310000,315250,315240,direct_2022
Serbia,23882.0,6104320000,61,6104320000,315250,315240,direct_2022
Slovakia,134299.0,6104320000,61,6104320000,315250,315240,direct_2022
Spain,18019.0,6104320000,61,6104320000,315250,315240,direct_2022
Sweden,9979.0,6104320000,61,6104320000,315250,315240,direct_2022
Switzerland,267.0,6104320000,61,6104320000,315250,315240,direct_2022
Turkey,342334.0,6104320000,61,6104320000,315250,315240,direct_2022
United Kingdom,69492.0,6104320000,61,6104320000,315250,315240,direct_2022
Spain,355.0,6104331000,61,6104331000,315250,315240,direct_2022
Turkey,2945.0,6104331000,61,6104331000,315250,315240,direct_2022
United Kingdom,2903.0,6104331000,61,6104331000,315250,315240,direct_2022
Serbia,1251.0,6104332000,61,6104332000,315250,315240,direct_2022
Slovakia,17533.0,6104332000,61,6104332000,315250,315240,direct_2022
Slovenia,28068.0,6104332000,61,6104332000,315250,315240,direct_2022
Spain,52766.0,6104332000,61,6104332000,315250,315240,direct_2022
Switzerland,2081.0,6104332000,61,6104332000,315250,315240,direct_2022
Turkey,226632.0,6104332000,61,6104332000,315250,315240,direct_2022
Ukraine,609.0,6104332000,61,6104332000,315250,315240,direct_2022
United Kingdom,26104.0,6104332000,61,6104332000,315250,315240,direct_2022
Serbia,6762.0,6104391000,61,6104391000,315250,315240,direct_2022
Slovakia,3942.0,6104391000,61,6104391000,315250,315240,direct_2022
Spain,3350.0,6104391000,61,6104391000,315250,315240,direct_2022
Turkey,154659.0,6104391000,61,6104391000,315250,315240,direct_2022
Ukraine,1523.0,6104391000,61,6104391000,315250,315240,direct_2022
United Kingdom,5523.0,6104391000,61,6104391000,315250,315240,direct_2022
Serbia,806.0,6104392010,61,6104392010,315250,315240,direct_2022
United Kingdom,4555.0,6104392010,61,6104392010,315250,315240,direct_2022
United Kingdom,2080.0,6104392020,61,6104392020,315250,315240,direct_2022
Spain,964.0,6104392030,61,6104392030,315250,315240,direct_2022
United Kingdom,6165.0,6104392030,61,6104392030,315250,315240,direct_2022
Turkey,395.0,6104392050,61,6104392050,315250,315240,direct_2022
Ukraine,927.0,6104392050,61,6104392050,315250,315240,direct_2022
United Kingdom,4165.0,6104392050,61,6104392050,315250,315240,direct_2022
Serbia,6612.0,6104392090,61,6104392090,315250,315240,direct_2022
Spain,20630.0,6104392090,61,6104392090,315250,315240,direct_2022
Turkey,7719.0,6104392090,61,6104392090,315250,315240,direct_2022
Ukraine,1092.0,6104392090,61,6104392090,315250,315240,direct_2022
United Kingdom,48213.0,6104392090,61,6104392090,315250,315240,direct_2022
Serbia,1925.0,6104410010,61,6104410010,315250,315240,direct_2022
Slovakia,29218.0,6104410010,61,6104410010,315250,315240,direct_2022
Spain,21060.0,6104410010,61,6104410010,315250,315240,direct_2022
Sweden,487.0,6104410010,61,6104410010,315250,315240,direct_2022
Switzerland,7804.0,6104410010,61,6104410010,315250,315240,direct_2022
Turkey,143614.0,6104410010,61,6104410010,315250,315240,direct_2022
Ukraine,315.0,6104410010,61,6104410010,315250,315240,direct_2022
United Kingdom,834997.0,6104410010,61,6104410010,315250,315240,direct_2022
Spain,2657.0,6104410020,61,6104410020,315250,315240,direct_2022
Turkey,6860.0,6104410020,61,6104410020,315250,315240,direct_2022
United Kingdom,3486.0,6104410020,61,6104410020,315250,315240,direct_2022
Serbia,32468.0,6104420010,61,6104420010,315250,315240,direct_2022
Slovenia,5021.0,6104420010,61,6104420010,315250,315240,direct_2022
Spain,89895.0,6104420010,61,6104420010,315250,315240,direct_2022
Sweden,2636.0,6104420010,61,6104420010,315250,315240,direct_2022
Switzerland,4817.0,6104420010,61,6104420010,315250,315240,direct_2022
Turkey,5555543.0,6104420010,61,6104420010,315250,315240,direct_2022
Ukraine,95939.0,6104420010,61,6104420010,315250,315240,direct_2022
United Kingdom,146373.0,6104420010,61,6104420010,315250,315240,direct_2022
Serbia,613.0,6104420020,61,6104420020,315250,315240,direct_2022
Spain,87631.0,6104420020,61,6104420020,315250,315240,direct_2022
Turkey,1224463.0,6104420020,61,6104420020,315250,315240,direct_2022
Ukraine,1361.0,6104420020,61,6104420020,315250,315240,direct_2022
United Kingdom,14473.0,6104420020,61,6104420020,315250,315240,direct_2022
Spain,1481.0,6104431010,61,6104431010,315250,315240,direct_2022
Turkey,124857.0,6104431010,61,6104431010,315250,315240,direct_2022
United Kingdom,12735.0,6104431010,61,6104431010,315250,315240,direct_2022
Turkey,7839.0,6104431020,61,6104431020,315250,315240,direct_2022
Serbia,3312.0,6104432010,61,6104432010,315250,315240,direct_2022
Slovakia,2616.0,6104432010,61,6104432010,315250,315240,direct_2022
Slovenia,54256.0,6104432010,61,6104432010,315250,315240,direct_2022
Spain,126369.0,6104432010,61,6104432010,315250,315240,direct_2022
Sweden,329.0,6104432010,61,6104432010,315250,315240,direct_2022
Switzerland,11160.0,6104432010,61,6104432010,315250,315240,direct_2022
Turkey,14286157.0,6104432010,61,6104432010,315250,315240,direct_2022
Ukraine,63227.0,6104432010,61,6104432010,315250,315240,direct_2022
United Kingdom,3147249.0,6104432010,61,6104432010,315250,315240,direct_2022
Uzbekistan,488.0,6104432010,61,6104432010,315250,315240,direct_2022
Spain,29268.0,6104432020,61,6104432020,315250,315240,direct_2022
Turkey,748921.0,6104432020,61,6104432020,315250,315240,direct_2022
United Kingdom,85094.0,6104432020,61,6104432020,315250,315240,direct_2022
Turkey,44649.0,6104441000,61,6104441000,315250,315240,direct_2022
United Kingdom,1570.0,6104441000,61,6104441000,315250,315240,direct_2022
Serbia,7951.0,6104442010,61,6104442010,315250,315240,direct_2022
Slovakia,20931.0,6104442010,61,6104442010,315250,315240,direct_2022
Slovenia,1616.0,6104442010,61,6104442010,315250,315240,direct_2022
Spain,99387.0,6104442010,61,6104442010,315250,315240,direct_2022
Turkey,6691697.0,6104442010,61,6104442010,315250,315240,direct_2022
Ukraine,531496.0,6104442010,61,6104442010,315250,315240,direct_2022
United Kingdom,402838.0,6104442010,61,6104442010,315250,315240,direct_2022
Uzbekistan,1110.0,6104442010,61,6104442010,315250,315240,direct_2022
Slovenia,1085.0,6104442020,61,6104442020,315250,315240,direct_2022
Spain,9713.0,6104442020,61,6104442020,315250,315240,direct_2022
Turkey,63621.0,6104442020,61,6104442020,315250,315240,direct_2022
United Kingdom,6732.0,6104442020,61,6104442020,315250,315240,direct_2022
Slovenia,11972.0,6104491000,61,6104491000,315250,315240,direct_2022
Spain,8821.0,6104491000,61,6104491000,315250,315240,direct_2022
Turkey,48435.0,6104491000,61,6104491000,315250,315240,direct_2022
United Kingdom,40856.0,6104491000,61,6104491000,315250,315240,direct_2022
Turkey,841.0,6104499010,61,6104499010,315250,315240,direct_2022
United Kingdom,1572.0,6104499010,61,6104499010,315250,315240,direct_2022
Turkey,1120.0,6104499020,61,6104499020,315250,315240,direct_2022
United Kingdom,948.0,6104499020,61,6104499020,315250,315240,direct_2022
Slovenia,1774.0,6104499030,61,6104499030,315250,315240,direct_2022
Turkey,7984.0,6104499030,61,6104499030,315250,315240,direct_2022
United Kingdom,10024.0,6104499030,61,6104499030,315250,315240,direct_2022
Serbia,9172.0,6104499060,61,6104499060,315250,315240,direct_2022
Slovakia,1306.0,6104499060,61,6104499060,315250,315240,direct_2022
Slovenia,9651.0,6104499060,61,6104499060,315250,315240,direct_2022
Spain,37889.0,6104499060,61,6104499060,315250,315240,direct_2022
Sweden,2452.0,6104499060,61,6104499060,315250,315240,direct_2022
Turkey,78638.0,6104499060,61,6104499060,315250,315240,direct_2022
Ukraine,16867.0,6104499060,61,6104499060,315250,315240,direct_2022
United Kingdom,131691.0,6104499060,61,6104499060,315250,315240,direct_2022
Serbia,2392.0,6104510000,61,6104510000,315250,315240,direct_2022
Spain,6200.0,6104510000,61,6104510000,315250,315240,direct_2022
Sweden,927.0,6104510000,61,6104510000,315250,315240,direct_2022
Turkey,38918.0,6104510000,61,6104510000,315250,315240,direct_2022
Ukraine,1136.0,6104510000,61,6104510000,315250,315240,direct_2022
United Kingdom,162472.0,6104510000,61,6104510000,315250,315240,direct_2022
Serbia,54450.0,6104520010,61,6104520010,315250,315240,direct_2022
Slovakia,611.0,6104520010,61,6104520010,315250,315240,direct_2022
Slovenia,2446.0,6104520010,61,6104520010,315250,315240,direct_2022
Spain,78121.0,6104520010,61,6104520010,315250,315240,direct_2022
Sweden,305.0,6104520010,61,6104520010,315250,315240,direct_2022
Switzerland,6505.0,6104520010,61,6104520010,315250,315240,direct_2022
Turkey,1292252.0,6104520010,61,6104520010,315250,315240,direct_2022
Ukraine,1439.0,6104520010,61,6104520010,315250,315240,direct_2022
United Kingdom,28762.0,6104520010,61,6104520010,315250,315240,direct_2022
Spain,27900.0,6104520020,61,6104520020,315250,315240,direct_2022
Switzerland,513.0,6104520020,61,6104520020,315250,315240,direct_2022
Turkey,190932.0,6104520020,61,6104520020,315250,315240,direct_2022
Ukraine,1870.0,6104520020,61,6104520020,315250,315240,direct_2022
United Kingdom,2240.0,6104520020,61,6104520020,315250,315240,direct_2022
Turkey,13659.0,6104531000,61,6104531000,315250,315240,direct_2022
Serbia,678.0,6104532010,61,6104532010,315250,315240,direct_2022
Slovenia,12994.0,6104532010,61,6104532010,315250,315240,direct_2022
Spain,26578.0,6104532010,61,6104532010,315250,315240,direct_2022
Sweden,1760.0,6104532010,61,6104532010,315250,315240,direct_2022
Switzerland,556.0,6104532010,61,6104532010,315250,315240,direct_2022
Turkey,2691742.0,6104532010,61,6104532010,315250,315240,direct_2022
Ukraine,1892.0,6104532010,61,6104532010,315250,315240,direct_2022
United Kingdom,425877.0,6104532010,61,6104532010,315250,315240,direct_2022
Spain,10875.0,6104532020,61,6104532020,315250,315240,direct_2022
Turkey,543130.0,6104532020,61,6104532020,315250,315240,direct_2022
