Country,iso3,HS_Section,detail_code,impVal,bea_total,weight
Singapore,SGP,4,311910,406688.0,406688.0,1.0
Singapore,SGP,2,311920,2460736.0,4339300.0,0.5670813264812297
Singapore,SGP,4,311920,1878564.0,4339300.0,0.43291867351877034
Singapore,SGP,4,311930,2686058484.0,2686058484.0,1.0
Singapore,SGP,2,311940,873649.0,2644116.0,0.33041250837709085
Singapore,SGP,4,311940,1770467.0,2644116.0,0.6695874916229091
Singapore,SGP,4,311990,14838452.0,14838452.0,1.0
Singapore,SGP,4,312110,1539434.0,1539434.0,1.0
Singapore,SGP,4,312120,52560.0,52560.0,1.0
Singapore,SGP,4,312130,11111.0,11111.0,1.0
Singapore,SGP,4,312140,40598.0,40598.0,1.0
Singapore,SGP,4,312200,13493.0,13493.0,1.0
Singapore,SGP,11,313200,979784.0,1320329.0,0.7420756493267966
Singapore,SGP,20,313200,340545.0,1320329.0,0.2579243506732034
Singapore,SGP,11,313300,1439036.0,1439036.0,1.0
Singapore,SGP,11,314110,159724.0,159724.0,1.0
Singapore,SGP,11,314120,272632.0,312576.0,0.8722102784602784
Singapore,SGP,20,314120,39944.0,312576.0,0.12778972153972154
Singapore,SGP,8,314900,69962.0,1796567.0,0.03894204891885468
Singapore,SGP,11,314900,1726605.0,1796567.0,0.9610579510811453
Singapore,SGP,7,315000,7401.0,2253568.0,0.003284125440190844
Singapore,SGP,8,315000,25869.0,2253568.0,0.011479129984096332
Singapore,SGP,10,315000,22896.0,2253568.0,0.010159888674315574
Singapore,SGP,11,315000,2020414.0,2253568.0,0.8965400644666591
Singapore,SGP,12,315000,176988.0,2253568.0,0.07853679143473816
Singapore,SGP,7,316000,27020.0,1289579.0,0.0209525744448382
Singapore,SGP,8,316000,594056.0,1289579.0,0.4606588661881126
Singapore,SGP,12,316000,666184.0,1289579.0,0.5165902980740226
Singapore,SGP,18,316000,2319.0,1289579.0,0.001798261293026639
Singapore,SGP,9,321100,14788.0,14788.0,1.0
Singapore,SGP,9,321200,241153.0,241153.0,1.0
Singapore,SGP,9,321910,232304.0,232304.0,1.0
Singapore,SGP,9,3219A0,800046.0,880711.0,0.9084092284529204
Singapore,SGP,20,3219A0,80665.0,880711.0,0.09159077154707958
Singapore,SGP,10,322110,4570.0,4570.0,1.0
Singapore,SGP,10,322120,1351250.0,1351250.0,1.0
Singapore,SGP,10,322210,821412.0,821412.0,1.0
Singapore,SGP,7,322220,2410337.0,5609418.0,0.4296946670759783
Singapore,SGP,10,322220,3199081.0,5609418.0,0.5703053329240217
Singapore,SGP,10,322230,354876.0,354876.0,1.0
Singapore,SGP,10,322291,395603.0,487129.0,0.8121113709099643
Singapore,SGP,20,322291,91526.0,487129.0,0.1878886290900357
Singapore,SGP,10,322299,1213896.0,1213896.0,1.0
Singapore,SGP,10,323110,18899142.0,22095717.0,0.8553305602167153
Singapore,SGP,20,323110,3196575.0,22095717.0,0.1446694397832847
Singapore,SGP,10,323120,3240.0,13240.0,0.24471299093655588
Singapore,SGP,16,323120,10000.0,13240.0,0.7552870090634441
Singapore,SGP,5,324110,1926035964.0,1926035964.0,1.0
Singapore,SGP,13,324122,953493.0,953493.0,1.0
Singapore,SGP,6,325120,75072.0,75072.0,1.0
Singapore,SGP,6,325130,329661.0,329661.0,1.0
Singapore,SGP,6,325180,35166800.0,35166800.0,1.0
Singapore,SGP,6,325190,362143626.0,362143626.0,1.0
Singapore,SGP,7,325211,254451986.0,254451986.0,1.0
Singapore,SGP,7,3252A0,33842553.0,33908615.0,0.998051763541507
Singapore,SGP,11,3252A0,66062.0,33908615.0,0.0019482364584929228
Singapore,SGP,6,325310,20099.0,20099.0,1.0
Singapore,SGP,6,325320,28765.0,28765.0,1.0
Singapore,SGP,6,325411,2381085691.0,2381085691.0,1.0
Singapore,SGP,6,325412,5423196469.0,5423196469.0,1.0
Singapore,SGP,6,325413,9800466466.0,9800466466.0,1.0
Singapore,SGP,6,325414,2135012754.0,2135012754.0,1.0
Singapore,SGP,6,325510,289645.0,289645.0,1.0
Singapore,SGP,6,325520,1094279.0,1094279.0,1.0
Singapore,SGP,6,325610,9975031.0,9975031.0,1.0
Singapore,SGP,6,325620,19498697.0,19498697.0,1.0
Singapore,SGP,6,325910,45689098.0,379420780.0,0.1204180171681688
Singapore,SGP,16,325910,333731682.0,379420780.0,0.8795819828318312
Singapore,SGP,6,3259A0,45413904.0,45413904.0,1.0
Singapore,SGP,7,326110,26237763.0,26237763.0,1.0
Singapore,SGP,7,326120,10412946.0,10412946.0,1.0
Singapore,SGP,7,326160,772205.0,772205.0,1.0
Singapore,SGP,7,326190,35928243.0,36170090.0,0.9933136190703423
Singapore,SGP,16,326190,220982.0,36170090.0,0.006109523089381309
Singapore,SGP,20,326190,20865.0,36170090.0,0.0005768578402763167
Singapore,SGP,7,326210,306293.0,306293.0,1.0
Singapore,SGP,7,326220,173363920.0,173363920.0,1.0
Singapore,SGP,7,326290,18600856.0,18688335.0,0.9953190586534327
Singapore,SGP,12,326290,2265.0,18688335.0,0.00012119859794893445
Singapore,SGP,17,326290,85214.0,18688335.0,0.004559742748618323
Singapore,SGP,13,327100,1452882.0,1474711.0,0.985197777734078
Singapore,SGP,16,327100,21829.0,1474711.0,0.014802222265921932
Singapore,SGP,13,327200,92843935.0,92915591.0,0.9992288054219017
Singapore,SGP,18,327200,71656.0,92915591.0,0.0007711945780983086
Singapore,SGP,13,327330,21067.0,21067.0,1.0
Singapore,SGP,13,327390,442979.0,442979.0,1.0
Singapore,SGP,13,327910,620189.0,620189.0,1.0
Singapore,SGP,13,327991,497307.0,497307.0,1.0
Singapore,SGP,13,327993,45100.0,45100.0,1.0
Singapore,SGP,6,327999,26126.0,37617.0,0.6945264109312279
Singapore,SGP,10,327999,9274.0,37617.0,0.24653746976101232
Singapore,SGP,13,327999,2217.0,37617.0,0.05893611930775979
Singapore,SGP,15,331110,1334323.0,1334323.0,1.0
Singapore,SGP,15,331200,10200.0,10200.0,1.0
Singapore,SGP,6,331313,3412044.0,3412044.0,1.0
Singapore,SGP,15,33131B,139357.0,154315.0,0.9030683990538833
Singapore,SGP,16,33131B,14958.0,154315.0,0.0969316009461167
Singapore,SGP,5,331410,7406.0,55220124.0,0.0001341177719919644
Singapore,SGP,6,331410,19624.0,55220124.0,0.0003553776880327179
Singapore,SGP,14,331410,53802787.0,55220124.0,0.9743329623816129
Singapore,SGP,15,331410,1390307.0,55220124.0,0.02517754215836241
Singapore,SGP,15,331420,163253.0,233954.0,0.6977995674363336
Singapore,SGP,16,331420,70701.0,233954.0,0.30220043256366635
Singapore,SGP,14,331490,31314899.0,39400832.0,0.7947776077418873
Singapore,SGP,15,331490,8085933.0,39400832.0,0.20522239225811273
Singapore,SGP,15,331510,598107.0,640101.0,0.9343947283319352
Singapore,SGP,16,331510,41994.0,640101.0,0.06560527166806489
Singapore,SGP,15,331520,181110.0,181110.0,1.0
Singapore,SGP,15,332119,3463541.0,3463541.0,1.0
Singapore,SGP,15,332200,5009125.0,9839618.0,0.5090771816548163
Singapore,SGP,16,332200,150000.0,9839618.0,0.015244494247642541
Singapore,SGP,18,332200,4680493.0,9839618.0,0.4756783240975412
Singapore,SGP,15,332310,1942458.0,2171207.0,0.8946443153508624
Singapore,SGP,16,332310,228749.0,2171207.0,0.10535568464913755
Singapore,SGP,15,332320,6892312.0,6892312.0,1.0
Singapore,SGP,16,332410,2393096.0,2393096.0,1.0
Singapore,SGP,15,332420,100238.0,549879.0,0.18229101311379411
Singapore,SGP,17,332420,449641.0,549879.0,0.8177089868862059
Singapore,SGP,15,332430,161256.0,161256.0,1.0
Singapore,SGP,15,332500,13867056.0,13867056.0,1.0
Singapore,SGP,15,332600,2814297.0,2814297.0,1.0
Singapore,SGP,15,332720,3746124.0,4112277.0,0.9109610077336716
Singapore,SGP,16,332720,366153.0,4112277.0,0.08903899226632836
Singapore,SGP,16,332913,650038.0,650038.0,1.0
Singapore,SGP,15,33291A,27015363.0,113560391.0,0.23789424078330268
Singapore,SGP,16,33291A,86545028.0,113560391.0,0.7621057592166973
Singapore,SGP,16,332991,9010381.0,9010381.0,1.0
Singapore,SGP,6,332999,76010.0,36070699.0,0.002107250541499071
Singapore,SGP,12,332999,405.0,36070699.0,1.1227949865900852e-05
Singapore,SGP,14,332999,71824.0,36070699.0,0.0019912006695517602
Singapore,SGP,15,332999,33672576.0,36070699.0,0.9335160374907068
Singapore,SGP,16,332999,2209885.0,36070699.0,0.061265377751620505
Singapore,SGP,20,332999,39999.0,36070699.0,0.001108905596755971
Singapore,SGP,19,33299A,90501.0,90501.0,1.0
Singapore,SGP,16,333111,380307.0,826816.0,0.45996569974456225
Singapore,SGP,17,333111,21023.0,826816.0,0.025426455220992336
Singapore,SGP,21,333111,425486.0,826816.0,0.5146078450344453
Singapore,SGP,16,333120,15540831.0,15540831.0,1.0
Singapore,SGP,15,333130,4980.0,73326741.0,6.791519617652174e-05
Singapore,SGP,16,333130,73321761.0,73326741.0,0.9999320848038235
Singapore,SGP,16,333242,2088548825.0,2088548825.0,1.0
Singapore,SGP,16,33329A,55554062.0,55554062.0,1.0
Singapore,SGP,16,333314,34158.0,262825046.0,0.00012996478273231236
Singapore,SGP,18,333314,262790888.0,262825046.0,0.9998700352172677
Singapore,SGP,16,333316,37410.0,6615512.0,0.00565489111046885
Singapore,SGP,18,333316,6578102.0,6615512.0,0.9943451088895312
Singapore,SGP,16,333318,1653154.0,1872256.0,0.8829743368428249
Singapore,SGP,17,333318,156950.0,1872256.0,0.08382934812333356
Singapore,SGP,20,333318,62152.0,1872256.0,0.033196315033841524
Singapore,SGP,16,333413,37828637.0,37828637.0,1.0
Singapore,SGP,15,333414,2200.0,80666.0,0.027272952669030324
Singapore,SGP,16,333414,78466.0,80666.0,0.9727270473309697
Singapore,SGP,15,333415,3362.0,26539170.0,0.0001266806761477469
Singapore,SGP,16,333415,26535808.0,26539170.0,0.9998733193238523
Singapore,SGP,16,333511,7756726.0,7756726.0,1.0
Singapore,SGP,15,333514,168368.0,2175696.0,0.07738581125304271
Singapore,SGP,16,333514,2007328.0,2175696.0,0.9226141887469573
Singapore,SGP,15,333517,1716357.0,37715813.0,0.045507623022735845
Singapore,SGP,16,333517,35999456.0,37715813.0,0.9544923769772642
Singapore,SGP,15,33351B,65195.0,3236196.0,0.020145565966956266
Singapore,SGP,16,33351B,3171001.0,3236196.0,0.9798544340330437
Singapore,SGP,16,333611,31670123.0,31670123.0,1.0
Singapore,SGP,16,333612,8576301.0,8576301.0,1.0
Singapore,SGP,16,333613,6533708.0,6533708.0,1.0
Singapore,SGP,16,333618,4615942.0,4615942.0,1.0
Singapore,SGP,16,333912,20273218.0,20273218.0,1.0
Singapore,SGP,16,333914,47759266.0,47759266.0,1.0
Singapore,SGP,16,333920,6405795.0,6504795.0,0.9847804581082109
Singapore,SGP,17,333920,99000.0,6504795.0,0.015219541891789057
Singapore,SGP,15,333991,2200.0,615468.0,0.003574515653129001
Singapore,SGP,16,333991,613268.0,615468.0,0.996425484346871
Singapore,SGP,16,333993,10184110.0,10184110.0,1.0
Singapore,SGP,16,333994,3134560.0,3134560.0,1.0
Singapore,SGP,15,33399A,179360.0,217466911.0,0.0008247691530414022
Singapore,SGP,16,33399A,217199570.0,217466911.0,0.9987706589532602
Singapore,SGP,18,33399A,87981.0,217466911.0,0.00040457189369834753
Singapore,SGP,15,33399B,8876.0,13740918.0,0.0006459539311711197
Singapore,SGP,16,33399B,13732042.0,13740918.0,0.9993540460688288
Singapore,SGP,16,334111,201556413.0,201556413.0,1.0
Singapore,SGP,16,334112,8180812.0,8180812.0,1.0
Singapore,SGP,16,334118,105972982.0,105972982.0,1.0
Singapore,SGP,16,334210,10465141.0,10465141.0,1.0
Singapore,SGP,16,334220,290512839.0,290547594.0,0.9998803810435271
Singapore,SGP,17,334220,34755.0,290547594.0,0.00011961895647292815
Singapore,SGP,16,334290,469394.0,469394.0,1.0
Singapore,SGP,16,334300,50938494.0,51052996.0,0.9977571933290653
Singapore,SGP,20,334300,114502.0,51052996.0,0.00224280667093465
Singapore,SGP,6,334413,44836301.0,491538189.0,0.0912163123911416
Singapore,SGP,16,334413,446701888.0,491538189.0,0.9087836876088584
Singapore,SGP,16,334418,57397453.0,91917078.0,0.6244481901393776
Singapore,SGP,18,334418,34519625.0,91917078.0,0.3755518098606224
Singapore,SGP,16,33441A,72077395.0,72077395.0,1.0
Singapore,SGP,18,334510,657860007.0,657860007.0,1.0
Singapore,SGP,16,334511,57665086.0,86169987.0,0.669201516764764
Singapore,SGP,18,334511,28504901.0,86169987.0,0.330798483235236
Singapore,SGP,18,334512,1310232.0,1310232.0,1.0
Singapore,SGP,16,334513,104187.0,70417964.0,0.001479551439459397
Singapore,SGP,18,334513,70313777.0,70417964.0,0.9985204485605406
Singapore,SGP,18,334514,50025.0,50025.0,1.0
Singapore,SGP,16,334515,406918.0,166252295.0,0.002447593279840137
Singapore,SGP,18,334515,165845377.0,166252295.0,0.9975524067201599
Singapore,SGP,18,334516,916783101.0,916783101.0,1.0
Singapore,SGP,18,334517,5703013.0,5703013.0,1.0
Singapore,SGP,18,33451A,51344253.0,51344253.0,1.0
Singapore,SGP,16,334610,1145198908.0,1145198908.0,1.0
Singapore,SGP,16,335110,2376893.0,2376893.0,1.0
Singapore,SGP,16,335120,200736.0,4189932.0,0.04790913074484264
Singapore,SGP,20,335120,3989196.0,4189932.0,0.9520908692551574
Singapore,SGP,16,335210,1091193.0,2061413.0,0.5293422521348221
Singapore,SGP,18,335210,970220.0,2061413.0,0.4706577478651779
Singapore,SGP,15,335220,27691.0,2918026.0,0.009489634430947497
Singapore,SGP,16,335220,2890335.0,2918026.0,0.9905103655690525
Singapore,SGP,16,335311,8871407.0,9101387.0,0.9747313239179919
Singapore,SGP,18,335311,229980.0,9101387.0,0.02526867608200816
Singapore,SGP,16,335312,112568725.0,112568725.0,1.0
Singapore,SGP,16,335313,60181083.0,60181083.0,1.0
Singapore,SGP,16,335314,145898235.0,145898235.0,1.0
Singapore,SGP,16,335911,90866592.0,90866592.0,1.0
Singapore,SGP,16,335912,125176581.0,125248023.0,0.9994295957869131
Singapore,SGP,18,335912,71442.0,125248023.0,0.0005704042130868605
Singapore,SGP,16,335920,17907794.0,17907794.0,1.0
Singapore,SGP,16,335930,35260049.0,35260049.0,1.0
Singapore,SGP,6,335991,6315.0,402938.0,0.01567238632246152
Singapore,SGP,13,335991,262615.0,402938.0,0.6517503933607652
Singapore,SGP,16,335991,134008.0,402938.0,0.3325772203167733
Singapore,SGP,15,335999,6090241.0,339478674.0,0.017939981113511715
Singapore,SGP,16,335999,291128948.0,339478674.0,0.8575765439687089
Singapore,SGP,18,335999,42259485.0,339478674.0,0.12448347491777938
Singapore,SGP,17,336111,12612730.0,12612730.0,1.0
Singapore,SGP,17,336212,223735.0,223735.0,1.0
Singapore,SGP,17,336214,12344.0,12344.0,1.0
Singapore,SGP,16,336310,5206279.0,5206279.0,1.0
Singapore,SGP,16,336320,16119406.0,16134905.0,0.9990394117597842
Singapore,SGP,18,336320,15499.0,16134905.0,0.000960588240215855
Singapore,SGP,17,336350,27179470.0,27179470.0,1.0
Singapore,SGP,20,336360,125414.0,125414.0,1.0
Singapore,SGP,16,336390,4853041.0,11192994.0,0.4335784509488703
Singapore,SGP,17,336390,6339953.0,11192994.0,0.5664215490511296
Singapore,SGP,17,3363A0,332720.0,332720.0,1.0
Singapore,SGP,17,336411,9160.0,9160.0,1.0
Singapore,SGP,16,336412,411357252.0,411357252.0,1.0
Singapore,SGP,17,336413,92101422.0,92101422.0,1.0
Singapore,SGP,17,33641A,266270.0,266270.0,1.0
Singapore,SGP,17,336500,47900.0,47900.0,1.0
Singapore,SGP,17,336611,90184.0,90184.0,1.0
Singapore,SGP,17,336612,1059000.0,1059000.0,1.0
Singapore,SGP,17,336991,191296.0,191296.0,1.0
Singapore,SGP,17,336999,612022.0,612022.0,1.0
Singapore,SGP,20,337110,135612.0,135612.0,1.0
Singapore,SGP,20,337121,50898.0,50898.0,1.0
Singapore,SGP,20,337122,287516.0,287516.0,1.0
Singapore,SGP,15,337127,257441.0,10045490.0,0.025627520409656473
Singapore,SGP,18,337127,343474.0,10045490.0,0.03419186122329523
Singapore,SGP,20,337127,9444575.0,10045490.0,0.9401806183670482
Singapore,SGP,20,33712N,3276688.0,3276688.0,1.0
Singapore,SGP,20,337215,3284433.0,3284433.0,1.0
Singapore,SGP,20,33721A,138048.0,138048.0,1.0
Singapore,SGP,20,337900,47807881.0,47807881.0,1.0
Singapore,SGP,6,339112,7245.0,142218164.0,5.094285987266718e-05
Singapore,SGP,18,339112,142210919.0,142218164.0,0.9999490571401274
Singapore,SGP,6,339113,36958.0,2576926192.0,1.4341893110767063e-05
Singapore,SGP,7,339113,168750.0,2576926192.0,6.548499546625742e-05
Singapore,SGP,11,339113,2114.0,2576926192.0,8.203572172780337e-07
Singapore,SGP,12,339113,7552.0,2576926192.0,2.9306233230291912e-06
Singapore,SGP,16,339113,61719.0,2576926192.0,2.3950627764041135e-05
Singapore,SGP,18,339113,2576649099.0,2576926192.0,0.9998924715031187
Singapore,SGP,18,339114,27822.0,27822.0,1.0
Singapore,SGP,18,339115,90290841.0,90290841.0,1.0
Singapore,SGP,13,339910,11902.0,212776269.0,5.5936689067520024e-05
Singapore,SGP,14,339910,212108473.0,212776269.0,0.9968615109046771
Singapore,SGP,15,339910,626820.0,212776269.0,0.0029459112284744497
Singapore,SGP,18,339910,29074.0,212776269.0,0.00013664117778096766
Singapore,SGP,20,339920,737552.0,737552.0,1.0
Singapore,SGP,16,339930,11000.0,1394691.0,0.007887051683849684
Singapore,SGP,20,339930,1383691.0,1394691.0,0.9921129483161503
Singapore,SGP,6,339940,3500.0,147166.0,0.023782667192150362
Singapore,SGP,10,339940,5530.0,147166.0,0.03757661416359757
Singapore,SGP,20,339940,138136.0,147166.0,0.938640718644252
Singapore,SGP,15,339950,287549.0,1032635.0,0.27846141182508827
Singapore,SGP,20,339950,745086.0,1032635.0,0.7215385881749118
Singapore,SGP,6,339990,91758.0,11608270.0,0.00790453702403545
Singapore,SGP,7,339990,8882614.0,11608270.0,0.7651970534799759
Singapore,SGP,12,339990,11753.0,11608270.0,0.0010124678354311194
Singapore,SGP,15,339990,30385.0,11608270.0,0.002617530433044717
Singapore,SGP,16,339990,841352.0,11608270.0,0.0724786725325996
Singapore,SGP,18,339990,1501183.0,11608270.0,0.1293201312512545
Singapore,SGP,20,339990,249225.0,11608270.0,0.0214696074436587
Singapore,SGP,6,S00300,96865.0,4808440785.0,2.014478379398406e-05
Singapore,SGP,7,S00300,8283.0,4808440785.0,1.7225958206325296e-06
Singapore,SGP,10,S00300,3768.0,4808440785.0,7.836220031562685e-07
Singapore,SGP,11,S00300,5724.0,4808440785.0,1.1904066735845224e-06
Singapore,SGP,14,S00300,28060306.0,4808440785.0,0.005835635137180961
Singapore,SGP,15,S00300,35765256.0,4808440785.0,0.0074380152733855495
Singapore,SGP,16,S00300,184379.0,4808440785.0,3.8344862346058816e-05
Singapore,SGP,21,S00300,4744316204.0,4808440785.0,0.986664163318796
Sint Maarten,SXM,1,112A00,62360.0,62360.0,1.0
Sint Maarten,SXM,4,312140,101705.0,101705.0,1.0
Sint Maarten,SXM,11,314900,3275.0,3275.0,1.0
Sint Maarten,SXM,11,315000,2532.0,2532.0,1.0
Sint Maarten,SXM,8,316000,2080.0,2080.0,1.0
Sint Maarten,SXM,15,332310,7310.0,7310.0,1.0
Sint Maarten,SXM,16,332410,5000.0,5000.0,1.0
Sint Maarten,SXM,15,332999,4537.0,14537.0,0.31210015821696363
Sint Maarten,SXM,16,332999,10000.0,14537.0,0.6878998417830364
Sint Maarten,SXM,16,333415,3200.0,3200.0,1.0
Sint Maarten,SXM,16,333612,5000.0,5000.0,1.0
Sint Maarten,SXM,16,333613,3000.0,3000.0,1.0
Sint Maarten,SXM,16,333618,5713.0,5713.0,1.0
Sint Maarten,SXM,16,33399A,4500.0,4500.0,1.0
Sint Maarten,SXM,16,334111,21500.0,21500.0,1.0
Sint Maarten,SXM,16,334220,83000.0,83000.0,1.0
Sint Maarten,SXM,16,334300,5473.0,5473.0,1.0
Sint Maarten,SXM,16,33441A,23612.0,23612.0,1.0
Sint Maarten,SXM,18,33451A,21595.0,21595.0,1.0
Sint Maarten,SXM,16,335312,382032.0,382032.0,1.0
Sint Maarten,SXM,16,335313,5500.0,5500.0,1.0
Sint Maarten,SXM,16,336320,3360.0,3360.0,1.0
Sint Maarten,SXM,17,3363A0,2500.0,2500.0,1.0
Sint Maarten,SXM,16,336412,35000.0,35000.0,1.0
Sint Maarten,SXM,14,339910,72311.0,72311.0,1.0
Sint Maarten,SXM,20,339920,3000.0,3000.0,1.0
Sint Maarten,SXM,20,339930,3000.0,3000.0,1.0
Sint Maarten,SXM,20,339940,12153.0,12153.0,1.0
Sint Maarten,SXM,7,S00300,35371.0,100640970.0,0.00035145726437255126
Sint Maarten,SXM,11,S00300,390.0,100640970.0,3.8751613781146985e-06
Sint Maarten,SXM,14,S00300,156003.0,100640970.0,0.001550094360179557
Sint Maarten,SXM,15,S00300,1110139.0,100640970.0,0.011030686608048393
Sint Maarten,SXM,16,S00300,233849.0,100640970.0,0.002323596443873703
Sint Maarten,SXM,21,S00300,99105218.0,100640970.0,0.9847402901621477
Slovakia,SVK,2,1111A0,311000.0,311000.0,1.0
Slovakia,SVK,2,1111B0,27998.0,27998.0,1.0
Slovakia,SVK,2,111400,1515135.0,1515135.0,1.0
Slovakia,SVK,1,112A00,1949284.0,1949284.0,1.0
Slovakia,SVK,2,113000,180035.0,182100.0,0.9886600768808347
Slovakia,SVK,9,113000,2065.0,182100.0,0.011339923119165294
Slovakia,SVK,5,2123A0,15732.0,15732.0,1.0
Slovakia,SVK,4,311221,364061.0,364061.0,1.0
Slovakia,SVK,4,311224,56208.0,56208.0,1.0
Slovakia,SVK,4,311300,657243.0,657243.0,1.0
Slovakia,SVK,4,311420,28967.0,28967.0,1.0
Slovakia,SVK,4,311514,71244.0,71244.0,1.0
Slovakia,SVK,3,31161A,2457111.0,2457111.0,1.0
Slovakia,SVK,4,311810,156888.0,156888.0,1.0
Slovakia,SVK,4,311940,50492.0,50492.0,1.0
Slovakia,SVK,4,311990,24603.0,24603.0,1.0
Slovakia,SVK,4,312110,59785.0,59785.0,1.0
Slovakia,SVK,4,312120,7728.0,7728.0,1.0
Slovakia,SVK,4,312130,387027.0,387027.0,1.0
Slovakia,SVK,4,312140,172599.0,172599.0,1.0
Slovakia,SVK,11,313100,3705.0,3705.0,1.0
Slovakia,SVK,11,313200,1989761.0,2147480.0,0.9265562426658223
Slovakia,SVK,13,313200,151913.0,2147480.0,0.07074012330731834
Slovakia,SVK,20,313200,5806.0,2147480.0,0.0027036340268593887
Slovakia,SVK,11,313300,16912.0,16912.0,1.0
Slovakia,SVK,11,314110,87304.0,87304.0,1.0
Slovakia,SVK,11,314120,64527.0,667563.0,0.09666053990409894
Slovakia,SVK,20,314120,603036.0,667563.0,0.903339460095901
Slovakia,SVK,8,314900,33818.0,2638532.0,0.012816975500012887
Slovakia,SVK,11,314900,2561532.0,2638532.0,0.9708171058755399
Slovakia,SVK,13,314900,7536.0,2638532.0,0.0028561336379471615
Slovakia,SVK,15,314900,9912.0,2638532.0,0.0037566343709305025
Slovakia,SVK,17,314900,24648.0,2638532.0,0.009341558108827181
Slovakia,SVK,20,314900,1086.0,2638532.0,0.00041159250674238553
Slovakia,SVK,7,315000,16566.0,16446703.0,0.0010072535510612674
Slovakia,SVK,8,315000,15262.0,16446703.0,0.0009279671433234977
Slovakia,SVK,11,315000,16045250.0,16446703.0,0.9755906700570929
Slovakia,SVK,12,315000,369625.0,16446703.0,0.022474109248522334
Slovakia,SVK,8,316000,2893378.0,27260440.0,0.10613834552927245
Slovakia,SVK,12,316000,23268844.0,27260440.0,0.8535755108868383
Slovakia,SVK,20,316000,1098218.0,27260440.0,0.04028614358388933
Slovakia,SVK,9,321200,314679.0,314679.0,1.0
Slovakia,SVK,9,321910,1439474.0,1439474.0,1.0
Slovakia,SVK,9,3219A0,482841.0,637568.0,0.7573168665930536
Slovakia,SVK,20,3219A0,154727.0,637568.0,0.2426831334069464
Slovakia,SVK,10,322110,9771.0,9771.0,1.0
Slovakia,SVK,10,322120,12419964.0,12419964.0,1.0
Slovakia,SVK,10,322130,340461.0,340461.0,1.0
Slovakia,SVK,10,322210,387143.0,387143.0,1.0
Slovakia,SVK,7,322220,479158.0,506102.0,0.9467617199694923
Slovakia,SVK,10,322220,26944.0,506102.0,0.053238280030507686
Slovakia,SVK,10,322291,308775.0,2634549.0,0.11720222322682175
Slovakia,SVK,20,322291,2325774.0,2634549.0,0.8827977767731783
Slovakia,SVK,10,322299,18331.0,18331.0,1.0
Slovakia,SVK,7,323110,1047.0,5630812.0,0.00018594121061047677
Slovakia,SVK,10,323110,5559186.0,5630812.0,0.9872796321383133
Slovakia,SVK,20,323110,70579.0,5630812.0,0.012534426651076257
Slovakia,SVK,16,323120,2703.0,2703.0,1.0
Slovakia,SVK,5,324110,80848.0,80848.0,1.0
Slovakia,SVK,6,325130,865927.0,865927.0,1.0
Slovakia,SVK,6,325180,2438041.0,2438041.0,1.0
Slovakia,SVK,6,325190,8805098.0,8809101.0,0.9995455835958743
Slovakia,SVK,7,325190,4003.0,8809101.0,0.00045441640412568774
Slovakia,SVK,7,325211,1410911.0,1410911.0,1.0
Slovakia,SVK,7,3252A0,3681.0,2017906.0,0.0018241682219092465
Slovakia,SVK,11,3252A0,2014225.0,2017906.0,0.9981758317780908
Slovakia,SVK,6,325310,284583.0,284583.0,1.0
Slovakia,SVK,6,325411,3850713.0,3850713.0,1.0
Slovakia,SVK,6,325412,1578194.0,1578194.0,1.0
Slovakia,SVK,6,325413,486561.0,486561.0,1.0
Slovakia,SVK,6,325414,34649.0,34649.0,1.0
Slovakia,SVK,6,325510,3208.0,3208.0,1.0
Slovakia,SVK,6,325520,11306.0,11306.0,1.0
Slovakia,SVK,6,325610,1094317.0,1094317.0,1.0
Slovakia,SVK,6,325620,2951192.0,2951192.0,1.0
Slovakia,SVK,16,325910,7432319.0,7432319.0,1.0
Slovakia,SVK,6,3259A0,2561937.0,2561937.0,1.0
Slovakia,SVK,7,326110,4416631.0,4416631.0,1.0
Slovakia,SVK,7,326120,779312.0,779312.0,1.0
Slovakia,SVK,7,326160,215180.0,215180.0,1.0
Slovakia,SVK,7,326190,14661128.0,14723930.0,0.9957346985485532
Slovakia,SVK,16,326190,47657.0,14723930.0,0.003236703787643652
Slovakia,SVK,20,326190,15145.0,14723930.0,0.0010285976638030744
Slovakia,SVK,7,326210,297801536.0,297801536.0,1.0
Slovakia,SVK,7,326220,2420221.0,2420221.0,1.0
Slovakia,SVK,7,326290,2691626.0,2691626.0,1.0
Slovakia,SVK,6,327100,135335.0,10230698.0,0.013228325183677595
Slovakia,SVK,13,327100,1723585.0,10230698.0,0.16847188725539547
Slovakia,SVK,16,327100,8371778.0,10230698.0,0.8182997875609269
Slovakia,SVK,13,327200,36586914.0,37594567.0,0.9731968451718037
Slovakia,SVK,16,327200,20090.0,37594567.0,0.0005343857265333046
Slovakia,SVK,17,327200,711396.0,37594567.0,0.018922840632796756
Slovakia,SVK,18,327200,36436.0,37594567.0,0.0009691825949212289
Slovakia,SVK,20,327200,239731.0,37594567.0,0.0063767458739450306
Slovakia,SVK,13,327330,2138.0,2138.0,1.0
Slovakia,SVK,13,327390,1134501.0,1134501.0,1.0
Slovakia,SVK,6,327910,50469.0,301824.0,0.16721334287531806
Slovakia,SVK,13,327910,251355.0,301824.0,0.8327866571246819
Slovakia,SVK,13,327991,94729.0,94729.0,1.0
