Country,impVal,hs_code,hs2_code
Burkina Faso,44391.0,8708996890,87
Cameroon,374230.0,8711100000,87
Cameroon,7098.0,8714998000,87
Cameroon,6131.0,8716905060,87
Algeria,18429.0,8807909060,88
Cameroon,9012.0,9001904000,90
Cameroon,5831.0,9002114000,90
Cameroon,28166.0,9002119000,90
Cameroon,4669.0,9002190000,90
Cameroon,11033.0,9002909500,90
Cameroon,3902.0,9004100000,90
Botswana,4120.0,9014805000,90
Cameroon,4226.0,9018199530,90
Cameroon,2049.0,9018390040,90
Cameroon,3068.0,9018905040,90
Algeria,46438.0,9018906000,90
Cameroon,10286.0,9018907580,90
Congo (Brazzaville),17890.0,9018908000,90
Cameroon,8237.0,9019102010,90
Cameroon,3000.0,9021218000,90
Cameroon,8547.0,9021298000,90
Cameroon,4318.0,9022906000,90
Cameroon,6170.0,9023000000,90
Cameroon,8340.0,9026104000,90
Cameroon,33465.0,9026204000,90
Cameroon,6156.0,9026208000,90
Cameroon,2712.0,9027102000,90
Algeria,6183.0,9027905630,90
Cameroon,4818.0,9027908800,90
Algeria,11354.0,9030400000,90
Cameroon,11273.0,9030400000,90
Congo (Brazzaville),14929.0,9031808085,90
Algeria,16137.0,9031909160,90
Cabo Verde,5192.0,9031909195,90
Cameroon,4841.0,9031909195,90
Cameroon,5856.0,9032896025,90
Algeria,15377.0,9032896085,90
Cameroon,5325.0,9032906180,90
Congo (Brazzaville),145600.0,9101299010,91
Congo (Brazzaville),3000.0,9101299020,91
Congo (Brazzaville),2354.0,9102114530,91
Congo (Brazzaville),3709.0,9206008000,92
Cameroon,3866.0,9209928000,92
Cameroon,3165.0,9209948000,92
Cameroon,5213.0,9209998000,92
Benin,3864.0,9305208033,93
Cabo Verde,16000.0,9401410000,94
Cameroon,4913.0,9401614011,94
Burkina Faso,1840.0,9401614031,94
Cameroon,24320.0,9401616011,94
Benin,81277.0,9401694010,94
Benin,80425.0,9401694015,94
Cameroon,1150.0,9401696011,94
Botswana,1480.0,9401696031,94
