hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
4802566000,No description available,322120.0,322121.0,both_years
4802567020,"Wrtng ppr/pbrd Wt40-15-g/m2,&lt;150x435mm,&gt;25%ctn Fb (kg)",322120.0,322121.0,both_years
4802567050,PPr/pbrd Wt 40-15-g/m2 W/sides&lt;435x297mm Wrtng/cvr (kg),322120.0,322121.0,both_years
4802567090,PPr/pbrd  Wt 40-15-g/m2 W/sides&lt;435x297mm Nesoi (kg),322120.0,322121.0,both_years
4805191000,"Fluting Paper,nesoi,wt&lt;150g/m2,uncoated,roll/sheet (kg)",322120.0,322121.0,both_years
4805192000,"Fluting Paper,nesoi,wt&gt;150g/m2,uncoated,roll/sheet (kg)",322120.0,322121.0,both_years
4802571020,No description available,322120.0,322121.0,both_years
4802571040,Wrtng/cvdr ppr Nov 10% Mech 40-150g/m2 965x635mm (kg),322120.0,322121.0,both_years
4802571090,No description available,322120.0,322121.0,both_years
4802572000,"Drawing ppr, Nov 10% Mech Nesoi 40-150 G/m2 Sheets (kg)",322120.0,322121.0,both_years
4802573000,India/bibl ppr  Nov10% Mech Nesoi 40-150g/m2 Rl/s (kg),322120.0,322121.0,both_years
4802574020,No description available,322120.0,322121.0,both_years
4802574040,PPr/prbrd Unctd Nov 10% Mch 40-150g/m2 965x665mm (kg),322120.0,322121.0,both_years
4802574090,No description available,322120.0,322121.0,both_years
4804412000,"Kraft Wrappng Paper,unctd,unblchd,wt 150-225 G/m2 (kg)",322120.0,322121.0,both_years
4810311050,"Gift Wrapi Cly Ctd Blch, Wd&gt;15x36x15cm Etc (kg)",322120.0,322121.0,both_years
4802581000,"Wrtng/cvr ppr Nov 10%mech, &gt;150g/m2 Wd&gt;15,&gt;36x15cm (kg)",322120.0,322121.0,both_years
4802582020,Drwng ppr Nov10% Mech Wt&gt;150g/m2 Wd&gt;15cm Or36x15cm (kg),322120.0,322121.0,both_years
4813200000,Cigarette Paper In Rolls Of A Width Not Over 5 Cm (kg),322120.0,322121.0,both_years
4810316500,"Krft ppr/pbrd,blchd,&gt;95%wd Fbrs,wt&lt;150g/m2,nesoi (kg)",322120.0,322121.0,both_years
4804290000,Sack Kraft Paper Uncoated Bleached In Rolls/sheets (kg),322120.0,322121.0,both_years
4810191100,"Basic ppr Senstzd Phtgrphy Clay Ctd,&lt;150g/m2,nesoi (kg)",322120.0,322121.0,both_years
4810191300,"India/bible ppr Clay Ctd &lt;10% Mech,&lt; 150g/m2, Neso (kg)",322120.0,322121.0,both_years
4810191900,"PPr/pbrd Writng Etc Clay Ctd Nov 150g/m2 Etc,nesoi (kg)",322120.0,322121.0,both_years
4802201000,Unctd Base ppr To Be Snstzed (photo Etc) Strps/rll (m2),322120.0,322121.0,both_years
4811901000,"Handmade Paper, Ctd/impg/cov/printed Etc, Roll/sht (kg)",322120.0,322121.0,both_years
4802202000,Unctd Basic ppr To Be Sensitzd For Photogrphy Cut (kg),322120.0,322121.0,both_years
4802204020,"PPr ppbrd, Containing By Wt&gt;25% Cttn Fiber Nesoi (kg)",322120.0,322121.0,both_years
4802204040,PPr/pbrd For Photo/heat/electro Sensitive Nesoi (kg),322120.0,322121.0,both_years
4811904010,"Tissue Paper Sheets Gt 36x15 Cm, Lt=15 G/m2 Nesoi (kg)",322120.0,322121.0,both_years
4806400000,Glassine & Oth Glazed Transparent/translucent Papr (kg),322120.0,322121.0,both_years
4811906010,"Tiss Papr Sheet Gt 36x15cm, Gt 15 Lt=29 G/m2 Nesoi (kg)",322120.0,322121.0,both_years
4811908030,Dir Therm Coat Paper Gt 30g/m2 Weight Gt 15cm Wide (kg),322120.0,322121.0,both_years
4811909010,"Tissue Paper Weighing Lt=29 G/m2, In Sheets, Nesoi (kg)",322120.0,322121.0,both_years
4811909030,"Direct Thermal Coated Paper, Nesoi (kg)",322120.0,322121.0,both_years
4811909035,Paper Sheets Lined 152.4-360 mm W 222.25-360 mm L (kg),322120.0,322121.0,both_years
4804311000,Condenser ppr Unctd Kraft Unblchd Ov 15 Nov 30g/m2 (kg),322120.0,322121.0,both_years
4804312000,Condenser ppr Unctd Kraft Unblchd 30-150g/m2 Rl/sh (kg),322120.0,322121.0,both_years
4803002000,Cellulose Wadding In Roll/rectangulr Sheet Ov 36cm (kg),322120.0,322121.0,both_years
4802611000,"Wrtng/cvr ppr Unctd Ov 10% Mech Fbr Wd&gt;15cm, Rolls (kg)",322120.0,322122.0,both_years
4802612000,"Drwng ppr Unctd Ov 10% Mech Fbrs Width&gt;15cm, Rolls (kg)",322120.0,322122.0,both_years
4802613110,Paper/bd Unctd Gt 10% Mech  W Gt 15cm Wt Lt 40g/m2 (kg),322120.0,322122.0,both_years
4802613135,Supercalend ppr/brd Uncd Ov 10% Mec Roll W Gt 15cm (kg),322120.0,322122.0,both_years
4802613191,Paper/board Unctd Ov 10% Mech Roll W Gt 15cm Nesoi (kg),322120.0,322122.0,both_years
4802616040,"PPr/pbrd For Graphic Etc &gt;10% Mech Fber, Nesoi,rll (kg)",322120.0,322122.0,both_years
4802621000,"Wrtng/cvr ppr Unctd Ov 10% Mech Fbr,&gt;360x150mm,sht (kg)",322120.0,322122.0,both_years
4802622000,"Drwng ppr Unctd Ov 10% Mech Fbrs,&gt;369x&gt;150mm, Shts (kg)",322120.0,322122.0,both_years
4802623000,"PPr/pboard Unctd &gt;10% Mech &gt;360x150mm,nesoi,sheet (kg)",322120.0,322122.0,both_years
4802400000,"Wallpaper Base (hanging ppr) Uncoatd, Rolls/sheets (kg)",322120.0,322122.0,both_years
4802691000,"Writing/cover ppr Unctd Ov 10% Mech Fbr, Nesoi (kg)",322120.0,322122.0,both_years
4802692000,"Drawing Paper Uncoated Ov 10% Mech Fbrs ,nesoi (kg)",322120.0,322122.0,both_years
4802693000,"Paper/paperboard Uncoated &gt;10% Mech Fiber, Nesoi (kg)",322120.0,322122.0,both_years
4801000120,"Newsprint Paper, Standard, In Rolls Or Sheets (t)",322120.0,322122.0,both_years
4801000140,"Newsprint Other Than Standard, In Rolls Or Sheets (t)",322120.0,322122.0,both_years
2710910010,Waste Oils Containing Pcbs Conc 50mg/kg Or More (bbl),324110.0,,only_2023
2710910050,"Wst Oil Con Pcts,pbbs,wh Or Nt Con Pcbs Ls 50mg/kg (bbl)",324110.0,,only_2023
2930904315,No description available,325199.0,,only_2023
2930904395,"Non-arom Org-sulf Cmpds Used As Pesticides, Nesoi (kg)",325199.0,,only_2023
2923202010,"Lecithins & Oth Phosphoaminolipids, Cert Org,nesoi (kg)",325199.0,,only_2023
2923202050,"Lecithins And Other Phosphoaminolipids, Nesoi (kg)",325199.0,,only_2023
2903897010,Other Hexabromocyclododecanes (kg),325199.0,,only_2023
2903897090,Other Halo Deriv Cyclanic Etc Not Deriv Fr Benzene (kg),325199.0,,only_2023
3917400020,"Plmbng Ftng Tube,pipe,hose,of Plast,nt Pr Rtd,pvc (kg)",326122.0,,only_2023
3917400030,"Plumbing Ftng Tube,pipe,hoses,plas,nt Pres Rtd,abs (kg)",326122.0,,only_2023
3917400050,"Plmbng Ftng Tubes,pipes,hoses,plast,nt Prrtd,nes (kg)",326122.0,,only_2023
3917400060,"Oth Plumbing Fittings Tubes,pipes Hoses,polyv Chl (kg)",326122.0,,only_2023
3917400080,"Oth Plumbing Fittings For Tubes,pipes & Hoses,nes (kg)",326122.0,,only_2023
3917400095,"Other Fittings For Tubes,pipes & Hoses,of Plastic (kg)",326122.0,,only_2023
6802990050,"Other Stone, Quartzite Slabs (t)",327991.0,,only_2023
6802990070,"Other Stone, Other Quartzite (t)",327991.0,,only_2023
6802990090,"Other Stone, Nesoi (t)",327991.0,,only_2023
6810990020,"Agg Quartz Slabs,rect,3m Or Mr Leng,1.25m Or Mr Wd (m2)",327991.0,,only_2023
6810990040,"Agglomerated Quartz Slabs For Countertops, Nesoi (m2)",327991.0,,only_2023
8443140000,Reel-fed Letterpress Printing Machinery (no),333248.0,333244.0,both_years
8443150000,"Letterpress Printing Machinery, Except Reel-fed (no)",333248.0,333244.0,both_years
8443160000,Flexographic Printing Machinery (no),333248.0,333244.0,both_years
8443170000,Gravure Printing Machinery (no),333248.0,333244.0,both_years
8442400000,"Parts Of Mach & Equip F Make Print Blocks, Etc (no)",333248.0,333244.0,both_years
8443193000,"Printing Machinery,use Print Compn Of 8442, Nesoi (no)",333248.0,333244.0,both_years
8443995050,"Parts And Accessories Of Printing Mach, Nesoi (no)",333248.0,333244.0,both_years
8442300110,Phototypesetting And Composing Machines (no),333248.0,333244.0,both_years
8442300150,"Mach & Equip, Nesoi, F Making Print Blocks, Plates (no)",333248.0,333244.0,both_years
8443111000,"Reel-fed Offset Prntng,double-w Newsp Prntng Press (no)",333248.0,333244.0,both_years
8440100000,"Bookbinding Mach, Including Book-sewing Machines (no)",333248.0,333244.0,both_years
8443115000,"Reel-fed Offset Printing Machinery, Nesoi (no)",333248.0,333244.0,both_years
8443120000,"Sheet-fed, Office Type, Offset Printing Machinery (no)",333248.0,333244.0,both_years
8443911000,Machines For Uses Ancillary To Printing (no),333248.0,333244.0,both_years
8443913000,Parts Of Printing Mach And Mach For Ancillary Use (no),333248.0,333244.0,both_years
8440900000,"Parts For Bookbind Mach, Inc Book-sew Machines (no)",333248.0,333244.0,both_years
8443130000,"Offset Printing Machinery, Nesoi (no)",333248.0,333244.0,both_years
8448511000,Latch Needles For Knitting Machines (ths),333248.0,333249.0,both_years
8480100000,Molding Boxes For Metal Foundry (no),333248.0,333249.0,both_years
8448512000,Spring-beard Needles For Knitting Machines (ths),333248.0,333249.0,both_years
8447202000,"V-bed,power Driven Flat Knit Mach Gt 50.8 Cm Wid (no)",333248.0,333249.0,both_years
8448513000,"Needles For Knitting Machines, Nesoi (ths)",333248.0,333249.0,both_years
8447203000,"V-bed Flat Knitting Machines, Nesoi (no)",333248.0,333249.0,both_years
8447204000,Warp Knitting Machines (no),333248.0,333249.0,both_years
8475909000,Parts Of Mach For Manufacture Or Hot Working Glass (no),333248.0,333249.0,both_years
8448515000,"Sinker,needle,&other Art Used In Form Stitch,nesoi (no)",333248.0,333249.0,both_years
8464900110,"Glass-working Mach, Exc Grinding Or Polishing (no)",333248.0,333249.0,both_years
8420991000,"Parts Of Calender Or Other Roll Mach, Process Text (kg)",333248.0,333249.0,both_years
8464900120,"Mach Tls For Wrkng Stone Or Like Minrl Matrl,nesoi (no)",333248.0,333249.0,both_years
8451400000,"Washing, Bleaching Or Dyeing Machines (no)",333248.0,333249.0,both_years
8447206000,"Flat Knitting Mach And Stitch-bonding Mach, Nesoi (no)",333248.0,333249.0,both_years
8445110000,Carding Machines For Preparing Textile Fibers (no),333248.0,333249.0,both_years
8446290000,"Weaving Mach,fabric Exceed 30cm,shuttle Type,nesoi (no)",333248.0,333249.0,both_years
8456907100,"Machine Tools, Nesoi, O/t Metal, Beam,etc.,process (no)",333248.0,333249.0,both_years
8445900000,"Mac,prod Tex Yrn & Prep,use On Mac,head 8446,8447 (no)",333248.0,333249.0,both_years
8448391000,"Parts Of Spinning, Doubling Or Twisting Machines (no)",333248.0,333249.0,both_years
8420999000,"Parts Of Calend, Roll Mach, Exc Metal Or Glas,neso (kg)",333248.0,333249.0,both_years
8448395000,Parts Of Winding Or Reeling Machines (no),333248.0,333249.0,both_years
8453901000,Parts Of Machinery Fr Making Or Repairing Footwear (no),333248.0,333249.0,both_years
8465960051,"Splitting, Slicing Or Paring Mach, Hard Matl,nesoi (no)",333248.0,333249.0,both_years
8445120000,Combing Machines For Preparing Textile Fibers (no),333248.0,333249.0,both_years
8446301010,"Power Looms,rapier,for Weavg Fabric Width Exc 30cm (no)",333248.0,333249.0,both_years
8446301020,No description available,333248.0,333249.0,both_years
8446301030,"Power Looms,fabric Wdth Exc 30cm,shutleless,nesoi (no)",333248.0,333249.0,both_years
8477103000,Injection-molding Machines For Manufacturing Shoes (no),333248.0,333249.0,both_years
8448399000,Pts & Acces Of Mach Of Head 8445 Or Their Aux Mac (no),333248.0,333249.0,both_years
8477104000,Inject-molding Mach For Manufact Video Laser Disc (no),333248.0,333249.0,both_years
8454300090,Casting Machines Except Die Casting (no),333248.0,333249.0,both_years
8446305010,"Rapier,exc Power Loom,weav Fbric Wd Gt 30cm,shtlel (no)",333248.0,333249.0,both_years
8446305020,"Jet,exc Power Loom,fabric Width Exc 30cm,shuttlels (no)",333248.0,333249.0,both_years
8446305030,"Weaving Mach,fabric Wdth Exc 30cm,shutleless,nesoi (no)",333248.0,333249.0,both_years
8477109015,Inject-mold Mach Processing Rubber & Thermosetting (no),333248.0,333249.0,both_years
8477109030,Injct-mold Mach For Thermoplst;clamp Force Lt 50t (no),333248.0,333249.0,both_years
8477109040,Injct-mold Mach For Thermplstc;clamp Force 50-300t (no),333248.0,333249.0,both_years
8477109050,Injct-mold Mach For Thermplstc;clamp Frce 300-750t (no),333248.0,333249.0,both_years
8477109060,Inject-mold Mach For Thermplst;clamp Force Gt=750t (no),333248.0,333249.0,both_years
8543302000,Electroplating Etc Mach For Manuf Of Print Circuit (no),333248.0,333249.0,both_years
8451290090,"Drying Machines, Nesoi (no)",333248.0,333249.0,both_years
8445130000,Drawing Or Roving Mach For Preparin Textile Fibers (no),333248.0,333249.0,both_years
8452211000,"Sew Mach,auto,design To Join Footwear Soles&uppers (no)",333248.0,333249.0,both_years
8477902540,"Parts,base, Bed, Etc Of 84771030,84771040,84771090 (no)",333248.0,333249.0,both_years
8477902580,"Parts, Base, Bed, Platen, Clamp Cyl, Etc. Nesoi (no)",333248.0,333249.0,both_years
8477510010,Machinery F Molding Or Retreading Pneumatic Tires (no),333248.0,333249.0,both_years
8477510090,Machinery For Molding Or Forming Inner Tubes (no),333248.0,333249.0,both_years
8420101000,Textile Calendering Or Rolling Machines (no),333248.0,333249.0,both_years
8543309040,"Magnesium Andes Fr Elctrpltng, Elctrlsis/electphor (no)",333248.0,333249.0,both_years
8543309080,Electroplat/electrolysis/electrophores Mach Nesoi (no),333248.0,333249.0,both_years
8456409000,"Machine Tools, Nesoi, O/t Metal,plasma Arc,process (no)",333248.0,333249.0,both_years
8445400000,Textile Winding (inc Weft Wind) Or Reeling Machine (no),333248.0,333249.0,both_years
8477906500,Hydraulic Assembly Parts; Nesoi (no),333248.0,333249.0,both_years
8477908601,Parts Of Injection-molding Machines (no),333248.0,333249.0,both_years
8477908620,Parts Of Extruders (no),333248.0,333249.0,both_years
8477908630,Parts Of Blow-molding Machines (no),333248.0,333249.0,both_years
8477908640,Parts Of Machines For Forming Pneumatic Tires (no),333248.0,333249.0,both_years
8477908695,Parts Of Mach Working Rubber Or Plastics Etc Nesoi (no),333248.0,333249.0,both_years
8452219000,"Sewing Machines, Automatic Units, Nesoi (no)",333248.0,333249.0,both_years
8448420000,"Reeds For Looms, Healds And Heald-frames (no)",333248.0,333249.0,both_years
8475290000,"Mchnes For Mnfacturing Or Hot Working Glass, Nesoi (no)",333248.0,333249.0,both_years
8420109040,"Calender Or Other Rolling Mach For Rubber,plastics (no)",333248.0,333249.0,both_years
8447111000,"Hosiery Knit Mac,circul,cyl Diameter Not Exc 165mm (no)",333248.0,333249.0,both_years
8465201000,"Mch Cntrs Grnd, Sand Or Polshing Mach, Hard Mtl (no)",333248.0,333249.0,both_years
8447901000,Braiding And Lace-braiding Machines (no),333248.0,333249.0,both_years
8465990250,"Mach Tls For Wkng Hrd Mtrls,(not Wood),nesoi (no)",333248.0,333249.0,both_years
8465205000,"Mach Centrs Bending/assmblng Mach,hrd Matl,nesoi (no)",333248.0,333249.0,both_years
9810005000,Textile Machine/pts For Students Instruction (no),333248.0,333249.0,both_years
8447905000,Embroidery Machines (no),333248.0,333249.0,both_years
8447119010,"Open-top Cyl Knit Mac,cir,cyl Diamter Not Ex 165mm (no)",333248.0,333249.0,both_years
8447119020,"Cyl & Dial Knit Mach,cir,cyl Diameter Not Ex 165mm (no)",333248.0,333249.0,both_years
8447119090,"Cir Knit Mach, Cyl Diameter Not Exc 165 mm, Nesoi (no)",333248.0,333249.0,both_years
8466911000,Cas-iron Parts For Machines Of Heading 8464 (kg),333248.0,333249.0,both_years
8452100010,"Sewing Mach, Household, Value Not Over $20 Each (no)",333248.0,333249.0,both_years
8452100090,"Sewing Mach, Household, Value Over $20 Each (no)",333248.0,333249.0,both_years
8465208000,"Mach Cntrs For Wkng Hrd Mtrls,(not Wood) (no)",333248.0,333249.0,both_years
8447121000,No description available,333248.0,333249.0,both_years
8454200080,Ladles Used In Metallury Or Foundries (kg),333248.0,333249.0,both_years
8477400100,Vacuum-mold Mach & Oth Thermoforming Machine Nesoi (no),333248.0,333249.0,both_years
8447909000,"Knit,gmp Yn,tul,lac,trm,brd,net,tuf Mac (no)",333248.0,333249.0,both_years
8466915000,"Parts For Machines Of Heading 8464, Nesoi (no)",333248.0,333249.0,both_years
8443192000,Textile Printing Machinery (no),333248.0,333249.0,both_years
8420911000,Cylinders For Textile Calendering Or Rolling Mach (no),333248.0,333249.0,both_years
8446211000,"Power Looms For Weaving Fab,width Exc 30cm,shuttle (no)",333248.0,333249.0,both_years
8447129010,"Open-top Cyl Knit Mach, Cir, Cyl Diameter Ex 165mm (no)",333248.0,333249.0,both_years
8447129020,"Cyl & Dial Knit Mach, Cir, Cyl Diameter Exc 165 mm (no)",333248.0,333249.0,both_years
8447129090,"Circular Knit Mach, Diameter Ov 165 mm, Nesoi (no)",333248.0,333249.0,both_years
8477800100,"Mach For Working Rubber Or Plastics Etc, Nesoi (no)",333248.0,333249.0,both_years
8456305000,"Mach Tools, Exc Mtl Wrk, Electro-dischrg Processes (no)",333248.0,333249.0,both_years
8479898300,Machines For Manufacturing Optical Media (no),333248.0,333249.0,both_years
8448310000,Card Clothing (m2),333248.0,333249.0,both_years
8446215000,"Power Looms For Weaving Fab,width Exc 30cm, Nesoi (no)",333248.0,333249.0,both_years
8420919000,"Cylinders, Nesoi, For Rolling Machines,exc Mtls,gl (no)",333248.0,333249.0,both_years
8452902010,"Parts Of Household Sewing Machines, Nesoi (no)",333248.0,333249.0,both_years
8452902090,"Parts Of Sewing Machines, Nesoi (no)",333248.0,333249.0,both_years
8445300010,Textile Twisting Machines (no),333248.0,333249.0,both_years
8445300090,Textile Doubling Machines (no),333248.0,333249.0,both_years
8448320090,"Pts Of Mach For Prepar Textile Fibrs,nesoi (no)",333248.0,333249.0,both_years
8448190000,"Auxiliary Mac For Mac Of Head 8444,8445,8446,8447 (no)",333248.0,333249.0,both_years
8474800010,"Mach, Nesoi, F Ceramic Paste, Unhard Cements, Etc (no)",333248.0,333249.0,both_years
8474800020,Machines For Forming Foundry Molds Of Sand (no),333248.0,333249.0,both_years
8444000010,Texturing Machines (no),333248.0,333249.0,both_years
8444000090,"Mach For Extrud, Draw Or Cut Man-made Textil Matrl (no)",333248.0,333249.0,both_years
8446100010,Power Looms For Weaving Fabrics Width Not Exc 30cm (no),333248.0,333249.0,both_years
8446100090,"Weaving Mach Fr Weav Fab,wdth Not Exc 30cm, Nesoi (no)",333248.0,333249.0,both_years
8448591000,Parts Of Knitting Machines (no),333248.0,333249.0,both_years
8448330000,"Spindles,spin Flyers,spin Rings & Ring Travellers (no)",333248.0,333249.0,both_years
8448201000,Pts Of Mach For Extrud Or Draw Man-made Text Filmt (no),333248.0,333249.0,both_years
8454100000,Converters Used In Metallurgy Or Foundries (no),333248.0,333249.0,both_years
8448595000,Pts & Acces Of Mach Of Head 8447 Or Their Aux Mach (no),333248.0,333249.0,both_years
8477300000,Blow-molding Machines (no),333248.0,333249.0,both_years
8445190080,"Machines For Preparing Textile Fibers, Nesoi (no)",333248.0,333249.0,both_years
8448205010,Parts Of Texturing Machines (no),333248.0,333249.0,both_years
8448205090,Pts & Access Of Mach Of Head 8444 Or Their Aux Mac (no),333248.0,333249.0,both_years
8485300000,"Mchnes Add Manf Plaster,cement,ceramic,glass Dep (no)",333248.0,333249.0,both_years
8475210000,Mach For Making Optical Fibers & Preforms Thereof (no),333248.0,333249.0,both_years
8464200110,Glass-working Grinding Or Polishing Machines (no),333248.0,333249.0,both_years
8464200120,Grinding Or Polishing Machines For Mineral Matl (no),333248.0,333249.0,both_years
8449001000,Finishing Machinery And Parts Thereof For Felt (no),333248.0,333249.0,both_years
8445200000,Textile Spinning Machines (no),333248.0,333249.0,both_years
8465910091,"Sawing Machines,hard Matl,nesoi (no)",333248.0,333249.0,both_years
8454900060,Parts Of Casting Machines Except Die Casting (no),333248.0,333249.0,both_years
8454900070,Parts Of Ingot Molds (no),333248.0,333249.0,both_years
8454900080,"Pts Of Converters,ladles Used In Metllurgy,foundry (no)",333248.0,333249.0,both_years
8478100010,Industrial Cigarette-making Machines (no),333248.0,333249.0,both_years
8478100090,"Mach For Preparing Or Making Up Tobacco, Nesoi (no)",333248.0,333249.0,both_years
8449005000,"Mac Fr Mfg Of Felt,inc Mac For Hat Make,pts (no)",333248.0,333249.0,both_years
8453200000,Machinery For Making Or Repairing Footwear (no),333248.0,333249.0,both_years
8419909580,"Parts,mach,plant Equip,treat Materl,temp Chg,nesoi (kg)",333248.0,333249.0,both_years
8451500000,"Mach For Reel,unreel,folding,cut Or Pink Text Fab (no)",333248.0,333249.0,both_years
8465920091,"Plan,mill,mldng(by Cut)mach,hrd Mtl,nesoi (no)",333248.0,333249.0,both_years
8452291000,"Sew Mach,exc Auto,des To Join Soles To Uper (no)",333248.0,333249.0,both_years
8448491000,Shuttles (no),333248.0,333249.0,both_years
8478900010,Parts Of Industrial Cigarette-making Machines (no),333248.0,333249.0,both_years
8478900090,"Parts Of Mach,nesoi, For Preparing Tobacco (no)",333248.0,333249.0,both_years
8448492000,"Parts & Acces Of Weav Mach Or Their Aux Mach,nesoi (no)",333248.0,333249.0,both_years
8477590100,"Mach For Molding/forming Rubber Or Plastics, Nesoi (no)",333248.0,333249.0,both_years
8475100000,"Mach F Assem Elec Lamps, Tubes Etc In Glass Envlp (no)",333248.0,333249.0,both_years
8477200005,Sngl Scrw Extrud For Proc Rubber Or Ot Thermosett (no),333248.0,333249.0,both_years
8477200015,"Extrud,exc Sngl Scrw For Proc Rubber Or Oth Thermo (no)",333248.0,333249.0,both_years
8477200035,Sngl Scrw Extr W Scrw Size Lt 6.4CM F Proc Thermo (no),333248.0,333249.0,both_years
8477200045,Sngl Scrw Extrud W Scrw Sz Gt=6.4cm F Pro Thermo (no),333248.0,333249.0,both_years
8477200055,"Extrud,inc Mul Scrw W Scrw Sz Lt 6.4CM Proc Thermo (no)",333248.0,333249.0,both_years
8477200065,"Extr,inc Mult Scrw W Scrw Sz Gt 6.4CM F Pro Therm (no)",333248.0,333249.0,both_years
8465930091,"Grnd, Sand Or Polshing Mach, Hard Mtl, Nesoi (no)",333248.0,333249.0,both_years
8452299000,"Sewing Machines, Nesoi (no)",333248.0,333249.0,both_years
8419400080,"Dist Or Rectif Plant,treat Mat, Temp Change, Nesoi (no)",333248.0,333249.0,both_years
8443912000,Parts Of Textile Printing Machinery (no),333248.0,333249.0,both_years
8485200000,Machines For Add Manuf By Plastics/rubber Deposit (no),333248.0,333249.0,both_years
8451909020,"Parts Of Mach For Bleach, Dry, Washing Or Cleaning (no)",333248.0,333249.0,both_years
8451909090,"Parts Of Machinery Of Heading 8451, Nesoi (no)",333248.0,333249.0,both_years
8464100100,"Sawing Mach For Working Stone,ceramics,like Matrls (no)",333248.0,333249.0,both_years
8448110000,"Dob & Jac;card Reduc,copy,punch,assm Mac As Aux Mc (no)",333248.0,333249.0,both_years
8456500000,Water-jet Cutting Machines (no),333248.0,333249.0,both_years
8475901000,"Parts Of Mach F Assen Elec Lamps, Etc In Glass Env (no)",333248.0,333249.0,both_years
8465940091,"Bending Or Assmblng Mach,hrd Matl,nesoi (no)",333248.0,333249.0,both_years
9011204000,"Microscopes, With Means To Photograph The Image (no)",333310.0,333314.0,both_years
8529907800,Mounted Lense Suitbl Use/entrd Sep Frm cc Tv Camra (no),333310.0,333314.0,both_years
9011208000,"Microscopes, Exc With Means To Photograph Image (no)",333310.0,333314.0,both_years
9001904000,"Lenses, Unmounted, Nesoi (no)",333310.0,333314.0,both_years
9001905000,"Prisms, Unmounted, Nesoi (no)",333310.0,333314.0,both_years
9001906000,"Mirrors, Unmounted, Nesoi (no)",333310.0,333314.0,both_years
9001909000,"Optical Elements, Unmounted, Nesoi (no)",333310.0,333314.0,both_years
9031410020,"Optl Inst/appl, Inspect Photomasks, Manuf Semicond (no)",333310.0,333314.0,both_years
9031410040,"Optl Inst/appl, For Inspecting Semiconductor Wafer (no)",333310.0,333314.0,both_years
9031410060,Optl Inst & Appl Inspecting Semiconductor Device (no),333310.0,333314.0,both_years
9002190000,"Objective Lenses And Parts, Nesoi (no)",333310.0,333314.0,both_years
9011104000,Stereoscopic Microscopes With Means To Photo Image (no),333310.0,333314.0,both_years
9011108000,"Stereoscopic Microscopes, Nesoi (no)",333310.0,333314.0,both_years
9011900000,Pts & Accessories For Compound Optical Microscopes (kg),333310.0,333314.0,both_years
9002204000,Filters And Parts For Photographic Use (no),333310.0,333314.0,both_years
9002208000,Filters And Parts Except Photographic (no),333310.0,333314.0,both_years
9005100020,Prism Binoculars For Use With Infrared Light (no),333310.0,333314.0,both_years
9005100040,Prism Binoculars Nesoi (no),333310.0,333314.0,both_years
9005100080,"Binoculars, Nesoi (no)",333310.0,333314.0,both_years
9013101000,Telescopic Sight For Rifles Nt Used W Infrared Lgt (no),333310.0,333314.0,both_years
9013103000,"Telescopic Sights For Rifle, Nesoi (no)",333310.0,333314.0,both_years
9013104500,"Periscopes, Designed To Form Pts Of Machines,nesoi (no)",333310.0,333314.0,both_years
9013105000,"Parts & Accs Of Telescopic Sights, Nesoi (no)",333310.0,333314.0,both_years
9011800000,"Other Compound Optical Microscopes, Nesoi (no)",333310.0,333314.0,both_years
9005904000,"Binoc & Telescope Parts,incl Goods Of 9001 Or 9002 (no)",333310.0,333314.0,both_years
9013902000,Pts & Accessories Of Telescopic Sights For Rifles (no),333310.0,333314.0,both_years
9005908001,"Binoculars, Other Optical Telescopes Parts,nesoi (no)",333310.0,333314.0,both_years
9013907000,Other Prts Fr Lcds Ot Tlscpc Sghts Arms Perscps (no),333310.0,333314.0,both_years
9013908000,"Parts For Liquid Crystal Devices, Nesoi (no)",333310.0,333314.0,both_years
9002114000,Lenses And Parts For Projection (no),333310.0,333314.0,both_years
9002902000,"Prisms Mounted, Nesoi (no)",333310.0,333314.0,both_years
9002116000,Mounted Lenses For Closed-circuit Tv Cameras (no),333310.0,333314.0,both_years
9002904000,"Mirrors Mounted, Nesoi (no)",333310.0,333314.0,both_years
9002119000,Lenses For Cameras/photographic Enlarge/reduce Nes (no),333310.0,333314.0,both_years
9002908500,"Mnt Lens, Closed-cir Tv Cameras W/o Motors, Nesoi (no)",333310.0,333314.0,both_years
9002909500,"Optical Elements, Nesoi (no)",333310.0,333314.0,both_years
9620001500,Mono- Bi- Tripods Etc As Accessories For Head 9005 (no),333310.0,333314.0,both_years
8524111000,"Liq Cry Flat Pan Disp Mod W/o Drvrs/cc,nt For 8528 (no)",333310.0,333314.0,both_years
9005804020,Optical Telescopes For Use With Infrared Light (no),333310.0,333314.0,both_years
9005804040,"Optical Telescopes, Nesoi (no)",333310.0,333314.0,both_years
9005806000,"Astronomical Instruments And Mounting, Nesoi (no)",333310.0,333314.0,both_years
9013802000,"Hand Magnifiers, Magnifying Glasses, Etc (no)",333310.0,333314.0,both_years
9031497000,Optical Instr For Inspecting Masks(ex Photomasks) (no),333310.0,333314.0,both_years
8524119000,Liq Crysl Flat Panel Disp Mod W/o Drivers/ctrl Cir (no),333310.0,333314.0,both_years
9013809100,"Optical Devices, Appliances & Instruments, Nesoi (no)",333310.0,333314.0,both_years
