Country,impVal,hs_code,hs2_code
Australia,8640.0,0602902000,06
Australia,96997.0,0602909010,06
Australia,89384.0,0602909090,06
New Zealand,123928.0,0602909090,06
New Zealand,1257843.0,0603130060,06
New Zealand,44261.0,0603190125,06
New Zealand,336202.0,0603190131,06
Australia,1349453.0,0603190195,06
New Zealand,357760.0,0603190195,06
Australia,4305.0,0604200065,06
Australia,476814.0,0604200070,06
Australia,250771.0,0604200086,06
New Zealand,495220.0,0604901000,06
New Zealand,116359.0,0604903000,06
New Zealand,31000.0,0702002036,07
Micronesia,29233.0,0702004066,07
New Zealand,124700.0,0702006027,07
Australia,47768.0,0702006039,07
New Zealand,5139674.0,0703104065,07
Fiji,147444.0,0706904040,07
Australia,117762.0,0709209070,07
Australia,179670.0,0709560000,07
Australia,950707.0,0709591100,07
Micronesia,7392.0,0709604078,07
Fiji,40606.0,0710807060,07
Fiji,61416.0,0710809765,07
Australia,39295.0,0712394000,07
Australia,5157889.0,0712906500,07
New Zealand,3480.0,0712908550,07
Australia,7884308.0,0712908580,07
Fiji,166717.0,0712908580,07
New Zealand,4736.0,0712908580,07
New Zealand,444015.0,0713101000,07
Australia,304101.0,0713102000,07
Australia,64800.0,0713104020,07
New Zealand,6342405.0,0713104020,07
Australia,109944.0,0713202025,07
Australia,4838707.0,0713202075,07
Australia,67725.0,0713311000,07
Australia,40983.0,0713312000,07
Australia,883551.0,0713314000,07
New Zealand,3016.0,0713331040,07
Australia,26760.0,0713402050,07
Australia,30600.0,0713402085,07
Australia,87371.0,0713502000,07
Australia,53617.0,0713908100,07
Fiji,298829.0,0714101000,07
Fiji,1464072.0,0714401001,07
Fiji,126942.0,0714402000,07
Fiji,2107.0,0714904400,07
Fiji,2758.0,0714904600,07
Australia,6336.0,0801110000,08
Australia,3219491.0,0802120015,08
Australia,213278.0,0802610000,08
Australia,3205729.0,0802620000,08
Australia,629167.0,0802991500,08
Australia,104363.0,0803102000,08
New Zealand,5192.0,0804204000,08
New Zealand,307192.0,0804400040,08
Australia,623470.0,0804504055,08
Australia,9642847.0,0805100060,08
New Zealand,3114.0,0805210010,08
Australia,2246173.0,0805210090,08
New Zealand,32128.0,0805210090,08
Australia,9149242.0,0805290000,08
Australia,61490.0,0805502050,08
New Zealand,822333.0,0805502050,08
New Caledonia,45696.0,0806201090,08
Micronesia,10500.0,0807114080,08
New Zealand,18603090.0,0808100045,08
New Zealand,25095254.0,0808100065,08
New Zealand,172800.0,0808302045,08
New Zealand,239613.0,0809100000,08
Australia,973363.0,0809290000,08
New Zealand,717237.0,0809290000,08
New Zealand,113980.0,0809304010,08
New Zealand,9261.0,0809402000,08
New Zealand,121989.0,0810300000,08
New Zealand,23828666.0,0810500010,08
New Zealand,124645775.0,0810500090,08
New Zealand,1057236.0,0810902760,08
New Zealand,7503.0,0810904610,08
New Zealand,14878.0,0810904630,08
Fiji,11221.0,0810904640,08
Australia,933599.0,0810904650,08
New Zealand,1181392.0,0810904680,08
Australia,4478.0,0811908095,08
Fiji,61836.0,0811908095,08
Fiji,2905.0,0811908097,08
Australia,12400.0,0813300000,08
New Zealand,2143974.0,0813300000,08
Australia,566032.0,0813401000,08
New Zealand,115407.0,0813402060,08
Australia,38876.0,0813409000,08
New Zealand,41548.0,0813409000,08
Australia,2784.0,0901110055,09
Australia,534439.0,0901210045,09
Australia,228740.0,0901210065,09
Fiji,16246.0,0901210065,09
Australia,121685.0,0901220045,09
Australia,9168.0,0902101050,09
New Zealand,3811.0,0902109015,09
Australia,6175.0,0902109050,09
New Zealand,6409.0,0902201000,09
Australia,3036.0,0902209050,09
New Zealand,8189.0,0902209050,09
Australia,2031.0,0902300050,09
New Zealand,26946.0,0902300050,09
Australia,186392.0,0902300090,09
New Zealand,8940.0,0902300090,09
Australia,13312.0,0902400000,09
Fiji,13221.0,0902400000,09
Australia,35003.0,0905100000,09
French Polynesia,179751.0,0905100000,09
New Zealand,9466.0,0905100000,09
Australia,52878.0,0905200000,09
Fiji,26744.0,0910110015,09
Fiji,19818.0,0910120000,09
Australia,168479.0,0910300000,09
Fiji,9777112.0,0910300000,09
Fiji,23259.0,0910910000,09
Australia,11559.0,0910991000,09
Fiji,13669.0,0910991000,09
Australia,49434.0,0910996000,09
New Zealand,258280.0,1001990009,10
New Zealand,2715.0,1003100000,10
Australia,137314.0,1003904020,10
Australia,22119.0,1003904030,10
New Zealand,4014.0,1005100010,10
Australia,8646.0,1006309057,10
Australia,51000.0,1006309061,10
Australia,295489.0,1006309065,10
Australia,332584.0,1006309075,10
New Zealand,349540.0,1008500090,10
New Zealand,15117.0,1101000020,11
Fiji,162417.0,1101000060,11
New Zealand,1719257.0,1101000060,11
Australia,2487.0,1102902000,11
Fiji,3097.0,1103110020,11
Australia,2499.0,1104120000,11
New Zealand,6205.0,1104120000,11
Australia,34126.0,1104291000,11
New Zealand,4077.0,1104291000,11
Australia,6040.0,1104299000,11
Fiji,7303.0,1104300000,11
Australia,523388.0,1106100000,11
Fiji,13428.0,1106100000,11
Australia,6400.0,1106304000,11
New Zealand,68450.0,1106304000,11
New Zealand,4888.0,1107100000,11
New Zealand,2045.0,1107200000,11
Australia,13531184.0,1108110010,11
Kiribati,40610.0,1108200000,11
Australia,178039692.0,1109009020,11
New Zealand,43893.0,1204000010,12
Australia,2246.0,1204000055,12
Australia,3093.0,1204000075,12
Australia,24820.0,1205100010,12
New Zealand,191541.0,1205900010,12
Australia,6500.0,1207100000,12
Australia,3078.0,1207210000,12
Australia,17672418.0,1207290000,12
Australia,229915.0,1207990340,12
Australia,93951.0,1207990391,12
Australia,2302139.0,1209210020,12
Australia,2826443.0,1209210040,12
Australia,250000.0,1209222000,12
New Zealand,6107663.0,1209222000,12
New Zealand,185028.0,1209224030,12
Australia,754811.0,1209224095,12
New Zealand,191945.0,1209230020,12
New Zealand,2377.0,1209230039,12
Australia,42589.0,1209230090,12
Australia,19322.0,1209250020,12
New Zealand,52000.0,1209250020,12
New Zealand,2224700.0,1209250040,12
Australia,278901.0,1209291000,12
New Zealand,458187.0,1209291000,12
New Zealand,80300.0,1209299136,12
New Zealand,411394.0,1209299138,12
New Zealand,487765.0,1209299140,12
Australia,189327.0,1209299179,12
New Zealand,41000.0,1209299179,12
Australia,1033658.0,1209299196,12
New Zealand,532320.0,1209299196,12
Australia,280785.0,1209300090,12
New Zealand,714122.0,1209300090,12
Australia,175405.0,1209911000,12
Australia,1602325.0,1209914000,12
New Zealand,7875.0,1209914000,12
Australia,22931.0,1209918005,12
New Zealand,50850.0,1209918005,12
Australia,992832.0,1209918008,12
Australia,23315.0,1209918009,12
New Zealand,191324.0,1209918009,12
Australia,1355300.0,1209918010,12
New Zealand,2595539.0,1209918010,12
New Zealand,3362155.0,1209918020,12
New Zealand,7839040.0,1209918030,12
Australia,231277.0,1209918045,12
New Zealand,145648.0,1209918045,12
Australia,66168.0,1209918050,12
New Zealand,150601.0,1209918054,12
New Zealand,49785.0,1209918074,12
Australia,161486.0,1209918090,12
New Zealand,828888.0,1209918090,12
Australia,62067.0,1209992000,12
Australia,230929.0,1209994190,12
New Zealand,59264.0,1209994190,12
New Zealand,2924019.0,1210100000,12
Australia,13012799.0,1210200020,12
New Zealand,12313525.0,1210200020,12
Australia,154104.0,1211904040,12
Fiji,142970.0,1211908931,12
New Zealand,23984.0,1211908931,12
Australia,9399539.0,1211908940,12
Australia,9647.0,1211908980,12
Fiji,684157.0,1211908980,12
New Zealand,33532.0,1211908980,12
Australia,400174.0,1211908990,12
Fiji,11637331.0,1211908990,12
New Zealand,446948.0,1211908990,12
Fiji,21793.0,1211909300,12
Australia,4950.0,1212210000,12
Fiji,6929.0,1212210000,12
Australia,83902.0,1212290000,12
Australia,94080.0,1212920000,12
Fiji,3497.0,1212930000,12
Australia,34574.0,1212999200,12
Fiji,546686.0,1212999200,12
New Zealand,184816.0,1212999200,12
Australia,36901.0,1214100060,12
Australia,18468.0,1302130000,13
New Zealand,119375.0,1302130000,13
Australia,2673.0,1302192100,13
Australia,33466.0,1302194120,13
Australia,523110.0,1302194140,13
Fiji,76849.0,1302194140,13
New Zealand,46994.0,1302194140,13
Australia,9466319.0,1302199140,13
Fiji,566539.0,1302199140,13
New Zealand,587583.0,1302199140,13
Australia,34830.0,1302390090,13
New Zealand,36001.0,1401904000,14
Australia,288779.0,1404909090,14
New Zealand,439772.0,1404909090,14
Australia,11751.0,1502100020,15
New Zealand,524534.0,1502100020,15
Australia,176059694.0,1502100040,15
New Zealand,43268616.0,1502100040,15
New Zealand,107581.0,1502900000,15
Australia,19674.0,1503000000,15
Australia,96437.0,1504104000,15
Australia,236264.0,1504206040,15
New Zealand,489949.0,1504206040,15
Australia,11653.0,1505001000,15
New Zealand,113336.0,1505001000,15
Australia,160098.0,1505009000,15
New Zealand,455775.0,1505009000,15
Australia,354258.0,1506000000,15
New Zealand,38822346.0,1506000000,15
Australia,421159.0,1509202090,15
New Zealand,5158.0,1509202090,15
Australia,3827028.0,1509209090,15
New Zealand,2697.0,1509902000,15
Australia,651143.0,1509904000,15
Australia,4394.0,1513110000,15
Fiji,25986.0,1513190000,15
Australia,1119482.0,1514110000,15
Australia,16408314.0,1514190000,15
Australia,37620.0,1514999020,15
Fiji,55870.0,1514999020,15
Australia,138281.0,1515902100,15
Australia,9378.0,1515908110,15
Australia,142755.0,1515908190,15
French Polynesia,13484.0,1515908190,15
