iso3,HS_Section,impVal
VNM,15,3975610422.0
VNM,16,70473861036.0
VNM,17,1274146934.0
VNM,18,1615526232.0
VNM,19,1578194.0
VNM,20,16276727304.0
VNM,21,1950377120.0
VUT,1,1444210.0
VUT,2,11605370.0
VUT,3,21122.0
VUT,4,271123.0
VUT,8,2419.0
VUT,9,27349.0
VUT,11,1937.0
VUT,15,12453.0
VUT,16,15775.0
VUT,20,6675.0
VUT,21,258588.0
WLF,15,23491.0
WLF,21,15723.0
WSM,2,427207.0
WSM,3,3408378.0
WSM,4,259252.0
WSM,7,147090.0
WSM,9,5400.0
WSM,10,46502.0
WSM,11,13753.0
WSM,12,1026.0
WSM,14,1072586.0
WSM,15,10401.0
WSM,16,26491.0
WSM,17,22911.0
WSM,18,16290.0
WSM,20,55049.0
WSM,21,205338.0
XKX,1,418498.0
XKX,2,628974.0
XKX,3,3064.0
XKX,4,1182606.0
XKX,5,6052.0
XKX,7,695704.0
XKX,8,176622.0
XKX,9,133077.0
XKX,10,3143.0
XKX,11,1076704.0
XKX,12,4293.0
XKX,13,255547.0
XKX,15,3869105.0
XKX,16,273280.0
XKX,17,221184.0
XKX,18,15907.0
XKX,20,24816472.0
XKX,21,235714.0
YEM,1,343110.0
YEM,2,3874294.0
YEM,3,79892.0
YEM,4,2502879.0
YEM,6,57319.0
YEM,7,5167.0
YEM,8,4380.0
YEM,9,32900.0
YEM,10,2600.0
YEM,11,24644.0
YEM,12,2050.0
YEM,13,29754.0
YEM,14,59695.0
YEM,15,51904.0
YEM,16,18764.0
YEM,17,215021.0
YEM,19,51210.0
YEM,20,427068.0
YEM,21,1132607.0
ZAF,1,51780800.0
ZAF,2,282403632.0
ZAF,3,12468210.0
ZAF,4,269223373.0
ZAF,5,500047957.0
ZAF,6,615245773.0
ZAF,7,75749968.0
ZAF,8,18184391.0
ZAF,9,15431932.0
ZAF,10,34575947.0
ZAF,11,25067577.0
ZAF,12,5788634.0
ZAF,13,96111968.0
ZAF,14,8549669399.0
ZAF,15,1045546327.0
ZAF,16,418144786.0
ZAF,17,2382756570.0
ZAF,18,36035414.0
ZAF,19,8715020.0
ZAF,20,15795395.0
ZAF,21,197043515.0
ZMB,1,799381.0
ZMB,2,9817095.0
ZMB,4,1694936.0
ZMB,5,13998.0
ZMB,8,34376.0
ZMB,9,3108.0
ZMB,10,7969.0
ZMB,11,23595.0
ZMB,13,5000.0
ZMB,14,127078143.0
ZMB,15,27698169.0
ZMB,16,418957.0
ZMB,17,180807.0
ZMB,18,17175.0
ZMB,20,3197.0
ZMB,21,1316115.0
ZWE,1,121451.0
ZWE,2,5545194.0
ZWE,3,74932.0
ZWE,4,55313977.0
ZWE,5,537113.0
ZWE,6,39902.0
ZWE,7,10550.0
ZWE,8,986482.0
ZWE,9,60829.0
ZWE,10,436318.0
ZWE,11,383047.0
ZWE,12,89332.0
ZWE,13,134464.0
ZWE,14,424770.0
ZWE,15,328377.0
ZWE,16,80919.0
ZWE,18,12120.0
ZWE,20,442168.0
ZWE,21,2811173.0
GLOBAL,1,45029868423.0
GLOBAL,2,65192601461.0
GLOBAL,3,16719286879.0
GLOBAL,4,104225048777.0
GLOBAL,5,249011757099.0
GLOBAL,6,372516589671.0
GLOBAL,7,107863579219.0
GLOBAL,8,14096653335.0
GLOBAL,9,23782125145.0
GLOBAL,10,29348981320.0
GLOBAL,11,112917290785.0
GLOBAL,12,33348663315.0
GLOBAL,13,26102938003.0
GLOBAL,14,89116287445.0
GLOBAL,15,163372166049.0
GLOBAL,16,998687305425.0
GLOBAL,17,427180437266.0
GLOBAL,18,132120949453.0
GLOBAL,19,4366081228.0
GLOBAL,20,116688238338.0
GLOBAL,21,135712508820.0
