hs_commodity,naics_2023,naics_2022,overlap_type
8464100100,333248,333249,both_years
8448110000,333248,333249,both_years
8456500000,333248,333249,both_years
8475901000,333248,333249,both_years
8465940091,333248,333249,both_years
9011204000,333310,333314,both_years
8529907800,333310,333314,both_years
9011208000,333310,333314,both_years
9001904000,333310,333314,both_years
9001905000,333310,333314,both_years
9001906000,333310,333314,both_years
9001909000,333310,333314,both_years
9031410020,333310,333314,both_years
9031410040,333310,333314,both_years
9031410060,333310,333314,both_years
9002190000,333310,333314,both_years
9011104000,333310,333314,both_years
9011108000,333310,333314,both_years
9011900000,333310,333314,both_years
9002204000,333310,333314,both_years
9002208000,333310,333314,both_years
9005100020,333310,333314,both_years
9005100040,333310,333314,both_years
9005100080,333310,333314,both_years
9013101000,333310,333314,both_years
9013103000,333310,333314,both_years
9013104500,333310,333314,both_years
9013105000,333310,333314,both_years
9011800000,333310,333314,both_years
9005904000,333310,333314,both_years
9013902000,333310,333314,both_years
9005908001,333310,333314,both_years
9013907000,333310,333314,both_years
9013908000,333310,333314,both_years
9002114000,333310,333314,both_years
9002902000,333310,333314,both_years
9002116000,333310,333314,both_years
9002904000,333310,333314,both_years
9002119000,333310,333314,both_years
9002908500,333310,333314,both_years
9002909500,333310,333314,both_years
9620001500,333310,333314,both_years
8524111000,333310,333314,both_years
9005804020,333310,333314,both_years
9005804040,333310,333314,both_years
9005806000,333310,333314,both_years
9013802000,333310,333314,both_years
9031497000,333310,333314,both_years
8524119000,333310,333314,both_years
9013809100,333310,333314,both_years
9031904500,333310,333314,both_years
8524919000,333310,333314,both_years
9031905900,333310,333314,both_years
9001908000,333310,333316,both_years
9006910001,333310,333316,both_years
9027501000,333310,333316,both_years
9006530205,333310,333316,both_years
9006530210,333310,333316,both_years
9006530220,333310,333316,both_years
9006530250,333310,333316,both_years
9006530270,333310,333316,both_years
9008501000,333310,333316,both_years
9006404000,333310,333316,both_years
9008502000,333310,333316,both_years
9010600000,333310,333316,both_years
9008503000,333310,333316,both_years
9006406000,333310,333316,both_years
9008504000,333310,333316,both_years
9008505000,333310,333316,both_years
9006409000,333310,333316,both_years
9027905640,333310,333316,both_years
9008904000,333310,333316,both_years
9007202000,333310,333316,both_years
9007204000,333310,333316,both_years
9008908000,333310,333316,both_years
9007206040,333310,333316,both_years
9007206080,333310,333316,both_years
8443991000,333310,333316,both_years
9007208000,333310,333316,both_years
8443994000,333310,333316,both_years
8443994500,333310,333316,both_years
9006690150,333310,333316,both_years
9010100000,333310,333316,both_years
9006300000,333310,333316,both_years
9010501000,333310,333316,both_years
9010502000,333310,333316,both_years
9010503000,333310,333316,both_years
9010504000,333310,333316,both_years
9010505000,333310,333316,both_years
9010506000,333310,333316,both_years
9007100000,333310,333316,both_years
9002907000,333310,333316,both_years
9010908500,333310,333316,both_years
9010909500,333310,333316,both_years
9620002000,333310,333316,both_years
9620002500,333310,333316,both_years
9031491000,333310,333316,both_years
9006590160,333310,333316,both_years
9006590190,333310,333316,both_years
9006590520,333310,333316,both_years
9006590540,333310,333316,both_years
9006590800,333310,333316,both_years
9006591000,333310,333316,both_years
9006591200,333310,333316,both_years
9006591520,333310,333316,both_years
9006591540,333310,333316,both_years
9006591560,333310,333316,both_years
9006591580,333310,333316,both_years
9006592000,333310,333316,both_years
9006594040,333310,333316,both_years
9006594060,333310,333316,both_years
9031499000,333310,333316,both_years
9006596000,333310,333316,both_years
9006990000,333310,333316,both_years
9006599100,333310,333316,both_years
9007914000,333310,333316,both_years
9031902100,333310,333316,both_years
9007918001,333310,333316,both_years
8443391000,333310,333316,both_years
8443392000,333310,333316,both_years
9007920000,333310,333316,both_years
8443393000,333310,333316,both_years
9006610020,333310,333316,both_years
9006610040,333310,333316,both_years
9006610060,333310,333316,both_years
8443394000,333310,333316,both_years
8443395000,333310,333316,both_years
8443396000,333310,333316,both_years
8805290000,333310,333318,both_years
9508230000,333310,333318,both_years
9508100000,333310,333318,both_years
8473290000,333310,333318,both_years
8472900500,333310,333318,both_years
9508240000,333310,333318,both_years
8451800000,333310,333318,both_years
8419819040,333310,333318,both_years
8419819080,333310,333318,both_years
8472905000,333310,333318,both_years
8472906000,333310,333318,both_years
8472909040,333310,333318,both_years
8472909060,333310,333318,both_years
8472909080,333310,333318,both_years
8470290000,333310,333318,both_years
9508250000,333310,333318,both_years
8422190000,333310,333318,both_years
8514204000,333310,333318,both_years
8470300000,333310,333318,both_years
9508260000,333310,333318,both_years
8451300000,333310,333318,both_years
9508400000,333310,333318,both_years
8476210000,333310,333318,both_years
8424309000,333310,333318,both_years
8805210000,333310,333318,both_years
8516330000,333310,333318,both_years
8473210000,333310,333318,both_years
9508290000,333310,333318,both_years
8479899560,333310,333318,both_years
8472300000,333310,333318,both_years
8476890000,333310,333318,both_years
8514904000,333310,333318,both_years
9508300000,333310,333318,both_years
8470210000,333310,333318,both_years
8476900000,333310,333318,both_years
8422900680,333310,333318,both_years
8470100040,333310,333318,both_years
8470100060,333310,333318,both_years
8419899560,333310,333318,both_years
8451100000,333310,333318,both_years
8470500060,333310,333318,both_years
8516901500,333310,333318,both_years
8419909520,333310,333318,both_years
8470900110,333310,333318,both_years
8470900190,333310,333318,both_years
9508210000,333310,333318,both_years
8424902000,333310,333318,both_years
8476810000,333310,333318,both_years
8473404100,333310,333318,both_years
8424909040,333310,333318,both_years
8476290000,333310,333318,both_years
9508220000,333310,333318,both_years
8473408600,333310,333318,both_years
8472100000,333310,333318,both_years
8519811000,333310,333318,both_years
8423100010,333998,333997,both_years
8423100030,333998,333997,both_years
8423100060,333998,333997,both_years
8423891000,333998,333997,both_years
8423899000,333998,333997,both_years
8423901000,333998,333997,both_years
8423909000,333998,333997,both_years
8423810010,333998,333997,both_years
8423810020,333998,333997,both_years
8423810030,333998,333997,both_years
8423810040,333998,333997,both_years
8423810050,333998,333997,both_years
9016002000,333998,333997,both_years
8423820010,333998,333997,both_years
8423820050,333998,333997,both_years
9016004000,333998,333997,both_years
9016006000,333998,333997,both_years
8423300000,333998,333997,both_years
8423201000,333998,333997,both_years
8423209000,333998,333997,both_years
9031909130,333998,333997,both_years
8453100000,333998,333999,both_years
8401200000,333998,333999,both_years
8421390140,333998,333999,both_years
8421390160,333998,333999,both_years
8421390190,333998,333999,both_years
8421916000,333998,333999,both_years
8485100100,333998,333999,both_years
8453905000,333998,333999,both_years
8543702000,333998,333999,both_years
8420109080,333998,333999,both_years
8421290015,333998,333999,both_years
8421290040,333998,333999,both_years
8421290065,333998,333999,both_years
8485909000,333998,333999,both_years
8474900090,333998,333999,both_years
8453800000,333998,333999,both_years
8425490000,333998,333999,both_years
8419335000,333998,333999,both_years
8479500000,333998,333999,both_years
8419601000,333998,333999,both_years
8419605000,333998,333999,both_years
8479899200,333998,333999,both_years
8479899596,333998,333999,both_years
8479899599,333998,333999,both_years
8466925090,333998,333999,both_years
8485800000,333998,333999,both_years
8487900080,333998,333999,both_years
8419351000,333998,333999,both_years
8479909596,333998,333999,both_years
8421190000,333998,333999,both_years
8465100050,333998,333999,both_years
8474800015,333998,333999,both_years
8474800080,333998,333999,both_years
8421990140,333998,333999,both_years
8421990180,333998,333999,both_years
8419896000,333998,333999,both_years
8421210000,333998,333999,both_years
8419899540,333998,333999,both_years
8419899580,333998,333999,both_years
8419899585,333998,333999,both_years
8425410000,333998,333999,both_years
8419905080,333998,333999,both_years
8421220000,333998,333999,both_years
9031100000,333998,333999,both_years
8419390280,333998,333999,both_years
8425420000,333998,333999,both_years
8428700000,333998,333999,both_years
8479820040,333998,333999,both_years
8479820080,333998,333999,both_years
8479830000,333998,333999,both_years
8523510000,334610,334613,both_years
8523410000,334610,334613,both_years
8523291000,334610,334613,both_years
8523590000,334610,334613,both_years
8523492010,334610,334614,both_years
8523492020,334610,334614,both_years
8523493000,334610,334614,both_years
8523494000,334610,334614,both_years
8523495000,334610,334614,both_years
9808002000,334610,334614,both_years
8523801000,334610,334614,both_years
8523802000,334610,334614,both_years
8523292000,334610,334614,both_years
8523293000,334610,334614,both_years
8523294010,334610,334614,both_years
8523294020,334610,334614,both_years
8523295010,334610,334614,both_years
8523295020,334610,334614,both_years
8523296000,334610,334614,both_years
8523297010,334610,334614,both_years
8523297020,334610,334614,both_years
8523298000,334610,334614,both_years
8523299000,334610,334614,both_years
9817004400,334610,334614,both_years
9817004600,334610,334614,both_years
8523210000,334610,334614,both_years
9405214010,335131,335121,both_years
9405216010,335131,335121,both_years
9405218010,335131,335121,both_years
9405114010,335131,335121,both_years
9405116010,335131,335121,both_years
9405118010,335131,335121,both_years
9405294010,335131,335121,both_years
9405296010,335131,335121,both_years
9405298010,335131,335121,both_years
9405194010,335131,335121,both_years
9405196010,335131,335121,both_years
9405198010,335131,335121,both_years
9405214020,335132,335122,both_years
9405216020,335132,335122,both_years
9405218020,335132,335122,both_years
9405114020,335132,335122,both_years
9405116020,335132,335122,both_years
9405118020,335132,335122,both_years
9405294020,335132,335122,both_years
9405296020,335132,335122,both_years
9405298020,335132,335122,both_years
9405194020,335132,335122,both_years
9405196020,335132,335122,both_years
9405198020,335132,335122,both_years
8539212040,335139,335110,both_years
8539212080,335139,335110,both_years
8539214040,335139,335110,both_years
8539214080,335139,335110,both_years
8539224000,335139,335110,both_years
8539490040,335139,335110,both_years
8539490080,335139,335110,both_years
8539228010,335139,335110,both_years
8539228030,335139,335110,both_years
8539228040,335139,335110,both_years
8539228060,335139,335110,both_years
8539228070,335139,335110,both_years
8539900000,335139,335110,both_years
8539391000,335139,335110,both_years
8539399000,335139,335110,both_years
8539410000,335139,335110,both_years
9006690110,335139,335110,both_years
8539291000,335139,335110,both_years
8539292000,335139,335110,both_years
8539293020,335139,335110,both_years
8539293050,335139,335110,both_years
8539293060,335139,335110,both_years
8539294000,335139,335110,both_years
8539310040,335139,335110,both_years
8539310050,335139,335110,both_years
8539310060,335139,335110,both_years
8539310070,335139,335110,both_years
8539320020,335139,335110,both_years
8539320040,335139,335110,both_years
8539320090,335139,335110,both_years
9405992000,335139,335129,both_years
9405994010,335139,335129,both_years
9405994020,335139,335129,both_years
9405994090,335139,335129,both_years
9405490000,335139,335129,both_years
9405502000,335139,335129,both_years
8539510000,335139,335129,both_years
9405503000,335139,335129,both_years
9405504000,335139,335129,both_years
8543707100,335139,335129,both_years
8539520010,335139,335129,both_years
8539520020,335139,335129,both_years
8539520030,335139,335129,both_years
8539520040,335139,335129,both_years
8539520051,335139,335129,both_years
8539520091,335139,335129,both_years
9405390010,335139,335129,both_years
9405390040,335139,335129,both_years
9405920000,335139,335129,both_years
9405414000,335139,335129,both_years
9405416000,335139,335129,both_years
9405418200,335139,335129,both_years
9405418410,335139,335129,both_years
9405418440,335139,335129,both_years
9405424000,335139,335129,both_years
9405426000,335139,335129,both_years
9405428200,335139,335129,both_years
9405428410,335139,335129,both_years
9405428440,335139,335129,both_years
8513102000,335139,335129,both_years
9405310010,335139,335129,both_years
9405310040,335139,335129,both_years
8513104000,335139,335129,both_years
8513902000,335139,335129,both_years
8513904000,335139,335129,both_years
8506600010,335910,,only_2023
8506600090,335910,,only_2023
8506100010,335910,,only_2023
8506100090,335910,,only_2023
8506500010,335910,,only_2023
8506500090,335910,,only_2023
8506401010,335910,,only_2023
8506401090,335910,,only_2023
8506800010,335910,,only_2023
8506800090,335910,,only_2023
8507100030,335910,335911,both_years
8507100060,335910,335911,both_years
8507100090,335910,335911,both_years
8507500000,335910,335911,both_years
8507904000,335910,335911,both_years
8507908000,335910,335911,both_years
8507804100,335910,335911,both_years
8507808200,335910,335911,both_years
8507304000,335910,335911,both_years
8507308010,335910,335911,both_years
8507308090,335910,335911,both_years
8507204000,335910,335911,both_years
8507600010,335910,335911,both_years
8507600020,335910,335911,both_years
8507208010,335910,335911,both_years
8507208031,335910,335911,both_years
8507208041,335910,335911,both_years
8507208061,335910,335911,both_years
8507208091,335910,335911,both_years
9108194020,335910,335912,both_years
9104000520,335910,335912,both_years
9104001020,335910,335912,both_years
9101118040,335910,335912,both_years
9104002520,335910,335912,both_years
9104003020,335910,335912,both_years
9108198020,335910,335912,both_years
9104004520,335910,335912,both_years
9104005030,335910,335912,both_years
9101914030,335910,335912,both_years
9101918030,335910,335912,both_years
9103102020,335910,335912,both_years
9103102040,335910,335912,both_years
9103104030,335910,335912,both_years
9103104060,335910,335912,both_years
9103108030,335910,335912,both_years
9103108060,335910,335912,both_years
8506600000,335910,335912,both_years
9102192040,335910,335912,both_years
9102194040,335910,335912,both_years
9102196040,335910,335912,both_years
9102198040,335910,335912,both_years
9105214030,335910,335912,both_years
9105218050,335910,335912,both_years
8506100000,335910,335912,both_years
9108114020,335910,335912,both_years
9108118020,335910,335912,both_years
9108120020,335910,335912,both_years
8506500000,335910,335912,both_years
8506900000,335910,335912,both_years
9105114030,335910,335912,both_years
9105114050,335910,335912,both_years
9105118040,335910,335912,both_years
9105118070,335910,335912,both_years
9102111040,335910,335912,both_years
9101194040,335910,335912,both_years
9102112540,335910,335912,both_years
9105914030,335910,335912,both_years
9102113040,335910,335912,both_years
9102114540,335910,335912,both_years
9102115040,335910,335912,both_years
9101198040,335910,335912,both_years
9102116540,335910,335912,both_years
9105918050,335910,335912,both_years
9102117040,335910,335912,both_years
9102119540,335910,335912,both_years
8506401000,335910,335912,both_years
9102912020,335910,335912,both_years
8506405000,335910,335912,both_years
9102914030,335910,335912,both_years
8506800000,335910,335912,both_years
9102918030,335910,335912,both_years
9109101030,335910,335912,both_years
8506301000,335910,335912,both_years
9109102030,335910,335912,both_years
9109103030,335910,335912,both_years
9109104030,335910,335912,both_years
9109105030,335910,335912,both_years
8506305000,335910,335912,both_years
9109106030,335910,335912,both_years
9109107030,335910,335912,both_years
9109108030,335910,335912,both_years
9101114040,335910,335912,both_years
8543908865,335999,,only_2023
8703220110,336110,,only_2023
8703220190,336110,,only_2023
8703800020,336110,,only_2023
8703800045,336110,,only_2023
8703800060,336110,,only_2023
8703800080,336110,,only_2023
8703320110,336110,336111,both_years
8703330145,336110,336111,both_years
8703600005,336110,336111,both_years
8703600010,336110,336111,both_years
8703600020,336110,336111,both_years
8703600030,336110,336111,both_years
8703600040,336110,336111,both_years
8703600060,336110,336111,both_years
8703600070,336110,336111,both_years
8703600080,336110,336111,both_years
8703210150,336110,336111,both_years
8703230120,336110,336111,both_years
8703230130,336110,336111,both_years
8703230140,336110,336111,both_years
8703230160,336110,336111,both_years
8703230170,336110,336111,both_years
8703500010,336110,336111,both_years
8703500030,336110,336111,both_years
8703500070,336110,336111,both_years
8703240140,336110,336111,both_years
8703240150,336110,336111,both_years
8703240160,336110,336111,both_years
8703900100,336110,336111,both_years
8706001520,336110,336111,both_years
8706001540,336110,336111,both_years
8703400005,336110,336111,both_years
8703400010,336110,336111,both_years
8703400020,336110,336111,both_years
8703400030,336110,336111,both_years
8703400040,336110,336111,both_years
8703400060,336110,336111,both_years
8703400070,336110,336111,both_years
8703400080,336110,336111,both_years
8707100040,336110,336111,both_years
8703700010,336110,336111,both_years
8703700030,336110,336111,both_years
8703700070,336110,336111,both_years
8703310100,336110,336111,both_years
8703330110,336110,336112,both_years
8703600050,336110,336112,both_years
8703500060,336110,336112,both_years
8703240110,336110,336112,both_years
8706000300,336110,336112,both_years
8704310120,336110,336112,both_years
8704310140,336110,336112,both_years
8703400050,336110,336112,both_years
8704210100,336110,336112,both_years
8703700060,336110,336112,both_years
9401710001,337126,337124,both_years
9401710005,337126,337124,both_years
9401710006,337126,337124,both_years
9401710011,337126,337124,both_years
9403200016,337126,337124,both_years
9403200017,337126,337124,both_years
9403200035,337126,337124,both_years
9403200040,337126,337124,both_years
9403200046,337126,337124,both_years
9403200048,337126,337124,both_years
9403200050,337126,337124,both_years
9401390010,337126,337124,both_years
9401790001,337126,337124,both_years
9401790002,337126,337124,both_years
9401790003,337126,337124,both_years
9401790004,337126,337124,both_years
9401790006,337126,337124,both_years
9401790011,337126,337124,both_years
9401790025,337126,337124,both_years
9401790046,337126,337124,both_years
9403893010,337126,337125,both_years
9403896003,337126,337125,both_years
9403896015,337126,337125,both_years
9401802011,337126,337125,both_years
9401804006,337126,337125,both_years
9401804026,337126,337125,both_years
9401806021,337126,337125,both_years
9401806023,337126,337125,both_years
9401806028,337126,337125,both_years
9401590000,337126,337125,both_years
9403820001,337126,337125,both_years
9403820002,337126,337125,both_years
9403820015,337126,337125,both_years
9403830001,337126,337125,both_years
9403830002,337126,337125,both_years
9403830015,337126,337125,both_years
9403704001,337126,337125,both_years
9403704002,337126,337125,both_years
9403704003,337126,337125,both_years
9403704015,337126,337125,both_years
9403708001,337126,337125,both_years
9403708002,337126,337125,both_years
9403708003,337126,337125,both_years
9403708015,337126,337125,both_years
9401520000,337126,337125,both_years
9401530000,337126,337125,both_years
9403999040,337215,,only_2023
9403999045,337215,,only_2023
