hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
6103412000,inconsistent_naics,6103412000,315220,6103412000,315220,6103412000,315250,6103412000,315250
7304515045,inconsistent_naics,7304515045,331110,7304515045,331110,7304515045,331110,7304515045,331210
7304244030,inconsistent_naics,7304244030,331110,7304244030,331110,7304244030,331110,7304244030,331210
7112300100,partial_coverage,,,7112300100,910000,7112300100,910000,7112300100,910000
8447905000,inconsistent_naics,8447905000,333249,8447905000,333249,8447905000,333248,8447905000,333248
6110301040,inconsistent_naics,6110301040,315240,6110301040,315240,6110301040,315250,6110301040,315250
1509309030,partial_coverage,,,1509309030,311224,1509309030,311224,1509309030,311224
0707006015,partial_coverage,,,0707006015,111419,0707006015,111419,,
6203420741,inconsistent_naics,6203420741,315220,6203420741,315220,6203420741,315250,6203420741,315250
4407190001,partial_coverage,,,4407190001,321113,4407190001,321113,4407190001,321113
7104200000,partial_coverage,7104200000,339910,,,,,,
6211128010,inconsistent_naics,6211128010,315240,6211128010,315240,6211128010,315250,6211128010,315250
6201308061,partial_coverage,,,6201308061,315220,6201308061,315250,6201308061,315250
9401999021,partial_coverage,,,9401999021,337215,9401999021,337215,9401999021,337215
4202995000,inconsistent_naics,4202995000,316998,4202995000,316998,4202995000,316990,4202995000,316990
4802561000,inconsistent_naics,4802561000,322121,4802561000,322121,4802561000,322120,4802561000,322120
8708220000,partial_coverage,,,8708220000,327212,8708220000,327212,8708220000,327215
6202930320,partial_coverage,6202930320,315240,,,,,,
8419605000,inconsistent_naics,8419605000,333999,8419605000,333999,8419605000,333998,8419605000,333998
3402491000,partial_coverage,,,3402491000,325613,3402491000,325613,3402491000,325613
6103220050,inconsistent_naics,6103220050,315220,6103220050,315220,6103220050,315250,6103220050,315250
6111903000,inconsistent_naics,6111903000,315240,6111903000,315240,6111903000,315250,6111903000,315250
0709604066,partial_coverage,,,0709604066,111219,0709604066,111219,0709604066,111219
6211492520,inconsistent_naics,6211492520,315240,6211492520,315240,6211492520,315250,6211492520,315250
9109108030,inconsistent_naics,9109108030,335912,9109108030,335912,9109108030,335910,9109108030,335910
8703400050,inconsistent_naics,8703400050,336112,8703400050,336112,8703400050,336110,8703400050,336110
3802901000,inconsistent_naics,3802901000,325130,3802901000,325130,3802901000,325130,3802901000,325180
3921110000,inconsistent_naics,3921110000,326113,3921110000,326113,3921110000,326113,3921110000,326140
8903992045,partial_coverage,8903992045,336612,,,,,,
8704320020,partial_coverage,8704320020,336120,,,,,,
8448595000,inconsistent_naics,8448595000,333249,8448595000,333249,8448595000,333248,8448595000,333248
6104198050,inconsistent_naics,6104198050,315240,6104198050,315240,6104198050,315250,6104198050,315250
6104631010,inconsistent_naics,6104631010,315240,6104631010,315240,6104631010,315250,6104631010,315250
0707004010,partial_coverage,,,0707004010,111219,,,,
8541491010,partial_coverage,,,8541491010,334413,8541491010,334413,8541491010,334413
7419990680,partial_coverage,7419990680,332618,,,,,,
0403109000,partial_coverage,0403109000,311511,,,,,,
6809900000,inconsistent_naics,6809900000,327999,6809900000,327999,6809900000,327999,6809900000,327420
7019729060,partial_coverage,,,7019729060,313210,7019729060,313210,7019729060,313210
3825300000,inconsistent_naics,3825300000,325199,3825300000,325199,3825300000,325199,3825300000,910000
9403704003,inconsistent_naics,9403704003,337125,9403704003,337125,9403704003,337126,9403704003,337126
8505192000,inconsistent_naics,8505192000,327110,8505192000,327110,8505192000,327110,8505192000,339999
6104292020,inconsistent_naics,6104292020,315240,6104292020,315240,6104292020,315250,6104292020,315250
4811514000,inconsistent_naics,4811514000,322220,4811514000,322220,4811514000,322220,4811514000,322130
6104220060,inconsistent_naics,6104220060,315240,6104220060,315240,6104220060,315250,6104220060,315250
0704904055,partial_coverage,,,,,0704904055,111219,0704904055,111219
8903931500,partial_coverage,,,8903931500,336612,8903931500,336612,8903931500,336612
6202930921,partial_coverage,6202930921,315240,,,,,,
0702006037,partial_coverage,,,,,,,0702006037,111219
6209203000,inconsistent_naics,6209203000,315240,6209203000,315240,6209203000,315250,6209203000,315250
6406100500,inconsistent_naics,6406100500,316998,6406100500,316998,6406100500,316990,6406100500,316990
6209902000,inconsistent_naics,6209902000,315240,6209902000,315240,6209902000,315250,6209902000,315250
6206100010,inconsistent_naics,6206100010,315240,6206100010,315240,6206100010,315250,6206100010,315250
9405194010,partial_coverage,,,9405194010,335121,9405194010,335131,9405194010,335131
8539520040,partial_coverage,,,8539520040,335129,8539520040,335139,8539520040,335139
4810296000,inconsistent_naics,4810296000,322121,4810296000,322121,4810296000,322120,4810296000,322120
8456409000,inconsistent_naics,8456409000,333249,8456409000,333249,8456409000,333248,8456409000,333248
4802574090,partial_coverage,4802574090,322121,4802574090,322121,4802574090,322120,,
6211339035,inconsistent_naics,6211339035,315220,6211339035,315220,6211339035,315250,6211339035,315250
4202329100,inconsistent_naics,4202329100,316998,4202329100,316998,4202329100,316990,4202329100,316990
4303900000,inconsistent_naics,4303900000,315280,4303900000,315280,4303900000,315250,4303900000,315250
8485909000,partial_coverage,,,8485909000,333999,8485909000,333998,8485909000,333248
8412901000,inconsistent_naics,8412901000,333618,8412901000,333618,8412901000,333618,8412901000,333995
6201305051,partial_coverage,,,6201305051,315220,6201305051,315250,6201305051,315250
8539310070,inconsistent_naics,8539310070,335110,8539310070,335110,8539310070,335139,8539310070,335139
8486400030,inconsistent_naics,8486400030,333242,8486400030,333242,8486400030,333242,8486400030,333248
6109100012,inconsistent_naics,6109100012,315220,6109100012,315220,6109100012,315250,6109100012,315250
8517120080,partial_coverage,8517120080,334220,,,,,,
8704420060,partial_coverage,,,8704420060,336120,8704420060,336120,8704420060,336120
2528000005,inconsistent_naics,2528000005,212391,2528000005,212391,2528000005,212390,2528000005,212390
8802120020,partial_coverage,8802120020,336411,,,,,,
9403308001,partial_coverage,,,9403308001,337211,9403308001,337211,9403308001,337211
9405310010,partial_coverage,,,9405310010,335129,9405310010,335139,9405310010,335139
6210205010,partial_coverage,,,6210205010,315280,6210205010,315250,6210205010,315250
4403220125,partial_coverage,,,4403220125,113310,4403220125,113310,4403220125,113310
6204696570,inconsistent_naics,6204696570,315240,6204696570,315240,6204696570,315250,6204696570,315250
4412991040,partial_coverage,4412991040,321211,,,,,,
7304243030,inconsistent_naics,7304243030,331110,7304243030,331110,7304243030,331110,7304243030,331210
0702004010,partial_coverage,0702004010,111219,,,,,,
4412915105,partial_coverage,,,4412915105,321211,4412915105,321211,4412915105,321211
6103292028,inconsistent_naics,6103292028,315220,6103292028,315220,6103292028,315250,6103292028,315250
6203230055,inconsistent_naics,6203230055,315220,6203230055,315220,6203230055,315250,6203230055,315250
9406900050,partial_coverage,9406900050,326199,,,,,,
7102290020,inconsistent_naics,7102290020,339910,7102290020,339910,7102290020,339910,7102290020,212390
6210105090,inconsistent_naics,6210105090,315280,6210105090,315280,6210105090,315250,6210105090,339113
6103107000,inconsistent_naics,6103107000,315220,6103107000,315220,6103107000,315250,6103107000,315250
8802200070,partial_coverage,8802200070,336411,,,,,,
6103230030,inconsistent_naics,6103230030,315220,6103230030,315220,6103230030,315250,6103230030,315250
6204230030,inconsistent_naics,6204230030,315240,6204230030,315240,6204230030,315250,6204230030,315250
5703302000,partial_coverage,5703302000,314110,,,,,,
6212200010,inconsistent_naics,6212200010,315240,6212200010,315240,6212200010,315250,6212200010,315250
8542310025,partial_coverage,,,,,,,8542310025,334413
6103320000,inconsistent_naics,6103320000,315220,6103320000,315220,6103320000,315250,6103320000,315250
9405216020,partial_coverage,,,9405216020,335122,9405216020,335132,9405216020,335132
7019643000,partial_coverage,,,7019643000,314994,7019643000,314994,7019643000,314994
7304244080,inconsistent_naics,7304244080,331110,7304244080,331110,7304244080,331110,7304244080,331210
6203437010,inconsistent_naics,6203437010,315220,6203437010,315220,6203437010,315250,6203437010,315250
6209202000,inconsistent_naics,6209202000,315240,6209202000,315240,6209202000,315250,6209202000,315250
2937299050,inconsistent_naics,2937299050,325412,2937299050,325412,2937299050,325412,2937299050,325411
6101302010,inconsistent_naics,6101302010,315220,6101302010,315220,6101302010,315250,6101302010,315250
4802621000,inconsistent_naics,4802621000,322122,4802621000,322122,4802621000,322120,4802621000,322120
9006590540,partial_coverage,,,9006590540,333316,9006590540,333310,9006590540,333310
6108320010,inconsistent_naics,6108320010,315240,6108320010,315240,6108320010,315250,6108320010,315250
8459210040,inconsistent_naics,8459210040,333517,8459210040,333517,8459210040,333517,8459210040,930000
9403904060,partial_coverage,9403904060,337215,,,,,,
2528000050,inconsistent_naics,2528000050,212391,2528000050,212391,2528000050,212390,2528000050,212390
6203490960,inconsistent_naics,6203490960,315220,6203490960,315220,6203490960,315250,6203490960,315250
9405404000,partial_coverage,9405404000,335129,,,,,,
6104331000,inconsistent_naics,6104331000,315240,6104331000,315240,6104331000,315250,6104331000,315250
9007920000,inconsistent_naics,9007920000,333316,9007920000,333316,9007920000,333310,9007920000,333310
6211431040,inconsistent_naics,6211431040,315240,6211431040,315240,6211431040,315250,6211431040,315250
2403993070,partial_coverage,2403993070,312230,,,,,,
6211430550,inconsistent_naics,6211430550,315240,6211430550,315240,6211430550,315250,6211430550,315250
6203431310,inconsistent_naics,6203431310,315220,6203431310,315220,6203431310,315250,6203431310,315250
6211206830,inconsistent_naics,6211206830,315240,6211206830,315240,6211206830,315250,6211206830,315250
8472909040,inconsistent_naics,8472909040,333318,8472909040,333318,8472909040,333310,8472909040,333310
6211390770,inconsistent_naics,6211390770,315220,6211390770,315220,6211390770,315250,6211390770,315250
3915100000,inconsistent_naics,3915100000,910000,3915100000,910000,3915100000,910000,3915100000,325211
6203122010,inconsistent_naics,6203122010,315220,6203122010,315220,6203122010,315250,6203122010,315250
2519100000,inconsistent_naics,2519100000,212325,2519100000,212325,2519100000,212323,2519100000,212323
4412996100,partial_coverage,,,4412996100,321212,4412996100,321212,4412996100,321212
4811512040,inconsistent_naics,4811512040,322220,4811512040,322220,4811512040,322220,4811512040,322130
9403200017,inconsistent_naics,9403200017,337124,9403200017,337124,9403200017,337126,9403200017,337126
8541500040,partial_coverage,8541500040,334413,,,,,,
4407190069,partial_coverage,,,4407190069,321113,4407190069,321113,4407190069,321113
6810910000,inconsistent_naics,6810910000,327390,6810910000,327390,6810910000,327390,6810910000,327991
2529100000,inconsistent_naics,2529100000,212325,2529100000,212325,2529100000,212323,2529100000,212323
7019511000,partial_coverage,7019511000,314994,,,,,,
0410000000,partial_coverage,0410000000,114119,,,,,,
4403220065,partial_coverage,4403220065,113310,,,,,,
6203490110,inconsistent_naics,6203490110,315220,6203490110,315220,6203490110,315250,6203490110,315250
2507000000,inconsistent_naics,2507000000,212324,2507000000,212324,2507000000,212323,2507000000,212323
6101909030,inconsistent_naics,6101909030,315220,6101909030,315220,6101909030,315250,6101909030,315250
2508400110,inconsistent_naics,2508400110,212325,2508400110,212325,2508400110,212323,2508400110,212323
8802300150,partial_coverage,,,8802300150,336411,8802300150,336411,8802300150,336411
0707004050,partial_coverage,,,,,,,0707004050,111219
8539410000,inconsistent_naics,8539410000,335110,8539410000,335110,8539410000,335139,8539410000,335139
3004909259,partial_coverage,,,,,,,3004909259,325412
6204522020,inconsistent_naics,6204522020,315240,6204522020,315240,6204522020,315250,6204522020,315250
9403901050,partial_coverage,9403901050,336360,,,,,,
4418999105,partial_coverage,,,4418999105,321918,4418999105,321918,4418999105,321918
8525803010,partial_coverage,8525803010,334220,,,,,,
4412924200,partial_coverage,,,4412924200,321211,4412924200,321211,4412924200,321211
2702100000,inconsistent_naics,2702100000,212111,2702100000,212111,2702100000,212114,2702100000,212114
7310290055,inconsistent_naics,7310290055,332439,7310290055,332439,7310290055,332439,7310290055,332420
2403992190,partial_coverage,,,2403992190,312230,2403992190,312230,2403992190,312230
3824740000,partial_coverage,3824740000,325199,,,,,,
6208920020,inconsistent_naics,6208920020,315240,6208920020,315240,6208920020,315250,6208920020,315250
9403908061,partial_coverage,9403908061,337215,,,,,,
6202902910,partial_coverage,,,6202902910,315240,6202902910,315250,6202902910,315250
2404910000,partial_coverage,,,2404910000,325411,2404910000,325411,2404910000,325411
6211420554,inconsistent_naics,6211420554,315240,6211420554,315240,6211420554,315250,6211420554,315250
6204639010,partial_coverage,6204639010,315240,6204639010,315240,6204639010,315250,,
6203490945,inconsistent_naics,6203490945,315220,6203490945,315220,6203490945,315250,6203490945,315250
0306170009,partial_coverage,0306170009,114112,,,,,,
6112201040,inconsistent_naics,6112201040,315240,6112201040,315240,6112201040,315250,6112201040,315250
0806102045,partial_coverage,,,,,0806102045,111332,0806102045,111332
6110909044,inconsistent_naics,6110909044,315220,6110909044,315220,6110909044,315250,6110909044,315250
9405204010,partial_coverage,9405204010,335121,,,,,,
9006690150,inconsistent_naics,9006690150,333316,9006690150,333316,9006690150,333310,9006690150,333310
7602000098,partial_coverage,,,,,,,7602000098,910000
8487900080,inconsistent_naics,8487900080,333999,8487900080,333999,8487900080,333998,8487900080,333998
7307933010,inconsistent_naics,7307933010,332919,7307933010,332919,7307933010,332919,7307933010,332996
6210209020,inconsistent_naics,6210209020,315280,6210209020,315280,6210209020,315250,6210209020,315250
6204611540,inconsistent_naics,6204611540,315240,6204611540,315240,6204611540,315250,6204611540,315250
6211329030,inconsistent_naics,6211329030,315220,6211329030,315220,6211329030,315250,6211329030,315250
9406900010,partial_coverage,9406900010,332311,,,,,,
4412913130,partial_coverage,,,4412913130,321211,4412913130,321211,4412913130,321211
9701900000,partial_coverage,9701900000,930000,,,,,,
8703240140,inconsistent_naics,8703240140,336111,8703240140,336111,8703240140,336110,8703240140,336110
7326110000,inconsistent_naics,7326110000,332999,7326110000,332999,7326110000,332999,7326110000,327910
8903120060,partial_coverage,,,8903120060,326299,8903120060,326299,8903120060,326299
3004909289,partial_coverage,,,,,,,3004909289,325412
6207997010,inconsistent_naics,6207997010,315220,6207997010,315220,6207997010,315250,6207997010,315250
0807114040,partial_coverage,,,,,,,0807114040,111219
8539320040,inconsistent_naics,8539320040,335110,8539320040,335110,8539320040,335139,8539320040,335139
6204696510,inconsistent_naics,6204696510,315240,6204696510,315240,6204696510,315250,6204696510,315250
0810102060,partial_coverage,,,,,,,0810102060,111333
8544429010,inconsistent_naics,8544429010,335929,8544429010,335929,8544429010,335929,8544429010,335999
8309900010,partial_coverage,,,,,,,8309900010,332119
7019634030,partial_coverage,,,7019634030,313210,7019634030,313210,7019634030,313210
0102294058,inconsistent_naics,0102294058,11211X,0102294058,11211X,0102294058,11211X,0102294058,1121XX
6201406521,partial_coverage,,,6201406521,315220,6201406521,315250,6201406521,315250
8542390050,partial_coverage,,,,,,,8542390050,334413
6206303043,partial_coverage,,,,,6206303043,315250,6206303043,315250
9403999051,partial_coverage,,,9403999051,337121,9403999051,337121,9403999051,337121
8523297010,inconsistent_naics,8523297010,334614,8523297010,334614,8523297010,334610,8523297010,334610
4421999870,partial_coverage,,,4421999870,321999,4421999870,321999,4421999870,321999
8470100040,inconsistent_naics,8470100040,333318,8470100040,333318,8470100040,333310,8470100040,333310
8516901500,inconsistent_naics,8516901500,333318,8516901500,333318,8516901500,333310,8516901500,333310
6202935521,partial_coverage,6202935521,315240,,,,,,
3301295107,inconsistent_naics,3301295107,325998,3301295107,325998,3301295107,325998,3301295107,325199
8507808100,partial_coverage,8507808100,335911,,,,,,
3921131500,inconsistent_naics,3921131500,326113,3921131500,326113,3921131500,326113,3921131500,326150
7019644030,partial_coverage,,,7019644030,313210,7019644030,313210,7019644030,313210
6204312010,inconsistent_naics,6204312010,315240,6204312010,315240,6204312010,315250,6204312010,315250
6103230036,inconsistent_naics,6103230036,315220,6103230036,315220,6103230036,315250,6103230036,315250
8541430010,partial_coverage,,,8541430010,335999,8541430010,335999,8541430010,334413
0707005070,partial_coverage,,,0707005070,111219,0707005070,111219,0707005070,111219
8415908025,inconsistent_naics,8415908025,335312,8415908025,335312,8415908025,335312,8415908025,333415
8446305010,inconsistent_naics,8446305010,333249,8446305010,333249,8446305010,333248,8446305010,333248
8523210000,inconsistent_naics,8523210000,334614,8523210000,334614,8523210000,334610,8523210000,334610
6211335025,inconsistent_naics,6211335025,315220,6211335025,315220,6211335025,315250,6211335025,315250
7019669021,partial_coverage,,,7019669021,313210,7019669021,313210,7019669021,313210
2403992130,partial_coverage,,,2403992130,312230,2403992130,312230,2403992130,312230
6211325015,inconsistent_naics,6211325015,315220,6211325015,315220,6211325015,315250,6211325015,315250
9403908051,partial_coverage,9403908051,337121,,,,,,
8802400080,partial_coverage,8802400080,336411,,,,,,
0701905015,partial_coverage,0701905015,111211,0701905015,111211,,,,
3204193500,partial_coverage,3204193500,325130,,,,,,
6211495050,inconsistent_naics,6211495050,315240,6211495050,315240,6211495050,315250,6211495050,315250
6203410310,inconsistent_naics,6203410310,315220,6203410310,315220,6203410310,315250,6203410310,315250
7019132800,partial_coverage,,,7019132800,327212,7019132800,327212,7019132800,327212
8701915000,inconsistent_naics,8701915000,333120,8701915000,333120,8701915000,333120,8701915000,333111
3302902010,inconsistent_naics,3302902010,325620,3302902010,325620,3302902010,325620,3302902010,325998
3402422010,partial_coverage,,,3402422010,325613,3402422010,325613,3402422010,325613
8462998020,partial_coverage,8462998020,333517,,,,,,
8529907800,inconsistent_naics,8529907800,333314,8529907800,333314,8529907800,333310,8529907800,333310
0707002080,partial_coverage,,,,,,,0707002080,111219
0709999000,partial_coverage,0709999000,111219,,,,,,
6204637020,inconsistent_naics,6204637020,315240,6204637020,315240,6204637020,315250,6204637020,315250
4802574085,partial_coverage,,,,,,,4802574085,322120
6104520010,inconsistent_naics,6104520010,315240,6104520010,315240,6104520010,315250,6104520010,315250
6202134005,partial_coverage,6202134005,315240,,,,,,
6201122020,partial_coverage,6201122020,315220,,,,,,
8462240050,partial_coverage,,,8462240050,333517,8462240050,333517,8462240050,333517
6211335017,inconsistent_naics,6211335017,315220,6211335017,315220,6211335017,315250,6211335017,315250
9403200035,inconsistent_naics,9403200035,337124,9403200035,337124,9403200035,337126,9403200035,337127
6204631140,inconsistent_naics,6204631140,315240,6204631140,315240,6204631140,315250,6204631140,315250
4403260155,partial_coverage,,,4403260155,113310,4403260155,113310,4403260155,113310
8421916000,inconsistent_naics,8421916000,333999,8421916000,333999,8421916000,333998,8421916000,333998
4202316000,inconsistent_naics,4202316000,316998,4202316000,316998,4202316000,316990,4202316000,316990
6109901009,inconsistent_naics,6109901009,315220,6109901009,315220,6109901009,315250,6109901009,315250
2530100000,inconsistent_naics,2530100000,212399,2530100000,212399,2530100000,212390,2530100000,212390
2106909872,partial_coverage,2106909872,311930,,,,,,
6202304000,partial_coverage,,,6202304000,315240,6202304000,315250,6202304000,315250
4403250164,partial_coverage,,,4403250164,113310,4403250164,113310,4403250164,113310
6103491060,inconsistent_naics,6103491060,315220,6103491060,315220,6103491060,315250,6103491060,315250
5603110095,partial_coverage,,,5603110095,313230,5603110095,313230,5603110095,313230
6104499020,inconsistent_naics,6104499020,315240,6104499020,315240,6104499020,315250,6104499020,315250
6110201031,inconsistent_naics,6110201031,315240,6110201031,315240,6110201031,315250,6110201031,315250
6204621503,inconsistent_naics,6204621503,315240,6204621503,315240,6204621503,315250,6204621503,315250
8479899595,partial_coverage,,,8479899595,333120,8479899595,333120,8479899595,333120
0707004037,partial_coverage,,,,,,,0707004037,111219
0603190116,partial_coverage,,,0603190116,111422,0603190116,111422,0603190116,111422
3824994900,partial_coverage,,,3824994900,325199,3824994900,325199,3824994900,325199
5805004090,inconsistent_naics,5805004090,990000,5805004090,990000,5805004090,990000,5805004090,314999
6201934511,partial_coverage,6201934511,315220,,,,,,
6204210040,inconsistent_naics,6204210040,315240,6204210040,315240,6204210040,315250,6204210040,315250
6812990002,partial_coverage,6812990002,327999,,,,,,
4412513121,partial_coverage,,,4412513121,321211,4412513121,321211,4412513121,321211
7418100002,inconsistent_naics,7418100002,332999,7418100002,332999,7418100002,332999,7418100002,332215
6211492530,inconsistent_naics,6211492530,315240,6211492530,315240,6211492530,315250,6211492530,315250
4403930000,partial_coverage,4403930000,113310,,,,,,
8707905080,inconsistent_naics,8707905080,336211,8707905080,336211,8707905080,336211,8707905080,336120
9031904500,inconsistent_naics,9031904500,333314,9031904500,333314,9031904500,333310,9031904500,333310
3004909218,partial_coverage,,,,,,,3004909218,325412
6103498060,inconsistent_naics,6103498060,315220,6103498060,315220,6103498060,315250,6103498060,315250
8703600005,inconsistent_naics,8703600005,336111,8703600005,336111,8703600005,336110,8703600005,336110
6203422525,inconsistent_naics,6203422525,315220,6203422525,315220,6203422525,315250,6203422525,315250
8421990180,partial_coverage,,,8421990180,333999,8421990180,333998,8421990180,333998
6110202005,inconsistent_naics,6110202005,315240,6110202005,315240,6110202005,315250,6110202005,315250
6210402520,partial_coverage,6210402520,315280,,,,,,
6203199020,inconsistent_naics,6203199020,315220,6203199020,315220,6203199020,315250,6203199020,315250
8708990600,inconsistent_naics,8708990600,333111,8708990600,333111,8708990600,333111,8708990600,332721
9002909500,inconsistent_naics,9002909500,333314,9002909500,333314,9002909500,333310,9002909500,333310
6211201560,inconsistent_naics,6211201560,315240,6211201560,315240,6211201560,315250,6211201560,315250
8462998045,partial_coverage,8462998045,333517,,,,,,
6210508040,inconsistent_naics,6210508040,315240,6210508040,315240,6210508040,315250,6210508040,315250
6211329007,inconsistent_naics,6211329007,315220,6211329007,315220,6211329007,315250,6211329007,315250
8462998010,partial_coverage,8462998010,333517,,,,,,
6211430578,inconsistent_naics,6211430578,315240,6211430578,315240,6211430578,315250,6211430578,315250
6210209039,partial_coverage,,,6210209039,315280,6210209039,315250,6210209039,315250
0713402030,partial_coverage,0713402030,111130,0713402030,111130,,,,
8539228060,inconsistent_naics,8539228060,335110,8539228060,335110,8539228060,335139,8539228060,335139
3926909950,inconsistent_naics,3926909950,326199,3926909950,326199,3926909950,326199,3926909950,339113
8806930000,partial_coverage,,,8806930000,336411,8806930000,336411,8806930000,336411
2511200000,inconsistent_naics,2511200000,212393,2511200000,212393,2511200000,212390,2511200000,212390
0707006020,partial_coverage,,,0707006020,111419,,,,
8507308090,inconsistent_naics,8507308090,335911,8507308090,335911,8507308090,335910,8507308090,335910
9008503000,inconsistent_naics,9008503000,333316,9008503000,333316,9008503000,333310,9008503000,333310
7101210000,inconsistent_naics,7101210000,114119,7101210000,114119,7101210000,114119,7101210000,339910
2936291610,partial_coverage,,,2936291610,325412,2936291610,325412,2936291610,325412
2933399200,partial_coverage,,,2933399200,325199,2933399200,325199,2933399200,325199
6103230070,inconsistent_naics,6103230070,315220,6103230070,315220,6103230070,315250,6103230070,315250
4412513175,partial_coverage,,,4412513175,321211,4412513175,321211,4412513175,321211
6104698020,inconsistent_naics,6104698020,315240,6104698020,315240,6104698020,315250,6104698020,315250
6211496061,inconsistent_naics,6211496061,315240,6211496061,315240,6211496061,315250,6211496061,315250
6104290560,inconsistent_naics,6104290560,315240,6104290560,315240,6104290560,315250,6104290560,315250
1001990009,partial_coverage,,,1001990009,111140,1001990009,111140,1001990009,111140
7304110050,inconsistent_naics,7304110050,331110,7304110050,331110,7304110050,331110,7304110050,331210
6210305029,partial_coverage,,,6210305029,315280,6210305029,315250,6210305029,315250
6203495060,inconsistent_naics,6203495060,315220,6203495060,315220,6203495060,315250,6203495060,315250
9403200046,inconsistent_naics,9403200046,337124,9403200046,337124,9403200046,337126,9403200046,337127
6201306000,partial_coverage,,,6201306000,315220,6201306000,315250,6201306000,315250
6203322030,inconsistent_naics,6203322030,315220,6203322030,315220,6203322030,315250,6203322030,315250
2106909995,partial_coverage,,,2106909995,311999,2106909995,311999,2106909995,311999
0202205075,partial_coverage,0202205075,311611,0202205075,311611,,,,
0511994040,inconsistent_naics,0511994040,311613,0511994040,311613,0511994040,311613,0511994040,115210
9018903000,inconsistent_naics,9018903000,339112,9018903000,339112,9018903000,339112,9018903000,334510
6101200010,inconsistent_naics,6101200010,315220,6101200010,315220,6101200010,315250,6101200010,315250
6406102061,inconsistent_naics,6406102061,316998,6406102061,316998,6406102061,316990,6406102061,316990
6201991560,partial_coverage,6201991560,315220,,,,,,
6211430510,inconsistent_naics,6211430510,315240,6211430510,315240,6211430510,315250,6211430510,315250
0704904050,partial_coverage,,,0704904050,111219,,,,
9706100060,partial_coverage,,,9706100060,930000,9706100060,930000,9706100060,930000
7306110010,inconsistent_naics,7306110010,331110,7306110010,331110,7306110010,331110,7306110010,331210
0702006031,partial_coverage,0702006031,111419,0702006031,111419,,,,
9401903580,partial_coverage,9401903580,337215,,,,,,
6108920040,inconsistent_naics,6108920040,315240,6108920040,315240,6108920040,315250,6108920040,315250
0713202025,partial_coverage,,,,,0713202025,111130,0713202025,111130
7325910000,inconsistent_naics,7325910000,331511,7325910000,331511,7325910000,331511,7325910000,327910
8802300120,partial_coverage,,,8802300120,336411,8802300120,336411,8802300120,336411
8462230010,partial_coverage,,,8462230010,333517,8462230010,333517,8462230010,930000
8483308065,inconsistent_naics,8483308065,336310,8483308065,336310,8483308065,336310,8483308065,333613
9010909500,inconsistent_naics,9010909500,333316,9010909500,333316,9010909500,333310,9010909500,333310
6111304000,inconsistent_naics,6111304000,315240,6111304000,315240,6111304000,315250,6111304000,315250
6202934511,partial_coverage,6202934511,315240,,,,,,
4412991020,partial_coverage,4412991020,321211,,,,,,
0802991500,partial_coverage,,,0802991500,115114,0802991500,115114,0802991500,111335
6204230055,inconsistent_naics,6204230055,315240,6204230055,315240,6204230055,315250,6204230055,315250
2206009015,partial_coverage,,,,,2206009015,312130,2206009015,312130
4412910600,partial_coverage,,,4412910600,321211,4412910600,321211,4412910600,321211
6115966020,inconsistent_naics,6115966020,315110,6115966020,315110,6115966020,315120,6115966020,315120
8462908060,partial_coverage,,,8462908060,333517,8462908060,333517,8462908060,333517
9401911500,partial_coverage,,,9401911500,336360,9401911500,336360,9401911500,336360
8306210000,inconsistent_naics,8306210000,339910,8306210000,339910,8306210000,339910,8306210000,339930
8407329080,inconsistent_naics,8407329080,333618,8407329080,333618,8407329080,333618,8407329080,336310
4412915115,partial_coverage,,,4412915115,321211,4412915115,321211,4412915115,321211
8472300000,inconsistent_naics,8472300000,333318,8472300000,333318,8472300000,333310,8472300000,333310
6202905900,partial_coverage,,,6202905900,315240,6202905900,315250,6202905900,315250
0307910290,partial_coverage,0307910290,114112,,,,,,
2004908580,partial_coverage,2004908580,311411,2004908580,311411,,,,
0603190112,partial_coverage,,,0603190112,111422,0603190112,111422,,
6108229030,inconsistent_naics,6108229030,315240,6108229030,315240,6108229030,315250,6108229030,315250
6211325075,inconsistent_naics,6211325075,315220,6211325075,315220,6211325075,315250,6211325075,315250
2931390012,partial_coverage,2931390012,325199,,,,,,
2933350000,partial_coverage,,,2933350000,325199,2933350000,325199,2933350000,325199
6204223050,inconsistent_naics,6204223050,315240,6204223050,315240,6204223050,315250,6204223050,315250
6205302010,inconsistent_naics,6205302010,315220,6205302010,315220,6205302010,315250,6205302010,315250
9405300040,partial_coverage,9405300040,335129,,,,,,
6204223060,inconsistent_naics,6204223060,315240,6204223060,315240,6204223060,315250,6204223060,315250
8523590000,inconsistent_naics,8523590000,334613,8523590000,334613,8523590000,334610,8523590000,334610
8529905400,partial_coverage,8529905400,334310,,,,,,
6202921210,partial_coverage,6202921210,315240,,,,,,
2941101000,inconsistent_naics,2941101000,325412,2941101000,325412,2941101000,325412,2941101000,325411
8701290080,partial_coverage,,,8701290080,930000,8701290080,930000,8701290080,930000
6203490920,inconsistent_naics,6203490920,315220,6203490920,315220,6203490920,315250,6203490920,315250
6203420746,inconsistent_naics,6203420746,315220,6203420746,315220,6203420746,315250,6203420746,315250
8462210000,partial_coverage,8462210000,333517,,,,,,
3301295115,inconsistent_naics,3301295115,325998,3301295115,325998,3301295115,325998,3301295115,325199
