Country,iso3,HS6,sector_code,impVal,bea_total,weight
Albania,ALB,611220,31ND,1055.0,29320904.0,3.598115528770873e-05
Albania,ALB,611231,31ND,194863.0,29320904.0,0.006645872855761882
Albania,ALB,611241,31ND,297442.0,29320904.0,0.010144366626622426
Albania,ALB,611300,31ND,606.0,29320904.0,2.066784844014359e-05
Albania,ALB,611420,31ND,10554.0,29320904.0,0.0003599479743189364
Albania,ALB,611430,31ND,117571.0,29320904.0,0.004009801334911093
Albania,ALB,611490,31ND,3486.0,29320904.0,0.00011889128657151908
Albania,ALB,611521,31ND,292.0,29320904.0,9.958765254986681e-06
Albania,ALB,611596,31ND,80374.0,29320904.0,0.002741184241795546
Albania,ALB,611710,31ND,2793.0,29320904.0,9.525627177115685e-05
Albania,ALB,620120,31ND,350197.0,29320904.0,0.011943594917810173
Albania,ALB,620130,31ND,250352.0,29320904.0,0.008538345202453512
Albania,ALB,620140,31ND,265954.0,29320904.0,0.009070457036386054
Albania,ALB,620190,31ND,456.0,29320904.0,1.5552044370801117e-05
Albania,ALB,620220,31ND,524683.0,29320904.0,0.017894502843432112
Albania,ALB,620230,31ND,190820.0,29320904.0,0.006507984883412872
Albania,ALB,620240,31ND,760918.0,29320904.0,0.025951382672239575
