Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Mexico,113000,46545278.0,46418587.0,-126691.0,-0.2721887277158383,both,126691.0
Italy,337122,273251714.0,273127937.0,-123777.0,-0.04529779454558152,both,123777.0
Spain,337127,112637068.0,112757931.0,120863.0,0.10730304165942955,both,120863.0
Sweden,326190,68351143.0,68232025.0,-119118.0,-0.17427360358845792,both,119118.0
Sweden,326120,5429600.0,5548718.0,119118.0,2.1938632680123766,both,119118.0
United Kingdom,337127,212992822.0,213101717.0,108895.0,0.051126136072322664,both,108895.0
Portugal,326120,590220.0,698009.0,107789.0,18.262512283555285,both,107789.0
Portugal,326190,20923291.0,20815502.0,-107789.0,-0.5151627437576622,both,107789.0
Canada,314900,192550411.0,192443830.0,-106581.0,-0.055352257856255624,both,106581.0
Canada,339113,323540095.0,323646676.0,106581.0,0.032942130402724895,both,106581.0
India,337122,125886150.0,125783300.0,-102850.0,-0.08170080664155668,both,102850.0
Switzerland,325320,7265041.0,7365358.0,100317.0,1.380818084853203,both,100317.0
Switzerland,325190,1898825010.0,1898724693.0,-100317.0,-0.00528310926344919,both,100317.0
Vietnam,337122,2659760531.0,2659662632.0,-97899.0,-0.0036807448963532274,both,97899.0
Poland,337122,107560467.0,107464007.0,-96460.0,-0.08967978913665371,both,96460.0
Denmark,337127,33355134.0,33449397.0,94263.0,0.2826041712199387,both,94263.0
Slovakia,325190,8809101.0,8716664.0,-92437.0,-1.0493352272836922,both,92437.0
Slovakia,325320,0.0,92437.0,92437.0,0.0,alternative_only,92437.0
Germany,335999,1391037199.0,1390949592.0,-87607.0,-0.006297962417035262,both,87607.0
Germany,339990,638431361.0,638518968.0,87607.0,0.01372222690670736,both,87607.0
Iceland,335911,716298.0,798356.0,82058.0,11.455846588989498,both,82058.0
Iceland,335912,82058.0,0.0,-82058.0,-100.0,original_only,82058.0
Vietnam,314900,735456707.0,735375782.0,-80925.0,-0.011003366918781801,both,80925.0
Vietnam,339113,264392273.0,264473198.0,80925.0,0.03060792930207911,both,80925.0
Denmark,337121,11724412.0,11649147.0,-75265.0,-0.6419511699179455,both,75265.0
Denmark,326190,70089586.0,70015398.0,-74188.0,-0.10584739364846583,both,74188.0
Denmark,326120,2757454.0,2831642.0,74188.0,2.6904528597757205,both,74188.0
St Helena,335912,73309.0,0.0,-73309.0,-100.0,original_only,73309.0
St Helena,335911,0.0,73309.0,73309.0,0.0,alternative_only,73309.0
United Kingdom,337121,13480582.0,13408249.0,-72333.0,-0.5365717889628208,both,72333.0
Ireland,326120,4224119.0,4294150.0,70031.0,1.657884164721685,both,70031.0
Ireland,326190,31663888.0,31593857.0,-70031.0,-0.22116993339541877,both,70031.0
Mexico,337122,111441191.0,111371501.0,-69690.0,-0.0625352254176824,both,69690.0
Poland,326190,154332987.0,154264092.0,-68895.0,-0.044640488944855325,both,68895.0
Poland,326120,4790376.0,4859271.0,68895.0,1.4381960831467093,both,68895.0
Australia,326120,11088868.0,11155795.0,66927.0,0.6035512371506271,both,66927.0
Australia,326190,41562979.0,41496052.0,-66927.0,-0.1610255126322875,both,66927.0
Turkey,339113,6401488.0,6464963.0,63475.0,0.9915663358269202,both,63475.0
Turkey,314900,98068012.0,98004537.0,-63475.0,-0.06472548867412546,both,63475.0
Guinea,335911,0.0,63360.0,63360.0,0.0,alternative_only,63360.0
Guinea,335912,63360.0,0.0,-63360.0,-100.0,original_only,63360.0
Malaysia,326190,186754835.0,186691755.0,-63080.0,-0.033776903286064856,both,63080.0
Malaysia,326120,15991688.0,16054768.0,63080.0,0.3944549193305923,both,63080.0
Canada,337127,1367758616.0,1367820729.0,62113.0,0.0045412252771361815,both,62113.0
Canada,337121,113003425.0,112942498.0,-60927.0,-0.05391606493343012,both,60927.0
Netherlands,337127,32548903.0,32609651.0,60748.0,0.1866360903161621,both,60748.0
Netherlands,337121,3094129.0,3033381.0,-60748.0,-1.963331199184003,both,60748.0
Spain,337121,8028557.0,7968007.0,-60550.0,-0.7541828500439121,both,60550.0
Spain,337122,15008075.0,14947762.0,-60313.0,-0.401870326474248,both,60313.0
France,337127,126039236.0,126097890.0,58654.0,0.04653630239396246,both,58654.0
Singapore,326190,36170090.0,36112010.0,-58080.0,-0.160574662656355,both,58080.0
Singapore,326120,10412946.0,10471026.0,58080.0,0.5577672255286832,both,58080.0
Finland,326190,30551052.0,30492985.0,-58067.0,-0.19006546812201427,both,58067.0
Finland,326120,9621894.0,9679961.0,58067.0,0.60348825293648,both,58067.0
France,337122,9747583.0,9694536.0,-53047.0,-0.5442067023178977,both,53047.0
Czech Republic,326190,113807919.0,113755471.0,-52448.0,-0.046084666568764865,both,52448.0
Czech Republic,326120,7379681.0,7432129.0,52448.0,0.7107082270900327,both,52448.0
Belgium,337127,14239815.0,14288479.0,48664.0,0.3417460128519928,both,48664.0
