Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Nepal,3361MV,34349.0,34349.0,0.0,0.0,both,0.0
Nepal,3364OT,78670.0,78670.0,0.0,0.0,both,0.0
Nepal,337,40236.0,40236.0,0.0,0.0,both,0.0
Nepal,339,5989679.0,5989679.0,0.0,0.0,both,0.0
Nepal,Other,5085415.0,5085415.0,0.0,0.0,both,0.0
Netherlands,111CA,703591549.0,703591549.0,0.0,0.0,both,0.0
Netherlands,113FF,98219816.0,98219816.0,0.0,0.0,both,0.0
Netherlands,211,68365.0,68365.0,0.0,0.0,both,0.0
Nepal,311FT,24380121.0,24380121.0,0.0,0.0,both,0.0
Netherlands,212,31107220.0,31107220.0,0.0,0.0,both,0.0
Netherlands,311FT,2542530302.0,2542530302.0,0.0,0.0,both,0.0
Nepal,113FF,8741.0,8741.0,0.0,0.0,both,0.0
Nepal,335,62555.0,62555.0,0.0,0.0,both,0.0
New Caledonia,334,89542.0,89542.0,0.0,0.0,both,0.0
Namibia,325,3811250.0,3811250.0,0.0,0.0,both,0.0
Namibia,323,9005.0,9005.0,0.0,0.0,both,0.0
New Caledonia,335,91053.0,91053.0,0.0,0.0,both,0.0
Namibia,322,96952.0,96952.0,0.0,0.0,both,0.0
Namibia,321,19592.0,19592.0,0.0,0.0,both,0.0
New Caledonia,3361MV,546176.0,546176.0,0.0,0.0,both,0.0
New Caledonia,3364OT,2721.0,2721.0,0.0,0.0,both,0.0
New Caledonia,337,47170.0,47170.0,0.0,0.0,both,0.0
New Caledonia,339,6624.0,6624.0,0.0,0.0,both,0.0
New Caledonia,Other,927792.0,927792.0,0.0,0.0,both,0.0
Nauru,325,103972.0,103972.0,0.0,0.0,both,0.0
New Zealand,113FF,162446142.0,162446142.0,0.0,0.0,both,0.0
New Zealand,212,3240247.0,3240247.0,0.0,0.0,both,0.0
New Zealand,311FT,3246864710.0,3246864710.0,0.0,0.0,both,0.0
New Zealand,313TT,33492228.0,33492228.0,0.0,0.0,both,0.0
New Zealand,315AL,4796330.0,4796330.0,0.0,0.0,both,0.0
Namibia,315AL,55825.0,55825.0,0.0,0.0,both,0.0
New Zealand,322,13902776.0,13902776.0,0.0,0.0,both,0.0
New Zealand,323,1307531.0,1307531.0,0.0,0.0,both,0.0
Namibia,313TT,82997.0,82997.0,0.0,0.0,both,0.0
Namibia,311FT,24077.0,24077.0,0.0,0.0,both,0.0
Namibia,212,84703923.0,84703923.0,0.0,0.0,both,0.0
New Zealand,325,239770234.0,239770234.0,0.0,0.0,both,0.0
New Zealand,111CA,368743863.0,368743863.0,0.0,0.0,both,0.0
Nigeria,315AL,1498178.0,1498178.0,0.0,0.0,both,0.0
Nauru,315AL,134909.0,134909.0,0.0,0.0,both,0.0
Netherlands,3364OT,903905753.0,903905753.0,0.0,0.0,both,0.0
Nauru,313TT,17536.0,17536.0,0.0,0.0,both,0.0
Namibia,Other,2539906.0,2539906.0,0.0,0.0,both,0.0
Netherlands,337,57117655.0,57117655.0,0.0,0.0,both,0.0
Namibia,339,163102249.0,163102249.0,0.0,0.0,both,0.0
Namibia,337,49321.0,49321.0,0.0,0.0,both,0.0
Namibia,3364OT,364947.0,364947.0,0.0,0.0,both,0.0
Namibia,3361MV,178967.0,178967.0,0.0,0.0,both,0.0
Namibia,335,385492.0,385492.0,0.0,0.0,both,0.0
New Caledonia,111CA,1531915.0,1531915.0,0.0,0.0,both,0.0
New Caledonia,333,231091.0,231091.0,0.0,0.0,both,0.0
New Caledonia,315AL,19060.0,19060.0,0.0,0.0,both,0.0
New Caledonia,325,273126.0,273126.0,0.0,0.0,both,0.0
New Caledonia,326,102783.0,102783.0,0.0,0.0,both,0.0
New Caledonia,327,3640.0,3640.0,0.0,0.0,both,0.0
Namibia,334,127247.0,127247.0,0.0,0.0,both,0.0
Namibia,333,892503.0,892503.0,0.0,0.0,both,0.0
Namibia,332,35632.0,35632.0,0.0,0.0,both,0.0
Namibia,331,12960.0,12960.0,0.0,0.0,both,0.0
New Caledonia,331,29810898.0,29810898.0,0.0,0.0,both,0.0
New Caledonia,332,83374.0,83374.0,0.0,0.0,both,0.0
Namibia,327,14425968.0,14425968.0,0.0,0.0,both,0.0
Namibia,326,27997.0,27997.0,0.0,0.0,both,0.0
New Caledonia,311FT,77939.0,77939.0,0.0,0.0,both,0.0
Paraguay,3361MV,10494582.0,10494582.0,0.0,0.0,both,0.0
Paraguay,3364OT,255374.0,255374.0,0.0,0.0,both,0.0
Paraguay,337,60177.0,60177.0,0.0,0.0,both,0.0
Paraguay,339,268521.0,268521.0,0.0,0.0,both,0.0
Paraguay,Other,8219930.0,8219930.0,0.0,0.0,both,0.0
Peru,111CA,3497567065.0,3497567065.0,0.0,0.0,both,0.0
Peru,113FF,247007756.0,247007756.0,0.0,0.0,both,0.0
Peru,211,48289651.0,48289651.0,0.0,0.0,both,0.0
Peru,212,821429472.0,821429472.0,0.0,0.0,both,0.0
Peru,311FT,1045263077.0,1045263077.0,0.0,0.0,both,0.0
Peru,313TT,67569475.0,67569475.0,0.0,0.0,both,0.0
Peru,315AL,818202058.0,818202058.0,0.0,0.0,both,0.0
Peru,321,10342619.0,10342619.0,0.0,0.0,both,0.0
Peru,322,4010879.0,4010879.0,0.0,0.0,both,0.0
Morocco,332,23451870.0,23451870.0,0.0,0.0,both,0.0
Peru,324,298229590.0,298229590.0,0.0,0.0,both,0.0
Peru,325,118348712.0,118348712.0,0.0,0.0,both,0.0
Peru,326,112398902.0,112398902.0,0.0,0.0,both,0.0
Peru,327,94287410.0,94287410.0,0.0,0.0,both,0.0
Peru,331,1621255702.0,1621255702.0,0.0,0.0,both,0.0
Peru,332,22993915.0,22993915.0,0.0,0.0,both,0.0
Peru,333,32463133.0,32463133.0,0.0,0.0,both,0.0
Peru,334,2554744.0,2554744.0,0.0,0.0,both,0.0
Peru,335,38982767.0,38982767.0,0.0,0.0,both,0.0
Peru,3361MV,25514583.0,25514583.0,0.0,0.0,both,0.0
Peru,3364OT,1952735.0,1952735.0,0.0,0.0,both,0.0
Peru,337,3279387.0,3279387.0,0.0,0.0,both,0.0
Peru,339,265089667.0,265089667.0,0.0,0.0,both,0.0
Peru,Other,165150225.0,165150225.0,0.0,0.0,both,0.0
Philippines,111CA,64903380.0,64903380.0,0.0,0.0,both,0.0
Peru,323,1009237.0,1009237.0,0.0,0.0,both,0.0
Papua New Guinea,113FF,1738415.0,1738415.0,0.0,0.0,both,0.0
Papua New Guinea,311FT,490073.0,490073.0,0.0,0.0,both,0.0
Papua New Guinea,313TT,4381.0,4381.0,0.0,0.0,both,0.0
Papua New Guinea,315AL,39879.0,39879.0,0.0,0.0,both,0.0
Papua New Guinea,321,149204.0,149204.0,0.0,0.0,both,0.0
Papua New Guinea,323,5400.0,5400.0,0.0,0.0,both,0.0
