Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
West Bank Administered by Israel,Other,396003.0,396003.0,0.0,0.0,both,0.0
Yemen,11,2282392.0,2282392.0,0.0,0.0,both,0.0
Yemen,31ND,4673359.0,4673359.0,0.0,0.0,both,0.0
Yemen,33DG,777769.0,777769.0,0.0,0.0,both,0.0
Yemen,Other,1181738.0,1181738.0,0.0,0.0,both,0.0
Zambia,11,11601125.0,11601125.0,0.0,0.0,both,0.0
Zambia,21,13998.0,13998.0,0.0,0.0,both,0.0
Zambia,31ND,768552.0,768552.0,0.0,0.0,both,0.0
Zambia,33DG,155412231.0,155412231.0,0.0,0.0,both,0.0
Zambia,Other,1316115.0,1316115.0,0.0,0.0,both,0.0
Zimbabwe,11,42328312.0,42328312.0,0.0,0.0,both,0.0
Zimbabwe,21,537113.0,537113.0,0.0,0.0,both,0.0
Zimbabwe,31ND,20672873.0,20672873.0,0.0,0.0,both,0.0
Zimbabwe,33DG,1483647.0,1483647.0,0.0,0.0,both,0.0
West Bank Administered by Israel,33DG,325599.0,325599.0,0.0,0.0,both,0.0
Turks and Caicos Islands,31ND,136900.0,136900.0,0.0,0.0,both,0.0
Turks and Caicos Islands,33DG,1205637.0,1205637.0,0.0,0.0,both,0.0
Turks and Caicos Islands,Other,6414907.0,6414907.0,0.0,0.0,both,0.0
Tuvalu,31ND,3221.0,3221.0,0.0,0.0,both,0.0
Tuvalu,33DG,190631.0,190631.0,0.0,0.0,both,0.0
Tuvalu,Other,30595.0,30595.0,0.0,0.0,both,0.0
Uganda,11,103843644.0,103843644.0,0.0,0.0,both,0.0
Uganda,21,1931507.0,1931507.0,0.0,0.0,both,0.0
Uganda,31ND,22942744.0,22942744.0,0.0,0.0,both,0.0
Uganda,33DG,766032.0,766032.0,0.0,0.0,both,0.0
Uganda,Other,3134212.0,3134212.0,0.0,0.0,both,0.0
Ukraine,11,40364208.0,40364208.0,0.0,0.0,both,0.0
Ukraine,21,30888132.0,30888132.0,0.0,0.0,both,0.0
Ukraine,31ND,321676313.0,321676313.0,0.0,0.0,both,0.0
Vanuatu,31ND,1189901.0,1189901.0,0.0,0.0,both,0.0
Ukraine,Other,30073889.0,30073889.0,0.0,0.0,both,0.0
United Arab Emirates,11,15614941.0,15614941.0,0.0,0.0,both,0.0
United Arab Emirates,21,1167005372.0,1167005372.0,0.0,0.0,both,0.0
United Arab Emirates,31ND,1790851458.0,1790851458.0,0.0,0.0,both,0.0
United Kingdom,11,323440924.0,323440924.0,0.0,0.0,both,0.0
United Kingdom,21,1532242566.0,1532242566.0,0.0,0.0,both,0.0
Uruguay,11,85310718.0,85310718.0,0.0,0.0,both,0.0
Uruguay,21,130958.0,130958.0,0.0,0.0,both,0.0
Uruguay,31ND,960081650.0,960081650.0,0.0,0.0,both,0.0
Uzbekistan,11,2634020.0,2634020.0,0.0,0.0,both,0.0
Uzbekistan,31ND,10560800.0,10560800.0,0.0,0.0,both,0.0
Uzbekistan,33DG,14028018.0,14028018.0,0.0,0.0,both,0.0
Uzbekistan,Other,15214747.0,15214747.0,0.0,0.0,both,0.0
Vanuatu,11,12156280.0,12156280.0,0.0,0.0,both,0.0
Ukraine,33DG,763495751.0,763495751.0,0.0,0.0,both,0.0
Sao Tome and Principe,Other,51315.0,51315.0,0.0,0.0,both,0.0
Saudi Arabia,11,24816274.0,24816274.0,0.0,0.0,both,0.0
Saudi Arabia,21,8149934871.0,8149934871.0,0.0,0.0,both,0.0
Saudi Arabia,31ND,3947041935.0,3947041935.0,0.0,0.0,both,0.0
Saudi Arabia,33DG,316503305.0,316503305.0,0.0,0.0,both,0.0
Saudi Arabia,Other,295428774.0,295428774.0,0.0,0.0,both,0.0
Senegal,11,1199380.0,1199380.0,0.0,0.0,both,0.0
Senegal,21,100214667.0,100214667.0,0.0,0.0,both,0.0
Senegal,31ND,74085795.0,74085795.0,0.0,0.0,both,0.0
Senegal,33DG,55161311.0,55161311.0,0.0,0.0,both,0.0
Senegal,Other,4464015.0,4464015.0,0.0,0.0,both,0.0
Serbia,11,2135750.0,2135750.0,0.0,0.0,both,0.0
Serbia,21,21206.0,21206.0,0.0,0.0,both,0.0
Suriname,33DG,10490396.0,10490396.0,0.0,0.0,both,0.0
Serbia,33DG,463046291.0,463046291.0,0.0,0.0,both,0.0
Serbia,Other,15863356.0,15863356.0,0.0,0.0,both,0.0
Seychelles,11,3381058.0,3381058.0,0.0,0.0,both,0.0
Seychelles,31ND,475577.0,475577.0,0.0,0.0,both,0.0
Seychelles,33DG,2913536.0,2913536.0,0.0,0.0,both,0.0
Seychelles,Other,380771.0,380771.0,0.0,0.0,both,0.0
Sierra Leone,11,83012.0,83012.0,0.0,0.0,both,0.0
Sierra Leone,21,11816200.0,11816200.0,0.0,0.0,both,0.0
Sierra Leone,31ND,5297575.0,5297575.0,0.0,0.0,both,0.0
Sierra Leone,33DG,10958006.0,10958006.0,0.0,0.0,both,0.0
Sierra Leone,Other,593057.0,593057.0,0.0,0.0,both,0.0
Singapore,11,20345645.0,20345645.0,0.0,0.0,both,0.0
Singapore,21,590608.0,590608.0,0.0,0.0,both,0.0
Singapore,Other,4808440785.0,4808440785.0,0.0,0.0,both,0.0
Serbia,31ND,333283941.0,333283941.0,0.0,0.0,both,0.0
Portugal,11,27449481.0,27449481.0,0.0,0.0,both,0.0
Portugal,21,9429367.0,9429367.0,0.0,0.0,both,0.0
Portugal,31ND,4521467345.0,4521467345.0,0.0,0.0,both,0.0
Qatar,21,6100.0,6100.0,0.0,0.0,both,0.0
Qatar,31ND,1272800225.0,1272800225.0,0.0,0.0,both,0.0
Qatar,33DG,190679546.0,190679546.0,0.0,0.0,both,0.0
Qatar,Other,370699856.0,370699856.0,0.0,0.0,both,0.0
Reunion,11,43317800.0,43317800.0,0.0,0.0,both,0.0
Reunion,31ND,197736.0,197736.0,0.0,0.0,both,0.0
Reunion,33DG,331625.0,331625.0,0.0,0.0,both,0.0
Reunion,Other,219695.0,219695.0,0.0,0.0,both,0.0
Romania,11,13134539.0,13134539.0,0.0,0.0,both,0.0
Romania,21,14466.0,14466.0,0.0,0.0,both,0.0
Romania,Other,115416919.0,115416919.0,0.0,0.0,both,0.0
Sao Tome and Principe,33DG,440616.0,440616.0,0.0,0.0,both,0.0
Russia,21,1057365.0,1057365.0,0.0,0.0,both,0.0
Russia,31ND,1842255457.0,1842255457.0,0.0,0.0,both,0.0
Rwanda,11,21371644.0,21371644.0,0.0,0.0,both,0.0
Rwanda,31ND,3902008.0,3902008.0,0.0,0.0,both,0.0
Rwanda,33DG,4179683.0,4179683.0,0.0,0.0,both,0.0
Libya,31ND,122680.0,122680.0,0.0,0.0,both,0.0
Samoa,11,314892.0,314892.0,0.0,0.0,both,0.0
Samoa,31ND,3988316.0,3988316.0,0.0,0.0,both,0.0
Samoa,33DG,1209128.0,1209128.0,0.0,0.0,both,0.0
Samoa,Other,205338.0,205338.0,0.0,0.0,both,0.0
San Marino,31ND,2497915.0,2497915.0,0.0,0.0,both,0.0
San Marino,33DG,19736894.0,19736894.0,0.0,0.0,both,0.0
San Marino,Other,2998220.0,2998220.0,0.0,0.0,both,0.0
Sao Tome and Principe,31ND,80360.0,80360.0,0.0,0.0,both,0.0
Russia,11,18225170.0,18225170.0,0.0,0.0,both,0.0
Spain,Other,959496158.0,959496158.0,0.0,0.0,both,0.0
Sri Lanka,11,70664580.0,70664580.0,0.0,0.0,both,0.0
Sri Lanka,21,275331.0,275331.0,0.0,0.0,both,0.0
Sri Lanka,Other,24593909.0,24593909.0,0.0,0.0,both,0.0
St Helena,11,8554977.0,8554977.0,0.0,0.0,both,0.0
St Helena,31ND,50541.0,50541.0,0.0,0.0,both,0.0
St Helena,33DG,1114466.0,1114466.0,0.0,0.0,both,0.0
St Helena,Other,916665.0,916665.0,0.0,0.0,both,0.0
St Kitts and Nevis,11,259345.0,259345.0,0.0,0.0,both,0.0
St Kitts and Nevis,31ND,1041141.0,1041141.0,0.0,0.0,both,0.0
St Kitts and Nevis,33DG,13546038.0,13546038.0,0.0,0.0,both,0.0
St Kitts and Nevis,Other,4782718.0,4782718.0,0.0,0.0,both,0.0
St Lucia,11,1122116.0,1122116.0,0.0,0.0,both,0.0
Sint Maarten,11,62360.0,62360.0,0.0,0.0,both,0.0
St Lucia,33DG,845004.0,845004.0,0.0,0.0,both,0.0
St Lucia,Other,4062669.0,4062669.0,0.0,0.0,both,0.0
St Pierre and Miquelon,31ND,2500.0,2500.0,0.0,0.0,both,0.0
St Pierre and Miquelon,33DG,2964.0,2964.0,0.0,0.0,both,0.0
St Pierre and Miquelon,Other,3430259.0,3430259.0,0.0,0.0,both,0.0
St Vincent and the Grenadines,11,2029463.0,2029463.0,0.0,0.0,both,0.0
St Vincent and the Grenadines,31ND,78545.0,78545.0,0.0,0.0,both,0.0
St Vincent and the Grenadines,33DG,95854.0,95854.0,0.0,0.0,both,0.0
St Vincent and the Grenadines,Other,6060018.0,6060018.0,0.0,0.0,both,0.0
Sudan,11,13114399.0,13114399.0,0.0,0.0,both,0.0
Sudan,Other,19492.0,19492.0,0.0,0.0,both,0.0
Suriname,11,46835929.0,46835929.0,0.0,0.0,both,0.0
Suriname,21,12500.0,12500.0,0.0,0.0,both,0.0
Suriname,31ND,1472880.0,1472880.0,0.0,0.0,both,0.0
St Lucia,31ND,926131.0,926131.0,0.0,0.0,both,0.0
Sint Maarten,31ND,109592.0,109592.0,0.0,0.0,both,0.0
Sint Maarten,33DG,722296.0,722296.0,0.0,0.0,both,0.0
Sint Maarten,Other,100640970.0,100640970.0,0.0,0.0,both,0.0
Slovakia,11,3985517.0,3985517.0,0.0,0.0,both,0.0
Slovakia,21,15732.0,15732.0,0.0,0.0,both,0.0
Slovakia,Other,76192035.0,76192035.0,0.0,0.0,both,0.0
Slovenia,11,2539699.0,2539699.0,0.0,0.0,both,0.0
Slovenia,21,127300.0,127300.0,0.0,0.0,both,0.0
Slovenia,31ND,5346272932.0,5346272932.0,0.0,0.0,both,0.0
Slovenia,33DG,912432045.0,912432045.0,0.0,0.0,both,0.0
Slovenia,Other,31665964.0,31665964.0,0.0,0.0,both,0.0
Solomon Islands,11,643771.0,643771.0,0.0,0.0,both,0.0
Solomon Islands,31ND,344246.0,344246.0,0.0,0.0,both,0.0
Solomon Islands,33DG,188913.0,188913.0,0.0,0.0,both,0.0
Spain,21,136579089.0,136579089.0,0.0,0.0,both,0.0
Somalia,11,505922.0,505922.0,0.0,0.0,both,0.0
Somalia,31ND,283903.0,283903.0,0.0,0.0,both,0.0
Somalia,33DG,1342436.0,1342436.0,0.0,0.0,both,0.0
Somalia,Other,350471.0,350471.0,0.0,0.0,both,0.0
South Africa,11,284212449.0,284212449.0,0.0,0.0,both,0.0
South Africa,21,243499132.0,243499132.0,0.0,0.0,both,0.0
South Africa,31ND,1106406443.0,1106406443.0,0.0,0.0,both,0.0
South Africa,33DG,12811866130.0,12811866130.0,0.0,0.0,both,0.0
South Africa,Other,209802434.0,209802434.0,0.0,0.0,both,0.0
South Sudan,11,583600.0,583600.0,0.0,0.0,both,0.0
South Sudan,31ND,50399.0,50399.0,0.0,0.0,both,0.0
South Sudan,33DG,20326.0,20326.0,0.0,0.0,both,0.0
South Sudan,Other,150877.0,150877.0,0.0,0.0,both,0.0
Spain,11,489440179.0,489440179.0,0.0,0.0,both,0.0
Solomon Islands,Other,168969.0,168969.0,0.0,0.0,both,0.0
Canada,21,107820212541.0,107820212541.0,0.0,0.0,both,0.0
Cayman Islands,11,121500.0,121500.0,0.0,0.0,both,0.0
Cayman Islands,21,7888.0,7888.0,0.0,0.0,both,0.0
Cayman Islands,31ND,428990.0,428990.0,0.0,0.0,both,0.0
Cayman Islands,33DG,33058768.0,33058768.0,0.0,0.0,both,0.0
Cayman Islands,Other,15782404.0,15782404.0,0.0,0.0,both,0.0
Central African Republic,11,3804.0,3804.0,0.0,0.0,both,0.0
Central African Republic,31ND,119563.0,119563.0,0.0,0.0,both,0.0
Central African Republic,33DG,916508.0,916508.0,0.0,0.0,both,0.0
Central African Republic,Other,382152.0,382152.0,0.0,0.0,both,0.0
Chad,11,4067762.0,4067762.0,0.0,0.0,both,0.0
Chad,21,76437992.0,76437992.0,0.0,0.0,both,0.0
Chad,31ND,24016.0,24016.0,0.0,0.0,both,0.0
Laos,11,1014712.0,1014712.0,0.0,0.0,both,0.0
Chad,Other,166235.0,166235.0,0.0,0.0,both,0.0
Chile,11,4983074110.0,4983074110.0,0.0,0.0,both,0.0
Chile,21,221742772.0,221742772.0,0.0,0.0,both,0.0
Chile,31ND,2665899941.0,2665899941.0,0.0,0.0,both,0.0
Chile,33DG,8127130308.0,8127130308.0,0.0,0.0,both,0.0
Chile,Other,471632825.0,471632825.0,0.0,0.0,both,0.0
China,11,2102101783.0,2102101783.0,0.0,0.0,both,0.0
China,21,154988104.0,154988104.0,0.0,0.0,both,0.0
Christmas Island,11,19835.0,19835.0,0.0,0.0,both,0.0
Christmas Island,31ND,17065.0,17065.0,0.0,0.0,both,0.0
Christmas Island,33DG,1624158.0,1624158.0,0.0,0.0,both,0.0
Christmas Island,Other,86184.0,86184.0,0.0,0.0,both,0.0
Cocos (Keeling) Islands,31ND,105697.0,105697.0,0.0,0.0,both,0.0
Cocos (Keeling) Islands,33DG,565007.0,565007.0,0.0,0.0,both,0.0
Chad,33DG,118033.0,118033.0,0.0,0.0,both,0.0
Bulgaria,21,629059.0,629059.0,0.0,0.0,both,0.0
Bulgaria,31ND,421490383.0,421490383.0,0.0,0.0,both,0.0
Bulgaria,33DG,953273755.0,953273755.0,0.0,0.0,both,0.0
Bulgaria,Other,38686227.0,38686227.0,0.0,0.0,both,0.0
Burkina Faso,11,553796.0,553796.0,0.0,0.0,both,0.0
Burkina Faso,31ND,3317271.0,3317271.0,0.0,0.0,both,0.0
Burkina Faso,33DG,374521.0,374521.0,0.0,0.0,both,0.0
Burkina Faso,Other,275078.0,275078.0,0.0,0.0,both,0.0
Burma,11,45093394.0,45093394.0,0.0,0.0,both,0.0
Burma,31ND,486174407.0,486174407.0,0.0,0.0,both,0.0
Burma,33DG,124146076.0,124146076.0,0.0,0.0,both,0.0
Burma,Other,1047068.0,1047068.0,0.0,0.0,both,0.0
Burundi,11,3324287.0,3324287.0,0.0,0.0,both,0.0
Burundi,31ND,390874.0,390874.0,0.0,0.0,both,0.0
Cameroon,Other,6821862.0,6821862.0,0.0,0.0,both,0.0
Burundi,Other,19046.0,19046.0,0.0,0.0,both,0.0
Cabo Verde,11,2052.0,2052.0,0.0,0.0,both,0.0
Cabo Verde,31ND,3419849.0,3419849.0,0.0,0.0,both,0.0
Cabo Verde,33DG,734951.0,734951.0,0.0,0.0,both,0.0
Cabo Verde,Other,326147.0,326147.0,0.0,0.0,both,0.0
Cambodia,11,6318188.0,6318188.0,0.0,0.0,both,0.0
Cambodia,21,67412.0,67412.0,0.0,0.0,both,0.0
Cambodia,31ND,8010067800.0,8010067800.0,0.0,0.0,both,0.0
Cambodia,33DG,4577876496.0,4577876496.0,0.0,0.0,both,0.0
Cambodia,Other,67476919.0,67476919.0,0.0,0.0,both,0.0
Cameroon,11,7820599.0,7820599.0,0.0,0.0,both,0.0
Cameroon,21,132564558.0,132564558.0,0.0,0.0,both,0.0
Cameroon,31ND,60477768.0,60477768.0,0.0,0.0,both,0.0
Cameroon,33DG,41120493.0,41120493.0,0.0,0.0,both,0.0
Burundi,33DG,2477.0,2477.0,0.0,0.0,both,0.0
Croatia,31ND,498004698.0,498004698.0,0.0,0.0,both,0.0
Croatia,33DG,484148621.0,484148621.0,0.0,0.0,both,0.0
Croatia,Other,13980749.0,13980749.0,0.0,0.0,both,0.0
Cuba,31ND,3423.0,3423.0,0.0,0.0,both,0.0
Cuba,33DG,5672.0,5672.0,0.0,0.0,both,0.0
Cuba,Other,4860777.0,4860777.0,0.0,0.0,both,0.0
Curacao,31ND,9907886.0,9907886.0,0.0,0.0,both,0.0
Curacao,33DG,7279657.0,7279657.0,0.0,0.0,both,0.0
Curacao,Other,14748402.0,14748402.0,0.0,0.0,both,0.0
Cyprus,11,1470507.0,1470507.0,0.0,0.0,both,0.0
Cyprus,21,2089482.0,2089482.0,0.0,0.0,both,0.0
Cyprus,31ND,18018638.0,18018638.0,0.0,0.0,both,0.0
Cyprus,33DG,29542745.0,29542745.0,0.0,0.0,both,0.0
Cyprus,Other,7738937.0,7738937.0,0.0,0.0,both,0.0
Cocos (Keeling) Islands,Other,429940.0,429940.0,0.0,0.0,both,0.0
Czech Republic,21,893960.0,893960.0,0.0,0.0,both,0.0
Czech Republic,31ND,1248730186.0,1248730186.0,0.0,0.0,both,0.0
Czech Republic,33DG,6391283429.0,6391283429.0,0.0,0.0,both,0.0
Czech Republic,Other,432930382.0,432930382.0,0.0,0.0,both,0.0
Denmark,11,135616593.0,135616593.0,0.0,0.0,both,0.0
Denmark,21,3829567.0,3829567.0,0.0,0.0,both,0.0
Denmark,31ND,4548726026.0,4548726026.0,0.0,0.0,both,0.0
Denmark,33DG,4922099009.0,4922099009.0,0.0,0.0,both,0.0
Denmark,Other,430151029.0,430151029.0,0.0,0.0,both,0.0
Djibouti,11,685455.0,685455.0,0.0,0.0,both,0.0
Djibouti,31ND,398895.0,398895.0,0.0,0.0,both,0.0
Djibouti,33DG,566353.0,566353.0,0.0,0.0,both,0.0
Djibouti,Other,38460547.0,38460547.0,0.0,0.0,both,0.0
Dominica,11,39980.0,39980.0,0.0,0.0,both,0.0
Czech Republic,11,8070382.0,8070382.0,0.0,0.0,both,0.0
Colombia,11,3406342211.0,3406342211.0,0.0,0.0,both,0.0
Colombia,21,5942576678.0,5942576678.0,0.0,0.0,both,0.0
Colombia,31ND,3631776773.0,3631776773.0,0.0,0.0,both,0.0
Comoros,11,1027913.0,1027913.0,0.0,0.0,both,0.0
Comoros,31ND,787084.0,787084.0,0.0,0.0,both,0.0
Comoros,33DG,21162.0,21162.0,0.0,0.0,both,0.0
Comoros,Other,12232.0,12232.0,0.0,0.0,both,0.0
Congo (Brazzaville),11,788718.0,788718.0,0.0,0.0,both,0.0
Congo (Brazzaville),31ND,46666.0,46666.0,0.0,0.0,both,0.0
Congo (Brazzaville),33DG,35771113.0,35771113.0,0.0,0.0,both,0.0
Congo (Brazzaville),Other,3594324.0,3594324.0,0.0,0.0,both,0.0
Congo (Kinshasa),11,6017936.0,6017936.0,0.0,0.0,both,0.0
Congo (Kinshasa),21,5500.0,5500.0,0.0,0.0,both,0.0
Congo (Kinshasa),31ND,7168816.0,7168816.0,0.0,0.0,both,0.0
Croatia,21,52490.0,52490.0,0.0,0.0,both,0.0
Congo (Kinshasa),Other,2965362.0,2965362.0,0.0,0.0,both,0.0
Cook Islands,31ND,25347.0,25347.0,0.0,0.0,both,0.0
Cook Islands,33DG,155227.0,155227.0,0.0,0.0,both,0.0
Cook Islands,Other,711545.0,711545.0,0.0,0.0,both,0.0
Costa Rica,11,1683673454.0,1683673454.0,0.0,0.0,both,0.0
Costa Rica,21,5736127.0,5736127.0,0.0,0.0,both,0.0
Costa Rica,31ND,935164816.0,935164816.0,0.0,0.0,both,0.0
Costa Rica,33DG,7937972783.0,7937972783.0,0.0,0.0,both,0.0
Costa Rica,Other,1072358151.0,1072358151.0,0.0,0.0,both,0.0
Cote d'Ivoire,11,563572401.0,563572401.0,0.0,0.0,both,0.0
Cote d'Ivoire,31ND,431947466.0,431947466.0,0.0,0.0,both,0.0
Cote d'Ivoire,33DG,11166524.0,11166524.0,0.0,0.0,both,0.0
Cote d'Ivoire,Other,7990020.0,7990020.0,0.0,0.0,both,0.0
Croatia,11,4684279.0,4684279.0,0.0,0.0,both,0.0
Congo (Kinshasa),33DG,306942525.0,306942525.0,0.0,0.0,both,0.0
Argentina,21,1416055954.0,1416055954.0,0.0,0.0,both,0.0
Argentina,31ND,2768535060.0,2768535060.0,0.0,0.0,both,0.0
Argentina,33DG,1731973699.0,1731973699.0,0.0,0.0,both,0.0
Argentina,Other,290009890.0,290009890.0,0.0,0.0,both,0.0
Armenia,11,627522.0,627522.0,0.0,0.0,both,0.0
Armenia,21,89580.0,89580.0,0.0,0.0,both,0.0
Armenia,31ND,28818809.0,28818809.0,0.0,0.0,both,0.0
Armenia,33DG,89025294.0,89025294.0,0.0,0.0,both,0.0
Armenia,Other,3021911.0,3021911.0,0.0,0.0,both,0.0
Aruba,31ND,1151722.0,1151722.0,0.0,0.0,both,0.0
Aruba,33DG,631161.0,631161.0,0.0,0.0,both,0.0
Aruba,Other,8921785.0,8921785.0,0.0,0.0,both,0.0
Australia,11,248343333.0,248343333.0,0.0,0.0,both,0.0
Bulgaria,11,76054731.0,76054731.0,0.0,0.0,both,0.0
Australia,Other,1264208829.0,1264208829.0,0.0,0.0,both,0.0
Austria,11,4653163.0,4653163.0,0.0,0.0,both,0.0
Austria,21,1658467.0,1658467.0,0.0,0.0,both,0.0
Austria,Other,484917821.0,484917821.0,0.0,0.0,both,0.0
Azerbaijan,11,101105.0,101105.0,0.0,0.0,both,0.0
Azerbaijan,21,5015.0,5015.0,0.0,0.0,both,0.0
Azerbaijan,31ND,6283324.0,6283324.0,0.0,0.0,both,0.0
Azerbaijan,33DG,102748393.0,102748393.0,0.0,0.0,both,0.0
Azerbaijan,Other,48638635.0,48638635.0,0.0,0.0,both,0.0
Bahamas,11,102933056.0,102933056.0,0.0,0.0,both,0.0
Bahamas,21,47304700.0,47304700.0,0.0,0.0,both,0.0
Bahamas,31ND,653413590.0,653413590.0,0.0,0.0,both,0.0
Bahamas,33DG,3554184.0,3554184.0,0.0,0.0,both,0.0
Bahamas,Other,985167489.0,985167489.0,0.0,0.0,both,0.0
Australia,21,613702879.0,613702879.0,0.0,0.0,both,0.0
Afghanistan,11,3680593.0,3680593.0,0.0,0.0,both,0.0
Afghanistan,21,15399.0,15399.0,0.0,0.0,both,0.0
Afghanistan,31ND,15431987.0,15431987.0,0.0,0.0,both,0.0
Afghanistan,33DG,1488507.0,1488507.0,0.0,0.0,both,0.0
Afghanistan,Other,1971873.0,1971873.0,0.0,0.0,both,0.0
Albania,11,19281125.0,19281125.0,0.0,0.0,both,0.0
Albania,21,36615.0,36615.0,0.0,0.0,both,0.0
Albania,31ND,29320904.0,29320904.0,0.0,0.0,both,0.0
Albania,33DG,77770267.0,77770267.0,0.0,0.0,both,0.0
Albania,Other,1871498.0,1871498.0,0.0,0.0,both,0.0
Algeria,11,14480827.0,14480827.0,0.0,0.0,both,0.0
Algeria,21,334188539.0,334188539.0,0.0,0.0,both,0.0
Algeria,31ND,1917425600.0,1917425600.0,0.0,0.0,both,0.0
Algeria,33DG,163082712.0,163082712.0,0.0,0.0,both,0.0
Argentina,11,885586566.0,885586566.0,0.0,0.0,both,0.0
Andorra,31ND,147589.0,147589.0,0.0,0.0,both,0.0
Andorra,33DG,2784886.0,2784886.0,0.0,0.0,both,0.0
Andorra,Other,436774.0,436774.0,0.0,0.0,both,0.0
Angola,11,125399.0,125399.0,0.0,0.0,both,0.0
Angola,21,1689780168.0,1689780168.0,0.0,0.0,both,0.0
Angola,31ND,59130183.0,59130183.0,0.0,0.0,both,0.0
Angola,33DG,120203416.0,120203416.0,0.0,0.0,both,0.0
Anguilla,31ND,525421.0,525421.0,0.0,0.0,both,0.0
Anguilla,33DG,204663.0,204663.0,0.0,0.0,both,0.0
Anguilla,Other,460514.0,460514.0,0.0,0.0,both,0.0
Antigua and Barbuda,21,54800.0,54800.0,0.0,0.0,both,0.0
Antigua and Barbuda,31ND,1908863.0,1908863.0,0.0,0.0,both,0.0
Antigua and Barbuda,33DG,1832262.0,1832262.0,0.0,0.0,both,0.0
Antigua and Barbuda,Other,19955625.0,19955625.0,0.0,0.0,both,0.0
Algeria,Other,32433464.0,32433464.0,0.0,0.0,both,0.0
Bhutan,31ND,63074.0,63074.0,0.0,0.0,both,0.0
Bhutan,33DG,3049510.0,3049510.0,0.0,0.0,both,0.0
Bhutan,Other,168464.0,168464.0,0.0,0.0,both,0.0
Bolivia,11,84331470.0,84331470.0,0.0,0.0,both,0.0
Bolivia,21,39436620.0,39436620.0,0.0,0.0,both,0.0
Bolivia,31ND,42621268.0,42621268.0,0.0,0.0,both,0.0
Bolivia,33DG,304871512.0,304871512.0,0.0,0.0,both,0.0
Bolivia,Other,32885825.0,32885825.0,0.0,0.0,both,0.0
Bosnia and Herzegovina,11,9468.0,9468.0,0.0,0.0,both,0.0
Bosnia and Herzegovina,21,635645.0,635645.0,0.0,0.0,both,0.0
Bosnia and Herzegovina,31ND,42756378.0,42756378.0,0.0,0.0,both,0.0
Bosnia and Herzegovina,33DG,131390061.0,131390061.0,0.0,0.0,both,0.0
Bosnia and Herzegovina,Other,4298032.0,4298032.0,0.0,0.0,both,0.0
Botswana,31ND,32302.0,32302.0,0.0,0.0,both,0.0
Bahrain,11,3113627.0,3113627.0,0.0,0.0,both,0.0
Botswana,Other,1627627.0,1627627.0,0.0,0.0,both,0.0
Brazil,11,2718486432.0,2718486432.0,0.0,0.0,both,0.0
Brazil,21,6954090457.0,6954090457.0,0.0,0.0,both,0.0
Brazil,31ND,11750598136.0,11750598136.0,0.0,0.0,both,0.0
British Indian Ocean Territories,11,110377.0,110377.0,0.0,0.0,both,0.0
British Indian Ocean Territories,31ND,16425.0,16425.0,0.0,0.0,both,0.0
British Indian Ocean Territories,33DG,329238.0,329238.0,0.0,0.0,both,0.0
British Indian Ocean Territories,Other,6451.0,6451.0,0.0,0.0,both,0.0
British Virgin Islands,31ND,133094.0,133094.0,0.0,0.0,both,0.0
British Virgin Islands,33DG,2200849.0,2200849.0,0.0,0.0,both,0.0
British Virgin Islands,Other,57912864.0,57912864.0,0.0,0.0,both,0.0
Brunei,31ND,221170397.0,221170397.0,0.0,0.0,both,0.0
Brunei,33DG,7621290.0,7621290.0,0.0,0.0,both,0.0
Brunei,Other,10057619.0,10057619.0,0.0,0.0,both,0.0
Botswana,33DG,403463745.0,403463745.0,0.0,0.0,both,0.0
Bahrain,31ND,295043778.0,295043778.0,0.0,0.0,both,0.0
Bahrain,33DG,858605992.0,858605992.0,0.0,0.0,both,0.0
Bahrain,Other,47577525.0,47577525.0,0.0,0.0,both,0.0
Bangladesh,11,32476663.0,32476663.0,0.0,0.0,both,0.0
Bangladesh,31ND,7993266018.0,7993266018.0,0.0,0.0,both,0.0
Bangladesh,33DG,236236919.0,236236919.0,0.0,0.0,both,0.0
Bangladesh,Other,103786727.0,103786727.0,0.0,0.0,both,0.0
Barbados,11,944889.0,944889.0,0.0,0.0,both,0.0
Barbados,31ND,27960883.0,27960883.0,0.0,0.0,both,0.0
Barbados,33DG,8779190.0,8779190.0,0.0,0.0,both,0.0
Barbados,Other,10879677.0,10879677.0,0.0,0.0,both,0.0
Belarus,11,195987.0,195987.0,0.0,0.0,both,0.0
Belarus,31ND,13075443.0,13075443.0,0.0,0.0,both,0.0
Belarus,33DG,6264751.0,6264751.0,0.0,0.0,both,0.0
Bermuda,Other,20347447.0,20347447.0,0.0,0.0,both,0.0
Belgium,11,107838125.0,107838125.0,0.0,0.0,both,0.0
Belgium,21,5855761.0,5855761.0,0.0,0.0,both,0.0
Belgium,31ND,17522971368.0,17522971368.0,0.0,0.0,both,0.0
Belize,11,17855624.0,17855624.0,0.0,0.0,both,0.0
Belize,31ND,51238433.0,51238433.0,0.0,0.0,both,0.0
Belize,33DG,4312931.0,4312931.0,0.0,0.0,both,0.0
Belize,Other,7721510.0,7721510.0,0.0,0.0,both,0.0
Benin,11,12669845.0,12669845.0,0.0,0.0,both,0.0
Benin,31ND,32423991.0,32423991.0,0.0,0.0,both,0.0
Benin,33DG,346442.0,346442.0,0.0,0.0,both,0.0
