Country,detail_code,iso3,impVal,continent
Congo (Brazzaville),321200,COG,124727.0,Africa
Congo (Brazzaville),323110,COG,9983.0,Africa
Congo (Brazzaville),325520,COG,3587.0,Africa
Congo (Brazzaville),326190,COG,5400.0,Africa
Congo (Brazzaville),331410,COG,12909682.0,Africa
Congo (Brazzaville),33291A,COG,2460.0,Africa
Congo (Brazzaville),33329A,COG,55874.0,Africa
Congo (Brazzaville),333618,COG,15157.0,Africa
Congo (Brazzaville),333912,COG,4455.0,Africa
Congo (Brazzaville),334111,COG,4946.0,Africa
Congo (Brazzaville),334515,COG,14929.0,Africa
Congo (Brazzaville),33451A,COG,150954.0,Africa
Congo (Brazzaville),335314,COG,2083.0,Africa
Congo (Brazzaville),335930,COG,28088.0,Africa
Congo (Brazzaville),335999,COG,68540.0,Africa
Congo (Brazzaville),336310,COG,15111.0,Africa
Congo (Brazzaville),339112,COG,17890.0,Africa
Congo (Brazzaville),339910,COG,50708.0,Africa
Congo (Brazzaville),339990,COG,3709.0,Africa
Congo (Brazzaville),S00300,COG,3594324.0,Africa
Congo (Kinshasa),1111B0,COD,12804.0,Africa
Congo (Kinshasa),111300,COD,4848433.0,Africa
Congo (Kinshasa),112A00,COD,279288.0,Africa
Congo (Kinshasa),113000,COD,877411.0,Africa
Congo (Kinshasa),212230,COD,5500.0,Africa
Congo (Kinshasa),311210,COD,7062500.0,Africa
Congo (Kinshasa),311224,COD,36327.0,Africa
Congo (Kinshasa),311420,COD,2030.0,Africa
Congo (Kinshasa),311700,COD,2900.0,Africa
Congo (Kinshasa),311940,COD,3000.0,Africa
Congo (Kinshasa),312110,COD,12500.0,Africa
Congo (Kinshasa),312120,COD,11650.0,Africa
Congo (Kinshasa),313200,COD,950.0,Africa
Congo (Kinshasa),315000,COD,3000.0,Africa
Congo (Kinshasa),316000,COD,500.0,Africa
Congo (Kinshasa),321100,COD,5776728.0,Africa
Congo (Kinshasa),321200,COD,24406.0,Africa
Congo (Kinshasa),3219A0,COD,17026.0,Africa
Congo (Kinshasa),323110,COD,7650.0,Africa
Congo (Kinshasa),325411,COD,18569.0,Africa
Congo (Kinshasa),325620,COD,7240.0,Africa
Congo (Kinshasa),327999,COD,67798.0,Africa
Congo (Kinshasa),331410,COD,296254489.0,Africa
Congo (Kinshasa),332410,COD,4914.0,Africa
Congo (Kinshasa),332720,COD,5587.0,Africa
Congo (Kinshasa),333242,COD,121452.0,Africa
Congo (Kinshasa),333618,COD,150085.0,Africa
Congo (Kinshasa),333912,COD,3226.0,Africa
Congo (Kinshasa),33399B,COD,17725.0,Africa
Congo (Kinshasa),334111,COD,35492.0,Africa
Congo (Kinshasa),334516,COD,6536.0,Africa
Congo (Kinshasa),334610,COD,6046.0,Africa
Congo (Kinshasa),335210,COD,8000.0,Africa
Congo (Kinshasa),335311,COD,2020.0,Africa
Congo (Kinshasa),336310,COD,22779.0,Africa
Congo (Kinshasa),3363A0,COD,35577.0,Africa
Congo (Kinshasa),336991,COD,8179.0,Africa
Congo (Kinshasa),33712N,COD,2545.0,Africa
Congo (Kinshasa),33721A,COD,10480.0,Africa
Congo (Kinshasa),339910,COD,4270646.0,Africa
Congo (Kinshasa),339990,COD,90789.0,Africa
Congo (Kinshasa),S00300,COD,2965362.0,Africa
Cote d'Ivoire,111300,CIV,386205061.0,Africa
Cote d'Ivoire,111900,CIV,1820568.0,Africa
Cote d'Ivoire,113000,CIV,175522261.0,Africa
Cote d'Ivoire,114000,CIV,24511.0,Africa
Cote d'Ivoire,311210,CIV,161856.0,Africa
Cote d'Ivoire,311221,CIV,136056.0,Africa
Cote d'Ivoire,311224,CIV,2453.0,Africa
Cote d'Ivoire,311300,CIV,425697253.0,Africa
Cote d'Ivoire,311410,CIV,6858.0,Africa
Cote d'Ivoire,311420,CIV,1801763.0,Africa
Cote d'Ivoire,311514,CIV,13720.0,Africa
Cote d'Ivoire,31161A,CIV,1700.0,Africa
Cote d'Ivoire,311700,CIV,121884.0,Africa
Cote d'Ivoire,311910,CIV,3398.0,Africa
Cote d'Ivoire,311920,CIV,37793.0,Africa
Cote d'Ivoire,311940,CIV,125222.0,Africa
Cote d'Ivoire,312110,CIV,4200.0,Africa
Cote d'Ivoire,313200,CIV,46524.0,Africa
Cote d'Ivoire,314120,CIV,1711.0,Africa
Cote d'Ivoire,315000,CIV,58169.0,Africa
Cote d'Ivoire,316000,CIV,14259.0,Africa
Cote d'Ivoire,321100,CIV,2919122.0,Africa
Cote d'Ivoire,321200,CIV,3290554.0,Africa
Cote d'Ivoire,321910,CIV,41676.0,Africa
Cote d'Ivoire,3219A0,CIV,14636.0,Africa
Cote d'Ivoire,323110,CIV,5577.0,Africa
Cote d'Ivoire,325190,CIV,302179.0,Africa
Cote d'Ivoire,325411,CIV,1943497.0,Africa
Cote d'Ivoire,325610,CIV,343318.0,Africa
Cote d'Ivoire,325620,CIV,1051738.0,Africa
Cote d'Ivoire,3259A0,CIV,62809.0,Africa
Cote d'Ivoire,326190,CIV,3529.0,Africa
Cote d'Ivoire,327100,CIV,13393.0,Africa
