Country,naics_2024,naics_2022_mapped,impVal,continent,hs_code_count,manual_bea_2024,manual_bea_2022,bea_2024,bea_2024_match_level,bea_2022,bea_2022_match_level,mapping_discrepancy
Nigeria,332991,332722,5100.0,Africa,1,,,332991,exact,332720,level_5,both_mapped_different
Poland,990000,315190,5100.0,Europe,1,,,S00300,noncomparable_imports,315000,level_3,both_mapped_different
South Africa,332618,331222,5100.0,Africa,1,,,332600,level_4,331200,level_4,both_mapped_different
Switzerland,332510,335999,5098.0,Europe,1,,,332500,level_4,335999,exact,both_mapped_different
"Korea, South",910000,331491,5095.0,Asia,1,,,S00300,noncomparable_imports,331490,level_5,both_mapped_different
Thailand,333995,333618,5088.0,Asia,1,,,33399B,exact,333618,exact,both_mapped_different
Japan,327332,327999,5085.0,Asia,1,,,327330,level_5,327999,exact,both_mapped_different
Trinidad and Tobago,322230,323111,5076.0,South_America,1,,,322230,level_5,323110,level_5,both_mapped_different
Latvia,322299,322121,5069.0,Europe,1,,,322299,exact,322120,level_5,both_mapped_different
Ukraine,335220,333414,5060.0,Europe,2,,,335220,exact,333414,exact,both_mapped_different
Guatemala,322211,322299,5049.0,South_America,1,,,322210,level_5,322299,exact,both_mapped_different
Ireland,334419,334310,5044.0,Europe,1,,,33441A,exact,334300,level_4,both_mapped_different
Lithuania,316990,339999,5034.0,Europe,1,,,316000,level_3,339990,level_5,both_mapped_different
Nepal,332112,332999,5034.0,Asia,1,,,33211A,exact,332999,exact,both_mapped_different
Lebanon,332215,332999,5028.0,Asia,2,,,332200,level_4,332999,exact,both_mapped_different
Bolivia,339999,321999,5020.0,South_America,1,,,339990,level_5,3219A0,level_5,both_mapped_different
Bulgaria,334419,333314,5014.0,Europe,1,,,33441A,exact,333314,exact,both_mapped_different
China,325992,325199,5002.0,Asia,1,,,3259A0,level_5,325190,level_5,both_mapped_different
Indonesia,333111,333241,5000.0,Asia,1,,,333111,exact,33329A,exact,both_mapped_different
Israel,314999,990000,5000.0,Asia,1,,,314900,level_4,S00300,noncomparable_imports,both_mapped_different
Panama,339999,327110,5000.0,South_America,1,,,339990,level_5,327100,level_4,both_mapped_different
Paraguay,314999,112990,5000.0,South_America,1,,,314900,level_4,112A00,level_4,both_mapped_different
Peru,333923,333999,5000.0,South_America,1,,,333920,level_5,33399A,exact,both_mapped_different
Poland,990000,339999,5000.0,Europe,1,,,S00300,noncomparable_imports,339990,level_5,both_mapped_different
Senegal,325411,111339,5000.0,Africa,1,,,325411,exact,111300,level_4,both_mapped_different
Ukraine,333514,332216,5000.0,Europe,1,,,333514,exact,332200,level_4,both_mapped_different
Monaco,326150,326113,4996.0,Europe,1,,,326150,level_5,326110,level_5,both_mapped_different
Netherlands,334419,334310,4994.0,Europe,1,,,33441A,exact,334300,level_4,both_mapped_different
Poland,332215,332618,4992.0,Europe,1,,,332200,level_4,332600,level_4,both_mapped_different
Hong Kong,332112,332999,4968.0,Asia,1,,,33211A,exact,332999,exact,both_mapped_different
United Arab Emirates,336350,335312,4954.0,Asia,1,,,336350,level_5,335312,exact,both_mapped_different
New Zealand,322211,322299,4950.0,Oceana,1,,,322210,level_5,322299,exact,both_mapped_different
Italy,325320,325194,4945.0,Europe,1,,,325320,level_5,325190,level_5,both_mapped_different
Japan,336211,336111,4943.0,Asia,1,,,336211,exact,336111,exact,both_mapped_different
New Zealand,326299,337215,4928.0,Oceana,1,,,326290,level_5,337215,exact,both_mapped_different
Czech Republic,990000,315990,4909.0,Europe,1,,,S00300,noncomparable_imports,315000,level_3,both_mapped_different
Serbia,334419,334413,4903.0,Europe,1,,,33441A,exact,334413,exact,both_mapped_different
Belgium,334514,334519,4881.0,Europe,1,,,334514,exact,33451A,exact,both_mapped_different
Serbia,334515,337127,4876.0,Europe,1,,,334515,exact,337127,exact,both_mapped_different
Japan,334516,333413,4873.0,Asia,1,,,334516,exact,333413,exact,both_mapped_different
Bulgaria,335929,331318,4869.0,Europe,1,,,335920,level_5,33131B,exact,both_mapped_different
Italy,327390,327999,4860.0,Europe,1,,,327390,level_5,327999,exact,both_mapped_different
Chile,336412,336413,4854.0,South_America,1,,,336412,exact,336413,exact,both_mapped_different
Chile,314999,990000,4850.0,South_America,1,,,314900,level_4,S00300,noncomparable_imports,both_mapped_different
Hong Kong,339112,335999,4848.0,Asia,1,,,339112,exact,335999,exact,both_mapped_different
Israel,337127,337215,4845.0,Asia,1,,,337127,exact,337215,exact,both_mapped_different
Serbia,321918,321999,4835.0,Europe,1,,,321910,level_5,3219A0,level_5,both_mapped_different
Chile,332439,332999,4828.0,South_America,1,,,332430,level_5,332999,exact,both_mapped_different
