detail_code,world_weight,weight_sum_diff,level,weight_type,passes_validation,usummary_code,summary_code,sector_code,region,regional_weight
334510,,0.0,detail,regional,True,,,,RoWorld,1.0
334511,,0.0,detail,regional,True,,,,CAN,1.0
334511,,0.0,detail,regional,True,,,,CHN,1.0
334511,,0.0,detail,regional,True,,,,Europe,1.0
334511,,0.0,detail,regional,True,,,,JPN,1.0
334511,,0.0,detail,regional,True,,,,MEX,1.0
334511,,0.0,detail,regional,True,,,,RoAsia,1.0
334511,,0.0,detail,regional,True,,,,RoWorld,1.0
334512,,0.0,detail,regional,True,,,,CAN,1.0
334512,,0.0,detail,regional,True,,,,CHN,1.0
334512,,0.0,detail,regional,True,,,,Europe,1.0
334512,,0.0,detail,regional,True,,,,JPN,1.0
334512,,0.0,detail,regional,True,,,,MEX,1.0
334512,,0.0,detail,regional,True,,,,RoAsia,1.0
334512,,0.0,detail,regional,True,,,,RoWorld,1.0
334513,,0.0,detail,regional,True,,,,CAN,1.0
334513,,0.0,detail,regional,True,,,,CHN,1.0
334513,,0.0,detail,regional,True,,,,Europe,1.0
334513,,0.0,detail,regional,True,,,,JPN,1.0
334513,,0.0,detail,regional,True,,,,MEX,1.0
334513,,0.0,detail,regional,True,,,,RoAsia,1.0
334513,,0.0,detail,regional,True,,,,RoWorld,1.0
334514,,0.0,detail,regional,True,,,,CAN,1.0
334514,,0.0,detail,regional,True,,,,CHN,1.0
334514,,0.0,detail,regional,True,,,,Europe,1.0
334514,,0.0,detail,regional,True,,,,JPN,1.0
334514,,0.0,detail,regional,True,,,,MEX,1.0
334514,,0.0,detail,regional,True,,,,RoAsia,1.0
334514,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
334515,,0.0,detail,regional,True,,,,CAN,1.0
334515,,0.0,detail,regional,True,,,,CHN,1.0
334515,,0.0,detail,regional,True,,,,Europe,1.0
334515,,0.0,detail,regional,True,,,,JPN,1.0
334515,,0.0,detail,regional,True,,,,MEX,1.0
334515,,0.0,detail,regional,True,,,,RoAsia,1.0
334515,,0.0,detail,regional,True,,,,RoWorld,1.0
334516,,0.0,detail,regional,True,,,,CAN,1.0
334516,,0.0,detail,regional,True,,,,CHN,1.0
334516,,0.0,detail,regional,True,,,,Europe,1.0
334516,,0.0,detail,regional,True,,,,JPN,1.0
334516,,0.0,detail,regional,True,,,,MEX,1.0
334516,,0.0,detail,regional,True,,,,RoAsia,1.0
334516,,0.0,detail,regional,True,,,,RoWorld,1.0
334517,,0.0,detail,regional,True,,,,CAN,1.0
334517,,0.0,detail,regional,True,,,,CHN,1.0
334517,,0.0,detail,regional,True,,,,Europe,1.0
334517,,0.0,detail,regional,True,,,,JPN,1.0
334517,,0.0,detail,regional,True,,,,MEX,1.0
334517,,0.0,detail,regional,True,,,,RoAsia,1.0
334517,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
33451A,,0.0,detail,regional,True,,,,CAN,1.0
33451A,,0.0,detail,regional,True,,,,CHN,1.0
33451A,,0.0,detail,regional,True,,,,Europe,1.0
33451A,,0.0,detail,regional,True,,,,JPN,1.0
33451A,,0.0,detail,regional,True,,,,MEX,1.0
33451A,,0.0,detail,regional,True,,,,RoAsia,1.0
33451A,,0.0,detail,regional,True,,,,RoWorld,1.0
334610,,0.0,detail,regional,True,,,,CAN,1.0
334610,,0.0,detail,regional,True,,,,CHN,1.0
334610,,0.0,detail,regional,True,,,,Europe,1.0
334610,,0.0,detail,regional,True,,,,JPN,1.0
334610,,0.0,detail,regional,True,,,,MEX,1.0
334610,,0.0,detail,regional,True,,,,RoAsia,1.0
334610,,0.0,detail,regional,True,,,,RoWorld,1.0
335110,,0.0,detail,regional,True,,,,CAN,1.0
335110,,0.0,detail,regional,True,,,,CHN,1.0
335110,,0.0,detail,regional,True,,,,Europe,1.0
335110,,0.0,detail,regional,True,,,,JPN,1.0
335110,,0.0,detail,regional,True,,,,MEX,1.0
335110,,0.0,detail,regional,True,,,,RoAsia,1.0
335110,,0.0,detail,regional,True,,,,RoWorld,1.0
335120,,0.0,detail,regional,True,,,,CAN,1.0
335120,,0.0,detail,regional,True,,,,CHN,1.0
335120,,0.0,detail,regional,True,,,,Europe,1.0
335120,,0.0,detail,regional,True,,,,JPN,1.0
335120,,0.0,detail,regional,True,,,,MEX,1.0
335120,,0.0,detail,regional,True,,,,RoAsia,1.0
335120,,0.0,detail,regional,True,,,,RoWorld,1.0
335210,,0.0,detail,regional,True,,,,CAN,1.0
335210,,0.0,detail,regional,True,,,,CHN,1.0
335210,,0.0,detail,regional,True,,,,Europe,1.0
335210,,0.0,detail,regional,True,,,,JPN,1.0
335210,,0.0,detail,regional,True,,,,MEX,1.0
335210,,0.0,detail,regional,True,,,,RoAsia,1.0
335210,,0.0,detail,regional,True,,,,RoWorld,1.0
335220,,0.0,detail,regional,True,,,,CAN,1.0
335220,,0.0,detail,regional,True,,,,CHN,1.0
335220,,0.0,detail,regional,True,,,,Europe,1.0
335220,,0.0,detail,regional,True,,,,JPN,1.0
335220,,0.0,detail,regional,True,,,,MEX,1.0
335220,,0.0,detail,regional,True,,,,RoAsia,1.0
335220,,0.0,detail,regional,True,,,,RoWorld,1.0
335311,,0.0,detail,regional,True,,,,CAN,1.0
335311,,0.0,detail,regional,True,,,,CHN,1.0
335311,,0.0,detail,regional,True,,,,Europe,1.0
335311,,0.0,detail,regional,True,,,,JPN,1.0
335311,,0.0,detail,regional,True,,,,MEX,1.0
335311,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
335311,,0.0,detail,regional,True,,,,RoWorld,1.0
335312,,0.0,detail,regional,True,,,,CAN,1.0
335312,,0.0,detail,regional,True,,,,CHN,1.0
335312,,0.0,detail,regional,True,,,,Europe,1.0
335312,,0.0,detail,regional,True,,,,JPN,1.0
335312,,0.0,detail,regional,True,,,,MEX,1.0
335312,,0.0,detail,regional,True,,,,RoAsia,1.0
335312,,0.0,detail,regional,True,,,,RoWorld,1.0
335313,,0.0,detail,regional,True,,,,CAN,1.0
335313,,0.0,detail,regional,True,,,,CHN,1.0
335313,,0.0,detail,regional,True,,,,Europe,1.0
335313,,0.0,detail,regional,True,,,,JPN,1.0
335313,,0.0,detail,regional,True,,,,MEX,1.0
335313,,0.0,detail,regional,True,,,,RoAsia,1.0
335313,,0.0,detail,regional,True,,,,RoWorld,1.0
335314,,0.0,detail,regional,True,,,,CAN,1.0
335314,,0.0,detail,regional,True,,,,CHN,1.0
335314,,0.0,detail,regional,True,,,,Europe,1.0
335314,,0.0,detail,regional,True,,,,JPN,1.0
335314,,0.0,detail,regional,True,,,,MEX,1.0
335314,,0.0,detail,regional,True,,,,RoAsia,1.0
335314,,0.0,detail,regional,True,,,,RoWorld,1.0
335911,,0.0,detail,regional,True,,,,CAN,1.0
335911,,0.0,detail,regional,True,,,,CHN,1.0
335911,,0.0,detail,regional,True,,,,Europe,1.0
335911,,0.0,detail,regional,True,,,,JPN,1.0
335911,,0.0,detail,regional,True,,,,MEX,1.0
335911,,0.0,detail,regional,True,,,,RoAsia,1.0
335911,,0.0,detail,regional,True,,,,RoWorld,1.0
335912,,0.0,detail,regional,True,,,,CAN,1.0
335912,,0.0,detail,regional,True,,,,CHN,1.0
335912,,0.0,detail,regional,True,,,,Europe,1.0
335912,,0.0,detail,regional,True,,,,JPN,1.0
335912,,0.0,detail,regional,True,,,,MEX,1.0
335912,,0.0,detail,regional,True,,,,RoAsia,1.0
335912,,0.0,detail,regional,True,,,,RoWorld,1.0
335920,,0.0,detail,regional,True,,,,CAN,1.0
335920,,0.0,detail,regional,True,,,,CHN,1.0
335920,,0.0,detail,regional,True,,,,Europe,1.0
335920,,0.0,detail,regional,True,,,,JPN,1.0
335920,,0.0,detail,regional,True,,,,MEX,1.0
335920,,0.0,detail,regional,True,,,,RoAsia,1.0
335920,,0.0,detail,regional,True,,,,RoWorld,1.0
335930,,0.0,detail,regional,True,,,,CAN,1.0
335930,,0.0,detail,regional,True,,,,CHN,1.0
335930,,0.0,detail,regional,True,,,,Europe,1.0
335930,,0.0,detail,regional,True,,,,JPN,1.0
335930,,0.0,detail,regional,True,,,,MEX,1.0
335930,,0.0,detail,regional,True,,,,RoAsia,1.0
335930,,0.0,detail,regional,True,,,,RoWorld,1.0
335991,,0.0,detail,regional,True,,,,CAN,1.0
335991,,0.0,detail,regional,True,,,,CHN,1.0
335991,,0.0,detail,regional,True,,,,Europe,1.0
335991,,0.0,detail,regional,True,,,,JPN,1.0
335991,,0.0,detail,regional,True,,,,MEX,1.0
335991,,0.0,detail,regional,True,,,,RoAsia,1.0
335991,,0.0,detail,regional,True,,,,RoWorld,1.0
335999,,0.0,detail,regional,True,,,,CAN,1.0
335999,,0.0,detail,regional,True,,,,CHN,1.0
335999,,0.0,detail,regional,True,,,,Europe,1.0
335999,,0.0,detail,regional,True,,,,JPN,1.0
335999,,0.0,detail,regional,True,,,,MEX,1.0
335999,,0.0,detail,regional,True,,,,RoAsia,1.0
335999,,0.0,detail,regional,True,,,,RoWorld,1.0
336111,,0.0,detail,regional,True,,,,CAN,1.0
336111,,0.0,detail,regional,True,,,,CHN,1.0
336111,,0.0,detail,regional,True,,,,Europe,1.0
336111,,0.0,detail,regional,True,,,,JPN,1.0
336111,,0.0,detail,regional,True,,,,MEX,1.0
336111,,0.0,detail,regional,True,,,,RoAsia,1.0
336111,,0.0,detail,regional,True,,,,RoWorld,1.0
336112,,0.0,detail,regional,True,,,,CAN,1.0
336112,,0.0,detail,regional,True,,,,CHN,1.0
336112,,0.0,detail,regional,True,,,,Europe,1.0
336112,,0.0,detail,regional,True,,,,JPN,1.0
336112,,0.0,detail,regional,True,,,,MEX,1.0
336112,,0.0,detail,regional,True,,,,RoAsia,1.0
336112,,0.0,detail,regional,True,,,,RoWorld,1.0
336120,,0.0,detail,regional,True,,,,CAN,1.0
336120,,0.0,detail,regional,True,,,,CHN,1.0
336120,,0.0,detail,regional,True,,,,Europe,1.0
336120,,0.0,detail,regional,True,,,,JPN,1.0
336120,,0.0,detail,regional,True,,,,MEX,1.0
336120,,0.0,detail,regional,True,,,,RoAsia,1.0
336120,,0.0,detail,regional,True,,,,RoWorld,1.0
336211,,0.0,detail,regional,True,,,,CAN,1.0
336211,,0.0,detail,regional,True,,,,CHN,1.0
336211,,0.0,detail,regional,True,,,,Europe,1.0
336211,,0.0,detail,regional,True,,,,JPN,1.0
336211,,0.0,detail,regional,True,,,,MEX,1.0
336211,,0.0,detail,regional,True,,,,RoAsia,1.0
336211,,0.0,detail,regional,True,,,,RoWorld,1.0
336212,,0.0,detail,regional,True,,,,CAN,1.0
336212,,0.0,detail,regional,True,,,,CHN,1.0
336212,,0.0,detail,regional,True,,,,Europe,1.0
336212,,0.0,detail,regional,True,,,,JPN,1.0
336212,,0.0,detail,regional,True,,,,MEX,1.0
336212,,0.0,detail,regional,True,,,,RoAsia,1.0
336212,,0.0,detail,regional,True,,,,RoWorld,1.0
336213,,0.0,detail,regional,True,,,,CAN,1.0
336213,,0.0,detail,regional,True,,,,Europe,1.0
336213,,0.0,detail,regional,True,,,,JPN,1.0
336213,,0.0,detail,regional,True,,,,MEX,1.0
336213,,0.0,detail,regional,True,,,,RoAsia,1.0
336214,,0.0,detail,regional,True,,,,CAN,1.0
336214,,0.0,detail,regional,True,,,,CHN,1.0
336214,,0.0,detail,regional,True,,,,Europe,1.0
336214,,0.0,detail,regional,True,,,,JPN,1.0
336214,,0.0,detail,regional,True,,,,MEX,1.0
336214,,0.0,detail,regional,True,,,,RoAsia,1.0
336214,,0.0,detail,regional,True,,,,RoWorld,1.0
336310,,0.0,detail,regional,True,,,,CAN,1.0
336310,,0.0,detail,regional,True,,,,CHN,1.0
336310,,0.0,detail,regional,True,,,,Europe,1.0
336310,,0.0,detail,regional,True,,,,JPN,1.0
336310,,0.0,detail,regional,True,,,,MEX,1.0
336310,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
336310,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
336320,,0.0,detail,regional,True,,,,CAN,1.0
336320,,0.0,detail,regional,True,,,,CHN,1.0
336320,,0.0,detail,regional,True,,,,Europe,1.0
336320,,0.0,detail,regional,True,,,,JPN,1.0
336320,,0.0,detail,regional,True,,,,MEX,1.0
336320,,0.0,detail,regional,True,,,,RoAsia,1.0
336320,,0.0,detail,regional,True,,,,RoWorld,1.0
336350,,0.0,detail,regional,True,,,,CAN,1.0
336350,,0.0,detail,regional,True,,,,CHN,1.0
336350,,0.0,detail,regional,True,,,,Europe,1.0
336350,,0.0,detail,regional,True,,,,JPN,1.0
336350,,0.0,detail,regional,True,,,,MEX,1.0
336350,,0.0,detail,regional,True,,,,RoAsia,1.0
336350,,0.0,detail,regional,True,,,,RoWorld,1.0
336360,,0.0,detail,regional,True,,,,CAN,1.0
336360,,0.0,detail,regional,True,,,,CHN,1.0
336360,,0.0,detail,regional,True,,,,Europe,1.0
336360,,0.0,detail,regional,True,,,,JPN,1.0
336360,,0.0,detail,regional,True,,,,MEX,1.0
336360,,0.0,detail,regional,True,,,,RoAsia,1.0
336360,,0.0,detail,regional,True,,,,RoWorld,1.0
336370,,0.0,detail,regional,True,,,,CAN,1.0
336370,,0.0,detail,regional,True,,,,CHN,1.0
336370,,0.0,detail,regional,True,,,,Europe,1.0
336370,,0.0,detail,regional,True,,,,JPN,1.0
336370,,0.0,detail,regional,True,,,,MEX,1.0
336370,,0.0,detail,regional,True,,,,RoAsia,1.0
336370,,0.0,detail,regional,True,,,,RoWorld,1.0
336390,,0.0,detail,regional,True,,,,CAN,1.0
336390,,0.0,detail,regional,True,,,,CHN,1.0
336390,,0.0,detail,regional,True,,,,Europe,1.0
336390,,0.0,detail,regional,True,,,,JPN,1.0
336390,,0.0,detail,regional,True,,,,MEX,1.0
336390,,0.0,detail,regional,True,,,,RoAsia,1.0
336390,,0.0,detail,regional,True,,,,RoWorld,1.0
3363A0,,0.0,detail,regional,True,,,,CAN,1.0
3363A0,,0.0,detail,regional,True,,,,CHN,1.0
3363A0,,0.0,detail,regional,True,,,,Europe,1.0
3363A0,,0.0,detail,regional,True,,,,JPN,1.0
3363A0,,0.0,detail,regional,True,,,,MEX,1.0
3363A0,,0.0,detail,regional,True,,,,RoAsia,1.0
3363A0,,0.0,detail,regional,True,,,,RoWorld,1.0
336411,,0.0,detail,regional,True,,,,CAN,1.0
336411,,0.0,detail,regional,True,,,,CHN,1.0
336411,,0.0,detail,regional,True,,,,Europe,1.0
336411,,0.0,detail,regional,True,,,,JPN,1.0
336411,,0.0,detail,regional,True,,,,MEX,1.0
336411,,0.0,detail,regional,True,,,,RoAsia,1.0
336411,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
336412,,0.0,detail,regional,True,,,,CAN,1.0
336412,,0.0,detail,regional,True,,,,CHN,1.0
336412,,0.0,detail,regional,True,,,,Europe,1.0
336412,,0.0,detail,regional,True,,,,JPN,1.0
336412,,0.0,detail,regional,True,,,,MEX,1.0
336412,,0.0,detail,regional,True,,,,RoAsia,1.0
336412,,0.0,detail,regional,True,,,,RoWorld,1.0
336413,,0.0,detail,regional,True,,,,CAN,1.0
336413,,0.0,detail,regional,True,,,,CHN,1.0
336413,,0.0,detail,regional,True,,,,Europe,1.0
336413,,0.0,detail,regional,True,,,,JPN,1.0
336413,,0.0,detail,regional,True,,,,MEX,1.0
336413,,0.0,detail,regional,True,,,,RoAsia,1.0
336413,,0.0,detail,regional,True,,,,RoWorld,1.0
336414,,0.0,detail,regional,True,,,,CAN,1.0
336414,,0.0,detail,regional,True,,,,Europe,1.0
336414,,0.0,detail,regional,True,,,,RoWorld,1.0
33641A,,0.0,detail,regional,True,,,,CAN,1.0
33641A,,0.0,detail,regional,True,,,,CHN,1.0
33641A,,0.0,detail,regional,True,,,,Europe,1.0
33641A,,0.0,detail,regional,True,,,,JPN,1.0
33641A,,0.0,detail,regional,True,,,,MEX,1.0
33641A,,0.0,detail,regional,True,,,,RoAsia,1.0
33641A,,0.0,detail,regional,True,,,,RoWorld,1.0
336500,,0.0,detail,regional,True,,,,CAN,1.0
336500,,0.0,detail,regional,True,,,,CHN,1.0
336500,,0.0,detail,regional,True,,,,Europe,1.0
336500,,0.0,detail,regional,True,,,,JPN,1.0
336500,,0.0,detail,regional,True,,,,MEX,1.0
336500,,0.0,detail,regional,True,,,,RoAsia,1.0
336500,,0.0,detail,regional,True,,,,RoWorld,1.0
336611,,0.0,detail,regional,True,,,,CAN,1.0
336611,,0.0,detail,regional,True,,,,CHN,1.0
336611,,0.0,detail,regional,True,,,,Europe,1.0
336611,,0.0,detail,regional,True,,,,JPN,1.0
336611,,0.0,detail,regional,True,,,,MEX,1.0
336611,,0.0,detail,regional,True,,,,RoAsia,1.0
336611,,0.0,detail,regional,True,,,,RoWorld,1.0
336612,,0.0,detail,regional,True,,,,CAN,1.0
336612,,0.0,detail,regional,True,,,,CHN,1.0
336612,,0.0,detail,regional,True,,,,Europe,1.0
336612,,0.0,detail,regional,True,,,,JPN,1.0
336612,,0.0,detail,regional,True,,,,MEX,1.0
336612,,0.0,detail,regional,True,,,,RoAsia,1.0
336612,,0.0,detail,regional,True,,,,RoWorld,1.0
336991,,0.0,detail,regional,True,,,,CAN,1.0
336991,,0.0,detail,regional,True,,,,CHN,1.0
336991,,0.0,detail,regional,True,,,,Europe,1.0
336991,,0.0,detail,regional,True,,,,JPN,1.0
336991,,0.0,detail,regional,True,,,,MEX,1.0
336991,,0.0,detail,regional,True,,,,RoAsia,1.0
336991,,0.0,detail,regional,True,,,,RoWorld,1.0
336992,,0.0,detail,regional,True,,,,CAN,1.0
336992,,0.0,detail,regional,True,,,,CHN,1.0
336992,,0.0,detail,regional,True,,,,Europe,1.0
336992,,0.0,detail,regional,True,,,,MEX,1.0
336992,,0.0,detail,regional,True,,,,RoAsia,1.0
336992,,0.0,detail,regional,True,,,,RoWorld,1.0
336999,,0.0,detail,regional,True,,,,CAN,1.0
336999,,0.0,detail,regional,True,,,,CHN,1.0
336999,,0.0,detail,regional,True,,,,Europe,1.0
336999,,0.0,detail,regional,True,,,,JPN,1.0
336999,,0.0,detail,regional,True,,,,MEX,1.0
336999,,0.0,detail,regional,True,,,,RoAsia,1.0
336999,,0.0,detail,regional,True,,,,RoWorld,1.0
337110,,0.0,detail,regional,True,,,,CAN,1.0
337110,,0.0,detail,regional,True,,,,CHN,1.0
337110,,0.0,detail,regional,True,,,,Europe,1.0
337110,,0.0,detail,regional,True,,,,JPN,1.0
337110,,0.0,detail,regional,True,,,,MEX,1.0
337110,,0.0,detail,regional,True,,,,RoAsia,1.0
337110,,0.0,detail,regional,True,,,,RoWorld,1.0
337121,,0.0,detail,regional,True,,,,CAN,1.0
337121,,0.0,detail,regional,True,,,,CHN,1.0
337121,,0.0,detail,regional,True,,,,Europe,1.0
337121,,0.0,detail,regional,True,,,,JPN,1.0
337121,,0.0,detail,regional,True,,,,MEX,1.0
337121,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
337121,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
337122,,0.0,detail,regional,True,,,,CAN,1.0
337122,,0.0,detail,regional,True,,,,CHN,1.0
337122,,0.0,detail,regional,True,,,,Europe,1.0
337122,,0.0,detail,regional,True,,,,JPN,1.0
337122,,0.0,detail,regional,True,,,,MEX,1.0
337122,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
337122,,0.0,detail,regional,True,,,,RoWorld,1.0
337127,,0.0,detail,regional,True,,,,CAN,1.0
337127,,0.0,detail,regional,True,,,,CHN,1.0
337127,,0.0,detail,regional,True,,,,Europe,1.0
337127,,0.0,detail,regional,True,,,,JPN,1.0
337127,,0.0,detail,regional,True,,,,MEX,1.0
337127,,0.0,detail,regional,True,,,,RoAsia,1.0
337127,,0.0,detail,regional,True,,,,RoWorld,1.0
33712N,,0.0,detail,regional,True,,,,CAN,1.0
33712N,,0.0,detail,regional,True,,,,CHN,1.0
33712N,,0.0,detail,regional,True,,,,Europe,1.0
33712N,,0.0,detail,regional,True,,,,JPN,1.0
33712N,,0.0,detail,regional,True,,,,MEX,1.0
33712N,,-1.1102230246251565e-16,detail,regional,True,,,,RoAsia,0.9999999999999999
33712N,,0.0,detail,regional,True,,,,RoWorld,1.0
337215,,0.0,detail,regional,True,,,,CAN,1.0
337215,,0.0,detail,regional,True,,,,CHN,1.0
337215,,0.0,detail,regional,True,,,,Europe,1.0
337215,,0.0,detail,regional,True,,,,JPN,1.0
337215,,0.0,detail,regional,True,,,,MEX,1.0
337215,,0.0,detail,regional,True,,,,RoAsia,1.0
337215,,0.0,detail,regional,True,,,,RoWorld,1.0
33721A,,0.0,detail,regional,True,,,,CAN,1.0
33721A,,0.0,detail,regional,True,,,,CHN,1.0
33721A,,0.0,detail,regional,True,,,,Europe,1.0
33721A,,0.0,detail,regional,True,,,,JPN,1.0
33721A,,0.0,detail,regional,True,,,,MEX,1.0
33721A,,0.0,detail,regional,True,,,,RoAsia,1.0
33721A,,0.0,detail,regional,True,,,,RoWorld,1.0
337900,,0.0,detail,regional,True,,,,CAN,1.0
337900,,0.0,detail,regional,True,,,,CHN,1.0
337900,,0.0,detail,regional,True,,,,Europe,1.0
337900,,0.0,detail,regional,True,,,,JPN,1.0
337900,,0.0,detail,regional,True,,,,MEX,1.0
337900,,0.0,detail,regional,True,,,,RoAsia,1.0
337900,,0.0,detail,regional,True,,,,RoWorld,1.0
339112,,0.0,detail,regional,True,,,,CAN,1.0
339112,,0.0,detail,regional,True,,,,CHN,1.0
339112,,0.0,detail,regional,True,,,,Europe,1.0
339112,,0.0,detail,regional,True,,,,JPN,1.0
339112,,0.0,detail,regional,True,,,,MEX,1.0
339112,,0.0,detail,regional,True,,,,RoAsia,1.0
339112,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
339113,,0.0,detail,regional,True,,,,CAN,1.0
339113,,0.0,detail,regional,True,,,,CHN,1.0
339113,,0.0,detail,regional,True,,,,Europe,1.0
339113,,0.0,detail,regional,True,,,,JPN,1.0
339113,,0.0,detail,regional,True,,,,MEX,1.0
339113,,0.0,detail,regional,True,,,,RoAsia,1.0
339113,,-1.1102230246251565e-16,detail,regional,True,,,,RoWorld,0.9999999999999999
339114,,0.0,detail,regional,True,,,,CAN,1.0
339114,,0.0,detail,regional,True,,,,CHN,1.0
339114,,0.0,detail,regional,True,,,,Europe,1.0
339114,,0.0,detail,regional,True,,,,JPN,1.0
339114,,0.0,detail,regional,True,,,,MEX,1.0
339114,,0.0,detail,regional,True,,,,RoAsia,1.0
339114,,0.0,detail,regional,True,,,,RoWorld,1.0
339115,,0.0,detail,regional,True,,,,CAN,1.0
339115,,0.0,detail,regional,True,,,,CHN,1.0
339115,,0.0,detail,regional,True,,,,Europe,1.0
339115,,0.0,detail,regional,True,,,,JPN,1.0
339115,,0.0,detail,regional,True,,,,MEX,1.0
339115,,0.0,detail,regional,True,,,,RoAsia,1.0
339115,,0.0,detail,regional,True,,,,RoWorld,1.0
339116,,0.0,detail,regional,True,,,,CAN,1.0
339116,,0.0,detail,regional,True,,,,CHN,1.0
339116,,0.0,detail,regional,True,,,,Europe,1.0
339116,,0.0,detail,regional,True,,,,JPN,1.0
339116,,0.0,detail,regional,True,,,,MEX,1.0
339116,,0.0,detail,regional,True,,,,RoAsia,1.0
339116,,0.0,detail,regional,True,,,,RoWorld,1.0
339910,,0.0,detail,regional,True,,,,CAN,1.0
339910,,0.0,detail,regional,True,,,,CHN,1.0
339910,,0.0,detail,regional,True,,,,Europe,1.0
339910,,0.0,detail,regional,True,,,,JPN,1.0
339910,,0.0,detail,regional,True,,,,MEX,1.0
339910,,0.0,detail,regional,True,,,,RoAsia,1.0
339910,,0.0,detail,regional,True,,,,RoWorld,1.0
339920,,0.0,detail,regional,True,,,,CAN,1.0
339920,,0.0,detail,regional,True,,,,CHN,1.0
339920,,0.0,detail,regional,True,,,,Europe,1.0
339920,,0.0,detail,regional,True,,,,JPN,1.0
339920,,0.0,detail,regional,True,,,,MEX,1.0
339920,,0.0,detail,regional,True,,,,RoAsia,1.0
339920,,0.0,detail,regional,True,,,,RoWorld,1.0
339930,,0.0,detail,regional,True,,,,CAN,1.0
339930,,0.0,detail,regional,True,,,,CHN,1.0
339930,,0.0,detail,regional,True,,,,Europe,1.0
339930,,0.0,detail,regional,True,,,,JPN,1.0
339930,,0.0,detail,regional,True,,,,MEX,1.0
339930,,0.0,detail,regional,True,,,,RoAsia,1.0
339930,,0.0,detail,regional,True,,,,RoWorld,1.0
339940,,0.0,detail,regional,True,,,,CAN,1.0
339940,,0.0,detail,regional,True,,,,CHN,1.0
339940,,0.0,detail,regional,True,,,,Europe,1.0
339940,,0.0,detail,regional,True,,,,JPN,1.0
339940,,0.0,detail,regional,True,,,,MEX,1.0
339940,,0.0,detail,regional,True,,,,RoAsia,1.0
339940,,0.0,detail,regional,True,,,,RoWorld,1.0
339950,,0.0,detail,regional,True,,,,CAN,1.0
339950,,0.0,detail,regional,True,,,,CHN,1.0
339950,,0.0,detail,regional,True,,,,Europe,1.0
339950,,0.0,detail,regional,True,,,,JPN,1.0
339950,,0.0,detail,regional,True,,,,MEX,1.0
339950,,0.0,detail,regional,True,,,,RoAsia,1.0
339950,,0.0,detail,regional,True,,,,RoWorld,1.0
339990,,0.0,detail,regional,True,,,,CAN,1.0
339990,,0.0,detail,regional,True,,,,CHN,1.0
339990,,0.0,detail,regional,True,,,,Europe,1.0
339990,,0.0,detail,regional,True,,,,JPN,1.0
339990,,0.0,detail,regional,True,,,,MEX,1.0
339990,,0.0,detail,regional,True,,,,RoAsia,1.0
339990,,0.0,detail,regional,True,,,,RoWorld,1.0
S00300,,0.0,detail,regional,True,,,,CAN,1.0
S00300,,0.0,detail,regional,True,,,,CHN,1.0
S00300,,0.0,detail,regional,True,,,,Europe,1.0
S00300,,0.0,detail,regional,True,,,,JPN,1.0
S00300,,0.0,detail,regional,True,,,,MEX,1.0
S00300,,0.0,detail,regional,True,,,,RoAsia,1.0
S00300,,0.0,detail,regional,True,,,,RoWorld,1.0
,,0.0,usummary,regional,True,111,,,CAN,1.0
,,0.0,usummary,regional,True,111,,,CHN,1.0
,,0.0,usummary,regional,True,111,,,Europe,1.0
,,0.0,usummary,regional,True,111,,,JPN,1.0
,,0.0,usummary,regional,True,111,,,MEX,1.0
,,0.0,usummary,regional,True,111,,,RoAsia,1.0
,,0.0,usummary,regional,True,111,,,RoWorld,1.0
,,0.0,usummary,regional,True,112,,,CAN,1.0
,,0.0,usummary,regional,True,112,,,CHN,1.0
,,0.0,usummary,regional,True,112,,,Europe,1.0
,,0.0,usummary,regional,True,112,,,JPN,1.0
,,0.0,usummary,regional,True,112,,,MEX,1.0
,,0.0,usummary,regional,True,112,,,RoAsia,1.0
,,0.0,usummary,regional,True,112,,,RoWorld,1.0
,,0.0,usummary,regional,True,113FF,,,CAN,1.0
,,0.0,usummary,regional,True,113FF,,,CHN,1.0
,,0.0,usummary,regional,True,113FF,,,Europe,1.0
,,0.0,usummary,regional,True,113FF,,,JPN,1.0
,,0.0,usummary,regional,True,113FF,,,MEX,1.0
,,0.0,usummary,regional,True,113FF,,,RoAsia,1.0
,,0.0,usummary,regional,True,113FF,,,RoWorld,1.0
,,0.0,usummary,regional,True,211,,,CAN,1.0
,,0.0,usummary,regional,True,211,,,CHN,1.0
,,0.0,usummary,regional,True,211,,,Europe,1.0
,,0.0,usummary,regional,True,211,,,JPN,1.0
,,0.0,usummary,regional,True,211,,,MEX,1.0
,,0.0,usummary,regional,True,211,,,RoAsia,1.0
