Country,iso3,HS4,sector_code,impVal,bea_total,weight
Algeria,DZA,3825,31ND,2533.0,1917425600.0,1.3210421306568557e-06
Algeria,DZA,3924,31ND,3771.0,1917425600.0,1.9666995162680627e-06
Algeria,DZA,3926,31ND,14555.0,1917425600.0,7.590907308215766e-06
Algeria,DZA,4009,31ND,979.0,1917425600.0,5.105804366020773e-07
Algeria,DZA,4011,31ND,1975934.0,1917425600.0,0.001030514039240949
Algeria,DZA,4203,31ND,10887.0,1917425600.0,5.677925651978361e-06
Algeria,DZA,4823,31ND,2178.0,1917425600.0,1.1358980499686663e-06
Algeria,DZA,4901,31ND,9839.0,1917425600.0,5.131359464481959e-06
Algeria,DZA,6104,31ND,1265.0,1917425600.0,6.597387663959425e-07
Algeria,DZA,6204,31ND,1591.0,1917425600.0,8.297584010560827e-07
Algeria,DZA,6302,31ND,418.0,1917425600.0,2.1800063585257232e-07
Algeria,DZA,901,31ND,17234.0,1917425600.0,8.988093201634525e-06
Algeria,DZA,910,31ND,7719.0,1917425600.0,4.025710306569392e-06
Algeria,DZA,9505,31ND,8107.0,1917425600.0,4.228064963772258e-06
Algeria,DZA,2523,33DG,84201419.0,163082712.0,0.5163111280612013
Algeria,DZA,4016,33DG,803.0,163082712.0,4.923881815259486e-06
Algeria,DZA,6912,33DG,12157.0,163082712.0,7.454499530275164e-05
Algeria,DZA,6913,33DG,2801.0,163082712.0,1.7175333704286203e-05
Algeria,DZA,7005,33DG,1148915.0,163082712.0,0.0070449834069475125
Algeria,DZA,7213,33DG,26556740.0,163082712.0,0.16284215337306876
