Country,iso3,HS_Section,sector_code,impVal,bea_total,weight
Slovakia,SVK,21,33DG,928519.0,7672488733.0,0.00012101927188323705
Slovakia,SVK,1,Other,4097.0,76192035.0,5.377202485797892e-05
Slovakia,SVK,7,Other,51618.0,76192035.0,0.0006774723893383344
Slovakia,SVK,10,Other,30209.0,76192035.0,0.0003964850131644338
Slovakia,SVK,11,Other,1357.0,76192035.0,1.781026061319927e-05
Slovakia,SVK,15,Other,364764.0,76192035.0,0.004787429552183506
Slovakia,SVK,16,Other,18586.0,76192035.0,0.00024393625921659658
Slovakia,SVK,17,Other,9302539.0,76192035.0,0.12209332642184974
Slovakia,SVK,21,Other,66418865.0,76192035.0,0.8717297680787762
Slovenia,SVN,1,11,269743.0,2539699.0,0.10621061787243291
Slovenia,SVN,2,11,2268629.0,2539699.0,0.8932668792640388
Slovenia,SVN,7,11,1327.0,2539699.0,0.0005225028635283158
Slovenia,SVN,5,21,127300.0,127300.0,1.0
Slovenia,SVN,2,31ND,543945.0,5346272932.0,0.00010174284158674898
Slovenia,SVN,3,31ND,539488.0,5346272932.0,0.00010090917670343883
Slovenia,SVN,4,31ND,46898486.0,5346272932.0,0.008772183275434768
Slovenia,SVN,5,31ND,34521.0,5346272932.0,6.457021637143758e-06
Slovenia,SVN,6,31ND,5180164187.0,5346272932.0,0.968929991582405
Slovenia,SVN,7,31ND,67065742.0,5346272932.0,0.012544391738509918
Slovenia,SVN,8,31ND,163464.0,5346272932.0,3.0575318933231e-05
Slovenia,SVN,10,31ND,17224098.0,5346272932.0,0.0032217019630452343
Slovenia,SVN,11,31ND,24028493.0,5346272932.0,0.004494438145156784
Slovenia,SVN,12,31ND,2770750.0,5346272932.0,0.0005182582399442678
Slovenia,SVN,13,31ND,16150.0,5346272932.0,3.0207960209690247e-06
Slovenia,SVN,16,31ND,2777961.0,5346272932.0,0.0005196070300437852
Slovenia,SVN,17,31ND,344550.0,5346272932.0,6.444676588389333e-05
Slovenia,SVN,18,31ND,17489.0,5346272932.0,3.2712508737292428e-06
Slovenia,SVN,20,31ND,3683608.0,5346272932.0,0.000689004853821032
Slovenia,SVN,6,33DG,7088140.0,912432045.0,0.0077684031800965515
Slovenia,SVN,7,33DG,2609159.0,912432045.0,0.0028595652841193232
Slovenia,SVN,9,33DG,7091554.0,912432045.0,0.007772144828604743
Slovenia,SVN,10,33DG,24839.0,912432045.0,2.7222849236953313e-05
Slovenia,SVN,11,33DG,421345.0,912432045.0,0.00046178233470526566
Slovenia,SVN,12,33DG,92419.0,912432045.0,0.00010128863898023222
Slovenia,SVN,13,33DG,30226120.0,912432045.0,0.033126982075689815
Slovenia,SVN,14,33DG,932615.0,912432045.0,0.0010221199541495718
Slovenia,SVN,15,33DG,167651870.0,912432045.0,0.18374176018774088
Slovenia,SVN,16,33DG,443017619.0,912432045.0,0.48553491893196277
Slovenia,SVN,17,33DG,72992150.0,912432045.0,0.07999735476190997
Slovenia,SVN,18,33DG,82025948.0,912432045.0,0.089898144688682
Slovenia,SVN,19,33DG,6181578.0,912432045.0,0.006774836585227561
Slovenia,SVN,20,33DG,92055565.0,912432045.0,0.10089032438574645
Slovenia,SVN,21,33DG,21124.0,912432045.0,2.3151313147928733e-05
Slovenia,SVN,11,Other,163795.0,31665964.0,0.005172588461226066
Slovenia,SVN,16,Other,33702.0,31665964.0,0.001064297300407466
Slovenia,SVN,17,Other,38801.0,31665964.0,0.001225321926090739
Slovenia,SVN,21,Other,31429666.0,31665964.0,0.9925377923122757
Solomon Islands,SLB,1,11,331708.0,643771.0,0.5152577546984876
Solomon Islands,SLB,2,11,312063.0,643771.0,0.4847422453015125
Solomon Islands,SLB,2,31ND,162250.0,344246.0,0.47131992819088675
Solomon Islands,SLB,4,31ND,50594.0,344246.0,0.14697048041226332
Solomon Islands,SLB,6,31ND,119544.0,344246.0,0.3472632942721194
Solomon Islands,SLB,7,31ND,6041.0,344246.0,0.017548497295538656
Solomon Islands,SLB,8,31ND,5817.0,344246.0,0.016897799829191915
Solomon Islands,SLB,9,33DG,8353.0,188913.0,0.044216120648129034
Solomon Islands,SLB,12,33DG,2761.0,188913.0,0.014615193237098558
Solomon Islands,SLB,14,33DG,155502.0,188913.0,0.8231408108494386
Solomon Islands,SLB,16,33DG,6823.0,188913.0,0.0361171544573428
Solomon Islands,SLB,17,33DG,3074.0,188913.0,0.01627204056893914
Solomon Islands,SLB,20,33DG,12400.0,188913.0,0.06563868023905184
Solomon Islands,SLB,21,Other,168969.0,168969.0,1.0
Spain,ESP,1,11,251654089.0,489440179.0,0.5141672053041645
Spain,ESP,2,11,235895101.0,489440179.0,0.4819692193680732
Spain,ESP,3,11,152448.0,489440179.0,0.0003114742241053324
Spain,ESP,4,11,1630708.0,489440179.0,0.003331782043991121
Spain,ESP,7,11,10489.0,489440179.0,2.1430606742238872e-05
Spain,ESP,9,11,2079.0,489440179.0,4.24771011699062e-06
Spain,ESP,11,11,95265.0,489440179.0,0.0001946407428066914
Spain,ESP,5,21,136579089.0,136579089.0,1.0
Spain,ESP,1,31ND,292650003.0,11049801938.0,0.02648463788238446
Spain,ESP,2,31ND,263643717.0,11049801938.0,0.023859587572636544
Spain,ESP,3,31ND,1380744755.0,11049801938.0,0.12495651621153972
Spain,ESP,4,31ND,1525774979.0,11049801938.0,0.13808165861805152
Spain,ESP,5,31ND,1027937187.0,11049801938.0,0.09302765721663743
Spain,ESP,6,31ND,4807811513.0,11049801938.0,0.4351038633974111
Spain,ESP,7,31ND,731654193.0,11049801938.0,0.06621423597502314
Spain,ESP,8,31ND,222866712.0,11049801938.0,0.020169294730393927
Spain,ESP,9,31ND,3441683.0,11049801938.0,0.00031147010772782595
Spain,ESP,10,31ND,305485984.0,11049801938.0,0.027646285943772542
Spain,ESP,11,31ND,137558243.0,11049801938.0,0.012448932910457023
Spain,ESP,12,31ND,217743710.0,11049801938.0,0.019705666329745214
Spain,ESP,13,31ND,325153.0,11049801938.0,2.942613829862477e-05
Spain,ESP,15,31ND,277517.0,11049801938.0,2.5115110800821307e-05
Spain,ESP,16,31ND,65023113.0,11049801938.0,0.005884550091019016
Spain,ESP,17,31ND,2506475.0,11049801938.0,0.00022683438255850482
Spain,ESP,18,31ND,13722.0,11049801938.0,1.2418322135540163e-06
Spain,ESP,20,31ND,64286821.0,11049801938.0,0.005817916136480165
Spain,ESP,21,31ND,56458.0,11049801938.0,5.109412848916533e-06
Spain,ESP,1,33DG,1569223.0,8643423878.0,0.0001815510869476301
Spain,ESP,2,33DG,318299.0,8643423878.0,3.682556872053475e-05
Spain,ESP,5,33DG,41794189.0,8643423878.0,0.0048353742209008435
Spain,ESP,6,33DG,45464268.0,8643423878.0,0.005259983617802159
Spain,ESP,7,33DG,56632197.0,8643423878.0,0.006552055967559942
Spain,ESP,8,33DG,104638.0,8643423878.0,1.2106082205031482e-05
Spain,ESP,9,33DG,150697658.0,8643423878.0,0.01743494940512739
Spain,ESP,10,33DG,19055.0,8643423878.0,2.2045661845302365e-06
Spain,ESP,11,33DG,984471.0,8643423878.0,0.00011389826692472665
Spain,ESP,12,33DG,774072.0,8643423878.0,8.955617714991809e-05
Spain,ESP,13,33DG,949039633.0,8643423878.0,0.10979903871376467
Spain,ESP,14,33DG,111386114.0,8643423878.0,0.012886804531652057
Spain,ESP,15,33DG,1333906973.0,8643423878.0,0.1543262244022507
Spain,ESP,16,33DG,4144826324.0,8643423878.0,0.479535237714047
Spain,ESP,17,33DG,834331225.0,8643423878.0,0.09652786173354438
Spain,ESP,18,33DG,431584783.0,8643423878.0,0.04993215525371924
Spain,ESP,19,33DG,131292761.0,8643423878.0,0.015189901924650235
Spain,ESP,20,33DG,344697123.0,8643423878.0,0.03987969673422512
Spain,ESP,21,33DG,64000872.0,8643423878.0,0.007404574032623881
Spain,ESP,1,Other,42026.0,959496158.0,4.3800071161931634e-05
Spain,ESP,5,Other,1132024.0,959496158.0,0.0011798108731978893
Spain,ESP,6,Other,17080.0,959496158.0,1.7801009266782286e-05
Spain,ESP,7,Other,4152526.0,959496158.0,0.004327819309517235
Spain,ESP,8,Other,15868.0,959496158.0,1.653784631412771e-05
Spain,ESP,10,Other,370960.0,959496158.0,0.00038661957831414266
Spain,ESP,11,Other,344280.0,959496158.0,0.00035881331793722514
Spain,ESP,14,Other,45192710.0,959496158.0,0.04710045957265834
Spain,ESP,15,Other,9962891.0,959496158.0,0.010383461066448585
Spain,ESP,16,Other,993300.0,959496158.0,0.0010352308258018059
Spain,ESP,17,Other,2702415.0,959496158.0,0.00281649382070793
Spain,ESP,21,Other,894570078.0,959496158.0,0.932333152708674
Sri Lanka,LKA,1,11,31204887.0,70664580.0,0.44159162907357546
Sri Lanka,LKA,2,11,31301155.0,70664580.0,0.4429539523195355
Sri Lanka,LKA,4,11,5083366.0,70664580.0,0.07193654869242837
Sri Lanka,LKA,7,11,3075172.0,70664580.0,0.04351786991446068
Sri Lanka,LKA,5,21,275331.0,275331.0,1.0
Sri Lanka,LKA,1,31ND,245882.0,2296765196.0,0.00010705578455656815
Sri Lanka,LKA,2,31ND,75302896.0,2296765196.0,0.0327865016986264
Sri Lanka,LKA,3,31ND,34912899.0,2296765196.0,0.01520090040584192
Sri Lanka,LKA,4,31ND,78551744.0,2296765196.0,0.03420103375686994
Sri Lanka,LKA,5,31ND,4676.0,2296765196.0,2.0359068520123986e-06
Sri Lanka,LKA,6,31ND,62982180.0,2296765196.0,0.027422123998434186
Sri Lanka,LKA,7,31ND,265118428.0,2296765196.0,0.11543122843455
Sri Lanka,LKA,8,31ND,2435270.0,2296765196.0,0.0010603042941617269
Sri Lanka,LKA,9,31ND,66117.0,2296765196.0,2.8787008839714236e-05
Sri Lanka,LKA,10,31ND,13040512.0,2296765196.0,0.005677773253753188
Sri Lanka,LKA,11,31ND,1757405327.0,2296765196.0,0.7651654292135137
Sri Lanka,LKA,12,31ND,4488450.0,2296765196.0,0.001954248526500225
Sri Lanka,LKA,16,31ND,2422.0,2296765196.0,1.054526602988458e-06
Sri Lanka,LKA,17,31ND,1634578.0,2296765196.0,0.0007116870295869809
Sri Lanka,LKA,20,31ND,573815.0,2296765196.0,0.00024983616131041373
Sri Lanka,LKA,2,33DG,687072.0,623286446.0,0.001102337463632251
Sri Lanka,LKA,5,33DG,877280.0,623286446.0,0.0014075069426425486
Sri Lanka,LKA,6,33DG,27000.0,623286446.0,4.331876647290353e-05
Sri Lanka,LKA,7,33DG,70508032.0,623286446.0,0.1131229989878522
Sri Lanka,LKA,8,33DG,1051932.0,623286446.0,0.001687718394569421
Sri Lanka,LKA,9,33DG,1334282.0,623286446.0,0.002140720383962914
Sri Lanka,LKA,11,33DG,935255.0,623286446.0,0.001500521960652422
Sri Lanka,LKA,12,33DG,2122151.0,623286446.0,0.0034047764292310634
Sri Lanka,LKA,13,33DG,15927018.0,623286446.0,0.025553287901915966
Sri Lanka,LKA,14,33DG,243796369.0,623286446.0,0.39114659169084515
Sri Lanka,LKA,15,33DG,56675052.0,623286446.0,0.09092938305287646
Sri Lanka,LKA,16,33DG,122375754.0,623286446.0,0.19633950775820336
Sri Lanka,LKA,17,33DG,15734959.0,623286446.0,0.025245148680804137
Sri Lanka,LKA,18,33DG,40867541.0,623286446.0,0.06556783203336336
Sri Lanka,LKA,20,33DG,50358735.0,623286446.0,0.08079549190132718
Sri Lanka,LKA,21,33DG,8014.0,623286446.0,1.2857651648661072e-05
Sri Lanka,LKA,7,Other,216658.0,24593909.0,0.008809416998330766
Sri Lanka,LKA,11,Other,2489.0,24593909.0,0.00010120392004377994
Sri Lanka,LKA,16,Other,38410.0,24593909.0,0.0015617688103180345
Sri Lanka,LKA,21,Other,24336352.0,24593909.0,0.9895276102713074
St Kitts and Nevis,KNA,1,11,259345.0,259345.0,1.0
St Kitts and Nevis,KNA,4,31ND,834288.0,1041141.0,0.8013208585580628
St Kitts and Nevis,KNA,7,31ND,115553.0,1041141.0,0.11098688842337397
St Kitts and Nevis,KNA,8,31ND,389.0,1041141.0,0.00037362854791041754
St Kitts and Nevis,KNA,10,31ND,42770.0,1041141.0,0.041079930576165956
St Kitts and Nevis,KNA,11,31ND,48141.0,1041141.0,0.04623869389448691
St Kitts and Nevis,KNA,14,33DG,682401.0,13546038.0,0.0503764274099925
St Kitts and Nevis,KNA,15,33DG,109230.0,13546038.0,0.008063612400910141
St Kitts and Nevis,KNA,16,33DG,7026050.0,13546038.0,0.5186793363491229
St Kitts and Nevis,KNA,18,33DG,5372143.0,13546038.0,0.396584078680423
St Kitts and Nevis,KNA,20,33DG,356214.0,13546038.0,0.02629654515955145
St Kitts and Nevis,KNA,14,Other,10800.0,4782718.0,0.0022581302096422997
St Kitts and Nevis,KNA,15,Other,100363.0,4782718.0,0.020984511317623158
St Kitts and Nevis,KNA,16,Other,34078.0,4782718.0,0.007125237155943545
St Kitts and Nevis,KNA,21,Other,4637477.0,4782718.0,0.969632121316791
St Lucia,LCA,1,11,4560.0,1122116.0,0.004063750984746675
St Lucia,LCA,2,11,1117556.0,1122116.0,0.9959362490152533
St Lucia,LCA,2,31ND,53343.0,926131.0,0.057597683265110444
St Lucia,LCA,4,31ND,861033.0,926131.0,0.929709727889467
St Lucia,LCA,5,31ND,4500.0,926131.0,0.0048589238455466885
St Lucia,LCA,6,31ND,4721.0,926131.0,0.005097550994405759
St Lucia,LCA,7,31ND,2534.0,926131.0,0.0027361140054700684
St Lucia,LCA,2,33DG,317157.0,845004.0,0.37533195109135575
St Lucia,LCA,16,33DG,482518.0,845004.0,0.5710245158602799
St Lucia,LCA,17,33DG,18773.0,845004.0,0.022216462880649084
St Lucia,LCA,18,33DG,23984.0,845004.0,0.028383297593857545
St Lucia,LCA,20,33DG,2572.0,845004.0,0.0030437725738576386
St Lucia,LCA,11,Other,2000.0,4062669.0,0.0004922872131596248
St Lucia,LCA,14,Other,585588.0,4062669.0,0.1441387422898592
St Lucia,LCA,15,Other,1361024.0,4062669.0,0.33500735600168263
St Lucia,LCA,16,Other,30101.0,4062669.0,0.007409168701658934
St Lucia,LCA,21,Other,2083956.0,4062669.0,0.5129524457936396
St Pierre and Miquelon,SPM,10,31ND,2500.0,2500.0,1.0
St Pierre and Miquelon,SPM,16,33DG,2964.0,2964.0,1.0
St Pierre and Miquelon,SPM,21,Other,3430259.0,3430259.0,1.0
St Vincent and the Grenadines,VCT,1,11,2016681.0,2029463.0,0.9937017821955857
St Vincent and the Grenadines,VCT,2,11,12782.0,2029463.0,0.006298217804414271
St Vincent and the Grenadines,VCT,4,31ND,70799.0,78545.0,0.9013813737348018
St Vincent and the Grenadines,VCT,10,31ND,5000.0,78545.0,0.06365777579731365
St Vincent and the Grenadines,VCT,11,31ND,635.0,78545.0,0.008084537526258833
St Vincent and the Grenadines,VCT,12,31ND,2111.0,78545.0,0.02687631294162582
St Vincent and the Grenadines,VCT,16,33DG,33310.0,95854.0,0.3475076679116156
St Vincent and the Grenadines,VCT,17,33DG,12496.0,95854.0,0.13036492999770485
St Vincent and the Grenadines,VCT,20,33DG,50048.0,95854.0,0.5221274020906795
St Vincent and the Grenadines,VCT,7,Other,15147.0,6060018.0,0.0024994975262449715
St Vincent and the Grenadines,VCT,14,Other,2609338.0,6060018.0,0.4305825494247707
St Vincent and the Grenadines,VCT,15,Other,464141.0,6060018.0,0.07659069659529064
St Vincent and the Grenadines,VCT,16,Other,48973.0,6060018.0,0.008081329131365616
St Vincent and the Grenadines,VCT,21,Other,2922419.0,6060018.0,0.48224592732232807
Suriname,SUR,1,11,46835929.0,46835929.0,1.0
Suriname,SUR,5,21,12500.0,12500.0,1.0
Suriname,SUR,1,31ND,1186222.0,1472880.0,0.8053758622562599
Suriname,SUR,2,31ND,3049.0,1472880.0,0.0020700939655640647
Suriname,SUR,4,31ND,25852.0,1472880.0,0.017552006952365435
Suriname,SUR,7,31ND,256058.0,1472880.0,0.1738485144750421
Suriname,SUR,8,31ND,1314.0,1472880.0,0.0008921297050676226
Suriname,SUR,11,31ND,385.0,1472880.0,0.00026139264570093965
Suriname,SUR,7,33DG,80185.0,10490396.0,0.007643658065910953
Suriname,SUR,9,33DG,3420635.0,10490396.0,0.326073010017925
Suriname,SUR,14,33DG,24845.0,10490396.0,0.002368356733149063
Suriname,SUR,15,33DG,42926.0,10490396.0,0.004091933231119207
Suriname,SUR,16,33DG,4832524.0,10490396.0,0.4606617328840589
Suriname,SUR,17,33DG,1707424.0,10490396.0,0.16276068129363278
Suriname,SUR,18,33DG,381857.0,10490396.0,0.036400627774204136
Suriname,SUR,5,Other,21009666.0,32101705.0,0.6544719665201584
Suriname,SUR,7,Other,40389.0,32101705.0,0.0012581574716981543
Suriname,SUR,11,Other,2820.0,32101705.0,8.784580133672028e-05
Suriname,SUR,14,Other,1185903.0,32101705.0,0.036942056504475386
Suriname,SUR,15,Other,2343686.0,32101705.0,0.07300814707505411
Suriname,SUR,21,Other,7519241.0,32101705.0,0.23423182662727726
"Svalbard, Jan Mayen Island",SJM,16,31ND,8750.0,12285.0,0.7122507122507122
"Svalbard, Jan Mayen Island",SJM,17,31ND,3535.0,12285.0,0.28774928774928776
"Svalbard, Jan Mayen Island",SJM,16,33DG,16380.0,28303.0,0.5787372363353708
"Svalbard, Jan Mayen Island",SJM,17,33DG,2307.0,28303.0,0.08151079390877292
"Svalbard, Jan Mayen Island",SJM,18,33DG,9616.0,28303.0,0.33975196975585625
"Svalbard, Jan Mayen Island",SJM,21,Other,1267.0,1267.0,1.0
Sweden,SWE,1,11,8377834.0,54701080.0,0.1531566469985602
Sweden,SWE,2,11,6562231.0,54701080.0,0.11996529136170621
Sweden,SWE,7,11,423493.0,54701080.0,0.007741949519095418
Sweden,SWE,9,11,39333626.0,54701080.0,0.7190648886639898
Sweden,SWE,11,11,3896.0,54701080.0,7.122345664838793e-05
Sweden,SWE,5,21,24730525.0,24730525.0,1.0
Sweden,SWE,1,31ND,899304.0,5324434920.0,0.00016890130380258267
Sweden,SWE,2,31ND,8881037.0,5324434920.0,0.001667977378527147
Sweden,SWE,3,31ND,7000045.0,5324434920.0,0.0013147019552640152
Sweden,SWE,4,31ND,316018576.0,5324434920.0,0.059352509843429546
Sweden,SWE,5,31ND,303799167.0,5324434920.0,0.057057541610443796
Sweden,SWE,6,31ND,3427900777.0,5324434920.0,0.6438055546747109
Sweden,SWE,7,31ND,474532415.0,5324434920.0,0.08912352618256812
Sweden,SWE,8,31ND,8762452.0,5324434920.0,0.0016457055315083088
Sweden,SWE,10,31ND,717587352.0,5324434920.0,0.13477248999786817
Sweden,SWE,11,31ND,42290343.0,5324434920.0,0.007942691315682378
Sweden,SWE,12,31ND,1278806.0,5324434920.0,0.0002401768486635949
Sweden,SWE,13,31ND,59170.0,5324434920.0,1.1112916373104998e-05
Sweden,SWE,16,31ND,8772435.0,5324434920.0,0.00164758047225789
Sweden,SWE,17,31ND,109339.0,5324434920.0,2.0535324713857147e-05
Sweden,SWE,20,31ND,6543702.0,5324434920.0,0.0012289946441865797
Sweden,SWE,5,33DG,18941.0,12005525574.0,1.5776901963392544e-06
Sweden,SWE,6,33DG,88876409.0,12005525574.0,0.007402958617028556
Sweden,SWE,7,33DG,26668284.0,12005525574.0,0.0022213341544792247
Sweden,SWE,9,33DG,307655595.0,12005525574.0,0.025626166310143084
Sweden,SWE,10,33DG,3746.0,12005525574.0,3.120229911560555e-07
Sweden,SWE,11,33DG,80697.0,12005525574.0,6.721654916529688e-06
Sweden,SWE,12,33DG,1187220.0,12005525574.0,9.888946491198404e-05
Sweden,SWE,13,33DG,45806742.0,12005525574.0,0.0038154716107724816
Sweden,SWE,14,33DG,43133342.0,12005525574.0,0.003592790814040875
Sweden,SWE,15,33DG,1178449031.0,12005525574.0,0.09815888723373603
Sweden,SWE,16,33DG,4725943966.0,12005525574.0,0.3936474031786524
Sweden,SWE,17,33DG,4271016685.0,12005525574.0,0.35575424488284046
Sweden,SWE,18,33DG,1084500914.0,12005525574.0,0.09033348080559427
Sweden,SWE,19,33DG,66686794.0,12005525574.0,0.005554675102639534
Sweden,SWE,20,33DG,165141699.0,12005525574.0,0.013755474342384671
Sweden,SWE,21,33DG,355509.0,12005525574.0,2.961211467242342e-05
Sweden,SWE,7,Other,32144.0,586280569.0,5.482699188688275e-05
Sweden,SWE,8,Other,12641.0,586280569.0,2.156134906800911e-05
Sweden,SWE,10,Other,200726.0,586280569.0,0.0003423719130626688
Sweden,SWE,11,Other,50448.0,586280569.0,8.604753878513753e-05
Sweden,SWE,14,Other,62612107.0,586280569.0,0.10679546672814941
Sweden,SWE,15,Other,49936770.0,586280569.0,0.08517555013835022
Sweden,SWE,16,Other,5374999.0,586280569.0,0.009167963743311438
Sweden,SWE,17,Other,12040181.0,586280569.0,0.020536551331620204
Sweden,SWE,21,Other,456020553.0,586280569.0,0.777819660265766
Switzerland,CHE,1,11,2744717.0,9799589.0,0.2800849096834571
Switzerland,CHE,2,11,4435045.0,9799589.0,0.4525745926691415
Switzerland,CHE,3,11,1288994.0,9799589.0,0.13153551643849554
Switzerland,CHE,4,11,1190721.0,9799589.0,0.12150723872195048
Switzerland,CHE,7,11,140112.0,9799589.0,0.01429774248695532
Switzerland,CHE,5,21,1748682.0,1748682.0,1.0
Switzerland,CHE,1,31ND,129946845.0,26501190350.0,0.004903434271585465
Switzerland,CHE,2,31ND,1181540633.0,26501190350.0,0.044584436298726486
Switzerland,CHE,3,31ND,1604566.0,26501190350.0,6.054694067732697e-05
Switzerland,CHE,4,31ND,511408801.0,26501190350.0,0.01929757849537502
Switzerland,CHE,5,31ND,9592515.0,26501190350.0,0.0003619654390354583
Switzerland,CHE,6,31ND,24005392163.0,26501190350.0,0.9058231666563612
Switzerland,CHE,7,31ND,425441896.0,26501190350.0,0.016053690056227983
Switzerland,CHE,8,31ND,19309011.0,26501190350.0,0.0007286091962280479
Switzerland,CHE,9,31ND,6438.0,26501190350.0,2.429324839742529e-07
Switzerland,CHE,10,31ND,85682934.0,26501190350.0,0.0032331730336784665
Switzerland,CHE,11,31ND,99451228.0,26501190350.0,0.0037527079609086314
Switzerland,CHE,12,31ND,2933885.0,26501190350.0,0.0001107076686462878
Switzerland,CHE,13,31ND,56775.0,26501190350.0,2.1423565979556086e-06
Switzerland,CHE,15,31ND,5478.0,26501190350.0,2.0670769605637733e-07
Switzerland,CHE,16,31ND,27209039.0,26501190350.0,0.001026710070025213
Switzerland,CHE,17,31ND,9004.0,26501190350.0,3.397583233464077e-07
Switzerland,CHE,18,31ND,756945.0,26501190350.0,2.8562679260933652e-05
Switzerland,CHE,20,31ND,842194.0,26501190350.0,3.177947816219508e-05
Switzerland,CHE,5,33DG,117324.0,33153076591.0,3.5388570854944337e-06
Switzerland,CHE,6,33DG,50312026.0,33153076591.0,0.0015175673323077987
Switzerland,CHE,7,33DG,20808324.0,33153076591.0,0.0006276438309694852
Switzerland,CHE,9,33DG,15556193.0,33153076591.0,0.0004692232094146885
Switzerland,CHE,10,33DG,304430.0,33153076591.0,9.182556531801425e-06
Switzerland,CHE,11,33DG,461910.0,33153076591.0,1.3932643588359875e-05
Switzerland,CHE,12,33DG,2847516.0,33153076591.0,8.588994726278314e-05
Switzerland,CHE,13,33DG,75467385.0,33153076591.0,0.0022763312717857076
Switzerland,CHE,14,33DG,14963148659.0,33153076591.0,0.4513351458628131
Switzerland,CHE,15,33DG,548180065.0,33153076591.0,0.016534817319150807
Switzerland,CHE,16,33DG,5328834045.0,33153076591.0,0.16073422417895925
Switzerland,CHE,17,33DG,1069365203.0,33153076591.0,0.03225538360111949
Switzerland,CHE,18,33DG,10878740085.0,33153076591.0,0.32813666795416596
Switzerland,CHE,19,33DG,39220203.0,33153076591.0,0.0011830034202812729
Switzerland,CHE,20,33DG,159175669.0,33153076591.0,0.004801233712445592
Switzerland,CHE,21,33DG,537554.0,33153076591.0,1.6214302118371987e-05
Switzerland,CHE,2,Other,133488.0,3759503390.0,3.550681729801552e-05
Switzerland,CHE,6,Other,12488.0,3759503390.0,3.321715318362833e-06
Switzerland,CHE,7,Other,183744.0,3759503390.0,4.88745403152835e-05
Switzerland,CHE,10,Other,292434.0,3759503390.0,7.778527365551863e-05
Switzerland,CHE,11,Other,62059.0,3759503390.0,1.650723341946501e-05
Switzerland,CHE,14,Other,106425.0,3759503390.0,2.8308260150285436e-05
Switzerland,CHE,15,Other,1055120.0,3759503390.0,0.0002806540892625715
Switzerland,CHE,16,Other,6548121.0,3759503390.0,0.0017417515881000443
Switzerland,CHE,17,Other,959114.0,3759503390.0,0.0002551172057860546
Switzerland,CHE,21,Other,3750150397.0,3759503390.0,0.9975121732766944
Syria,SYR,2,11,696136.0,696136.0,1.0
Syria,SYR,1,31ND,132502.0,8692242.0,0.015243708125015387
Syria,SYR,2,31ND,4646234.0,8692242.0,0.5345265352713373
Syria,SYR,3,31ND,343578.0,8692242.0,0.039526971292331715
Syria,SYR,4,31ND,3451790.0,8692242.0,0.39711158525038764
Syria,SYR,6,31ND,33646.0,8692242.0,0.003870808014779156
Syria,SYR,7,31ND,15126.0,8692242.0,0.0017401724434271389
Syria,SYR,8,31ND,2296.0,8692242.0,0.0002641435891913732
Syria,SYR,10,31ND,16182.0,8692242.0,0.0018616600872364115
Syria,SYR,11,31ND,44056.0,8692242.0,0.005068427685285338
Syria,SYR,20,31ND,6832.0,8692242.0,0.0007859882410084762
Syria,SYR,9,33DG,45496.0,2642400.0,0.01721768089615501
Syria,SYR,13,33DG,2026180.0,2642400.0,0.7667953375719043
Syria,SYR,15,33DG,92406.0,2642400.0,0.03497048138056313
Syria,SYR,16,33DG,285896.0,2642400.0,0.10819557977596125
Syria,SYR,18,33DG,109156.0,2642400.0,0.04130941568271269
Syria,SYR,20,33DG,83266.0,2642400.0,0.031511504692703605
Syria,SYR,21,Other,9272158.0,9272158.0,1.0
Taiwan,TWN,1,11,135334472.0,213615461.0,0.6335424943796554
Taiwan,TWN,2,11,76739491.0,213615461.0,0.3592412770159928
Taiwan,TWN,4,11,199858.0,213615461.0,0.000935597072723121
Taiwan,TWN,7,11,1228158.0,213615461.0,0.005749387213128735
Taiwan,TWN,9,11,89271.0,213615461.0,0.00041790514404760245
Taiwan,TWN,11,11,24211.0,213615461.0,0.00011333917445235857
Taiwan,TWN,5,21,818288.0,818288.0,1.0
Taiwan,TWN,1,31ND,20239807.0,7098361417.0,0.0028513350914377653
Taiwan,TWN,2,31ND,39065078.0,7098361417.0,0.005503393770066751
Taiwan,TWN,3,31ND,18478763.0,7098361417.0,0.0026032434690835635
Taiwan,TWN,4,31ND,602461157.0,7098361417.0,0.08487327167607363
Taiwan,TWN,5,31ND,429113463.0,7098361417.0,0.060452467519096456
Taiwan,TWN,6,31ND,1649381075.0,7098361417.0,0.2323608193645742
Taiwan,TWN,7,31ND,3134978846.0,7098361417.0,0.44164824271866177
Taiwan,TWN,8,31ND,115139237.0,7098361417.0,0.016220537422094467
Taiwan,TWN,9,31ND,14177.0,7098361417.0,1.9972214948153014e-06
Taiwan,TWN,10,31ND,301374739.0,7098361417.0,0.042456944820847234
Taiwan,TWN,11,31ND,614744914.0,7098361417.0,0.0866037776729339
Taiwan,TWN,12,31ND,68099092.0,7098361417.0,0.009593635488453461
Taiwan,TWN,13,31ND,9542155.0,7098361417.0,0.0013442757334315653
Taiwan,TWN,15,31ND,40500.0,7098361417.0,5.705542113283466e-06
Taiwan,TWN,16,31ND,59852807.0,7098361417.0,0.008431918788561171
Taiwan,TWN,17,31ND,305758.0,7098361417.0,4.307444803637842e-05
Taiwan,TWN,18,31ND,502715.0,7098361417.0,7.082127415998266e-05
Taiwan,TWN,20,31ND,35024734.0,7098361417.0,0.004934199872680278
Taiwan,TWN,21,31ND,2400.0,7098361417.0,3.3810619930568686e-07
