Country,iso3,HS8,summary_code,impVal,bea_total,weight
Albania,ALB,20081940,311FT,3052.0,6862452.0,0.00044473899416709947
Albania,ALB,20081990,311FT,6488.0,6862452.0,0.000945434663878159
Albania,ALB,20097100,311FT,4247.0,6862452.0,0.0006188750026958294
Albania,ALB,20098965,311FT,22886.0,6862452.0,0.0033349595742163296
Albania,ALB,20098970,311FT,54918.0,6862452.0,0.008002678925841666
Albania,ALB,21011129,311FT,6669.0,6862452.0,0.0009718100760486194
Albania,ALB,21011290,311FT,6910.0,6862452.0,0.0010069287187728234
Albania,ALB,21012020,311FT,8112.0,6862452.0,0.0011820847708661568
Albania,ALB,21039090,311FT,3004.0,6862452.0,0.0004377444097241044
Albania,ALB,21041000,311FT,28827.0,6862452.0,0.0042006851195461915
Albania,ALB,21069099,311FT,53516.0,6862452.0,0.007798378771902521
Albania,ALB,22011000,311FT,81736.0,6862452.0,0.01191061154234667
Albania,ALB,22019000,311FT,13350.0,6862452.0,0.0019453687982079874
Albania,ALB,22021000,311FT,536261.0,6862452.0,0.07814422599968641
Albania,ALB,22029928,311FT,12424.0,6862452.0,0.0018104316066618754
Albania,ALB,22029991,311FT,13267.0,6862452.0,0.0019332739959419753
Albania,ALB,22042150,311FT,23178.0,6862452.0,0.003377509962911216
Albania,ALB,22082040,311FT,73656.0,6862452.0,0.010733189827775845
Albania,ALB,4032090,311FT,2709.0,6862452.0,0.00039475685950153094
Albania,ALB,4039020,311FT,6040.0,6862452.0,0.0008801518757435389
Albania,ALB,4061088,311FT,3370.0,6862452.0,0.0004910781161019414
Albania,ALB,4063055,311FT,60920.0,6862452.0,0.008877293422234502
Albania,ALB,4063095,311FT,5757.0,6862452.0,0.0008389129716317141
Albania,ALB,4069056,311FT,58798.0,6862452.0,0.00856807450165043
Albania,ALB,4069057,311FT,442572.0,6862452.0,0.06449181721052476
Albania,ALB,4069059,311FT,181741.0,6862452.0,0.02648339106779909
Albania,ALB,4069097,311FT,64751.0,6862452.0,0.009435548693091041
Albania,ALB,4069099,311FT,356263.0,6862452.0,0.051914825779473574
Albania,ALB,7129060,311FT,432727.0,6862452.0,0.06305719879716463
Albania,ALB,7129070,311FT,332384.0,6862452.0,0.048435165739592785
Albania,ALB,7129085,311FT,3066.0,6862452.0,0.00044677908129630634
Albania,ALB,7149061,311FT,11530.0,6862452.0,0.0016801574714110934
Albania,ALB,8134020,311FT,26654.0,6862452.0,0.003884034452991438
Albania,ALB,8140010,311FT,60404.0,6862452.0,0.008802101639472305
Albania,ALB,9012100,311FT,146530.0,6862452.0,0.02135242621733456
Albania,ALB,9093100,311FT,7225.0,6862452.0,0.0010528306791799781
Albania,ALB,9096100,311FT,177122.0,6862452.0,0.02581030803567005
Albania,ALB,9096200,311FT,52954.0,6862452.0,0.007716483845715788
Albania,ALB,9109906,311FT,32359.0,6862452.0,0.004715369958143241
Albania,ALB,9109907,311FT,15000.0,6862452.0,0.002185807638435941
Albania,ALB,9109940,311FT,9941.0,6862452.0,0.0014486075822461126
Albania,ALB,9109960,311FT,7022.0,6862452.0,0.0010232494158064786
Albania,ALB,42029260,313TT,1015.0,130579.0,0.007773072239793535
Albania,ALB,53091900,313TT,1629.0,130579.0,0.012475206579924797
Albania,ALB,57024220,313TT,300.0,130579.0,0.002297459775308434
Albania,ALB,63025130,313TT,331.0,130579.0,0.0025348639520903055
Albania,ALB,63025910,313TT,6064.0,130579.0,0.04643932025823448
Albania,ALB,63029100,313TT,391.0,130579.0,0.002994355907151992
Albania,ALB,63049101,313TT,5621.0,130579.0,0.043046737990029026
Albania,ALB,63049200,313TT,1856.0,130579.0,0.014213617809908178
Albania,ALB,63052000,313TT,27515.0,130579.0,0.21071535239203854
Albania,ALB,63079098,313TT,72663.0,130579.0,0.5564677321774558
Albania,ALB,64069090,313TT,5502.0,130579.0,0.04213541227915668
Albania,ALB,94049096,313TT,7692.0,130579.0,0.05890686863890825
Albania,ALB,42010060,315AL,976.0,13873209.0,7.035142338012784e-05
Albania,ALB,42022215,315AL,8246.0,13873209.0,0.0005943830299103834
Albania,ALB,42022281,315AL,15440.0,13873209.0,0.00111293645183317
Albania,ALB,42022289,315AL,7967.0,13873209.0,0.0005742723258908591
