Country,summary_code,iso3,impVal
Paraguay,325,PRY,28608474.0
Paraguay,326,PRY,34683.0
Paraguay,327,PRY,10872.0
Paraguay,331,PRY,42729183.0
Paraguay,332,PRY,55285.0
Paraguay,333,PRY,436540.0
Paraguay,334,PRY,823209.0
Paraguay,335,PRY,1172327.0
Paraguay,3361MV,PRY,10494582.0
Paraguay,3364OT,PRY,255374.0
Paraguay,337,PRY,60177.0
Paraguay,339,PRY,268521.0
Paraguay,Other,PRY,8219930.0
Peru,111CA,PER,3497567065.0
Peru,113FF,PER,247007756.0
Peru,211,PER,48289651.0
Peru,212,PER,821429472.0
Peru,311FT,PER,1045263077.0
Peru,313TT,PER,67569475.0
Peru,315AL,PER,818202058.0
Peru,321,PER,10342619.0
Peru,322,PER,4010879.0
Peru,323,PER,1009237.0
Peru,324,PER,298229590.0
Peru,325,PER,118348712.0
Peru,326,PER,112398902.0
Peru,327,PER,94287410.0
Peru,331,PER,1621255702.0
Peru,332,PER,22993915.0
Peru,333,PER,32463133.0
Peru,334,PER,2554744.0
Peru,335,PER,38982767.0
Peru,3361MV,PER,25514583.0
Peru,3364OT,PER,1952735.0
Peru,337,PER,3279387.0
Peru,339,PER,265089667.0
Peru,Other,PER,165150225.0
Philippines,111CA,PHL,64903380.0
Philippines,113FF,PHL,40873982.0
Philippines,211,PHL,59868.0
Philippines,212,PHL,165083.0
Philippines,311FT,PHL,1358485478.0
Philippines,313TT,PHL,57003867.0
Philippines,315AL,PHL,906866410.0
Philippines,321,PHL,51898483.0
Philippines,322,PHL,27048619.0
Philippines,323,PHL,1254972.0
Philippines,324,PHL,10645.0
Philippines,325,PHL,195410675.0
Philippines,326,PHL,370287839.0
Philippines,327,PHL,68181048.0
Philippines,331,PHL,13055633.0
Philippines,332,PHL,263274055.0
Philippines,333,PHL,705541690.0
Philippines,334,PHL,6313441697.0
Philippines,335,PHL,1745315257.0
Philippines,3361MV,PHL,925896017.0
Philippines,3364OT,PHL,97546749.0
Philippines,337,PHL,121033030.0
Philippines,339,PHL,332683018.0
Philippines,Other,PHL,517390621.0
Pitcairn Islands,111CA,PCN,5787.0
Pitcairn Islands,Other,PCN,3548.0
Poland,111CA,POL,58551850.0
Poland,113FF,POL,71693698.0
Poland,211,POL,178654.0
Poland,212,POL,1248172.0
Poland,311FT,POL,858957423.0
Poland,313TT,POL,46722962.0
Poland,315AL,POL,62311440.0
Poland,321,POL,121302394.0
Poland,322,POL,104414278.0
Poland,323,POL,15691181.0
Poland,324,POL,27281898.0
Poland,325,POL,504625837.0
Poland,326,POL,508570305.0
Poland,327,POL,246789065.0
Poland,331,POL,541051498.0
Poland,332,POL,777898074.0
Poland,333,POL,1861000956.0
Poland,334,POL,1525311571.0
Poland,335,POL,1943702080.0
Poland,3361MV,POL,1088340701.0
Poland,3364OT,POL,1781191711.0
Poland,337,POL,445263880.0
Poland,339,POL,463457242.0
Poland,Other,POL,632810200.0
Portugal,111CA,PRT,7469292.0
Portugal,113FF,PRT,19980189.0
Portugal,212,PRT,9429367.0
Portugal,311FT,PRT,264535035.0
Portugal,313TT,PRT,268054651.0
Portugal,315AL,PRT,646274922.0
Portugal,321,PRT,233755357.0
Portugal,322,PRT,95906872.0
Portugal,323,PRT,2301443.0
Portugal,324,PRT,1058248646.0
Portugal,325,PRT,1731618096.0
Portugal,326,PRT,454527680.0
Portugal,327,PRT,164351355.0
Portugal,331,PRT,76915607.0
Portugal,332,PRT,291299214.0
Portugal,333,PRT,192859212.0
Portugal,334,PRT,349163346.0
Portugal,335,PRT,252770821.0
Portugal,3361MV,PRT,61505148.0
Portugal,3364OT,PRT,42976564.0
Portugal,337,PRT,143202110.0
Portugal,339,PRT,33725477.0
Portugal,Other,PRT,188085854.0
Qatar,211,QAT,6100.0
Qatar,311FT,QAT,12400.0
Qatar,313TT,QAT,307899.0
Qatar,315AL,QAT,37165.0
Qatar,322,QAT,54466.0
Qatar,323,QAT,14397.0
Qatar,324,QAT,888544399.0
Qatar,325,QAT,383121175.0
Qatar,326,QAT,708324.0
Qatar,327,QAT,7672.0
Qatar,331,QAT,174630784.0
Qatar,332,QAT,5927057.0
Qatar,333,QAT,2033873.0
Qatar,334,QAT,641897.0
Qatar,335,QAT,59419.0
Qatar,3361MV,QAT,614106.0
Qatar,3364OT,QAT,167487.0
Qatar,337,QAT,67519.0
Qatar,339,QAT,6529732.0
Qatar,Other,QAT,370699856.0
Romania,111CA,ROU,13066077.0
Romania,113FF,ROU,68462.0
Romania,212,ROU,14466.0
Romania,311FT,ROU,38663253.0
Romania,313TT,ROU,51257037.0
Romania,315AL,ROU,259536407.0
Romania,321,ROU,83621948.0
Romania,322,ROU,2904413.0
Romania,323,ROU,2122279.0
Romania,324,ROU,1311281.0
Romania,325,ROU,166089123.0
Romania,326,ROU,300813904.0
Romania,327,ROU,13509666.0
Romania,331,ROU,423216112.0
Romania,332,ROU,300786162.0
Romania,333,ROU,345898486.0
Romania,334,ROU,593476133.0
Romania,335,ROU,662176661.0
Romania,3361MV,ROU,313507787.0
Romania,3364OT,ROU,89833606.0
Romania,337,ROU,92036230.0
Romania,339,ROU,35686401.0
Romania,Other,ROU,115416919.0
Russia,111CA,RUS,17667253.0
Russia,113FF,RUS,557917.0
Russia,212,RUS,1057365.0
Russia,311FT,RUS,57439681.0
Russia,313TT,RUS,45332.0
Russia,315AL,RUS,3041464.0
Russia,321,RUS,70767576.0
Russia,322,RUS,20969.0
Russia,323,RUS,346514.0
Russia,325,RUS,1779747126.0
Russia,326,RUS,1614371.0
Russia,327,RUS,1591290.0
Russia,331,RUS,928779256.0
Russia,332,RUS,2524653.0
Russia,333,RUS,2501534.0
Russia,334,RUS,8275283.0
Russia,335,RUS,6572373.0
Russia,3361MV,RUS,724417.0
Russia,3364OT,RUS,110024463.0
Russia,337,RUS,44280.0
Russia,339,RUS,1299315.0
Russia,Other,RUS,12858024.0
Samoa,111CA,WSM,314892.0
Samoa,311FT,WSM,3779945.0
Samoa,315AL,WSM,14779.0
Samoa,321,WSM,5400.0
Samoa,322,WSM,3846.0
Samoa,323,WSM,42656.0
Samoa,326,WSM,147090.0
Samoa,331,WSM,6097.0
Samoa,332,WSM,10401.0
Samoa,333,WSM,5065.0
Samoa,334,WSM,4552.0
Samoa,3361MV,WSM,16874.0
Samoa,3364OT,WSM,22911.0
Samoa,337,WSM,55049.0
Samoa,339,WSM,1082779.0
Samoa,Other,WSM,205338.0
San Marino,311FT,SMR,807366.0
San Marino,313TT,SMR,6444.0
San Marino,315AL,SMR,287978.0
San Marino,321,SMR,2928.0
San Marino,322,SMR,758607.0
San Marino,323,SMR,91582.0
San Marino,325,SMR,28941.0
San Marino,326,SMR,516997.0
San Marino,327,SMR,1269842.0
San Marino,331,SMR,1134951.0
San Marino,332,SMR,1180621.0
San Marino,333,SMR,14437049.0
San Marino,334,SMR,113804.0
San Marino,335,SMR,159768.0
San Marino,3361MV,SMR,114923.0
San Marino,3364OT,SMR,6350.0
San Marino,337,SMR,825394.0
San Marino,339,SMR,491264.0
San Marino,Other,SMR,2998220.0
Saudi Arabia,111CA,SAU,16018740.0
Saudi Arabia,113FF,SAU,8797534.0
Saudi Arabia,211,SAU,8149934871.0
Saudi Arabia,311FT,SAU,9084585.0
Saudi Arabia,313TT,SAU,67093081.0
Saudi Arabia,315AL,SAU,151471.0
Saudi Arabia,321,SAU,27033.0
Saudi Arabia,322,SAU,4491663.0
Saudi Arabia,323,SAU,835773.0
Saudi Arabia,324,SAU,2335892838.0
Saudi Arabia,325,SAU,1512679204.0
Saudi Arabia,326,SAU,16813320.0
Saudi Arabia,327,SAU,28964005.0
Saudi Arabia,331,SAU,195422060.0
Saudi Arabia,332,SAU,7889043.0
Saudi Arabia,333,SAU,30535338.0
Saudi Arabia,334,SAU,3320342.0
Saudi Arabia,335,SAU,14137136.0
Saudi Arabia,3361MV,SAU,3305677.0
Saudi Arabia,3364OT,SAU,10398083.0
Saudi Arabia,337,SAU,235862.0
Saudi Arabia,339,SAU,22268726.0
Saudi Arabia,Other,SAU,295428774.0
Serbia,111CA,SRB,2080950.0
Serbia,113FF,SRB,54800.0
Serbia,212,SRB,21206.0
Serbia,311FT,SRB,101223659.0
Serbia,313TT,SRB,4189436.0
Serbia,315AL,SRB,11055327.0
Serbia,321,SRB,1422940.0
Serbia,322,SRB,3188575.0
Serbia,323,SRB,649710.0
Serbia,324,SRB,21982088.0
Serbia,325,SRB,6527640.0
Serbia,326,SRB,184467506.0
Serbia,327,SRB,23282739.0
Serbia,331,SRB,22176024.0
Serbia,332,SRB,108857026.0
Serbia,333,SRB,121387907.0
Serbia,334,SRB,27856145.0
Serbia,335,SRB,48056124.0
Serbia,3361MV,SRB,83886713.0
Serbia,3364OT,SRB,10381378.0
Serbia,337,SRB,8902280.0
Serbia,339,SRB,6837015.0
Serbia,Other,SRB,15863356.0
Singapore,111CA,SGP,9588952.0
Singapore,113FF,SGP,10756693.0
Singapore,212,SGP,590608.0
Singapore,311FT,SGP,2809859439.0
Singapore,313TT,SGP,5028232.0
Singapore,315AL,SGP,3543147.0
Singapore,321,SGP,1368956.0
Singapore,322,SGP,9842551.0
Singapore,323,SGP,22108957.0
Singapore,324,SGP,1926989457.0
Singapore,325,SGP,20881578340.0
Singapore,326,SGP,265951552.0
Singapore,327,SGP,96054561.0
Singapore,331,SGP,100587003.0
Singapore,332,SGP,205646549.0
Singapore,333,SGP,2991518313.0
Singapore,334,SGP,4424867779.0
Singapore,335,SGP,948459764.0
Singapore,3361MV,SGP,73020591.0
Singapore,3364OT,SGP,505734506.0
Singapore,337,SGP,65026566.0
Singapore,339,SGP,3037159602.0
Singapore,Other,SGP,4808440785.0
Sint Maarten,111CA,SXM,62360.0
Sint Maarten,311FT,SXM,101705.0
Sint Maarten,313TT,SXM,3275.0
Sint Maarten,315AL,SXM,4612.0
Sint Maarten,332,SXM,26847.0
Sint Maarten,333,SXM,21413.0
Sint Maarten,334,SXM,155180.0
Sint Maarten,335,SXM,387532.0
Sint Maarten,3361MV,SXM,5860.0
Sint Maarten,3364OT,SXM,35000.0
Sint Maarten,339,SXM,90464.0
Sint Maarten,Other,SXM,100640970.0
Slovakia,111CA,SVK,3803417.0
Slovakia,113FF,SVK,182100.0
Slovakia,212,SVK,15732.0
Slovakia,311FT,SVK,4493956.0
Slovakia,313TT,SVK,5561496.0
Slovakia,315AL,SVK,43707143.0
Slovakia,321,SVK,2391721.0
Slovakia,322,SVK,16316321.0
Slovakia,323,SVK,5633515.0
Slovakia,324,SVK,80848.0
Slovakia,325,SVK,35830865.0
Slovakia,326,SVK,323048436.0
Slovakia,327,SVK,51378808.0
Slovakia,331,SVK,33264064.0
Slovakia,332,SVK,147050925.0
Slovakia,333,SVK,476425979.0
Slovakia,334,SVK,199780343.0
Slovakia,335,SVK,214778152.0
Slovakia,3361MV,SVK,6463331598.0
Slovakia,3364OT,SVK,3389758.0
Slovakia,337,SVK,34080298.0
Slovakia,339,SVK,46617087.0
Slovakia,Other,SVK,76192035.0
Slovenia,111CA,SVN,559997.0
Slovenia,113FF,SVN,1979702.0
Slovenia,212,SVN,127300.0
Slovenia,311FT,SVN,47981919.0
Slovenia,313TT,SVN,20422157.0
Slovenia,315AL,SVN,6546095.0
Slovenia,321,SVN,7284335.0
Slovenia,322,SVN,4509959.0
Slovenia,323,SVN,12899503.0
Slovenia,324,SVN,37156.0
Slovenia,325,SVN,5223962218.0
Slovenia,326,SVN,29913925.0
Slovenia,327,SVN,34862064.0
Slovenia,331,SVN,135027363.0
Slovenia,332,SVN,63257947.0
Slovenia,333,SVN,213865423.0
Slovenia,334,SVN,99512606.0
Slovenia,335,SVN,129669388.0
Slovenia,3361MV,SVN,82483324.0
Slovenia,3364OT,SVN,43798486.0
Slovenia,337,SVN,14291477.0
Slovenia,339,SVN,88379632.0
Slovenia,Other,SVN,31665964.0
Solomon Islands,111CA,SLB,466550.0
Solomon Islands,113FF,SLB,177221.0
Solomon Islands,311FT,SLB,212844.0
Solomon Islands,315AL,SLB,5817.0
Solomon Islands,321,SLB,8353.0
Solomon Islands,325,SLB,119544.0
Solomon Islands,326,SLB,6041.0
Solomon Islands,335,SLB,6823.0
Solomon Islands,3361MV,SLB,3074.0
Solomon Islands,337,SLB,12400.0
Solomon Islands,339,SLB,158263.0
Solomon Islands,Other,SLB,168969.0
Spain,111CA,ESP,166451588.0
Spain,113FF,ESP,322988591.0
Spain,212,ESP,136579089.0
Spain,311FT,ESP,3456772788.0
Spain,313TT,ESP,106885295.0
Spain,315AL,ESP,475109830.0
Spain,321,ESP,150439480.0
Spain,322,ESP,224200918.0
Spain,323,ESP,142051121.0
Spain,324,ESP,1045291505.0
Spain,325,ESP,5083418600.0
Spain,326,ESP,516071881.0
Spain,327,ESP,999143085.0
Spain,331,ESP,573639075.0
Spain,332,ESP,1051806495.0
Spain,333,ESP,2115138649.0
Spain,334,ESP,1224405811.0
Spain,335,ESP,610019452.0
Spain,3361MV,ESP,637579578.0
Spain,3364OT,ESP,590554664.0
Spain,337,ESP,220994883.0
Spain,339,ESP,469702706.0
Spain,Other,ESP,959496158.0
Sri Lanka,111CA,LKA,41460871.0
Sri Lanka,113FF,LKA,29203709.0
Sri Lanka,212,LKA,275331.0
Sri Lanka,311FT,LKA,190667636.0
Sri Lanka,313TT,LKA,49880671.0
Sri Lanka,315AL,LKA,1718134277.0
Sri Lanka,321,LKA,1345207.0
Sri Lanka,322,LKA,5533124.0
Sri Lanka,323,LKA,7514702.0
Sri Lanka,324,LKA,4676.0
Sri Lanka,325,LKA,61589844.0
Sri Lanka,326,LKA,263440266.0
Sri Lanka,327,LKA,14912633.0
Sri Lanka,331,LKA,40723446.0
Sri Lanka,332,LKA,16260396.0
Sri Lanka,333,LKA,121563601.0
Sri Lanka,334,LKA,22299553.0
Sri Lanka,335,LKA,14570818.0
Sri Lanka,3361MV,LKA,4461475.0
Sri Lanka,3364OT,LKA,10175574.0
Sri Lanka,337,LKA,15131571.0
Sri Lanka,339,LKA,361842172.0
Sri Lanka,Other,LKA,24593909.0
St Kitts and Nevis,111CA,KNA,126000.0
St Kitts and Nevis,113FF,KNA,133345.0
St Kitts and Nevis,311FT,KNA,834288.0
St Kitts and Nevis,315AL,KNA,48530.0
St Kitts and Nevis,323,KNA,42770.0
St Kitts and Nevis,325,KNA,2036.0
St Kitts and Nevis,326,KNA,113517.0
St Kitts and Nevis,332,KNA,231654.0
St Kitts and Nevis,333,KNA,56855.0
St Kitts and Nevis,334,KNA,8621170.0
St Kitts and Nevis,335,KNA,3595431.0
St Kitts and Nevis,339,KNA,1040928.0
St Kitts and Nevis,Other,KNA,4782718.0
St Lucia,111CA,LCA,7776.0
St Lucia,113FF,LCA,1114340.0
St Lucia,311FT,LCA,914376.0
St Lucia,324,LCA,4500.0
St Lucia,325,LCA,4721.0
St Lucia,326,LCA,2534.0
St Lucia,334,LCA,51198.0
St Lucia,335,LCA,124486.0
St Lucia,3364OT,LCA,349591.0
St Lucia,337,LCA,2572.0
St Lucia,339,LCA,317157.0
St Lucia,Other,LCA,4062669.0
St Pierre and Miquelon,323,SPM,2500.0
St Pierre and Miquelon,335,SPM,2964.0
St Pierre and Miquelon,Other,SPM,3430259.0
St Vincent and the Grenadines,111CA,VCT,12782.0
St Vincent and the Grenadines,113FF,VCT,2016681.0
St Vincent and the Grenadines,311FT,VCT,70799.0
St Vincent and the Grenadines,315AL,VCT,2746.0
St Vincent and the Grenadines,323,VCT,5000.0
St Vincent and the Grenadines,332,VCT,2688.0
St Vincent and the Grenadines,333,VCT,44707.0
St Vincent and the Grenadines,334,VCT,7037.0
St Vincent and the Grenadines,335,VCT,5762.0
St Vincent and the Grenadines,3361MV,VCT,16496.0
St Vincent and the Grenadines,337,VCT,16164.0
St Vincent and the Grenadines,339,VCT,3000.0
St Vincent and the Grenadines,Other,VCT,6060018.0
Suriname,111CA,SUR,855347.0
Suriname,113FF,SUR,45980582.0
Suriname,211,SUR,12500.0
Suriname,311FT,SUR,1215123.0
Suriname,313TT,SUR,385.0
Suriname,315AL,SUR,1314.0
Suriname,321,SUR,3420635.0
Suriname,326,SUR,256058.0
Suriname,331,SUR,16900.0
Suriname,332,SUR,976801.0
Suriname,333,SUR,2061843.0
Suriname,334,SUR,541456.0
Suriname,335,SUR,320767.0
Suriname,3361MV,SUR,1941130.0
Suriname,3364OT,SUR,1088206.0
Suriname,339,SUR,122658.0
Suriname,Other,SUR,32101705.0
"Svalbard, Jan Mayen Island",325,SJM,8750.0
"Svalbard, Jan Mayen Island",326,SJM,3535.0
"Svalbard, Jan Mayen Island",333,SJM,16380.0
"Svalbard, Jan Mayen Island",334,SJM,9616.0
"Svalbard, Jan Mayen Island",3361MV,SJM,2307.0
"Svalbard, Jan Mayen Island",Other,SJM,1267.0
Sweden,111CA,SWE,8858220.0
Sweden,113FF,SWE,45842860.0
Sweden,211,SWE,33864.0
Sweden,212,SWE,24696661.0
Sweden,311FT,SWE,250336755.0
Sweden,313TT,SWE,42121163.0
Sweden,315AL,SWE,11949861.0
Sweden,321,SWE,307850526.0
Sweden,322,SWE,720291694.0
Sweden,323,SWE,8775229.0
Sweden,324,SWE,303692442.0
Sweden,325,SWE,3809233795.0
Sweden,326,SWE,178033981.0
Sweden,327,SWE,45219309.0
Sweden,331,SWE,770118121.0
Sweden,332,SWE,593470143.0
Sweden,333,SWE,2985940091.0
Sweden,334,SWE,1103663642.0
Sweden,335,SWE,848380857.0
Sweden,3361MV,SWE,4104168963.0
Sweden,3364OT,SWE,561752213.0
Sweden,337,SWE,128451992.0
Sweden,339,SWE,556509717.0
Sweden,Other,SWE,586280569.0
Switzerland,111CA,CHE,4171068.0
Switzerland,113FF,CHE,5628521.0
Switzerland,211,CHE,2003.0
Switzerland,212,CHE,1746679.0
Switzerland,311FT,CHE,1789881784.0
Switzerland,313TT,CHE,65949336.0
Switzerland,315AL,CHE,52981993.0
Switzerland,321,CHE,15526403.0
Switzerland,322,CHE,30506348.0
Switzerland,323,CHE,74227586.0
Switzerland,324,CHE,12373383.0
Switzerland,325,CHE,24248643718.0
Switzerland,326,CHE,226626202.0
Switzerland,327,CHE,90513826.0
Switzerland,331,CHE,14188936056.0
Switzerland,332,CHE,800919956.0
Switzerland,333,CHE,3505677894.0
Switzerland,334,CHE,9111045828.0
Switzerland,335,CHE,1135258295.0
Switzerland,3361MV,CHE,59364698.0
Switzerland,3364OT,CHE,1062084519.0
Switzerland,337,CHE,71807850.0
Switzerland,339,CHE,3111941266.0
Switzerland,Other,CHE,3759503390.0
Syria,111CA,SYR,682636.0
Syria,113FF,SYR,13500.0
Syria,311FT,SYR,8574104.0
Syria,313TT,SYR,22026.0
Syria,315AL,SYR,31158.0
Syria,321,SYR,45496.0
Syria,322,SYR,16182.0
Syria,325,SYR,33646.0
Syria,326,SYR,15126.0
Syria,327,SYR,2026180.0
Syria,331,SYR,24000.0
Syria,332,SYR,68406.0
Syria,333,SYR,248400.0
Syria,334,SYR,111764.0
Syria,335,SYR,15336.0
Syria,337,SYR,74946.0
Syria,339,SYR,27872.0
Syria,Other,SYR,9272158.0
Taiwan,111CA,TWN,86975738.0
Taiwan,113FF,TWN,126639723.0
Taiwan,211,TWN,100422.0
Taiwan,212,TWN,717866.0
Taiwan,311FT,TWN,681271792.0
Taiwan,313TT,TWN,484805840.0
Taiwan,315AL,TWN,253874514.0
Taiwan,321,TWN,50858364.0
Taiwan,322,TWN,432289656.0
Taiwan,323,TWN,60628402.0
Taiwan,324,TWN,519243102.0
Taiwan,325,TWN,2590161517.0
Taiwan,326,TWN,2076086594.0
Taiwan,327,TWN,403161638.0
Taiwan,331,TWN,1667999638.0
Taiwan,332,TWN,6549030674.0
Taiwan,333,TWN,7269062011.0
Taiwan,334,TWN,77591109115.0
Taiwan,335,TWN,4167746183.0
Taiwan,3361MV,TWN,3033505602.0
Taiwan,3364OT,TWN,1760358681.0
Taiwan,337,TWN,1227815379.0
Taiwan,339,TWN,2639621818.0
Taiwan,Other,TWN,2590962618.0
Tajikistan,111CA,TJK,71285.0
Tajikistan,311FT,TJK,128910.0
Tajikistan,315AL,TJK,1535.0
Tajikistan,321,TJK,12206.0
Tajikistan,322,TJK,35000.0
Tajikistan,323,TJK,13160.0
Tajikistan,325,TJK,28748.0
Tajikistan,331,TJK,3443140.0
Tajikistan,333,TJK,4800.0
Tajikistan,334,TJK,137680.0
Tajikistan,335,TJK,36358.0
Tajikistan,339,TJK,284352.0
Tajikistan,Other,TJK,436764.0
Thailand,111CA,THA,226768468.0
Thailand,113FF,THA,817749344.0
Thailand,212,THA,1179205.0
Thailand,311FT,THA,4221989208.0
Thailand,313TT,THA,297590185.0
Thailand,315AL,THA,1338956298.0
Thailand,321,THA,207542971.0
Thailand,322,THA,146482488.0
Thailand,323,THA,11950444.0
Thailand,324,THA,27585256.0
Thailand,325,THA,1278174748.0
Thailand,326,THA,4861792549.0
Thailand,327,THA,614137125.0
Thailand,331,THA,983757193.0
Thailand,332,THA,1444010890.0
Thailand,333,THA,4374349724.0
Thailand,334,THA,25805439577.0
Thailand,335,THA,8522065323.0
Thailand,3361MV,THA,2360237056.0
Thailand,3364OT,THA,578800179.0
Thailand,337,THA,804137427.0
Thailand,339,THA,3628510666.0
Thailand,Other,THA,774973898.0
Timor-Leste,111CA,TLS,3656774.0
Timor-Leste,311FT,TLS,1103655.0
Timor-Leste,315AL,TLS,781.0
Timor-Leste,326,TLS,496597.0
Timor-Leste,332,TLS,100800.0
Timor-Leste,333,TLS,15026.0
Timor-Leste,334,TLS,314216.0
Timor-Leste,335,TLS,132442.0
Timor-Leste,3361MV,TLS,9966.0
Timor-Leste,339,TLS,5785.0
Timor-Leste,Other,TLS,76634.0
Tokelau,334,TKL,3399.0
Tokelau,Other,TKL,174186.0
Tonga,111CA,TON,402430.0
Tonga,113FF,TON,513207.0
Tonga,311FT,TON,8314.0
Tonga,313TT,TON,23388.0
Tonga,315AL,TON,26278.0
Tonga,321,TON,3440.0
Tonga,322,TON,141278.0
Tonga,323,TON,58162.0
Tonga,326,TON,25468.0
Tonga,327,TON,29832.0
Tonga,332,TON,58052.0
Tonga,333,TON,165292.0
Tonga,334,TON,72729.0
Tonga,335,TON,226901.0
Tonga,337,TON,312.0
Tonga,339,TON,650421.0
Tonga,Other,TON,439742.0
Trinidad and Tobago,111CA,TTO,554706.0
Trinidad and Tobago,113FF,TTO,12791946.0
Trinidad and Tobago,211,TTO,1789371228.0
Trinidad and Tobago,212,TTO,65250.0
Trinidad and Tobago,311FT,TTO,47372351.0
Trinidad and Tobago,313TT,TTO,5152.0
Trinidad and Tobago,315AL,TTO,56387.0
Trinidad and Tobago,321,TTO,498938.0
Trinidad and Tobago,322,TTO,5106540.0
Trinidad and Tobago,323,TTO,17888.0
Trinidad and Tobago,324,TTO,306414.0
Trinidad and Tobago,325,TTO,755772554.0
Trinidad and Tobago,326,TTO,5374792.0
Trinidad and Tobago,327,TTO,2944.0
Trinidad and Tobago,331,TTO,623885305.0
Trinidad and Tobago,332,TTO,420401.0
Trinidad and Tobago,333,TTO,1495960.0
Trinidad and Tobago,334,TTO,880368.0
Trinidad and Tobago,335,TTO,193523.0
Trinidad and Tobago,3361MV,TTO,84321.0
Trinidad and Tobago,3364OT,TTO,1778787.0
Trinidad and Tobago,337,TTO,45269.0
Trinidad and Tobago,339,TTO,3827887.0
Trinidad and Tobago,Other,TTO,75969060.0
Turkey,111CA,TUR,272435511.0
Turkey,113FF,TUR,102607568.0
Turkey,211,TUR,87439.0
Turkey,212,TUR,72887371.0
Turkey,311FT,TUR,1678765405.0
Turkey,313TT,TUR,1549904776.0
Turkey,315AL,TUR,1021465827.0
Turkey,321,TUR,62446900.0
Turkey,322,TUR,195464128.0
Turkey,323,TUR,20284369.0
Turkey,324,TUR,1094534944.0
Turkey,325,TUR,781548691.0
Turkey,326,TUR,623302409.0
Turkey,327,TUR,1224617754.0
Turkey,331,TUR,888370732.0
Turkey,332,TUR,1298245846.0
Turkey,333,TUR,1204125606.0
Turkey,334,TUR,248944327.0
Turkey,335,TUR,1002615660.0
Turkey,3361MV,TUR,1004214350.0
Turkey,3364OT,TUR,859147575.0
Turkey,337,TUR,211522168.0
Turkey,339,TUR,685948676.0
Turkey,Other,TUR,642176025.0
Turkmenistan,313TT,TKM,9251.0
Turkmenistan,315AL,TKM,7423.0
Turkmenistan,325,TKM,10023566.0
Turkmenistan,326,TKM,6412.0
Turkmenistan,332,TKM,5719.0
Turkmenistan,333,TKM,97604.0
Turkmenistan,334,TKM,107901.0
Turkmenistan,335,TKM,156832.0
Turkmenistan,339,TKM,39688.0
Turkmenistan,Other,TKM,4136189.0
Turks and Caicos Islands,113FF,TCA,3226185.0
Turks and Caicos Islands,311FT,TCA,112821.0
Turks and Caicos Islands,315AL,TCA,3175.0
Turks and Caicos Islands,326,TCA,20904.0
Turks and Caicos Islands,327,TCA,5732.0
Turks and Caicos Islands,332,TCA,50141.0
Turks and Caicos Islands,333,TCA,703957.0
Turks and Caicos Islands,334,TCA,110812.0
Turks and Caicos Islands,335,TCA,102242.0
Turks and Caicos Islands,3361MV,TCA,118993.0
Turks and Caicos Islands,3364OT,TCA,3300.0
Turks and Caicos Islands,337,TCA,83898.0
Turks and Caicos Islands,339,TCA,26562.0
Turks and Caicos Islands,Other,TCA,6414907.0
Tuvalu,313TT,TUV,2433.0
Tuvalu,315AL,TUV,788.0
Tuvalu,332,TUV,45098.0
Tuvalu,333,TUV,5456.0
Tuvalu,334,TUV,9045.0
Tuvalu,337,TUV,53086.0
Tuvalu,339,TUV,77946.0
Tuvalu,Other,TUV,30595.0
Ukraine,111CA,UKR,31131913.0
Ukraine,113FF,UKR,9232295.0
Ukraine,212,UKR,30888132.0
Ukraine,311FT,UKR,165806699.0
Ukraine,313TT,UKR,32617349.0
Ukraine,315AL,UKR,24746845.0
Ukraine,321,UKR,13141399.0
Ukraine,322,UKR,3736825.0
Ukraine,323,UKR,566811.0
Ukraine,324,UKR,1717366.0
Ukraine,325,UKR,71012884.0
Ukraine,326,UKR,21471534.0
Ukraine,327,UKR,2995678.0
Ukraine,331,UKR,541613131.0
Ukraine,332,UKR,25411796.0
Ukraine,333,UKR,18642348.0
Ukraine,334,UKR,38711369.0
Ukraine,335,UKR,38883315.0
Ukraine,3361MV,UKR,21715789.0
Ukraine,3364OT,UKR,25999776.0
Ukraine,337,UKR,10391645.0
Ukraine,339,UKR,25989505.0
Ukraine,Other,UKR,30073889.0
United Arab Emirates,111CA,ARE,9713067.0
United Arab Emirates,113FF,ARE,5901874.0
United Arab Emirates,211,ARE,1165403932.0
United Arab Emirates,212,ARE,1601440.0
United Arab Emirates,311FT,ARE,126581538.0
United Arab Emirates,313TT,ARE,49906742.0
United Arab Emirates,315AL,ARE,21265511.0
United Arab Emirates,321,ARE,1936430.0
United Arab Emirates,322,ARE,89866064.0
United Arab Emirates,323,ARE,8345210.0
United Arab Emirates,324,ARE,639830696.0
United Arab Emirates,325,ARE,765166873.0
United Arab Emirates,326,ARE,89888824.0
United Arab Emirates,327,ARE,131083516.0
United Arab Emirates,331,ARE,1663727938.0
United Arab Emirates,332,ARE,518867492.0
United Arab Emirates,333,ARE,225483859.0
United Arab Emirates,334,ARE,98596420.0
United Arab Emirates,335,ARE,164413711.0
United Arab Emirates,3361MV,ARE,98712289.0
United Arab Emirates,3364OT,ARE,60734022.0
United Arab Emirates,337,ARE,8605173.0
United Arab Emirates,339,ARE,208463085.0
United Arab Emirates,Other,ARE,1320336918.0
United Kingdom,111CA,GBR,306695076.0
United Kingdom,113FF,GBR,16745848.0
United Kingdom,211,GBR,1507510738.0
United Kingdom,212,GBR,24731828.0
United Kingdom,311FT,GBR,2800276563.0
