Country,iso3,HS4,detail_code,impVal,bea_total,weight
Albania,ALB,8105,331490,6450.0,6450.0,1.0
Albania,ALB,8455,331510,2200.0,2200.0,1.0
Albania,ALB,7323,332200,8019.0,11006.0,0.728602580410685
Albania,ALB,7615,332200,2987.0,11006.0,0.2713974195893149
Albania,ALB,7308,332310,135747.0,893116.0,0.1519925743128552
Albania,ALB,7610,332310,675908.0,893116.0,0.7567975492545201
Albania,ALB,9406,332310,81461.0,893116.0,0.09120987643262465
Albania,ALB,7308,332320,128329.0,4921554.0,0.026074894230562137
Albania,ALB,7610,332320,4793225.0,4921554.0,0.9739251057694379
Albania,ALB,8302,332500,14517.0,14517.0,1.0
Albania,ALB,7314,332600,200385.0,200385.0,1.0
Albania,ALB,8481,33291A,18883.0,18883.0,1.0
Albania,ALB,7326,332999,294099.0,308183.0,0.9542998802659459
Albania,ALB,7616,332999,9954.0,308183.0,0.03229899118380962
Albania,ALB,7907,332999,2089.0,308183.0,0.006778440082678149
Albania,ALB,8487,332999,2041.0,308183.0,0.006622688467566348
Albania,ALB,8708,333111,41504.0,41504.0,1.0
Albania,ALB,8431,333120,10964.0,50139.0,0.2186720915853926
Albania,ALB,8479,333120,17706.0,50139.0,0.3531382755938491
Albania,ALB,8708,333120,21469.0,50139.0,0.4281896328207583
Albania,ALB,8474,333130,20410.0,20410.0,1.0
Albania,ALB,8473,333242,2701.0,2701.0,1.0
Albania,ALB,8477,33329A,62477.0,62477.0,1.0
Albania,ALB,9007,333316,2910.0,2910.0,1.0
Albania,ALB,8414,333413,28462.0,28462.0,1.0
Albania,ALB,8415,333415,7000.0,9300.0,0.7526881720430108
Albania,ALB,8479,333415,2300.0,9300.0,0.24731182795698925
Albania,ALB,8412,333618,8201.0,8201.0,1.0
Albania,ALB,8413,333914,11620.0,11620.0,1.0
Albania,ALB,8474,33399A,2238.0,2238.0,1.0
Albania,ALB,8412,33399B,8577.0,8577.0,1.0
Albania,ALB,8471,334118,3936.0,3936.0,1.0
Albania,ALB,8517,334210,28027.0,30335.0,0.9239162683369045
Albania,ALB,8518,334210,2308.0,30335.0,0.07608373166309543
Albania,ALB,8517,334220,44658.0,44658.0,1.0
Albania,ALB,8531,334290,10954.0,10954.0,1.0
Albania,ALB,8542,334413,89391.0,89391.0,1.0
Albania,ALB,9018,334510,10098.0,10098.0,1.0
Albania,ALB,8526,334511,17095.0,17095.0,1.0
Albania,ALB,9015,33451A,3226.0,3226.0,1.0
Albania,ALB,8516,335210,247544.0,247544.0,1.0
Albania,ALB,8516,335220,3469.0,3469.0,1.0
Albania,ALB,8501,335312,37870.0,37870.0,1.0
Albania,ALB,8537,335313,42934.0,42934.0,1.0
Albania,ALB,8507,335911,81435.0,81435.0,1.0
Albania,ALB,8544,335920,841465.0,841465.0,1.0
Albania,ALB,8504,335999,4559.0,97703.0,0.04666182205254701
Albania,ALB,8531,335999,88794.0,97703.0,0.9088154918477427
Albania,ALB,8543,335999,4350.0,97703.0,0.04452268609971035
Albania,ALB,8483,336310,3219.0,3219.0,1.0
Albania,ALB,8511,336320,7800.0,29906.0,0.26081722731224505
Albania,ALB,8512,336320,22106.0,29906.0,0.739182772687755
Albania,ALB,9401,336360,352882.0,352882.0,1.0
Albania,ALB,8708,336390,402004.0,402004.0,1.0
Albania,ALB,8708,3363A0,267516.0,267516.0,1.0
Albania,ALB,8906,336611,3718.0,3718.0,1.0
Albania,ALB,8903,336612,480000.0,480000.0,1.0
Albania,ALB,9403,337110,114513.0,114513.0,1.0
Albania,ALB,9401,337121,379963.0,379963.0,1.0
Albania,ALB,9401,337122,3831.0,197552.0,0.01939236251721066
Albania,ALB,9403,337122,193721.0,197552.0,0.9806076374827893
Albania,ALB,9401,337127,604534.0,767499.0,0.787667475788242
Albania,ALB,9403,337127,162965.0,767499.0,0.21233252421175794
Albania,ALB,9401,33712N,300484.0,366305.0,0.8203109430665702
Albania,ALB,9403,33712N,65821.0,366305.0,0.1796890569334298
Albania,ALB,9401,337215,138153.0,155227.0,0.8900062489128824
Albania,ALB,9403,337215,17074.0,155227.0,0.10999375108711758
Albania,ALB,9403,33721A,25111.0,25111.0,1.0
Albania,ALB,9404,337900,679843.0,679843.0,1.0
Albania,ALB,9018,339112,28287.0,28287.0,1.0
Albania,ALB,7113,339910,99859.0,99859.0,1.0
Albania,ALB,4016,339990,20867.0,139451.0,0.14963678998357846
Albania,ALB,6601,339990,35080.0,139451.0,0.25155789488781005
Albania,ALB,6603,339990,714.0,139451.0,0.005120078020236499
Albania,ALB,8308,339990,2331.0,139451.0,0.0167155488307721
Albania,ALB,9614,339990,80459.0,139451.0,0.5769696882776029
Albania,ALB,6309,S00300,1483.0,1871498.0,0.0007924133501612078
Albania,ALB,7112,S00300,91393.0,1871498.0,0.04883414248906491
Albania,ALB,8703,S00300,32500.0,1871498.0,0.017365767957005566
Albania,ALB,9702,S00300,26770.0,1871498.0,0.014304049483355044
Albania,ALB,9703,S00300,54128.0,1871498.0,0.028922285783901453
Albania,ALB,9705,S00300,134780.0,1871498.0,0.07201717554600646
Albania,ALB,9801,S00300,469414.0,1871498.0,0.25082260306984033
Albania,ALB,9999,S00300,1061030.0,1871498.0,0.5669415623206651
Algeria,DZA,804,111300,14469997.0,14469997.0,1.0
Algeria,DZA,1212,111900,10830.0,10830.0,1.0
Algeria,DZA,2709,211000,328046478.0,334188539.0,0.9816209705503994
Algeria,DZA,2711,211000,6142061.0,334188539.0,0.018379029449600605
Algeria,DZA,1101,311210,2923.0,2923.0,1.0
Algeria,DZA,1509,311224,169484.0,178260.0,0.9507685403343431
Algeria,DZA,1512,311224,8776.0,178260.0,0.0492314596656569
Algeria,DZA,1516,311225,2627.0,20918.0,0.1255856200401568
Algeria,DZA,1517,311225,18291.0,20918.0,0.8744143799598432
Algeria,DZA,1904,311230,10719.0,10719.0,1.0
Algeria,DZA,1806,311300,12984.0,15193.0,0.8546040939906536
Algeria,DZA,2006,311300,2209.0,15193.0,0.1453959060093464
Algeria,DZA,2001,311420,3977.0,163741.0,0.024288357833407638
Algeria,DZA,2005,311420,144262.0,163741.0,0.8810377364252081
Algeria,DZA,2007,311420,11081.0,163741.0,0.06767394849182551
Algeria,DZA,2009,311420,4421.0,163741.0,0.026999957249558754
Algeria,DZA,1604,311700,41080.0,41080.0,1.0
Algeria,DZA,1905,311810,44933.0,44933.0,1.0
Algeria,DZA,1901,3118A0,2232.0,6019.0,0.3708257185579
Algeria,DZA,1902,3118A0,3787.0,6019.0,0.6291742814421
Algeria,DZA,1211,311920,3192.0,20426.0,0.1562714187799863
Algeria,DZA,901,311920,17234.0,20426.0,0.8437285812200137
Algeria,DZA,2106,311930,3456.0,3456.0,1.0
Algeria,DZA,2103,311940,12400.0,20119.0,0.6163328197226502
Algeria,DZA,910,311940,7719.0,20119.0,0.38366718027734975
Algeria,DZA,2104,311990,3180.0,3180.0,1.0
Algeria,DZA,2202,312110,125042.0,125042.0,1.0
Algeria,DZA,6302,314120,418.0,418.0,1.0
Algeria,DZA,4203,315000,10887.0,13743.0,0.7921851124208688
Algeria,DZA,6104,315000,1265.0,13743.0,0.09204686021974824
Algeria,DZA,6204,315000,1591.0,13743.0,0.11576802735938296
Algeria,DZA,4823,322210,2178.0,2178.0,1.0
Algeria,DZA,9505,322299,8107.0,8107.0,1.0
Algeria,DZA,4901,323110,9839.0,9839.0,1.0
Algeria,DZA,2710,324110,1679957473.0,1679957473.0,1.0
Algeria,DZA,2804,325120,21594574.0,21594574.0,1.0
Algeria,DZA,2827,325180,32316.0,32316.0,1.0
Algeria,DZA,3825,325190,2533.0,2533.0,1.0
Algeria,DZA,2814,325310,43314917.0,213149977.0,0.20321333180345594
Algeria,DZA,3102,325310,169552879.0,213149977.0,0.7954628069230334
Algeria,DZA,3104,325310,13860.0,213149977.0,6.502463755837046e-05
Algeria,DZA,3105,325310,268321.0,213149977.0,0.0012588366359523463
Algeria,DZA,3305,325620,3194.0,3194.0,1.0
Algeria,DZA,3924,326190,3771.0,18326.0,0.2057732183782604
Algeria,DZA,3926,326190,14555.0,18326.0,0.7942267816217397
Algeria,DZA,4011,326210,1975934.0,1975934.0,1.0
Algeria,DZA,4009,326220,979.0,979.0,1.0
Algeria,DZA,6912,327100,12157.0,14958.0,0.81274234523332
Algeria,DZA,6913,327100,2801.0,14958.0,0.18725765476668005
Algeria,DZA,7005,327200,1148915.0,1148915.0,1.0
Algeria,DZA,2523,327310,84201419.0,84201419.0,1.0
Algeria,DZA,7213,331110,26556740.0,76758622.0,0.34597728969131314
Algeria,DZA,7214,331110,50201882.0,76758622.0,0.6540227103086869
