Country,iso3,HS4,usummary_code,impVal,bea_total,weight
Albania,ALB,9406,332,81461.0,6367644.0,0.012792957646501594
Albania,ALB,8708,33311,41504.0,41504.0,1.0
Albania,ALB,8431,33312,10964.0,50139.0,0.2186720915853926
Albania,ALB,8479,33312,17706.0,50139.0,0.3531382755938491
Albania,ALB,8708,33312,21469.0,50139.0,0.4281896328207583
Albania,ALB,8474,33313,20410.0,20410.0,1.0
Albania,ALB,8412,3332OM,16778.0,136486.0,0.12292835895256657
Albania,ALB,8413,3332OM,11620.0,136486.0,0.08513693712175607
Albania,ALB,8414,3332OM,28462.0,136486.0,0.20853420863678326
Albania,ALB,8415,3332OM,7000.0,136486.0,0.051287311519130165
Albania,ALB,8473,3332OM,2701.0,136486.0,0.019789575487595797
Albania,ALB,8474,3332OM,2238.0,136486.0,0.01639728616854476
Albania,ALB,8477,3332OM,62477.0,136486.0,0.4577539088258136
Albania,ALB,8479,3332OM,2300.0,136486.0,0.016851545213428482
Albania,ALB,9007,3332OM,2910.0,136486.0,0.021320868074381254
Albania,ALB,8471,3341,3936.0,3936.0,1.0
Albania,ALB,8517,3342,72685.0,85947.0,0.8456956031042386
Albania,ALB,8518,3342,2308.0,85947.0,0.026853758711764226
Albania,ALB,8531,3342,10954.0,85947.0,0.12745063818399713
Albania,ALB,8542,3344,89391.0,89391.0,1.0
Albania,ALB,8526,3345,17095.0,30419.0,0.5619842861369538
Albania,ALB,9015,3345,3226.0,30419.0,0.10605213846609027
Albania,ALB,9018,3345,10098.0,30419.0,0.33196357539695587
Albania,ALB,8501,335,37870.0,1352420.0,0.028001656290205706
Albania,ALB,8504,335,4559.0,1352420.0,0.0033709942177725855
Albania,ALB,8507,335,81435.0,1352420.0,0.060214282545363124
Albania,ALB,8516,335,251013.0,1352420.0,0.18560284526996051
Albania,ALB,8531,335,88794.0,1352420.0,0.06565563952026737
Albania,ALB,8537,335,42934.0,1352420.0,0.031746055219532394
Albania,ALB,8543,335,4350.0,1352420.0,0.003216456426258115
Albania,ALB,8544,335,841465.0,1352420.0,0.6221920705106402
Albania,ALB,8483,3362BP,3219.0,1055527.0,0.0030496614487360344
Albania,ALB,8511,3362BP,7800.0,1055527.0,0.007389673594327763
Albania,ALB,8512,3362BP,22106.0,1055527.0,0.02094309288156532
Albania,ALB,8708,3362BP,669520.0,1055527.0,0.6342992647274773
Albania,ALB,9401,3362BP,352882.0,1055527.0,0.33431830734789353
Albania,ALB,8903,3365AO,480000.0,483718.0,0.9923137034387804
Albania,ALB,8906,3365AO,3718.0,483718.0,0.007686296561219554
Albania,ALB,9401,337,1426965.0,2686013.0,0.5312576670328848
Albania,ALB,9403,337,579205.0,2686013.0,0.21563745223868983
Albania,ALB,9404,337,679843.0,2686013.0,0.25310488072842535
Albania,ALB,9018,3391,28287.0,28287.0,1.0
Albania,ALB,4016,3399,20867.0,239310.0,0.08719652333792988
Albania,ALB,6601,3399,35080.0,239310.0,0.14658810747565917
Albania,ALB,6603,3399,714.0,239310.0,0.0029835777861351386
Albania,ALB,7113,3399,99859.0,239310.0,0.41727884334127285
Albania,ALB,8308,3399,2331.0,239310.0,0.009740503948852952
Albania,ALB,9614,3399,80459.0,239310.0,0.33621244411015
Albania,ALB,6309,Other,1483.0,1871498.0,0.0007924133501612078
Albania,ALB,7112,Other,91393.0,1871498.0,0.04883414248906491
Albania,ALB,8703,Other,32500.0,1871498.0,0.017365767957005566
Albania,ALB,9702,Other,26770.0,1871498.0,0.014304049483355044
Albania,ALB,9703,Other,54128.0,1871498.0,0.028922285783901453
Albania,ALB,9705,Other,134780.0,1871498.0,0.07201717554600646
Albania,ALB,9801,Other,469414.0,1871498.0,0.25082260306984033
Albania,ALB,9999,Other,1061030.0,1871498.0,0.5669415623206651
Algeria,DZA,1212,111,10830.0,14480827.0,0.0007478854626189513
Algeria,DZA,804,111,14469997.0,14480827.0,0.999252114537381
Algeria,DZA,2709,211,328046478.0,334188539.0,0.9816209705503994
Algeria,DZA,2711,211,6142061.0,334188539.0,0.018379029449600605
Algeria,DZA,1101,311,2923.0,530967.0,0.005505050219693503
Algeria,DZA,1211,311,3192.0,530967.0,0.0060116730418274585
Algeria,DZA,1509,311,169484.0,530967.0,0.3191987449314176
Algeria,DZA,1512,311,8776.0,530967.0,0.016528334152593287
Algeria,DZA,1516,311,2627.0,530967.0,0.0049475767797245405
Algeria,DZA,1517,311,18291.0,530967.0,0.03444846854889287
Algeria,DZA,1604,311,41080.0,530967.0,0.07736827335785464
Algeria,DZA,1806,311,12984.0,530967.0,0.024453497109989886
Algeria,DZA,1901,311,2232.0,530967.0,0.004203651074360553
Algeria,DZA,1902,311,3787.0,530967.0,0.007132269990413717
Algeria,DZA,1904,311,10719.0,530967.0,0.02018769528049766
Algeria,DZA,1905,311,44933.0,530967.0,0.0846248448585317
Algeria,DZA,2001,311,3977.0,530967.0,0.007490107671474875
Algeria,DZA,2005,311,144262.0,530967.0,0.2716967344486569
Algeria,DZA,2006,311,2209.0,530967.0,0.004160333881389992
Algeria,DZA,2007,311,11081.0,530967.0,0.02086947023072997
Algeria,DZA,2009,311,4421.0,530967.0,0.008326317831428318
Algeria,DZA,2103,311,12400.0,530967.0,0.023353617079780852
Algeria,DZA,2104,311,3180.0,530967.0,0.0059890727672341215
Algeria,DZA,2106,311,3456.0,530967.0,0.006508879082880857
Algeria,DZA,901,311,17234.0,530967.0,0.032457761028463164
Algeria,DZA,910,311,7719.0,530967.0,0.014537626632163582
Algeria,DZA,2202,3121,125042.0,125042.0,1.0
