Country,impVal,hs_code,hs2_code,detail_code
Canada,1125109.0,8426490090,84,333120
Mexico,4546817.0,8426490090,84,333120
Canada,56666279.0,8426910000,84,333120
Mexico,66524.0,8426910000,84,333120
Canada,2981167.0,8426990000,84,333120
Mexico,130683.0,8426990000,84,333120
Canada,5802284.0,8427104000,84,333920
Mexico,1468566.0,8427104000,84,333920
Canada,243905298.0,8427108020,84,333920
Mexico,282140848.0,8427108020,84,333920
Canada,503713.0,8427108030,84,333920
Mexico,84723.0,8427108030,84,333920
Canada,819124.0,8427108050,84,333920
Canada,116545.0,8427108070,84,333920
Mexico,18195864.0,8427108070,84,333920
Canada,28044775.0,8427108095,84,333920
Mexico,59312427.0,8427108095,84,333920
Canada,69424964.0,8427204000,84,333920
Mexico,1695433.0,8427204000,84,333920
Canada,91087356.0,8427208020,84,333920
Mexico,329867453.0,8427208020,84,333920
Canada,21413745.0,8427208090,84,333920
Mexico,551864107.0,8427208090,84,333920
Canada,443976.0,8427900020,84,333920
Mexico,22399163.0,8427900020,84,333920
Canada,3735645.0,8427900090,84,333920
Mexico,392279.0,8427900090,84,333920
Canada,150602019.0,8428100000,84,333920
Mexico,7814028.0,8428100000,84,333920
Canada,37238968.0,8428200010,84,333920
Mexico,1853560.0,8428200010,84,333920
Canada,5198484.0,8428200050,84,333920
Mexico,106066.0,8428200050,84,333920
Canada,2368929.0,8428310000,84,333920
Canada,10828096.0,8428320000,84,333920
Mexico,1024033.0,8428320000,84,333920
Canada,179973174.0,8428330000,84,333920
Mexico,50350005.0,8428330000,84,333920
Canada,306755250.0,8428390000,84,333920
Mexico,66139581.0,8428390000,84,333920
Mexico,11000.0,8428400000,84,333920
Canada,99178.0,8428600000,84,333920
Canada,26487668.0,8428700000,84,33399A
Mexico,39874849.0,8428700000,84,33399A
Canada,73669885.0,8428900310,84,333120
Mexico,4186445.0,8428900310,84,333120
Canada,348254044.0,8428900390,84,333120
Mexico,1216951370.0,8428900390,84,333120
Canada,306800.0,8429110010,84,333120
Canada,2765605.0,8429110090,84,S00300
Mexico,71381.0,8429110090,84,S00300
Canada,11683684.0,8429190010,84,333120
Mexico,32000.0,8429190010,84,333120
Canada,346805.0,8429190090,84,S00300
Canada,1795965.0,8429200000,84,333120
Mexico,25000.0,8429200000,84,333120
Canada,368030.0,8429300060,84,S00300
Canada,540345.0,8429400020,84,333120
Mexico,2133126.0,8429400020,84,333120
Canada,27855.0,8429400040,84,333120
Canada,1039919.0,8429400060,84,S00300
Canada,166001.0,8429511005,84,333120
Canada,2157781.0,8429511015,84,333120
Canada,91000.0,8429511025,84,333120
Canada,24340.0,8429511030,84,333120
Canada,787798.0,8429511040,84,333120
Canada,1577871.0,8429511055,84,333120
Canada,7356755.0,8429511060,84,333120
Canada,9870496.0,8429511065,84,S00300
Mexico,465833.0,8429511065,84,S00300
Canada,63000.0,8429515010,84,333120
Canada,321681.0,8429515020,84,333120
Canada,1929148.0,8429515060,84,S00300
Mexico,8200.0,8429515060,84,S00300
Canada,543033.0,8429521010,84,333120
Canada,156140.0,8429521020,84,333120
Canada,3249835.0,8429521030,84,333120
Canada,2882791.0,8429521050,84,S00300
Canada,767500.0,8429525010,84,333120
Canada,2380843.0,8429525090,84,S00300
Canada,171673.0,8429591030,84,333120
Canada,496516.0,8429591060,84,333120
Canada,494973.0,8429591090,84,S00300
Mexico,111003.0,8429591090,84,S00300
Canada,995104.0,8429595020,84,333120
Canada,1445735.0,8429595040,84,333120
Mexico,3209.0,8429595040,84,333120
Canada,5253775.0,8429595060,84,333120
Canada,5022229.0,8429595080,84,S00300
Canada,15252816.0,8430100000,84,333120
Mexico,15000.0,8430100000,84,333120
Canada,58405425.0,8430200030,84,333120
Mexico,752930.0,8430200030,84,333120
Canada,7069338.0,8430200060,84,333112
Mexico,37730575.0,8430200060,84,333112
Canada,32495458.0,8430200090,84,333120
Mexico,1083445.0,8430200090,84,333120
Canada,9944206.0,8430310040,84,333130
Mexico,642000.0,8430310040,84,333130
Canada,40000.0,8430310080,84,333130
Canada,1845678.0,8430390040,84,333130
Canada,3220834.0,8430390080,84,333130
Mexico,2728.0,8430390080,84,333130
Canada,14308802.0,8430410000,84,333130
Mexico,139337.0,8430410000,84,333130
Canada,127724.0,8430494000,84,336611
Canada,797214.0,8430498010,84,333130
Mexico,4632278.0,8430498010,84,333130
Canada,5098311.0,8430498020,84,333130
Mexico,473000.0,8430498020,84,333130
Canada,1091195.0,8430498030,84,333120
Canada,18086398.0,8430498050,84,333130
Mexico,44870.0,8430498050,84,333130
Canada,282950.0,8430501000,84,333120
Canada,6559648.0,8430505000,84,333120
Canada,1369013.0,8430610000,84,333120
Mexico,4131723.0,8430610000,84,333120
Canada,43077870.0,8430690100,84,333120
Mexico,629832.0,8430690100,84,333120
Canada,20899319.0,8431100010,84,333920
Mexico,713089.0,8431100010,84,333920
Canada,38953717.0,8431100090,84,333120
Mexico,3008980.0,8431100090,84,333120
Canada,200369207.0,8431200000,84,333920
Mexico,390758244.0,8431200000,84,333920
Canada,2686119.0,8431310020,84,333920
Mexico,212545.0,8431310020,84,333920
Canada,1233140.0,8431310040,84,333920
Mexico,476315.0,8431310040,84,333920
Canada,116379471.0,8431310060,84,333920
Mexico,112269806.0,8431310060,84,333920
Canada,304008459.0,8431390010,84,333920
Mexico,124962403.0,8431390010,84,333920
Canada,17668245.0,8431390050,84,333130
Mexico,8788108.0,8431390050,84,333130
Canada,19764484.0,8431390070,84,333120
Mexico,1292642.0,8431390070,84,333120
Canada,145181117.0,8431390080,84,333120
Mexico,191434176.0,8431390080,84,333120
Canada,8312130.0,8431410020,84,333120
Mexico,1964473.0,8431410020,84,333120
Canada,15364498.0,8431410040,84,333120
Mexico,1113153.0,8431410040,84,333120
Canada,2638484.0,8431410060,84,333120
Mexico,12078956.0,8431410060,84,333120
Canada,36313372.0,8431410080,84,333120
Mexico,134147499.0,8431410080,84,333120
Canada,13594616.0,8431420000,84,333120
Mexico,43898684.0,8431420000,84,333120
Canada,4115235.0,8431434000,84,333130
Mexico,9801262.0,8431434000,84,333130
Canada,6896540.0,8431438020,84,333130
Mexico,67003120.0,8431438020,84,333130
Canada,2271580.0,8431438040,84,333130
Mexico,21119628.0,8431438040,84,333130
Canada,138051208.0,8431438060,84,333130
Mexico,20208035.0,8431438060,84,333130
Canada,114964533.0,8431438090,84,333120
Mexico,38464339.0,8431438090,84,333120
Canada,28998962.0,8431491010,84,333120
Mexico,919429.0,8431491010,84,333120
Canada,14063717.0,8431491060,84,333920
Mexico,775739.0,8431491060,84,333920
Canada,7492978.0,8431491090,84,333120
Mexico,8502091.0,8431491090,84,333120
Canada,7403293.0,8431499005,84,333120
Mexico,86771.0,8431499005,84,333120
Canada,31646726.0,8431499010,84,333120
Mexico,665272.0,8431499010,84,333120
Canada,1383407.0,8431499015,84,333120
Mexico,1454727.0,8431499015,84,333120
Canada,78520864.0,8431499020,84,333120
Mexico,8168802.0,8431499020,84,333120
Canada,32481.0,8431499025,84,333130
Mexico,7004.0,8431499025,84,333130
Canada,20485264.0,8431499030,84,333130
Mexico,38345432.0,8431499030,84,333130
Canada,22445.0,8431499035,84,333120
Canada,27605.0,8431499036,84,333120
Canada,47319.0,8431499038,84,333120
Canada,87205303.0,8431499044,84,333120
Mexico,123445254.0,8431499044,84,333120
Canada,28588.0,8431499045,84,333120
Mexico,15853114.0,8431499045,84,333120
Canada,66976.0,8431499050,84,333120
Canada,154058.0,8431499055,84,333120
Mexico,27043.0,8431499055,84,333120
Canada,490893.0,8431499081,84,333120
Mexico,270865.0,8431499081,84,333120
Canada,1093762.0,8431499084,84,333120
Mexico,8979.0,8431499084,84,333120
Canada,3116466.0,8431499090,84,333120
Mexico,2996.0,8431499090,84,333120
Canada,187432129.0,8431499095,84,333120
Mexico,447931395.0,8431499095,84,333120
Canada,104267.0,8432100020,84,333111
Canada,314608.0,8432100040,84,333111
Mexico,444550.0,8432100040,84,333111
Canada,2202352.0,8432100060,84,333111
Mexico,148920.0,8432100060,84,333111
Canada,27037926.0,8432210000,84,333111
Mexico,4850183.0,8432210000,84,333111
Canada,30915684.0,8432290040,84,333111
Mexico,1187177.0,8432290040,84,333111
Canada,9610.0,8432290060,84,333111
Mexico,3574541.0,8432290060,84,333111
Canada,874952.0,8432290080,84,333111
Mexico,509410.0,8432290080,84,333111
Canada,2507945.0,8432290090,84,333111
Mexico,11801309.0,8432290090,84,333111
Canada,60513666.0,8432310010,84,333111
Mexico,3229067.0,8432310010,84,333111
Canada,18517478.0,8432310090,84,333111
Mexico,60755.0,8432310090,84,333111
Canada,23244057.0,8432390010,84,333111
Mexico,1981192.0,8432390010,84,333111
Canada,61231290.0,8432390090,84,333111
Mexico,113538.0,8432390090,84,333111
Canada,81934313.0,8432410000,84,333111
Mexico,15802.0,8432410000,84,333111
Canada,11141440.0,8432420000,84,333111
Mexico,1302301.0,8432420000,84,333111
Canada,2291615.0,8432800010,84,333111
Mexico,21086.0,8432800010,84,333111
Canada,33700446.0,8432800080,84,333111
Mexico,625180.0,8432800080,84,333111
Canada,3222396.0,8432900010,84,333111
Mexico,4067.0,8432900010,84,333111
Canada,2747348.0,8432900020,84,333111
Canada,2822174.0,8432900040,84,333111
Mexico,466220.0,8432900040,84,333111
Canada,35017648.0,8432900050,84,333111
Mexico,4427049.0,8432900050,84,333111
Canada,48281024.0,8432900060,84,333111
Mexico,1835704.0,8432900060,84,333111
Canada,13604957.0,8432900081,84,333111
Mexico,4852954.0,8432900081,84,333111
Canada,68522.0,8433110010,84,333112
Mexico,22361698.0,8433110010,84,333112
Canada,3409.0,8433110020,84,333112
Mexico,423239.0,8433110020,84,333112
Canada,191000.0,8433110030,84,333112
Canada,10845006.0,8433110040,84,333112
Mexico,208052704.0,8433110040,84,333112
Canada,139950.0,8433110050,84,333112
Mexico,263527710.0,8433110050,84,333112
Canada,499127.0,8433110060,84,333112
Mexico,26472442.0,8433110060,84,333112
Canada,417904.0,8433190010,84,333111
Canada,18989.0,8433190020,84,333111
Canada,6000.0,8433190030,84,333112
Canada,248559.0,8433190040,84,333112
Canada,63881.0,8433190050,84,333112
Mexico,2500.0,8433190050,84,333112
Canada,24725471.0,8433200020,84,333111
Mexico,99240117.0,8433200020,84,333111
Canada,1150160.0,8433200040,84,333111
Mexico,648506.0,8433200040,84,333111
Canada,1261003.0,8433200060,84,333111
Canada,6488861.0,8433300000,84,333111
Mexico,23088868.0,8433300000,84,333111
Canada,6948572.0,8433400000,84,333111
Mexico,36675.0,8433400000,84,333111
Canada,3532833.0,8433510010,84,333111
Canada,2074303.0,8433510090,84,333111
Mexico,10000.0,8433510090,84,333111
Canada,786519.0,8433520000,84,333111
Canada,1849072.0,8433530000,84,333111
Canada,3141349.0,8433590010,84,333111
Mexico,295000.0,8433590010,84,333111
Canada,49538665.0,8433590090,84,333111
Mexico,6917.0,8433590090,84,333111
Canada,387270.0,8433600010,84,333111
Mexico,25499.0,8433600010,84,333111
Canada,5595808.0,8433600090,84,333111
Mexico,1172605.0,8433600090,84,333111
Canada,303453.0,8433901010,84,333112
Mexico,1654005.0,8433901010,84,333112
Canada,10680180.0,8433901090,84,333112
Mexico,46888154.0,8433901090,84,333112
Canada,31840.0,8433905010,84,333111
Mexico,136852.0,8433905010,84,333111
Canada,5423736.0,8433905025,84,333111
Mexico,18629959.0,8433905025,84,333111
Canada,503468486.0,8433905045,84,333111
Mexico,23063002.0,8433905045,84,333111
Canada,19074.0,8433905060,84,333111
Mexico,70597.0,8433905060,84,333111
Canada,6223390.0,8433905080,84,333111
Mexico,1039991.0,8433905080,84,333111
Canada,722303.0,8434100000,84,333111
Mexico,2509.0,8434100000,84,333111
Canada,2366520.0,8434200000,84,33329A
Mexico,203964.0,8434200000,84,33329A
Canada,3205135.0,8434900000,84,333111
Mexico,3335132.0,8434900000,84,333111
Canada,492316.0,8435100000,84,33329A
Mexico,1430074.0,8435100000,84,33329A
Canada,58698.0,8435900000,84,33329A
Mexico,127191.0,8435900000,84,33329A
Canada,57045404.0,8436100000,84,333111
Mexico,1543208.0,8436100000,84,333111
Canada,679536.0,8436210000,84,333111
Mexico,6251.0,8436210000,84,333111
Canada,2820221.0,8436290000,84,333111
Mexico,2731867.0,8436290000,84,333111
Canada,199842893.0,8436800020,84,333120
Mexico,12427.0,8436800020,84,333120
Canada,49994670.0,8436800040,84,333111
Mexico,1225602.0,8436800040,84,333111
Canada,4148060.0,8436800060,84,333111
Mexico,4865.0,8436800060,84,333111
Canada,142186.0,8436800070,84,333111
Mexico,9403262.0,8436800070,84,333111
Canada,45772412.0,8436800090,84,333111
Mexico,2540672.0,8436800090,84,333111
Canada,14692849.0,8436910040,84,333111
Mexico,39410.0,8436910040,84,333111
Canada,289335.0,8436910080,84,333111
Mexico,715717.0,8436910080,84,333111
Canada,26202763.0,8436990020,84,333120
Mexico,801612.0,8436990020,84,333120
Canada,161701.0,8436990030,84,333111
Mexico,83624.0,8436990030,84,333111
Canada,30432322.0,8436990035,84,333111
Mexico,19735.0,8436990035,84,333111
Canada,25023760.0,8436990040,84,333111
Mexico,18105.0,8436990040,84,333111
Canada,3787049.0,8436990070,84,333111
Canada,16354507.0,8436990090,84,333111
Mexico,904161.0,8436990090,84,333111
Canada,4716930.0,8437100000,84,33329A
Mexico,703417.0,8437100000,84,33329A
Canada,22950.0,8437800010,84,33329A
Mexico,100111.0,8437800010,84,33329A
Canada,1392088.0,8437800090,84,33329A
Mexico,823408.0,8437800090,84,33329A
Canada,3843596.0,8437900010,84,33329A
Mexico,326176.0,8437900010,84,33329A
Canada,7740840.0,8437900090,84,33329A
Mexico,395368.0,8437900090,84,33329A
Canada,35449764.0,8438100010,84,33329A
Mexico,3013389.0,8438100010,84,33329A
Canada,1039825.0,8438100090,84,33329A
Mexico,12044855.0,8438100090,84,33329A
Canada,6244623.0,8438200000,84,33329A
Mexico,14522.0,8438200000,84,33329A
Canada,349483.0,8438300000,84,33329A
Mexico,42451.0,8438300000,84,33329A
Canada,8709452.0,8438400000,84,33329A
Mexico,20000.0,8438400000,84,33329A
Canada,6817717.0,8438500010,84,333993
Mexico,694277.0,8438500010,84,333993
Canada,8620138.0,8438500090,84,33329A
Mexico,695815.0,8438500090,84,33329A
Canada,3918722.0,8438600000,84,33329A
Mexico,493248.0,8438600000,84,33329A
Canada,17736475.0,8438800000,84,33329A
Mexico,4905315.0,8438800000,84,33329A
Canada,90616.0,8438901000,84,33329A
Mexico,575437.0,8438901000,84,33329A
Canada,13458775.0,8438909015,84,33329A
Mexico,228018.0,8438909015,84,33329A
Canada,89605.0,8438909030,84,33329A
Canada,23650310.0,8438909060,84,33329A
Mexico,773260.0,8438909060,84,33329A
Canada,8833804.0,8438909090,84,33329A
Mexico,5276117.0,8438909090,84,33329A
Canada,378070.0,8439100010,84,33329A
Canada,915527.0,8439100090,84,S00300
Canada,1677280.0,8439200010,84,33329A
Canada,1946634.0,8439200090,84,S00300
Canada,4880489.0,8439300000,84,33329A
Mexico,65000.0,8439300000,84,33329A
Canada,16317157.0,8439911000,84,33329A
Mexico,1108781.0,8439911000,84,33329A
Canada,32354276.0,8439919000,84,33329A
Mexico,100075.0,8439919000,84,33329A
Canada,49980553.0,8439991000,84,33329A
Mexico,2129450.0,8439991000,84,33329A
Canada,5133053.0,8439995000,84,33329A
Mexico,30349.0,8439995000,84,33329A
Canada,7573482.0,8440100000,84,33329A
Canada,530100.0,8440900000,84,33329A
Mexico,314106.0,8440900000,84,33329A
Canada,10337969.0,8441100000,84,33329A
Mexico,369590.0,8441100000,84,33329A
Canada,162003.0,8441200000,84,33329A
Mexico,22083.0,8441200000,84,33329A
Canada,39816347.0,8441300000,84,33329A
Mexico,592688.0,8441300000,84,33329A
Canada,199966.0,8441400000,84,33329A
Mexico,149976.0,8441400000,84,33329A
Canada,11196564.0,8441800000,84,33329A
Mexico,172427.0,8441800000,84,33329A
Canada,17095923.0,8441900000,84,33329A
Mexico,1285230.0,8441900000,84,33329A
Canada,19963.0,8442300110,84,33329A
Mexico,46149.0,8442300110,84,33329A
Canada,761928.0,8442300150,84,33329A
Mexico,29168.0,8442300150,84,33329A
Canada,2260024.0,8442400000,84,33329A
Mexico,68503.0,8442400000,84,33329A
Canada,2316929.0,8442501000,84,323120
Mexico,244379.0,8442501000,84,323120
Canada,2095982.0,8442509000,84,323120
Mexico,1144074.0,8442509000,84,323120
Canada,102282.0,8443115000,84,33329A
Canada,104165.0,8443130000,84,33329A
Canada,46277.0,8443150000,84,33329A
Canada,8664272.0,8443160000,84,33329A
Canada,2200.0,8443170000,84,33329A
Canada,34191.0,8443192000,84,33329A
Mexico,378767.0,8443192000,84,33329A
Canada,3914121.0,8443193000,84,33329A
Mexico,378942.0,8443193000,84,33329A
Canada,1915588.0,8443310000,84,334118
Mexico,330180975.0,8443310000,84,334118
Canada,198229.0,8443321010,84,334118
Mexico,82327126.0,8443321010,84,334118
Canada,10000.0,8443321020,84,334118
Mexico,18127.0,8443321020,84,334118
Canada,13580.0,8443321030,84,334118
Mexico,719378.0,8443321030,84,334118
Canada,30439490.0,8443321040,84,334118
Mexico,2716475.0,8443321040,84,334118
Canada,3946937.0,8443321050,84,334118
Mexico,7332924.0,8443321050,84,334118
Canada,6000.0,8443321080,84,334118
Mexico,18651.0,8443321080,84,334118
Canada,426503.0,8443321090,84,334118
Mexico,595030.0,8443321090,84,334118
Canada,3525680.0,8443325000,84,334118
Mexico,305481.0,8443325000,84,334118
Mexico,250714.0,8443396000,84,333316
Canada,229508.0,8443399000,84,334118
Mexico,97778.0,8443399000,84,334118
Canada,630377.0,8443911000,84,33329A
Mexico,58267.0,8443911000,84,33329A
Canada,277807.0,8443912000,84,33329A
Mexico,44228.0,8443912000,84,33329A
Canada,9179518.0,8443913000,84,33329A
Mexico,1755596.0,8443913000,84,33329A
Canada,577784.0,8443991000,84,333316
Mexico,381058.0,8443991000,84,333316
Canada,104270.0,8443992010,84,325910
Mexico,33056588.0,8443992010,84,325910
Canada,1633812.0,8443992050,84,325910
Mexico,114134312.0,8443992050,84,325910
Canada,576736.0,8443992510,84,325910
Mexico,788176.0,8443992510,84,325910
Canada,5531475.0,8443992550,84,325910
Mexico,100842396.0,8443992550,84,325910
Canada,11757.0,8443993000,84,334210
Canada,7020.0,8443993500,84,334210
Mexico,3630.0,8443993500,84,334210
Canada,86088.0,8443994000,84,333316
Mexico,181558.0,8443994000,84,333316
Canada,51271.0,8443994500,84,333316
Mexico,42847.0,8443994500,84,333316
Canada,7040.0,8443995011,84,325910
Mexico,736376.0,8443995011,84,325910
Canada,506450.0,8443995015,84,325910
Mexico,109994798.0,8443995015,84,325910
Canada,2885350.0,8443995050,84,33329A
Mexico,2393965.0,8443995050,84,33329A
Canada,2325.0,8444000010,84,33329A
Canada,21403.0,8444000090,84,33329A
Canada,143000.0,8445110000,84,33329A
Canada,54000.0,8445130000,84,33329A
Canada,30400.0,8445190040,84,333111
Canada,164950.0,8445190080,84,33329A
Canada,211240.0,8445200000,84,33329A
Canada,97163.0,8445300010,84,33329A
Canada,168055.0,8445300090,84,33329A
Canada,161273.0,8445400000,84,33329A
Canada,14129.0,8445900000,84,33329A
Mexico,18975.0,8445900000,84,33329A
Mexico,3517.0,8446100090,84,33329A
Canada,8000.0,8446215000,84,33329A
Canada,23895.0,8446290000,84,33329A
Canada,51589.0,8446305030,84,33329A
Canada,130000.0,8447202000,84,33329A
Canada,58990.0,8447901000,84,33329A
Mexico,39000.0,8447905000,84,33329A
Canada,24938.0,8447909000,84,33329A
Mexico,8000.0,8447909000,84,33329A
Mexico,2983.0,8448190000,84,33329A
Canada,119917.0,8448201000,84,33329A
Mexico,135372.0,8448201000,84,33329A
Canada,85437.0,8448205090,84,33329A
Mexico,6000.0,8448205090,84,33329A
Canada,14776.0,8448310000,84,33329A
Mexico,72000.0,8448320010,84,333111
Canada,23804.0,8448320090,84,33329A
Canada,73007.0,8448330000,84,33329A
Mexico,166977.0,8448330000,84,33329A
Canada,404692.0,8448391000,84,33329A
Canada,41964.0,8448395000,84,33329A
Canada,91800.0,8448399000,84,33329A
Mexico,9300.0,8448399000,84,33329A
Canada,5346607.0,8448420000,84,33329A
Canada,291923.0,8448492000,84,33329A
Canada,12416.0,8448511000,84,33329A
Canada,5000.0,8448515000,84,33329A
Canada,2397.0,8448591000,84,33329A
Mexico,21788.0,8448591000,84,33329A
Canada,163880.0,8448595000,84,33329A
Mexico,16033.0,8448595000,84,33329A
Canada,138159.0,8449001000,84,33329A
Mexico,3500.0,8449001000,84,33329A
Canada,1836041.0,8449005000,84,33329A
Canada,7350.0,8450110010,84,335220
Mexico,125084.0,8450110010,84,335220
Canada,12320.0,8450110040,84,335220
Mexico,212797059.0,8450110040,84,335220
Canada,9650.0,8450110080,84,335220
Mexico,323697.0,8450110080,84,335220
Mexico,5270.0,8450190000,84,335220
Canada,30000.0,8450200010,84,335220
Mexico,77004.0,8450200010,84,335220
Mexico,56672463.0,8450200040,84,335220
Canada,1337415.0,8450200080,84,335220
Mexico,159692839.0,8450200080,84,335220
Canada,182924.0,8450902000,84,335220
Mexico,2810877.0,8450902000,84,335220
Canada,1695981.0,8450906000,84,335220
Mexico,71539440.0,8450906000,84,335220
Mexico,3829.0,8451100000,84,333318
Mexico,358318019.0,8451210090,84,335220
Canada,1709468.0,8451290010,84,335220
Mexico,547210399.0,8451290010,84,335220
Mexico,1735213.0,8451290090,84,33329A
Canada,650168.0,8451300000,84,333318
Mexico,80544.0,8451300000,84,333318
Canada,19716.0,8451400000,84,33329A
Mexico,3430855.0,8451400000,84,33329A
Canada,680201.0,8451500000,84,33329A
Mexico,189584.0,8451500000,84,33329A
Canada,3095346.0,8451800000,84,333318
Mexico,12483108.0,8451800000,84,333318
Canada,772940.0,8451903000,84,335220
Mexico,23755048.0,8451903000,84,335220
Canada,6476121.0,8451909010,84,335220
Mexico,10761937.0,8451909010,84,335220
Canada,281683.0,8451909020,84,33329A
Mexico,249864.0,8451909020,84,33329A
Canada,615510.0,8451909090,84,33329A
Mexico,2665013.0,8451909090,84,33329A
Canada,104875.0,8452100090,84,33329A
Canada,675329.0,8452219000,84,33329A
Mexico,6790.0,8452219000,84,33329A
Canada,48000.0,8452291000,84,33329A
Canada,239556.0,8452299000,84,33329A
Mexico,26800.0,8452299000,84,33329A
Canada,8750.0,8452300000,84,339990
Canada,24741.0,8452901000,84,3219A0
Mexico,80605.0,8452901000,84,3219A0
Canada,2812.0,8452902010,84,33329A
Canada,139788.0,8452902090,84,33329A
Mexico,18829.0,8452902090,84,33329A
Canada,477549.0,8453200000,84,33329A
Mexico,97888.0,8453200000,84,33329A
Canada,19165.0,8453800000,84,33399A
Canada,42390.0,8453901000,84,33329A
Mexico,2078.0,8453901000,84,33329A
Canada,134779.0,8453905000,84,33399A
Mexico,21057.0,8453905000,84,33399A
Canada,60294.0,8454100000,84,33329A
Mexico,3125.0,8454100000,84,33329A
Canada,37500.0,8454200010,84,331510
Mexico,65709.0,8454200010,84,331510
Canada,300287.0,8454200060,84,333511
Canada,980082.0,8454200080,84,33329A
Mexico,273588.0,8454200080,84,33329A
Canada,1073066.0,8454300010,84,333517
Mexico,5400.0,8454300010,84,333517
Canada,561432.0,8454300090,84,33329A
Mexico,12000.0,8454300090,84,33329A
Canada,81681613.0,8454900030,84,333517
Mexico,185212.0,8454900030,84,333517
Canada,4392947.0,8454900060,84,33329A
Mexico,53097.0,8454900060,84,33329A
Canada,6940.0,8454900070,84,33329A
Mexico,38295.0,8454900070,84,33329A
Canada,7681405.0,8454900080,84,33329A
Mexico,504695.0,8454900080,84,33329A
Canada,47320.0,8455100000,84,33351B
Canada,1867089.0,8455210000,84,33351B
Canada,964693.0,8455220000,84,33351B
Mexico,278052.0,8455220000,84,33351B
Canada,130093.0,8455300005,84,331510
Canada,268859.0,8455300035,84,331510
Canada,11670.0,8455300045,84,331510
Canada,210000.0,8455300055,84,331510
Canada,2634270.0,8455300065,84,331510
Canada,1027541.0,8455300075,84,331510
Canada,1121368.0,8455300085,84,331510
Canada,2494291.0,8455904000,84,33351B
Mexico,25473.0,8455904000,84,33351B
Canada,49532572.0,8455908000,84,33351B
Mexico,986878.0,8455908000,84,33351B
Canada,5821644.0,8456111010,84,333517
Mexico,86980.0,8456111010,84,333517
Canada,147000.0,8456111050,84,333517
Mexico,211226.0,8456111050,84,333517
Canada,2304.0,8456117000,84,333517
Canada,7923664.0,8456119000,84,333517
Mexico,7010670.0,8456119000,84,333517
Canada,45000.0,8456121010,84,333517
Canada,5000.0,8456121050,84,333517
Canada,5995.0,8456127000,84,333517
Mexico,3000.0,8456127000,84,333517
Canada,17554.0,8456129000,84,333517
Canada,269920.0,8456201050,84,333517
Canada,82360.0,8456205000,84,335999
Mexico,26577.0,8456205000,84,335999
Canada,88500.0,8456301050,84,333517
Mexico,88862.0,8456301050,84,333517
Canada,53249.0,8456305000,84,33329A
Canada,58050271.0,8456401010,84,333517
Mexico,646443.0,8456401010,84,333517
Canada,397829.0,8456401090,84,333517
Mexico,6795432.0,8456401090,84,333517
Canada,92516.0,8456409000,84,33329A
Mexico,45000.0,8456409000,84,33329A
Canada,175253.0,8456500000,84,33329A
Canada,287933.0,8456903100,84,333517
Mexico,2715.0,8456903100,84,333517
Canada,229694.0,8456907100,84,33329A
Mexico,47690.0,8456907100,84,33329A
Canada,776447.0,8457100005,84,333517
Mexico,362018.0,8457100005,84,333517
Canada,4001287.0,8457100015,84,333517
Canada,262900.0,8457100055,84,333517
Canada,443002.0,8457100070,84,333517
Canada,292700.0,8457100075,84,333517
Mexico,285307.0,8457100075,84,333517
Canada,976489.0,8457200010,84,333517
Canada,53479.0,8457200090,84,333517
Canada,819746.0,8457300090,84,33351B
Mexico,126951.0,8457300090,84,33351B
Canada,815652.0,8458110005,84,333517
Mexico,334500.0,8458110005,84,333517
Mexico,65850.0,8458110030,84,333517
Canada,392199.0,8458110090,84,333517
Mexico,99000.0,8458110090,84,333517
Canada,27942.0,8458190010,84,333517
Mexico,34673.0,8458190010,84,333517
Canada,5141692.0,8458190020,84,333517
Canada,784255.0,8458190030,84,333517
Canada,75000.0,8458190050,84,333517
Canada,136195.0,8458190090,84,333517
Mexico,361678.0,8458190090,84,333517
Canada,49700.0,8458915070,84,333517
Canada,70000.0,8458991010,84,333517
Canada,85541.0,8458995090,84,333517
Canada,502325.0,8459210040,84,333517
Canada,6749321.0,8459210080,84,333517
Mexico,72411.0,8459210080,84,333517
Canada,12440.0,8459290010,84,333517
Mexico,9850.0,8459290010,84,333517
Canada,7404.0,8459290020,84,333517
Mexico,355784.0,8459290020,84,333517
Canada,306399.0,8459290090,84,333517
Mexico,5150.0,8459290090,84,333517
Canada,94645.0,8459310070,84,333517
Canada,2302.0,8459390020,84,333517
Canada,99800.0,8459390040,84,333517
Canada,63982.0,8459390050,84,333517
Canada,79750.0,8459410010,84,333517
Canada,98510.0,8459410020,84,333517
Canada,1264166.0,8459410090,84,333517
Canada,383000.0,8459490010,84,333517
Canada,12556.0,8459490020,84,333517
Canada,321382.0,8459490090,84,333517
Canada,2302.0,8459590010,84,333517
Canada,93976.0,8459590020,84,333517
Mexico,2400.0,8459590020,84,333517
Canada,821803.0,8459590030,84,333517
Canada,60000.0,8459610040,84,333517
Mexico,51000.0,8459610040,84,333517
Canada,7459977.0,8459610080,84,333517
Mexico,1695804.0,8459610080,84,333517
Canada,30431.0,8459690010,84,333517
Canada,10000.0,8459690050,84,333517
Canada,61578.0,8459690070,84,333517
Canada,389083.0,8459690090,84,333517
Mexico,74933.0,8459690090,84,333517
Canada,15000.0,8459708040,84,333517
Canada,7128.0,8459708060,84,333517
Canada,31004.0,8459708080,84,333517
Mexico,126500.0,8459708080,84,333517
