Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
New Caledonia,2511.0,8517620090,85,8517620090,334220,334220,direct_2022
New Zealand,10422742.0,8517620090,85,8517620090,334220,334220,direct_2022
Australia,2941275.0,8517690000,85,8517690000,334220,334220,direct_2022
New Zealand,9282101.0,8517690000,85,8517690000,334220,334220,direct_2022
Australia,2763274.0,8517710000,85,8517710000,334220,334220,direct_2022
New Zealand,746725.0,8517710000,85,8517710000,334220,334220,direct_2022
Australia,1648143.0,8517790000,85,8517790000,334220,334220,direct_2022
Cocos (Keeling) Islands,2571.0,8517790000,85,8517790000,334220,334220,direct_2022
French Polynesia,2536.0,8517790000,85,8517790000,334220,334220,direct_2022
New Zealand,881539.0,8517790000,85,8517790000,334220,334220,direct_2022
Australia,823598.0,8518104000,85,8518104000,334220,334220,direct_2022
New Caledonia,3767.0,8518104000,85,8518104000,334220,334220,direct_2022
New Zealand,2736.0,8518104000,85,8518104000,334220,334220,direct_2022
Australia,47618672.0,8518108030,85,8518108030,334310,334310,direct_2022
Micronesia,15887.0,8518108030,85,8518108030,334310,334310,direct_2022
New Zealand,16692.0,8518108030,85,8518108030,334310,334310,direct_2022
Australia,841429.0,8518108040,85,8518108040,334310,334310,direct_2022
Australia,12115.0,8518210000,85,8518210000,334310,334310,direct_2022
New Zealand,29614.0,8518210000,85,8518210000,334310,334310,direct_2022
Australia,28110.0,8518220000,85,8518220000,334310,334310,direct_2022
Australia,4000.0,8518294000,85,8518294000,334310,334310,direct_2022
Australia,15440.0,8518298000,85,8518298000,334310,334310,direct_2022
New Zealand,2316.0,8518298000,85,8518298000,334310,334310,direct_2022
Australia,131048.0,8518301000,85,8518301000,334210,334210,direct_2022
New Zealand,15972.0,8518301000,85,8518301000,334210,334210,direct_2022
Australia,1661144.0,8518302000,85,8518302000,334310,334310,direct_2022
New Zealand,46680.0,8518302000,85,8518302000,334310,334310,direct_2022
Australia,142216.0,8518401000,85,8518401000,334210,334210,direct_2022
New Zealand,10000.0,8518401000,85,8518401000,334210,334210,direct_2022
Australia,348068.0,8518402000,85,8518402000,334310,334310,direct_2022
New Zealand,59903.0,8518402000,85,8518402000,334310,334310,direct_2022
Australia,54442.0,8518500000,85,8518500000,334310,334310,direct_2022
New Zealand,88912.0,8518500000,85,8518500000,334310,334310,direct_2022
Australia,10973.0,8518904100,85,8518904100,334210,334210,direct_2022
Australia,4800.0,8518906000,85,8518906000,334418,334418,direct_2022
New Zealand,4800.0,8518906000,85,8518906000,334418,334418,direct_2022
Australia,514067.0,8518908100,85,8518908100,334310,334220,direct_2022
Australia,50783.0,8519200000,85,8519200000,334310,334310,direct_2022
Australia,2140.0,8519301000,85,8519301000,334310,334310,direct_2022
Australia,224655.0,8519302000,85,8519302000,334310,334310,direct_2022
Australia,6920.0,8519811000,85,8519811000,333310,333318,direct_2022
Australia,12364.0,8519813020,85,8519813020,334310,334310,direct_2022
Australia,7800915.0,8519814105,85,8519814105,334210,334210,direct_2022
Australia,9800.0,8519814110,85,8519814110,334310,334310,direct_2022
Australia,1180671.0,8519814150,85,8519814150,334310,334310,direct_2022
New Zealand,19340.0,8519814150,85,8519814150,334310,334310,direct_2022
Australia,12878.0,8519892000,85,8519892000,334310,334310,direct_2022
Australia,184449.0,8519893000,85,8519893000,334310,334310,direct_2022
New Zealand,30442.0,8519893000,85,8519893000,334310,334310,direct_2022
Australia,1501786.0,8521900000,85,8521900000,334310,334310,direct_2022
New Zealand,34188.0,8521900000,85,8521900000,334310,334310,direct_2022
Australia,48845.0,8522908081,85,8522908081,334310,334310,direct_2022
Australia,1716967.0,8523291000,85,8523291000,334610,334613,direct_2022
Australia,10521.0,8523292000,85,8523292000,334610,334614,direct_2022
Australia,2520.0,8523294010,85,8523294010,334610,334614,direct_2022
Australia,27649.0,8523294020,85,8523294020,334610,334614,direct_2022
Australia,2884.0,8523297020,85,8523297020,334610,334614,direct_2022
Australia,6238.0,8523298000,85,8523298000,334610,334614,direct_2022
Australia,18044.0,8523299000,85,8523299000,334610,334614,direct_2022
Australia,30523.0,8523410000,85,8523410000,334610,334613,direct_2022
New Zealand,2661.0,8523410000,85,8523410000,334610,334613,direct_2022
Australia,52822.0,8523492010,85,8523492010,334610,334614,direct_2022
Australia,243854.0,8523492020,85,8523492020,334610,334614,direct_2022
Australia,195430.0,8523493000,85,8523493000,334610,334614,direct_2022
Australia,2332924.0,8523494000,85,8523494000,334610,334614,direct_2022
New Zealand,59950.0,8523494000,85,8523494000,334610,334614,direct_2022
Australia,2348281.0,8523495000,85,8523495000,334610,334614,direct_2022
Australia,419137.0,8523510000,85,8523510000,334610,334613,direct_2022
New Zealand,266324.0,8523510000,85,8523510000,334610,334613,direct_2022
Australia,9473123.0,8523520010,85,8523520010,334413,334413,direct_2022
New Zealand,534728.0,8523520010,85,8523520010,334413,334413,direct_2022
Australia,703679.0,8523520090,85,8523520090,334413,334413,direct_2022
New Zealand,166177.0,8523520090,85,8523520090,334413,334413,direct_2022
Australia,148298.0,8523590000,85,8523590000,334610,334613,direct_2022
New Zealand,18897.0,8523590000,85,8523590000,334610,334613,direct_2022
Australia,300132.0,8523801000,85,8523801000,334610,334614,direct_2022
New Caledonia,10796.0,8523801000,85,8523801000,334610,334614,direct_2022
New Zealand,10800.0,8523801000,85,8523801000,334610,334614,direct_2022
Australia,1874244.0,8523802000,85,8523802000,334610,334614,direct_2022
New Zealand,17930.0,8523802000,85,8523802000,334610,334614,direct_2022
Australia,298491.0,8524111000,85,8524111000,334419,333314,direct_2022
New Zealand,2515.0,8524119000,85,8524119000,334419,333314,direct_2022
Australia,168068.0,8524120000,85,8524120000,334419,334419,direct_2022
Australia,88200.0,8524190000,85,8524190000,334419,334310,direct_2022
Australia,334653.0,8524911000,85,8524911000,334419,334419,direct_2022
Australia,49472.0,8524919000,85,8524919000,334419,333314,direct_2022
Australia,24283.0,8524920000,85,8524920000,334419,334419,direct_2022
Australia,168698.0,8524990000,85,8524990000,334419,334310,direct_2022
Australia,829078.0,8525501000,85,8525501000,334220,334220,direct_2022
New Zealand,25136.0,8525501000,85,8525501000,334220,334220,direct_2022
Australia,146563.0,8525503035,85,8525503035,334220,334220,direct_2022
Australia,174293.0,8525503040,85,8525503040,334220,334220,direct_2022
Australia,4247886.0,8525507010,85,8525507010,334220,334220,direct_2022
Australia,36222.0,8525507050,85,8525507050,334220,334220,direct_2022
New Zealand,43509.0,8525507050,85,8525507050,334220,334220,direct_2022
New Zealand,118391.0,8525601030,85,8525601030,334220,334220,direct_2022
Australia,22422.0,8525601040,85,8525601040,334220,334220,direct_2022
French Polynesia,3200.0,8525601040,85,8525601040,334220,334220,direct_2022
Australia,991448.0,8525601050,85,8525601050,334220,334220,direct_2022
Fiji,9017.0,8525601050,85,8525601050,334220,334220,direct_2022
New Zealand,990115.0,8525601050,85,8525601050,334220,334220,direct_2022
Australia,929976.0,8525602000,85,8525602000,334220,334220,direct_2022
New Zealand,108513.0,8525602000,85,8525602000,334220,334220,direct_2022
Australia,82682.0,8525810000,85,8525810000,334310,334310,direct_2022
New Zealand,299115.0,8525810000,85,8525810000,334310,334310,direct_2022
Australia,42300.0,8525830000,85,8525830000,334310,334220,direct_2022
Australia,754793.0,8525891000,85,8525891000,334220,334220,direct_2022
New Zealand,566072.0,8525891000,85,8525891000,334220,334220,direct_2022
Australia,95818.0,8525892000,85,8525892000,334220,334220,direct_2022
New Zealand,8000.0,8525892000,85,8525892000,334220,334220,direct_2022
Australia,1645736.0,8525893000,85,8525893000,334220,334220,direct_2022
New Zealand,308140.0,8525893000,85,8525893000,334220,334220,direct_2022
Australia,415245.0,8525894000,85,8525894000,334310,334310,direct_2022
New Zealand,9084.0,8525894000,85,8525894000,334310,334310,direct_2022
Australia,5639.0,8525895030,85,8525895030,334310,334310,direct_2022
Australia,1136320.0,8525895050,85,8525895050,334310,334310,direct_2022
New Zealand,661307.0,8525895050,85,8525895050,334310,334310,direct_2022
New Zealand,68458.0,8526100020,85,8526100020,334511,334511,direct_2022
Australia,4135239.0,8526100040,85,8526100040,334511,334511,direct_2022
New Zealand,973084.0,8526100040,85,8526100040,334511,334511,direct_2022
Australia,131528.0,8526910020,85,8526910020,334511,334511,direct_2022
New Zealand,41046.0,8526910020,85,8526910020,334511,334511,direct_2022
Australia,628764.0,8526910040,85,8526910040,334511,334511,direct_2022
New Zealand,235309.0,8526910040,85,8526910040,334511,334511,direct_2022
Australia,7277.0,8526921000,85,8526921000,334511,339930,direct_2022
Australia,594297.0,8526925000,85,8526925000,334511,334511,direct_2022
Fiji,43515.0,8526925000,85,8526925000,334511,334511,direct_2022
New Zealand,25246.0,8526925000,85,8526925000,334511,334511,direct_2022
Australia,1092967.0,8527136080,85,8527136080,334310,334310,direct_2022
New Zealand,4094.0,8527136080,85,8527136080,334310,334310,direct_2022
New Zealand,3240.0,8527195010,85,8527195010,334310,334310,direct_2022
Australia,62127.0,8527195025,85,8527195025,334310,334310,direct_2022
New Zealand,4892.0,8527195025,85,8527195025,334310,334310,direct_2022
Australia,5500.0,8527214080,85,8527214080,334310,334310,direct_2022
Fiji,12813.0,8527214080,85,8527214080,334310,334310,direct_2022
Australia,10000.0,8527294000,85,8527294000,334310,334310,direct_2022
Australia,67710.0,8527298000,85,8527298000,334310,334310,direct_2022
New Zealand,14275.0,8527298000,85,8527298000,334310,334310,direct_2022
Australia,13899.0,8527916080,85,8527916080,334220,334220,direct_2022
Australia,3629.0,8527991500,85,8527991500,334220,334220,direct_2022
Australia,6700829.0,8527994000,85,8527994000,334220,334220,direct_2022
Australia,384508.0,8528520000,85,8528520000,334118,334118,direct_2022
Christmas Island,86419.0,8528520000,85,8528520000,334118,334118,direct_2022
Cocos (Keeling) Islands,166373.0,8528520000,85,8528520000,334118,334118,direct_2022
New Caledonia,3320.0,8528520000,85,8528520000,334118,334118,direct_2022
New Zealand,32351.0,8528520000,85,8528520000,334118,334118,direct_2022
Australia,62644.0,8528590500,85,8528590500,334310,334310,direct_2022
Australia,9442.0,8528591000,85,8528591000,334310,334310,direct_2022
New Zealand,58845.0,8528592300,85,8528592300,334310,334310,direct_2022
Australia,169152.0,8528592500,85,8528592500,334310,334310,direct_2022
New Zealand,2858.0,8528592500,85,8528592500,334310,334310,direct_2022
Australia,39662.0,8528593350,85,8528593350,334310,334310,direct_2022
Nauru,3893.0,8528593350,85,8528593350,334310,334310,direct_2022
Australia,90467.0,8528593370,85,8528593370,334310,334310,direct_2022
Australia,121038.0,8528595000,85,8528595000,334310,334310,direct_2022
Australia,32881.0,8528596000,85,8528596000,334310,334310,direct_2022
Australia,18346.0,8528620000,85,8528620000,334118,334118,direct_2022
Australia,2500.0,8528691000,85,8528691000,334310,334310,direct_2022
Australia,15000.0,8528692000,85,8528692000,334310,334310,direct_2022
Australia,11250.0,8528694500,85,8528694500,334310,334310,direct_2022
Australia,22730.0,8528720400,85,8528720400,334310,334310,direct_2022
Australia,7033.0,8528726460,85,8528726460,334310,334310,direct_2022
New Zealand,11845.0,8528727220,85,8528727220,334310,334310,direct_2022
Australia,2765.0,8528727290,85,8528727290,334310,334310,direct_2022
Australia,3144.0,8528729700,85,8528729700,334310,334310,direct_2022
Australia,20662.0,8529102150,85,8529102150,334220,334220,direct_2022
New Zealand,2320.0,8529102150,85,8529102150,334220,334220,direct_2022
Australia,32766.0,8529102190,85,8529102190,334220,334220,direct_2022
Nauru,14214.0,8529102190,85,8529102190,334220,334220,direct_2022
Australia,1210088.0,8529104040,85,8529104040,334220,334220,direct_2022
New Zealand,1769370.0,8529104040,85,8529104040,334220,334220,direct_2022
Australia,32446.0,8529104080,85,8529104080,334220,334220,direct_2022
New Zealand,153621.0,8529104080,85,8529104080,334220,334220,direct_2022
Australia,1142567.0,8529109100,85,8529109100,334220,334220,direct_2022
New Zealand,152901.0,8529109100,85,8529109100,334220,334220,direct_2022
Australia,10980.0,8529900600,85,8529900600,334418,334418,direct_2022
New Zealand,27456.0,8529900600,85,8529900600,334418,334418,direct_2022
Australia,20298.0,8529901300,85,8529901300,334418,334418,direct_2022
New Zealand,160205.0,8529901300,85,8529901300,334418,334418,direct_2022
Australia,3608.0,8529901640,85,8529901640,334418,334418,direct_2022
Australia,3387.0,8529901940,85,8529901940,334418,334418,direct_2022
New Zealand,10442.0,8529901940,85,8529901940,334418,334418,direct_2022
Australia,6807.0,8529902100,85,8529902100,334418,334418,direct_2022
New Zealand,9555.0,8529902100,85,8529902100,334418,334418,direct_2022
New Zealand,14500.0,8529902900,85,8529902900,334310,334310,direct_2022
New Zealand,21075.0,8529903900,85,8529903900,334310,334310,direct_2022
Australia,20980.0,8529904900,85,8529904900,334310,334310,direct_2022
Australia,4827.0,8529906800,85,8529906800,334220,334220,direct_2022
Australia,3181.0,8529907800,85,8529907800,333310,333314,direct_2022
New Zealand,4453.0,8529907800,85,8529907800,333310,333314,direct_2022
Australia,51000.0,8529908100,85,8529908100,334220,334220,direct_2022
New Zealand,312500.0,8529908100,85,8529908100,334220,334220,direct_2022
New Zealand,4865.0,8529908300,85,8529908300,334310,334310,direct_2022
Australia,173630.0,8529908700,85,8529908700,334220,334220,direct_2022
New Zealand,83755.0,8529908700,85,8529908700,334220,334220,direct_2022
Australia,2626490.0,8529909520,85,8529909520,334511,334511,direct_2022
New Zealand,4041.0,8529909540,85,8529909540,334511,334511,direct_2022
Australia,13418.0,8529909560,85,8529909560,334511,334511,direct_2022
Australia,22926.0,8529909720,85,8529909720,334511,334511,direct_2022
Australia,13815.0,8529909740,85,8529909740,334511,334511,direct_2022
New Zealand,50105.0,8529909740,85,8529909740,334511,334511,direct_2022
Australia,42651.0,8529909760,85,8529909760,334511,334511,direct_2022
New Zealand,13741.0,8529909760,85,8529909760,334511,334511,direct_2022
Australia,1658440.0,8529909800,85,8529909800,334419,334419,direct_2022
Fiji,12633.0,8529909800,85,8529909800,334419,334419,direct_2022
New Zealand,428993.0,8529909800,85,8529909800,334419,334419,direct_2022
Australia,311198.0,8530100000,85,8530100000,334290,334290,direct_2022
Australia,8861493.0,8530800000,85,8530800000,334290,334290,direct_2022
New Zealand,1518097.0,8530800000,85,8530800000,334290,334290,direct_2022
Australia,948362.0,8530900000,85,8530900000,334290,334290,direct_2022
New Zealand,13280.0,8530900000,85,8530900000,334290,334290,direct_2022
Australia,253930.0,8531100025,85,8531100025,334290,334290,direct_2022
Australia,154780.0,8531100045,85,8531100045,334290,334290,direct_2022
New Zealand,135886.0,8531100045,85,8531100045,334290,334290,direct_2022
Australia,2240576.0,8531200020,85,8531200020,334513,334513,direct_2022
New Zealand,42621.0,8531200020,85,8531200020,334513,334513,direct_2022
Australia,1111465.0,8531200040,85,8531200040,334513,334513,direct_2022
New Zealand,56747.0,8531200040,85,8531200040,334513,334513,direct_2022
Australia,8089.0,8531801500,85,8531801500,334290,334290,direct_2022
Australia,5914.0,8531809026,85,8531809026,334513,334513,direct_2022
Australia,2100.0,8531809031,85,8531809031,334290,334290,direct_2022
New Zealand,3151.0,8531809041,85,8531809041,334290,334290,direct_2022
Australia,3311244.0,8531809051,85,8531809051,335999,335999,direct_2022
New Zealand,1344058.0,8531809051,85,8531809051,335999,335999,direct_2022
New Zealand,107702.0,8531901500,85,8531901500,334418,334418,direct_2022
Australia,932004.0,8531903000,85,8531903000,334418,334418,direct_2022
New Zealand,31280.0,8531903000,85,8531903000,334418,334418,direct_2022
Australia,575164.0,8531909001,85,8531909001,335999,335999,direct_2022
Cook Islands,40164.0,8531909001,85,8531909001,335999,335999,direct_2022
New Zealand,214069.0,8531909001,85,8531909001,335999,335999,direct_2022
Australia,14889.0,8532210080,85,8532210080,334416,334416,direct_2022
Australia,10671.0,8532240020,85,8532240020,334416,334416,direct_2022
New Zealand,3392.0,8532250080,85,8532250080,334416,334416,direct_2022
Australia,35882.0,8532290040,85,8532290040,334416,334416,direct_2022
New Zealand,2051.0,8532290040,85,8532290040,334416,334416,direct_2022
French Polynesia,17610.0,8532300090,85,8532300090,334416,334416,direct_2022
New Zealand,4134.0,8532300090,85,8532300090,334416,334416,direct_2022
Australia,27000.0,8532900000,85,8532900000,334416,334416,direct_2022
Australia,80047.0,8533210040,85,8533210040,334416,334416,direct_2022
Australia,152071.0,8533290000,85,8533290000,334416,334416,direct_2022
New Zealand,9108.0,8533290000,85,8533290000,334416,334416,direct_2022
Australia,10296.0,8533390080,85,8533390080,334416,334416,direct_2022
Australia,3714.0,8533408040,85,8533408040,335314,335314,direct_2022
Australia,55293.0,8533408070,85,8533408070,334416,334416,direct_2022
New Zealand,56498.0,8533408070,85,8533408070,334416,334416,direct_2022
New Zealand,17664.0,8533904000,85,8533904000,334416,334416,direct_2022
Australia,43902.0,8534000020,85,8534000020,334412,334412,direct_2022
Nauru,14155.0,8534000020,85,8534000020,334412,334412,direct_2022
New Zealand,2727.0,8534000020,85,8534000020,334412,334412,direct_2022
Australia,171714.0,8534000040,85,8534000040,334412,334412,direct_2022
Christmas Island,2520.0,8534000040,85,8534000040,334412,334412,direct_2022
Nauru,3654.0,8534000040,85,8534000040,334412,334412,direct_2022
Australia,13122.0,8534000070,85,8534000070,334412,334412,direct_2022
New Zealand,115228.0,8534000070,85,8534000070,334412,334412,direct_2022
Australia,557180.0,8534000095,85,8534000095,334412,334412,direct_2022
New Zealand,82258.0,8534000095,85,8534000095,334412,334412,direct_2022
Australia,34275.0,8535100040,85,8535100040,335313,335313,direct_2022
New Zealand,3916.0,8535100040,85,8535100040,335313,335313,direct_2022
Australia,7026656.0,8535210000,85,8535210000,335313,335313,direct_2022
Australia,5990.0,8535290040,85,8535290040,335313,335313,direct_2022
New Zealand,21279.0,8535290040,85,8535290040,335313,335313,direct_2022
Australia,18256476.0,8535300080,85,8535300080,335313,335313,direct_2022
Australia,46760.0,8535400000,85,8535400000,335931,335931,direct_2022
New Zealand,9717.0,8535400000,85,8535400000,335931,335931,direct_2022
Australia,153713.0,8535908020,85,8535908020,335931,335931,direct_2022
Australia,6909.0,8535908040,85,8535908040,334417,334417,direct_2022
New Zealand,238278.0,8535908040,85,8535908040,334417,334417,direct_2022
Australia,63903.0,8535908060,85,8535908060,335313,335313,direct_2022
New Zealand,71700.0,8535908060,85,8535908060,335313,335313,direct_2022
Australia,65778.0,8536100040,85,8536100040,335313,335313,direct_2022
Australia,63180.0,8536200020,85,8536200020,335313,335313,direct_2022
Nauru,8497.0,8536200020,85,8536200020,335313,335313,direct_2022
Australia,64175.0,8536200040,85,8536200040,335313,335313,direct_2022
