Country,iso3,usummary_code,impVal,continent,region,alt_region,world_weight,regional_weight,world_denominator,regional_denominator
Portugal,PRT,33612,4852183.0,Europe,Europe,Europe,0.00024019511472064028,0.007324619992909094,20201006193.0,662448428.0
Portugal,PRT,3362BP,56548207.0,Europe,Europe,Europe,0.00036772418248695,0.0031549411939383286,153778863869.0,17923696045.0
Portugal,PRT,3364,29290930.0,Europe,Europe,Europe,0.0004676913176831399,0.000869796862865444,62628765796.0,33675598580.0
Portugal,PRT,3365AO,13685634.0,Europe,Europe,Europe,0.0008810225817784508,0.0037252047989985663,15533806151.0,3673793721.0
Portugal,PRT,337,143202110.0,Europe,Europe,Europe,0.0030052543129139146,0.027635436790593642,47650579648.0,5181829080.0
Portugal,PRT,3391,14168513.0,Europe,Europe,Europe,0.00024539601047666835,0.0007101132568074157,57737340442.0,19952469362.0
Portugal,PRT,3399,19556964.0,Europe,Europe,Europe,0.00020005798874944084,0.0015542310373973254,97756476121.0,12583048163.0
Portugal,PRT,S003,188085854.0,Europe,Europe,Europe,0.001275702661469303,0.0032369268272936496,147437063260.0,58106303922.0
Qatar,QAT,211,6100.0,Asia,RoWorld,RoAsia,3.456688823333403e-08,1.1098177996549928e-07,176469457095.0,54963976987.0
Qatar,QAT,311,12400.0,Asia,RoWorld,RoAsia,1.0522032257458069e-07,7.45452923813525e-07,117847956522.0,16634182527.0
Qatar,QAT,313TT,307899.0,Asia,RoWorld,RoAsia,9.042513985181398e-06,0.0002877713855487924,34050154692.0,1069943071.0
Qatar,QAT,315AL,37165.0,Asia,RoWorld,RoAsia,2.990923843559174e-07,2.437111281279338e-06,124259265511.0,15249611409.0
Qatar,QAT,322,54466.0,Asia,RoWorld,RoAsia,2.0474232935915434e-06,1.9142324277187677e-05,26602217612.0,2845318009.0
Qatar,QAT,323,14397.0,Asia,RoWorld,RoAsia,2.1200766429044127e-06,0.00011600427609955608,6790792233.0,124107494.0
Qatar,QAT,324,888544399.0,Asia,RoWorld,RoAsia,0.014292494907856015,0.061352498429358714,62168600005.0,14482611495.0
Qatar,QAT,3251,30702904.0,Asia,RoWorld,RoAsia,0.00047753997754760924,0.007564359729018248,64293892540.0,4058889992.0
Qatar,QAT,3252,45388.0,Asia,RoWorld,RoAsia,2.079585862954374e-06,7.04204334466736e-05,21825499398.0,644528836.0
Qatar,QAT,3254,20004.0,Asia,RoWorld,RoAsia,7.93863887069817e-08,6.835513562995155e-06,251982743211.0,2926480917.0
Qatar,QAT,325X,352352879.0,Asia,RoWorld,RoAsia,0.006480050347479204,0.06362049267688674,54375021814.0,5538355083.0
Qatar,QAT,326,708324.0,Asia,RoWorld,RoAsia,9.216728751373714e-06,0.00021808371753932892,76851995877.0,3247945367.0
Qatar,QAT,327,7672.0,Asia,RoWorld,RoAsia,2.548642196430757e-07,3.686526144138496e-06,30102303143.0,2081091982.0
Qatar,QAT,3311IS,99372.0,Asia,RoWorld,RoAsia,2.5657914579697632e-06,1.3621685468740357e-05,38729570048.0,7295132473.0
Qatar,QAT,3313NF,174531412.0,Asia,RoWorld,RoAsia,0.0018348975306360393,0.006665572624869531,95117797635.0,26184008760.0
Qatar,QAT,332,5927057.0,Asia,RoWorld,RoAsia,5.992934654451486e-05,0.0019724051958757744,98900744656.0,3004989549.0
Qatar,QAT,33312,95288.0,Asia,RoWorld,RoAsia,2.9127930799667495e-06,5.284952514847522e-05,32713617955.0,1803005793.0
Qatar,QAT,3332OM,1938585.0,Asia,RoWorld,RoAsia,9.72463419016704e-06,0.00058310034723377,199347858448.0,3324616439.0
Qatar,QAT,3341,3000.0,Asia,RoWorld,RoAsia,1.9481314647315408e-08,8.02390872313834e-06,153993714198.0,373882618.0
Qatar,QAT,3342,36829.0,Asia,RoWorld,RoAsia,3.035328995784391e-07,2.4587460595246324e-05,121334458476.0,1497877337.0
Qatar,QAT,3344,10927.0,Asia,RoWorld,RoAsia,8.312013890717396e-08,1.586160108975572e-06,131460319288.0,6888964070.0
Qatar,QAT,3345,557583.0,Asia,RoWorld,RoAsia,7.494223079524198e-06,0.0001535413109520715,74401708367.0,3631485211.0
Qatar,QAT,334X,33558.0,Asia,RoWorld,RoAsia,5.73842789943083e-07,0.00017926362681609925,58479431280.0,187199158.0
Qatar,QAT,335,59419.0,Asia,RoWorld,RoAsia,2.90669643094526e-07,1.4979202807915611e-05,204421071865.0,3966766507.0
Qatar,QAT,3362BP,614106.0,Asia,RoWorld,RoAsia,3.99343566826674e-06,0.00018125163618327913,153778863869.0,3388140449.0
Qatar,QAT,3364,139987.0,Asia,RoWorld,RoAsia,2.235186949970851e-06,4.5816162628307525e-05,62628765796.0,3055406476.0
Qatar,QAT,3365AO,27500.0,Asia,RoWorld,RoAsia,1.7703323791142885e-06,9.184444260666498e-05,15533806151.0,299419314.0
Qatar,QAT,337,67519.0,Asia,RoWorld,RoAsia,1.416960727419691e-06,0.00013262530720169874,47650579648.0,509095899.0
Qatar,QAT,3391,3093.0,Asia,RoWorld,RoAsia,5.357018484609749e-08,4.5250804760142916e-07,57737340442.0,6835237553.0
Qatar,QAT,3399,6526639.0,Asia,RoWorld,RoAsia,6.67642621642941e-05,0.0006397033164038207,97756476121.0,10202603039.0
Qatar,QAT,S003,370699856.0,Asia,RoWorld,RoAsia,0.0025142921854478615,0.028402407796415025,147437063260.0,13051705287.0
Reunion,REU,113FF,43317800.0,Africa,RoWorld,RoWorld,0.002637458481476099,0.012994194989220715,16424068968.0,3333627057.0
Reunion,REU,313TT,81902.0,Africa,RoWorld,RoWorld,2.4053341531291977e-06,7.654799794483645e-05,34050154692.0,1069943071.0
Reunion,REU,315AL,2290.0,Africa,RoWorld,RoWorld,1.8429209206916474e-08,1.5016776090756581e-07,124259265511.0,15249611409.0
Reunion,REU,323,4000.0,Africa,RoWorld,RoWorld,5.890328937707613e-07,3.2230124636953835e-05,6790792233.0,124107494.0
Reunion,REU,3252,392.0,Africa,RoWorld,RoWorld,1.796064286327035e-08,6.081962173062494e-07,21825499398.0,644528836.0
Reunion,REU,3254,13381.0,Africa,RoWorld,RoWorld,5.3102842795846937e-08,4.5723858721474795e-06,251982743211.0,2926480917.0
Reunion,REU,325X,3787.0,Africa,RoWorld,RoWorld,6.964594907114054e-08,6.837770318526903e-07,54375021814.0,5538355083.0
Reunion,REU,326,91984.0,Africa,RoWorld,RoWorld,1.1968979979025978e-06,2.832067341236162e-05,76851995877.0,3247945367.0
Reunion,REU,332,11033.0,Africa,RoWorld,RoWorld,1.11556288462492e-07,3.671560190174891e-06,98900744656.0,3004989549.0
Reunion,REU,33313,2979.0,Africa,RoWorld,RoWorld,9.353813929366621e-07,1.7851585905768434e-05,3184797156.0,166875930.0
Reunion,REU,3332OM,158961.0,Africa,RoWorld,RoWorld,7.97405105013782e-07,4.7813335137034136e-05,199347858448.0,3324616439.0
Reunion,REU,3341,7520.0,Africa,RoWorld,RoWorld,4.883316204927062e-08,2.0113264532666773e-05,153993714198.0,373882618.0
Reunion,REU,3342,64680.0,Africa,RoWorld,RoWorld,5.330719798184432e-07,4.318110595727639e-05,121334458476.0,1497877337.0
Reunion,REU,335,2619.0,Africa,RoWorld,RoWorld,1.2811790761617725e-08,6.602354828241974e-07,204421071865.0,3966766507.0
Reunion,REU,3362BP,51976.0,Africa,RoWorld,RoWorld,3.379918325074695e-07,1.5340568309480963e-05,153778863869.0,3388140449.0
Reunion,REU,3364,19611.0,Africa,RoWorld,RoWorld,3.131308712657487e-07,6.418458609040403e-06,62628765796.0,3055406476.0
Reunion,REU,337,12246.0,Africa,RoWorld,RoWorld,2.569958244047088e-07,2.405440708529455e-05,47650579648.0,509095899.0
Reunion,REU,S003,219695.0,Africa,RoWorld,RoWorld,1.4900934347327286e-06,1.683266631976625e-05,147437063260.0,13051705287.0
Romania,ROU,111,12341209.0,Europe,Europe,Europe,0.00023744017222061765,0.008269669864522192,51976078372.0,1492346031.0
Romania,ROU,112,724868.0,Europe,Europe,Europe,5.210483369967489e-05,0.000321033863500651,13911722743.0,2257917567.0
Romania,ROU,113FF,68462.0,Europe,Europe,Europe,4.1683945758745066e-06,3.187109066969398e-05,16424068968.0,2148090905.0
Romania,ROU,212,14466.0,Europe,Europe,Europe,2.43701029741821e-06,2.7038383873666382e-05,5935961787.0,535017184.0
Romania,ROU,311,33995216.0,Europe,Europe,Europe,0.00028846674141230213,0.0014700514902606585,117847956522.0,23125187264.0
Romania,ROU,3121,4210688.0,Europe,Europe,Europe,0.00013659689929836546,0.0003071672240694586,30825648471.0,13708129221.0
Romania,ROU,3122,457349.0,Europe,Europe,Europe,0.0002370389113847033,0.003218688332970704,1929425837.0,142091732.0
Romania,ROU,313TT,51257037.0,Europe,Europe,Europe,0.001505339328518314,0.011324208653130335,34050154692.0,4526323964.0
Romania,ROU,315AL,259536407.0,Europe,Europe,Europe,0.0020886684460324984,0.022716400380497395,124259265511.0,11425067469.0
Romania,ROU,321,83621948.0,Europe,Europe,Europe,0.003594326194593805,0.027039279224703845,23264985834.0,3092610099.0
Romania,ROU,322,2904413.0,Europe,Europe,Europe,0.00010917935648680085,0.0005494955058348825,26602217612.0,5285599189.0
Romania,ROU,323,2122279.0,Europe,Europe,Europe,0.0003125230351897294,0.001683804585244317,6790792233.0,1260406949.0
Romania,ROU,324,1311281.0,Europe,Europe,Europe,2.1092336000722848e-05,8.36043200037346e-05,62168600005.0,15684368941.0
Romania,ROU,3251,4809490.0,Europe,Europe,Europe,7.480477242854459e-05,0.00016984073038806057,64293892540.0,28317647887.0
Romania,ROU,3252,16703739.0,Europe,Europe,Europe,0.0007653313537252057,0.0028831113841141284,21825499398.0,5793650253.0
Romania,ROU,3254,138543716.0,Europe,Europe,Europe,0.0005498143017039432,0.0007462506341976028,251982743211.0,185653062994.0
Romania,ROU,325X,6032178.0,Europe,Europe,Europe,0.00011093656239135316,0.0003713378415176549,54375021814.0,16244447308.0
Romania,ROU,326,300813904.0,Europe,Europe,Europe,0.003914197680453821,0.028765890767017115,76851995877.0,10457312323.0
Romania,ROU,327,13509666.0,Europe,Europe,Europe,0.00044879177303553075,0.0017777823286855355,30102303143.0,7599167672.0
Romania,ROU,3311IS,411470461.0,Europe,Europe,Europe,0.010624193877960398,0.043384084362220444,38729570048.0,9484364302.0
Romania,ROU,3313NF,11745651.0,Europe,Europe,Europe,0.000123485312865129,0.0004793009629124532,95117797635.0,24505794707.0
Romania,ROU,332,300786162.0,Europe,Europe,Europe,0.003041293198005787,0.012900520627325726,98900744656.0,23315815748.0
Romania,ROU,33311,2551777.0,Europe,Europe,Europe,0.0001649866674554874,0.0004344826775913489,15466564901.0,5873138635.0
Romania,ROU,33312,36724305.0,Europe,Europe,Europe,0.0011225999230814823,0.003536079202840605,32713617955.0,10385600235.0
Romania,ROU,33313,1602867.0,Europe,Europe,Europe,0.0005032869980369952,0.0012446473297338997,3184797156.0,1287808170.0
Romania,ROU,3332OM,305019537.0,Europe,Europe,Europe,0.0015300868510687538,0.004500869837835997,199347858448.0,67769019765.0
Romania,ROU,3341,53907905.0,Europe,Europe,Europe,0.0003500656197608625,0.013770957768208948,153993714198.0,3914608258.0
Romania,ROU,3342,218341275.0,Europe,Europe,Europe,0.0017994993157132522,0.052712208043067095,121334458476.0,4142138664.0
Romania,ROU,3344,74357952.0,Europe,Europe,Europe,0.0005656303925224649,0.007131588510940883,131460319288.0,10426562313.0
Romania,ROU,3345,217152142.0,Europe,Europe,Europe,0.002918644568332456,0.006764140500698824,74401708367.0,32103434572.0
Romania,ROU,334X,29716859.0,Europe,Europe,Europe,0.0005081591655314744,0.012811426411481018,58479431280.0,2319558966.0
Romania,ROU,335,662176661.0,Europe,Europe,Europe,0.0032392779030006383,0.02387586007879212,204421071865.0,27734149003.0
Romania,ROU,336111,129292.0,Europe,Europe,Europe,6.105862062435361e-07,2.4073056620283144e-06,211750607331.0,53708177586.0
Romania,ROU,3362BP,313378495.0,Europe,Europe,Europe,0.002037851542894468,0.01748403310417776,153778863869.0,17923696045.0
Romania,ROU,3364,87247029.0,Europe,Europe,Europe,0.0013930823622516975,0.002590808558093936,62628765796.0,33675598580.0
Romania,ROU,3365AO,2586577.0,Europe,Europe,Europe,0.00016651276415171996,0.0007040615767876969,15533806151.0,3673793721.0
Romania,ROU,337,92036230.0,Europe,Europe,Europe,0.0019314818556223578,0.017761340364395035,47650579648.0,5181829080.0
Romania,ROU,3391,12286130.0,Europe,Europe,Europe,0.00021279348695220942,0.0006157698968028115,57737340442.0,19952469362.0
Romania,ROU,3399,23400271.0,Europe,Europe,Europe,0.00023937310271941324,0.0018596663301987237,97756476121.0,12583048163.0
Romania,ROU,S003,115416919.0,Europe,Europe,Europe,0.0007828216084070148,0.0019863063249545504,147437063260.0,58106303922.0
Russia,RUS,111,17298045.0,Europe,Europe,Europe,0.00033280781355214017,0.011591175666148168,51976078372.0,1492346031.0
Russia,RUS,112,369208.0,Europe,Europe,Europe,2.653934432281404e-05,0.0001635170412755817,13911722743.0,2257917567.0
Russia,RUS,113FF,557917.0,Europe,Europe,Europe,3.396947498741166e-05,0.00025972690387607224,16424068968.0,2148090905.0
Russia,RUS,212,1057365.0,Europe,Europe,Europe,0.00017812867365751456,0.0019763196989201755,5935961787.0,535017184.0
Russia,RUS,311,53364759.0,Europe,Europe,Europe,0.0004528271900076418,0.0023076465669566826,117847956522.0,23125187264.0
Russia,RUS,3121,3145233.0,Europe,Europe,Europe,0.00010203298733387415,0.0002294429056870648,30825648471.0,13708129221.0
Russia,RUS,3122,929689.0,Europe,Europe,Europe,0.00048184749171056114,0.006542878934011446,1929425837.0,142091732.0
Russia,RUS,313TT,45332.0,Europe,Europe,Europe,1.331330221846265e-06,1.0015191214890247e-05,34050154692.0,4526323964.0
Russia,RUS,315AL,3041464.0,Europe,Europe,Europe,2.447675823201092e-05,0.0002662097189581157,124259265511.0,11425067469.0
Russia,RUS,321,70767576.0,Europe,Europe,Europe,0.0030418061074672393,0.022882799232558544,23264985834.0,3092610099.0
Russia,RUS,322,20969.0,Europe,Europe,Europe,7.882425557838114e-07,3.9671944939826575e-06,26602217612.0,5285599189.0
Russia,RUS,323,346514.0,Europe,Europe,Europe,5.10270360380204e-05,0.00027492231796636974,6790792233.0,1260406949.0
Russia,RUS,3251,697742803.0,Europe,Europe,Europe,0.01085239632311738,0.024639857299741275,64293892540.0,28317647887.0
Russia,RUS,3252,7167535.0,Europe,Europe,Europe,0.0003284018784310981,0.0012371362935290392,21825499398.0,5793650253.0
Russia,RUS,3254,1004622.0,Europe,Europe,Europe,3.9868682561280425e-06,5.411286966121684e-06,251982743211.0,185653062994.0
Russia,RUS,325X,1073832166.0,Europe,Europe,Europe,0.019748629612935973,0.0661045676494739,54375021814.0,16244447308.0
Russia,RUS,326,1614371.0,Europe,Europe,Europe,2.1006233886023814e-05,0.0001543772386380125,76851995877.0,10457312323.0
Russia,RUS,327,1591290.0,Europe,Europe,Europe,5.286273254377345e-05,0.00020940319633468407,30102303143.0,7599167672.0
Russia,RUS,3311IS,12616290.0,Europe,Europe,Europe,0.0003257534226267897,0.0013302198859379073,38729570048.0,9484364302.0
Russia,RUS,3313NF,916162966.0,Europe,Europe,Europe,0.009631877406535792,0.03738556439217623,95117797635.0,24505794707.0
Russia,RUS,332,2524653.0,Europe,Europe,Europe,2.5527138433399423e-05,0.00010828070642205865,98900744656.0,23315815748.0
Russia,RUS,33311,100399.0,Europe,Europe,Europe,6.491357366205384e-06,1.7094607541134604e-05,15466564901.0,5873138635.0
Russia,RUS,3332OM,2401135.0,Europe,Europe,Europe,1.204495006213642e-05,3.5431160260637125e-05,199347858448.0,67769019765.0
Russia,RUS,3341,11495.0,Europe,Europe,Europe,7.464590395696354e-08,2.936436864789345e-06,153993714198.0,3914608258.0
Russia,RUS,3342,213734.0,Europe,Europe,Europe,1.761527621127321e-06,5.159991428041676e-05,121334458476.0,4142138664.0
Russia,RUS,3344,2470020.0,Europe,Europe,Europe,1.8789091745538374e-05,0.0002368968722241597,131460319288.0,10426562313.0
Russia,RUS,3345,5322069.0,Europe,Europe,Europe,7.15315429821574e-05,0.000165778804385055,74401708367.0,32103434572.0
Russia,RUS,334X,257965.0,Europe,Europe,Europe,4.41120910982977e-06,0.00011121295202288038,58479431280.0,2319558966.0
Russia,RUS,335,6572373.0,Europe,Europe,Europe,3.21511522273027e-05,0.0002369776335768971,204421071865.0,27734149003.0
Russia,RUS,336111,17582.0,Europe,Europe,Europe,8.303163906640668e-08,3.273616940706449e-07,211750607331.0,53708177586.0
Russia,RUS,3362BP,706835.0,Europe,Europe,Europe,4.596437912313706e-06,3.943578368130043e-05,153778863869.0,17923696045.0
Russia,RUS,3364,110015538.0,Europe,Europe,Europe,0.0017566295072515468,0.0032669215289119887,62628765796.0,33675598580.0
Russia,RUS,3365AO,8925.0,Europe,Europe,Europe,5.745533266761828e-07,2.429368842617171e-06,15533806151.0,3673793721.0
Russia,RUS,337,44280.0,Europe,Europe,Europe,9.292646663923327e-07,8.545245185894862e-06,47650579648.0,5181829080.0
Russia,RUS,3391,507311.0,Europe,Europe,Europe,8.786532183788737e-06,2.5425975642202317e-05,57737340442.0,19952469362.0
Russia,RUS,3399,792004.0,Europe,Europe,Europe,8.101805951144162e-06,6.29421416607829e-05,97756476121.0,12583048163.0
Russia,RUS,S003,12858024.0,Europe,Europe,Europe,8.721025579114617e-05,0.0002212844929400464,147437063260.0,58106303922.0
Rwanda,RWA,111,17342644.0,Africa,RoWorld,RoWorld,0.0003336658813671222,0.0008319947299329087,51976078372.0,20844656073.0
Rwanda,RWA,113FF,4029000.0,Africa,RoWorld,RoWorld,0.0002453107088048609,0.0012085935022455032,16424068968.0,3333627057.0
Rwanda,RWA,311,2097468.0,Africa,RoWorld,RoWorld,1.7798085447569404e-05,0.00012609384300042795,117847956522.0,16634182527.0
Rwanda,RWA,3121,45132.0,Africa,RoWorld,RoWorld,1.4641054523949126e-06,4.826152645294712e-05,30825648471.0,935154839.0
Rwanda,RWA,313TT,110613.0,Africa,RoWorld,RoWorld,3.248531497156113e-06,0.00010338213592674408,34050154692.0,1069943071.0
Rwanda,RWA,315AL,1591569.0,Africa,RoWorld,RoWorld,1.2808453304909541e-05,0.00010436783976414568,124259265511.0,15249611409.0
Rwanda,RWA,321,197099.0,Africa,RoWorld,RoWorld,8.47191575384305e-06,6.26668791132339e-05,23264985834.0,3145186146.0
Rwanda,RWA,323,5067.0,Africa,RoWorld,RoWorld,7.461574181841119e-07,4.0827510383861267e-05,6790792233.0,124107494.0
Rwanda,RWA,3254,4600.0,Africa,RoWorld,RoWorld,1.8255218358934004e-08,1.571853748739138e-06,251982743211.0,2926480917.0
Rwanda,RWA,325X,44979.0,Africa,RoWorld,RoWorld,8.271996681465092e-07,8.121364435094311e-06,54375021814.0,5538355083.0
Rwanda,RWA,326,2580.0,Africa,RoWorld,RoWorld,3.3571021423168184e-08,7.943483367095688e-07,76851995877.0,3247945367.0
Rwanda,RWA,3313NF,3556204.0,Africa,RoWorld,RoWorld,3.738736691156779e-05,0.0001358158726799937,95117797635.0,26184008760.0
Rwanda,RWA,332,5039.0,Africa,RoWorld,RoWorld,5.0950071382443326e-08,1.6768777121627187e-06,98900744656.0,3004989549.0
Rwanda,RWA,3332OM,2200.0,Africa,RoWorld,RoWorld,1.1035985122327619e-08,6.61730470376225e-07,199347858448.0,3324616439.0
Rwanda,RWA,3341,17305.0,Africa,RoWorld,RoWorld,1.1237471665726437e-07,4.6284580151302994e-05,153993714198.0,373882618.0
Rwanda,RWA,3342,88937.0,Africa,RoWorld,RoWorld,7.329904556139901e-07,5.937535591407376e-05,121334458476.0,1497877337.0
Rwanda,RWA,3344,9139.0,Africa,RoWorld,RoWorld,6.951907655098955e-08,1.3266145543999042e-06,131460319288.0,6888964070.0
Rwanda,RWA,3345,23128.0,Africa,RoWorld,RoWorld,3.1085307726963637e-07,6.368744096752429e-06,74401708367.0,3631485211.0
Rwanda,RWA,335,13600.0,Africa,RoWorld,RoWorld,6.652934492478085e-08,3.4284851341768172e-06,204421071865.0,3966766507.0
Rwanda,RWA,3362BP,33047.0,Africa,RoWorld,RoWorld,2.1489949378317578e-07,9.753727892169796e-06,153778863869.0,3388140449.0
Rwanda,RWA,337,18636.0,Africa,RoWorld,RoWorld,3.91097026262139e-07,3.660606977311361e-05,47650579648.0,509095899.0
Rwanda,RWA,3399,215349.0,Africa,RoWorld,RoWorld,2.202912876415958e-06,2.1107260488016326e-05,97756476121.0,10202603039.0
Rwanda,RWA,S003,785081.0,Africa,RoWorld,RoWorld,5.324855112011677e-06,6.0151603391012116e-05,147437063260.0,13051705287.0
Samoa,WSM,111,314892.0,Oceania,RoAsia,RoAsia,6.058402439412113e-06,0.00010519737427337778,51976078372.0,2993344674.0
Samoa,WSM,311,3779945.0,Oceania,RoAsia,RoAsia,3.207476066243334e-05,0.00013577045154572007,117847956522.0,27840704343.0
Samoa,WSM,315AL,14779.0,Oceania,RoAsia,RoAsia,1.1893680474629633e-07,2.436116319571521e-07,124259265511.0,60666232894.0
Samoa,WSM,321,5400.0,Oceania,RoAsia,RoAsia,2.3210845854495696e-07,1.5687688406868137e-06,23264985834.0,3442189735.0
Samoa,WSM,322,3846.0,Oceania,RoAsia,RoAsia,1.4457441315964226e-07,1.1608210851778544e-06,26602217612.0,3313172072.0
Samoa,WSM,323,42656.0,Oceania,RoAsia,RoAsia,6.281446779171399e-06,4.257554218794166e-05,6790792233.0,1001889766.0
Samoa,WSM,326,147090.0,Oceania,RoAsia,RoAsia,1.9139385818348095e-06,7.187659648908261e-06,76851995877.0,20464241100.0
Samoa,WSM,3313NF,6097.0,Oceania,RoAsia,RoAsia,6.409946562678317e-08,6.35070270055615e-07,95117797635.0,9600512396.0
Samoa,WSM,332,10401.0,Oceania,RoAsia,RoAsia,1.0516604335161599e-07,5.0332503890802e-07,98900744656.0,20664578942.0
Samoa,WSM,3332OM,5065.0,Oceania,RoAsia,RoAsia,2.540784756572245e-08,1.339578924044728e-07,199347858448.0,37810388840.0
Samoa,WSM,3341,4552.0,Oceania,RoAsia,RoAsia,2.9559648091526577e-08,8.066276975454311e-08,153993714198.0,56432478253.0
Samoa,WSM,3362BP,16874.0,Oceania,RoAsia,RoAsia,1.097289937996583e-07,8.388653681048101e-07,153778863869.0,20115265979.0
Samoa,WSM,3365AO,22911.0,Oceania,RoAsia,RoAsia,1.4749121868322715e-06,7.84819829402298e-06,15533806151.0,2919268747.0
Samoa,WSM,337,55049.0,Oceania,RoAsia,RoAsia,1.15526401581372e-06,2.7846534972595326e-06,47650579648.0,19768707329.0
Samoa,WSM,3399,1082779.0,Oceania,RoAsia,RoAsia,1.107628919295095e-05,4.0343650917550285e-05,97756476121.0,26838894730.0
Samoa,WSM,S003,205338.0,Oceania,RoAsia,RoAsia,1.392716291682328e-06,9.675292351006913e-06,147437063260.0,21222924595.0
San Marino,SMR,311,807366.0,Europe,Europe,Europe,6.850912173850718e-06,3.491284160352994e-05,117847956522.0,23125187264.0
San Marino,SMR,313TT,6444.0,Europe,Europe,Europe,1.8925024154189825e-07,1.4236718474532946e-06,34050154692.0,4526323964.0
San Marino,SMR,315AL,287978.0,Europe,Europe,Europe,2.3175575585106516e-06,2.520580301003735e-05,124259265511.0,11425067469.0
San Marino,SMR,321,2928.0,Europe,Europe,Europe,1.2585436418882112e-07,9.467730836637872e-07,23264985834.0,3092610099.0
San Marino,SMR,322,758607.0,Europe,Europe,Europe,2.851668274669702e-05,0.00014352336847234975,26602217612.0,5285599189.0
San Marino,SMR,323,91582.0,Europe,Europe,Europe,1.3486202619328465e-05,7.26606593788305e-05,6790792233.0,1260406949.0
San Marino,SMR,3251,21639.0,Europe,Europe,Europe,3.3656384992614104e-07,7.641524496084289e-07,64293892540.0,28317647887.0
San Marino,SMR,325X,7302.0,Europe,Europe,Europe,1.3428960129851286e-07,4.495074447010543e-07,54375021814.0,16244447308.0
San Marino,SMR,326,516997.0,Europe,Europe,Europe,6.727177272369644e-06,4.943880263219332e-05,76851995877.0,10457312323.0
San Marino,SMR,327,1269842.0,Europe,Europe,Europe,4.2184214077164044e-05,0.00016710277425235366,30102303143.0,7599167672.0
San Marino,SMR,3313NF,1134951.0,Europe,Europe,Europe,1.1932057177723993e-05,4.6313576587491973e-05,95117797635.0,24505794707.0
San Marino,SMR,332,1180621.0,Europe,Europe,Europe,1.1937432868746104e-05,5.063605806291689e-05,98900744656.0,23315815748.0
San Marino,SMR,33312,2965.0,Europe,Europe,Europe,9.063503780225644e-08,2.854914432396309e-07,32713617955.0,10385600235.0
San Marino,SMR,3332OM,14434084.0,Europe,Europe,Europe,7.240651649019414e-05,0.0002129894168464073,199347858448.0,67769019765.0
San Marino,SMR,3341,12469.0,Europe,Europe,Europe,8.097083744579194e-08,3.1852484790829358e-06,153993714198.0,3914608258.0
San Marino,SMR,3342,20351.0,Europe,Europe,Europe,1.6772646662469289e-07,4.913162414593661e-06,121334458476.0,4142138664.0
San Marino,SMR,3344,56297.0,Europe,Europe,Europe,4.282432927662828e-07,5.399382683380506e-06,131460319288.0,10426562313.0
San Marino,SMR,3345,12731.0,Europe,Europe,Europe,1.7111166234519803e-07,3.9656193082542435e-07,74401708367.0,32103434572.0
San Marino,SMR,334X,11956.0,Europe,Europe,Europe,2.0444795269561656e-07,5.1544281370944036e-06,58479431280.0,2319558966.0
San Marino,SMR,335,159768.0,Europe,Europe,Europe,7.815632632310579e-07,5.760695955831128e-06,204421071865.0,27734149003.0
San Marino,SMR,3362BP,114923.0,Europe,Europe,Europe,7.47326369233029e-07,6.411791391210239e-06,153778863869.0,17923696045.0
San Marino,SMR,3365AO,6350.0,Europe,Europe,Europe,4.087858402682085e-07,1.7284585042710405e-06,15533806151.0,3673793721.0
San Marino,SMR,337,825394.0,Europe,Europe,Europe,1.7321803975886024e-05,0.00015928622639942418,47650579648.0,5181829080.0
San Marino,SMR,3399,491264.0,Europe,Europe,Europe,5.025385728838347e-06,3.9041732467061845e-05,97756476121.0,12583048163.0
San Marino,SMR,S003,2998220.0,Europe,Europe,Europe,2.0335592243266172e-05,5.1598876500985374e-05,147437063260.0,58106303922.0
Sao Tome and Principe,STP,311,72368.0,Africa,RoWorld,RoWorld,6.14079379361069e-07,4.350559450849773e-06,117847956522.0,16634182527.0
Sao Tome and Principe,STP,323,4323.0,Africa,RoWorld,RoWorld,6.365972999427503e-07,3.483270720138785e-05,6790792233.0,124107494.0
Sao Tome and Principe,STP,324,2145.0,Africa,RoWorld,RoWorld,3.45029484310003e-08,1.481086474452859e-07,62168600005.0,14482611495.0
Sao Tome and Principe,STP,326,1524.0,Africa,RoWorld,RoWorld,1.9830324282522602e-08,4.69219715172629e-07,76851995877.0,3247945367.0
Sao Tome and Principe,STP,327,35381.0,Africa,RoWorld,RoWorld,1.1753585708018328e-06,1.700117068636133e-05,30102303143.0,2081091982.0
Sao Tome and Principe,STP,332,13099.0,Africa,RoWorld,RoWorld,1.3244591884076703e-07,4.359083379960201e-06,98900744656.0,3004989549.0
Sao Tome and Principe,STP,3332OM,18877.0,Africa,RoWorld,RoWorld,9.469376870644475e-08,5.677948222405454e-06,199347858448.0,3324616439.0
Sao Tome and Principe,STP,3341,3320.0,Africa,RoWorld,RoWorld,2.155932154302905e-08,8.879792320273097e-06,153993714198.0,373882618.0
Sao Tome and Principe,STP,3342,19800.0,Africa,RoWorld,RoWorld,1.6318529994442137e-07,1.3218705905288692e-05,121334458476.0,1497877337.0
Sao Tome and Principe,STP,3344,120106.0,Africa,RoWorld,RoWorld,9.136293038880787e-07,1.7434551665472685e-05,131460319288.0,6888964070.0
Sao Tome and Principe,STP,3345,15708.0,Africa,RoWorld,RoWorld,2.1112418444099999e-07,4.325502951910548e-06,74401708367.0,3631485211.0
